cat,lcat,along,x,y,elev
135,28,133.799055217223,223726.590647999,5189935.38175267,277.2421
136,28,134.797555629292,223726.629794275,5189934.38401992,277.2384
137,28,135.796056041361,223726.668940551,5189933.38628716,277.2296
138,28,136.79455645343,223726.708086826,5189932.38855441,277.1376
139,28,137.793056865499,223726.747233102,5189931.39082166,277.0558
140,28,138.791557277567,223726.786379378,5189930.39308891,277.0186
141,28,139.790057689636,223726.825525653,5189929.39535616,277.0536
142,28,140.788558101705,223726.906977879,5189928.40325674,277.0851
143,28,141.787058513774,223727.130276412,5189927.43004513,277.0945
144,28,142.785558925843,223727.353574945,5189926.45683352,277.0605
145,28,143.784059337912,223727.576873478,5189925.48362191,277.035
146,28,144.78255974998,223727.800172011,5189924.5104103,277.0229
147,28,145.781060162049,223728.023470544,5189923.53719869,277.0844
148,28,146.779560574118,223728.246769077,5189922.56398708,277.0345
149,28,147.778060986187,223728.470067609,5189921.59077547,276.9678
150,28,148.776561398256,223728.693366142,5189920.61756386,276.9759
151,28,149.775061810325,223728.916664675,5189919.64435225,276.9929
152,28,150.773562222393,223729.122737171,5189918.66802056,276.983
153,28,151.772062634462,223729.254972758,5189917.67831514,276.967
154,28,152.770563046531,223729.387208345,5189916.68860972,276.9405
155,28,153.7690634586,223729.519443932,5189915.6989043,277.0179
156,28,154.767563870669,223729.65167952,5189914.70919888,277.0515
157,28,155.766064282737,223729.783915107,5189913.71949345,277.0538
158,28,156.764564694806,223729.916150694,5189912.72978803,276.9821
159,28,157.763065106875,223730.048386281,5189911.74008261,277.3146
160,28,158.761565518944,223730.180621869,5189910.75037719,277.1497
161,28,159.760065931013,223730.312857456,5189909.76067177,277.0673
162,28,160.758566343082,223730.214021263,5189908.79502192,277.0951
163,28,161.75706675515,223729.880765265,5189907.8537762,277.1078
164,28,162.755567167219,223729.547509267,5189906.91253047,277.077
165,28,163.754067579288,223729.214253269,5189905.97128475,277.0408
166,28,164.752567991357,223728.88099727,5189905.03003903,277.0918
167,28,165.751068403426,223728.547741272,5189904.0887933,277.056
168,28,166.749568815495,223728.214485274,5189903.14754758,277.0543
169,28,167.748069227563,223727.881229276,5189902.20630185,277.1983
170,28,168.746569639632,223727.547973278,5189901.26505613,277.2272
171,28,169.745070051701,223727.21471728,5189900.32381041,277.2404
172,28,170.74357046377,223726.881461282,5189899.38256468,277.3036
173,28,171.742070875839,223726.548205284,5189898.44131896,277.2195
174,28,172.740571287908,223726.467704678,5189897.52842901,277.1693
175,28,173.739071699976,223727.001241697,5189896.68442585,277.1077
176,28,174.737572112045,223727.534778716,5189895.8404227,277.0099
177,28,175.736072524114,223728.068315735,5189894.99641955,276.9984
178,28,176.734572936183,223728.601852754,5189894.15241639,276.9984
179,28,177.733073348252,223729.135389773,5189893.30841324,276.9726
180,28,178.731573760321,223729.668926791,5189892.46441009,276.8917
181,28,179.730074172389,223730.20246381,5189891.62040693,277.0144
182,28,180.728574584458,223730.736000829,5189890.77640378,277.0476
183,28,181.727074996527,223731.269537848,5189889.93240063,277.1656
184,28,182.725575408596,223731.803074867,5189889.08839747,277.1656
185,28,183.724075820665,223732.416041902,5189888.30118032,277.1435
186,28,184.722576232734,223733.042036253,5189887.52327663,277.1289
187,28,185.721076644802,223733.668030604,5189886.74537295,277.0831
188,28,186.719577056871,223734.294024955,5189885.96746926,277.0653
189,28,187.71807746894,223734.920019306,5189885.18956557,277.0653
190,28,188.716577881009,223735.546013657,5189884.41166189,277.159
191,28,189.715078293078,223736.172008008,5189883.6337582,277.2152
192,28,190.713578705147,223736.798002359,5189882.85585451,277.2409
193,28,191.712079117215,223737.42399671,5189882.07795083,277.2044
194,28,192.710579529284,223738.049991062,5189881.30004714,277.1416
195,28,193.709079941353,223738.728471162,5189880.57287057,277.096
196,28,194.707580353422,223739.484596995,5189879.92073807,277.0226
197,28,195.706080765491,223740.240722829,5189879.26860557,277.0178
198,28,196.70458117756,223740.996848662,5189878.61647307,277.0545
199,28,197.703081589628,223741.752974496,5189877.96434057,277.1456
200,28,198.701582001697,223742.50910033,5189877.31220808,277.1392
201,28,199.700082413766,223743.265226163,5189876.66007558,277.1033
202,28,200.698582825835,223744.021351997,5189876.00794308,277.0706
203,28,201.697083237904,223744.777477831,5189875.35581058,277.0713
204,28,202.695583649973,223745.545734673,5189874.7287015,277.0637
205,28,203.694084062041,223746.526054725,5189874.53902897,277.0912
206,28,204.69258447411,223747.506374778,5189874.34935644,277.1161
207,28,205.691084886179,223748.48669483,5189874.15968391,277.1131
208,28,206.689585298248,223749.467014883,5189873.97001139,277.1605
209,28,207.688085710317,223750.447334935,5189873.78033886,277.1942
210,28,208.686586122386,223751.427654988,5189873.59066633,277.213
211,28,209.685086534454,223752.40797504,5189873.40099381,277.1941
212,28,210.683586946523,223753.388295093,5189873.21132128,277.1587
213,28,211.682087358592,223754.368615145,5189873.02164875,277.3039
214,28,212.680587770661,223755.348935197,5189872.83197622,277.1906
215,28,213.67908818273,223756.32925525,5189872.6423037,277.1682
216,28,214.677588594798,223757.309575303,5189872.45263117,277.1187
217,28,215.676089006867,223758.289895356,5189872.26295864,277.281
218,28,216.674589418936,223759.270215408,5189872.07328612,277.4351
219,28,217.673089831005,223760.250535461,5189871.88361359,277.4823
220,28,218.671590243074,223761.230855514,5189871.69394107,277.5667
221,28,219.670090655143,223762.211175566,5189871.50426854,277.5423
222,28,220.668591067211,223763.191495619,5189871.31459601,277.3169
223,28,221.66709147928,223764.171815672,5189871.12492349,277.1677
224,28,222.665591891349,223765.152135724,5189870.93525096,277.1289
225,28,223.664092303418,223766.019118759,5189870.48168892,277.1187
226,28,224.662592715487,223766.831654481,5189869.90135387,277.269
227,28,225.661093127556,223767.644190203,5189869.32101881,277.2285
228,28,226.659593539624,223768.456725925,5189868.74068376,277.1986
229,28,227.658093951693,223769.269261647,5189868.16034871,277.0541
230,28,228.656594363762,223770.081797369,5189867.58001366,276.9086
231,28,229.655094775831,223770.894333091,5189866.9996786,276.9389
232,28,230.6535951879,223771.706868813,5189866.41934355,276.9323
233,28,231.652095599969,223772.519404536,5189865.8390085,276.9299
234,28,232.650596012037,223773.331940258,5189865.25867345,276.9206
235,28,233.649096424106,223774.115026911,5189864.64407731,277.0362
236,28,234.647596836175,223774.810823229,5189863.9279275,277.1726
237,28,235.646097248244,223775.506619546,5189863.21177768,277.0824
238,28,236.644597660313,223776.202415864,5189862.49562787,277.1698
239,28,237.643098072382,223776.898212182,5189861.77947805,277.0147
240,28,238.64159848445,223777.5940085,5189861.06332824,277.168
241,28,239.640098896519,223778.289804817,5189860.34717842,277.123
242,28,240.638599308588,223778.985601135,5189859.63102861,277.1715
243,28,241.637099720657,223779.681397453,5189858.91487879,277.173
244,28,242.635600132726,223780.377193771,5189858.19872898,277.0589
245,28,243.634100544795,223781.072990089,5189857.48257917,277.0774
246,28,244.632600956863,223781.953300664,5189857.13481923,277.0774
247,28,245.631101368932,223782.943521357,5189857.00649911,277.1335
248,28,246.629601781001,223783.933742049,5189856.87817899,277.1229
249,28,247.62810219307,223784.923962742,5189856.74985888,277.0805
250,28,248.626602605139,223785.914183435,5189856.62153876,277.0569
251,28,249.625103017208,223786.904404127,5189856.49321864,277.0533
252,28,250.623603429276,223787.89462482,5189856.36489852,277.0649
253,28,251.622103841345,223788.884845512,5189856.2365784,277.0991
254,28,252.620604253414,223789.875066205,5189856.10825828,277.1048
255,28,253.619104665483,223790.865286898,5189855.97993817,277.0582
256,28,254.617605077552,223791.853059999,5189855.83615332,277.0272
257,28,255.616105489621,223792.834510266,5189855.6524186,277.1348
258,28,256.614605901689,223793.815960534,5189855.46868388,277.2455
259,28,257.613106313758,223794.797410801,5189855.28494917,277.3391
260,28,258.611606725827,223795.778861068,5189855.10121445,277.4225
261,28,259.610107137896,223796.760311335,5189854.91747973,277.3642
262,28,260.608607549965,223797.741761602,5189854.73374502,277.3678
263,28,261.607107962033,223798.723211869,5189854.5500103,277.3248
264,28,262.605608374102,223799.704662136,5189854.36627558,277.2429
265,28,263.604108786171,223800.667057155,5189854.12475244,277.1343
266,28,264.60260919824,223801.565299327,5189853.68867438,277.0901
267,28,265.601109610309,223802.463541499,5189853.25259632,277.0425
268,28,266.599610022378,223803.361783671,5189852.81651826,277.0561
269,28,267.598110434446,223804.260025843,5189852.3804402,276.992
270,28,268.596610846515,223805.158268016,5189851.94436214,277.0942
271,28,269.595111258584,223806.056510188,5189851.50828409,277.0323
272,28,270.593611670653,223806.95475236,5189851.07220603,277.0323
273,28,271.592112082722,223807.852994532,5189850.63612797,277.0738
274,28,272.590612494791,223808.751236704,5189850.20004991,277.0364
275,28,273.589112906859,223809.649478876,5189849.76397185,277
276,28,274.587613318928,223810.547721048,5189849.32789379,276.9735
277,28,275.586113730997,223811.292652662,5189848.67347078,277.0123
278,28,276.584614143066,223812.007838085,5189847.97668324,277.043
279,28,277.583114555135,223812.723023507,5189847.27989569,277.043
280,28,278.581614967204,223813.43820893,5189846.58310815,276.9745
281,28,279.580115379272,223814.153394353,5189845.8863206,277.0863
282,28,280.578615791341,223814.868579776,5189845.18953305,277.0863
283,28,281.57711620341,223815.583765199,5189844.49274551,277.2079
284,28,282.575616615479,223816.298950621,5189843.79595796,277.2287
285,28,283.574117027548,223817.014136044,5189843.09917042,277.3428
286,28,284.572617439617,223817.729321467,5189842.40238287,277.3168
287,28,285.571117851685,223818.464343934,5189841.72671198,277.4122
288,28,286.569618263754,223819.204421008,5189841.05642174,277.5986
289,28,287.568118675823,223819.944498082,5189840.38613151,277.5574
290,28,288.566619087892,223820.684575157,5189839.71584128,277.7077
291,28,289.565119499961,223821.424652231,5189839.04555104,277.8688
292,28,290.56361991203,223822.164729305,5189838.37526081,277.9395
293,28,291.562120324098,223822.904806379,5189837.70497058,277.8652
294,28,292.560620736167,223823.644883454,5189837.03468034,277.9254
295,28,293.559121148236,223824.384960528,5189836.36439011,
296,28,294.557621560305,223825.125037602,5189835.69409988,
297,28,295.556121972374,223825.865114676,5189835.02380964,
298,28,296.554622384443,223826.264454625,5189834.13351423,
299,28,297.553122796511,223826.570783385,5189833.1831639,
300,28,298.55162320858,223826.877112145,5189832.23281356,
301,28,299.550123620649,223827.183440905,5189831.28246322,
302,28,300.548624032718,223827.489769666,5189830.33211288,
303,28,301.547124444787,223827.796098426,5189829.38176255,
304,28,302.545624856856,223828.102427186,5189828.43141221,
305,28,303.544125268924,223828.408755946,5189827.48106187,
306,28,304.542625680993,223828.715084706,5189826.53071153,
307,28,305.541126093062,223829.021413466,5189825.5803612,
308,28,306.539626505131,223829.15378134,5189824.59478432,
309,28,307.5381269172,223829.24131048,5189823.60012773,
310,28,308.536627329269,223829.32883962,5189822.60547115,
311,28,309.535127741337,223829.41636876,5189821.61081456,
312,28,310.533628153406,223829.5038979,5189820.61615798,
313,28,311.532128565475,223829.59142704,5189819.62150139,
314,28,312.530628977544,223829.678956181,5189818.62684481,
315,28,313.529129389613,223829.766485321,5189817.63218822,
316,28,314.527629801681,223829.854014461,5189816.63753164,
317,28,315.52613021375,223829.941543601,5189815.64287505,
318,28,316.524630625819,223830.028247039,5189814.64814683,
319,28,317.523131037888,223830.113313823,5189813.65327663,
320,28,318.521631449957,223830.198380607,5189812.65840643,
321,28,319.520131862026,223830.283447391,5189811.66353623,
322,28,320.518632274094,223830.368514175,5189810.66866603,
323,28,321.517132686163,223830.453580959,5189809.67379583,
324,28,322.515633098232,223830.538647742,5189808.67892563,
325,28,323.514133510301,223830.623714526,5189807.68405543,
326,28,324.51263392237,223830.70878131,5189806.68918523,
327,28,325.511134334439,223831.019343903,5189805.79223784,
328,28,326.509634746507,223831.688236358,5189805.0508972,
329,28,327.508135158576,223832.357128813,5189804.30955655,
330,28,328.506635570645,223833.026021267,5189803.5682159,
331,28,329.505135982714,223833.694913722,5189802.82687525,
332,28,330.503636394783,223834.363806176,5189802.0855346,
333,28,331.502136806852,223835.032698631,5189801.34419395,
334,28,332.50063721892,223835.701591086,5189800.6028533,
335,28,333.499137630989,223836.37048354,5189799.86151266,
336,28,334.497638043058,223837.282192434,5189799.54250459,
337,28,335.496138455127,223838.259406689,5189799.33743052,
338,28,336.494638867196,223839.236620944,5189799.13235646,
339,28,337.493139279265,223840.213835199,5189798.92728239,
340,28,338.491639691333,223841.191049455,5189798.72220833,
341,28,339.490140103402,223842.16826371,5189798.51713426,
342,28,340.488640515471,223843.145477965,5189798.3120602,
343,28,341.48714092754,223844.12269222,5189798.10698613,
344,28,342.485641339609,223845.099906475,5189797.90191206,
345,28,343.484141751678,223846.015723328,5189797.52068237,
346,28,344.482642163746,223846.908699086,5189797.07391915,
347,28,345.481142575815,223847.801674845,5189796.62715594,
348,28,346.479642987884,223848.694650603,5189796.18039273,
349,28,347.478143399953,223849.587626361,5189795.73362952,277.4251
350,28,348.476643812022,223850.480602119,5189795.2868663,277.4629
351,28,349.475144224091,223851.373577878,5189794.84010309,277.4535
352,28,350.473644636159,223852.266553636,5189794.39333988,277.4892
353,28,351.472145048228,223853.159529394,5189793.94657667,277.4742
354,28,352.470645460297,223854.052505152,5189793.49981345,277.4996
355,28,353.469145872366,223854.94548091,5189793.05305024,277.4996
356,28,354.467646284435,223855.93738286,5189793.100618,277.568
357,28,355.466146696504,223856.933516245,5189793.16933009,277.6313
358,28,356.464647108572,223857.92964963,5189793.23804219,277.6725
359,28,357.463147520641,223858.925783015,5189793.30675429,277.6691
360,28,358.46164793271,223859.9219164,5189793.37546639,277.6255
361,28,359.460148344779,223860.918049785,5189793.44417849,277.5407
362,28,360.458648756848,223861.91418317,5189793.51289059,277.5092
363,28,361.457149168916,223862.910316554,5189793.58160268,277.5451
364,28,362.455649580985,223863.906449939,5189793.65031478,277.5583
365,28,363.454149993054,223864.902583324,5189793.71902688,277.5375
366,28,364.452650405123,223865.896538557,5189793.81334335,277.4959
367,28,365.451150817192,223866.889964454,5189793.91388219,277.567
368,28,366.449651229261,223867.883390352,5189794.01442103,277.607
369,28,367.44815164133,223868.87681625,5189794.11495987,277.5851
370,28,368.446652053398,223869.870242148,5189794.21549871,277.4865
371,28,369.445152465467,223870.863668045,5189794.31603755,277.3432
372,28,370.443652877536,223871.857093943,5189794.41657639,277.4023
373,28,371.442153289605,223872.850519841,5189794.51711523,277.4809
374,28,372.440653701674,223873.843945739,5189794.61765407,277.5341
375,28,373.439154113742,223874.837371637,5189794.71819292,277.5136
376,28,374.437654525811,223875.822664572,5189794.7216059,277.4232
377,28,375.43615493788,223876.785535855,5189794.45725393,277.4005
378,28,376.434655349949,223877.748407138,5189794.19290195,277.4207
379,28,377.433155762018,223878.711278421,5189793.92854998,277.4023
380,28,378.431656174087,223879.674149703,5189793.66419801,277.3998
381,28,379.430156586155,223880.637020986,5189793.39984603,277.4112
382,28,380.428656998224,223881.599892269,5189793.13549406,277.4321
383,28,381.427157410293,223882.562763552,5189792.87114209,277.472
384,28,382.425657822362,223883.525634835,5189792.60679012,277.4494
385,28,383.424158234431,223884.488506118,5189792.34243814,277.4382
386,28,384.4226586465,223885.47147835,5189792.43579992,277.4131
387,28,385.421159058568,223886.457903838,5189792.59061539,277.3959
388,28,386.419659470637,223887.444329327,5189792.74543085,277.4344
389,28,387.418159882706,223888.430754816,5189792.90024632,277.4543
390,28,388.416660294775,223889.417180305,5189793.05506178,277.4244
391,28,389.415160706844,223890.403605793,5189793.20987724,277.4506
392,28,390.413661118913,223891.390031282,5189793.36469271,277.4485
393,28,391.412161530981,223892.376456771,5189793.51950817,277.4693
394,28,392.41066194305,223893.36288226,5189793.67432364,277.435
395,28,393.409162355119,223894.349307748,5189793.8291391,277.3853
396,28,394.407662767188,223895.340936926,5189793.91476753,277.4389
397,28,395.406163179257,223896.339422044,5189793.90924099,277.4912
398,28,396.404663591326,223897.337907162,5189793.90371445,277.5482
399,28,397.403164003394,223898.336392279,5189793.8981879,277.5605
400,28,398.401664415463,223899.334877397,5189793.89266136,277.5292
401,28,399.400164827532,223900.333362515,5189793.88713482,277.5271
402,28,400.398665239601,223901.331847632,5189793.88160827,277.5216
403,28,401.39716565167,223902.33033275,5189793.87608173,277.5472
404,28,402.395666063739,223903.328817868,5189793.87055519,277.5568
405,28,403.394166475807,223904.327302986,5189793.86502864,277.5716
406,34,0,229402.38304404,5189588.57604955,
407,34,0.999589921973012,229402.323391153,5189587.57824118,
408,34,1.99917984394602,229402.263738265,5189586.58043281,
409,34,2.99876976591904,229402.204085378,5189585.58262444,
410,34,3.99835968789205,229402.14443249,5189584.58481607,
411,34,4.99794960986506,229402.084779603,5189583.5870077,
412,34,5.99753953183807,229402.025126715,5189582.58919933,
413,34,6.99712945381108,229401.965473828,5189581.59139096,
414,34,7.9967193757841,229401.90582094,5189580.59358259,
415,34,8.99630929775711,229401.846168053,5189579.59577421,
416,34,9.99589921973012,229401.786515165,5189578.59796584,
417,34,10.9954891417031,229401.726862277,5189577.60015747,
418,34,11.9950790636761,229401.66720939,5189576.6023491,
419,34,12.9946689856492,229401.607556502,5189575.60454073,
420,34,13.9942589076222,229401.547903615,5189574.60673236,
421,34,14.9938488295952,229401.488250727,5189573.60892399,
422,34,15.9934387515682,229401.42859784,5189572.61111562,
423,34,16.9930286735412,229401.368944952,5189571.61330725,
424,34,17.9926185955142,229401.309292065,5189570.61549888,
425,34,18.9922085174872,229401.249639177,5189569.61769051,
426,34,19.9917984394602,229401.189986289,5189568.61988213,
427,34,20.9913883614332,229401.130333402,5189567.62207376,
428,34,21.9909782834063,229401.070680514,5189566.62426539,
429,34,22.9905682053793,229401.011027627,5189565.62645702,283.3935
430,34,23.9901581273523,229400.951374739,5189564.62864865,283.0984
431,34,24.9897480493253,229400.891721852,5189563.63084028,283.0576
432,34,25.9893379712983,229400.832068964,5189562.63303191,283.1004
433,34,26.9889278932713,229400.772416077,5189561.63522354,283.0642
434,34,27.9885178152443,229400.712763189,5189560.63741517,283.1023
435,34,28.9881077372173,229400.653110302,5189559.6396068,283.0731
436,34,29.9876976591904,229400.593457414,5189558.64179843,283.081
437,34,30.9872875811634,229400.533804527,5189557.64399005,283.1373
438,34,31.9868775031364,229400.474151639,5189556.64618168,283.1729
439,34,32.9864674251094,229400.414498752,5189555.64837331,283.2633
440,34,33.9860573470824,229400.354845864,5189554.65056494,283.2516
441,34,34.9856472690554,229400.295192977,5189553.65275657,283.2511
442,34,35.9852371910284,229400.235540089,5189552.6549482,283.2921
443,34,36.9848271130014,229400.175887201,5189551.65713983,283.2679
444,34,37.9844170349744,229400.116234314,5189550.65933146,283.3331
445,34,38.9840069569475,229400.056581426,5189549.66152309,283.37
446,34,39.9835968789205,229399.996142185,5189548.66380123,283.2071
447,34,40.9831868008935,229399.837440207,5189547.67689004,283.2249
448,34,41.9827767228665,229399.678738229,5189546.68997885,283.1154
449,34,42.9823666448395,229399.520036252,5189545.70306766,283.1609
450,34,43.9819565668125,229399.361334274,5189544.71615647,283.1556
451,34,44.9815464887855,229399.202632296,5189543.72924529,283.1882
452,34,45.9811364107585,229399.043930318,5189542.7423341,283.2583
453,34,46.9807263327316,229398.88522834,5189541.75542291,283.2045
454,34,47.9803162547046,229398.726526363,5189540.76851172,283.2114
455,34,48.9799061766776,229398.567824385,5189539.78160053,283.2549
456,34,49.9794960986506,229398.409122407,5189538.79468934,283.2303
457,34,50.9790860206236,229398.441163277,5189537.7963748,283.2353
