lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
37,0,241626.06911187872,5150309.320523635,8.0,241627.08938447354,5150317.2551971525,-0.12753407435383018,-0.991834189710514,-7.327119037657539,0,0
37,10,241635.85645240144,5150307.053794585,9.0,241637.00425906235,5150315.980302294,-0.12753407343365242,-0.9918341898288341,-7.327118984501183,0,0
37,20,241645.7224862579,5150306.541969166,9.0,241645.92045349744,5150315.539791623,-0.021996359947504172,-0.9997580508048234,-1.2604002422237244,0,0
37,30,241655.58866264852,5150306.517968886,10.0,241653.61470008647,5150316.321206708,0.1973962562050261,-0.9803237822455598,11.384740324733798,0,0
37,36,241661.418570009,5150307.917212525,10.0,241658.87160793177,5150317.587423701,0.25469620772237983,-0.9670211175418241,14.755584783084188,0,1
37,37,241662.353859053,5150307.834480099,10.0,241666.5683266788,5150316.903011547,-0.4214467625799113,-0.906853144842599,-24.92596140023099,0,1
37,40,241665.0635563485,5150306.5529046,10.0,241669.3512132399,5150315.587061915,-0.42876568913790236,-0.903415731442673,-25.389253149878343,0,0
37,50,241674.883437199,5150305.122260315,10.0,241675.24805876543,5150315.11561066,-0.03646215664199743,-0.9993350344769338,-2.089590876697457,0,0
37,60,241684.7239216715,5150305.757694915,10.0,241681.45471670773,5150315.208213361,0.3269204963791237,-0.9450518446345827,19.08196835255943,0,0
37,70,241694.6809756605,5150305.99747941,10.0,241694.6755013512,5150315.997477911,0.0005474309306650059,-0.9999998501596769,0.031365483468619004,0,0
37,80,241704.67747831153,5150306.00295184,10.0,241704.6720040022,5150316.002950341,0.0005474309306650059,-0.9999998501596769,0.031365483468619004,0,0
37,90,241714.67398096249,5150306.008424265,10.0,241714.6685065507,5150316.008422767,0.0005474411787929265,-0.9999998501540667,0.03136607064318753,0,0
37,100,241724.668691348,5150305.910053835,10.0,241725.0192475972,5150315.903907462,-0.03505562491926226,-0.9993853626912493,-2.008950965006676,0,0
37,110,241734.6239956496,5150304.560234833,11.0,241735.00960752333,5150315.553473822,-0.03505562488356301,-0.9993853626925016,-2.00895096296,0,0
37,120,241744.61435558685,5150304.209801196,11.0,241744.99996734798,5150315.20304019,-0.03505561464802597,-0.9993853630515354,-2.0089503761462453,0,0
37,130,241754.63977112802,5150304.858752919,10.0,241754.99032727486,5150314.85260655,-0.03505561468372544,-0.9993853630502831,-2.008950378192935,0,0
37,140,241764.5950754389,5150303.508933918,11.0,241764.98068721028,5150314.502172911,-0.03505561557852936,-0.9993853630188959,-2.0089504294929554,0,0
37,150,241774.5854353659,5150303.158500277,11.0,241774.97104713728,5150314.15173927,-0.03505561557852936,-0.9993853630188959,-2.0089504294929554,0,0
37,160,241784.61085090798,5150303.807452001,10.0,241784.96140705483,5150313.801305631,-0.03505561468372544,-0.9993853630502831,-2.008950378192935,0,0
37,170,241794.5661552199,5150302.457632997,11.0,241794.95176698102,5150313.450871991,-0.03505561464904586,-0.9993853630514996,-2.008950376204723,0,0
37,180,241804.7112406571,5150302.5922797,11.0,241803.25280246022,5150313.4951673,0.13258529062677407,-0.9911716000317069,7.619012031005937,0,0
37,190,241814.3402324088,5150302.103492722,11.0,241816.07533261264,5150312.965786554,-0.15773638216572355,-0.9874812574126502,-9.075532091865767,0,0
37,200,241824.44592350948,5150302.307944845,10.0,241825.13523277885,5150312.284159194,-0.06893092693623223,-0.9976214348698167,-3.9525855159473053,0,0
37,210,241834.31111422152,5150300.81832435,10.0,241835.01298558438,5150310.79366277,-0.07018713628502045,-0.99753384198237,-4.024735774320021,0,0
37,219,241843.235059914,5150300.968410609,10.0,241844.70653431545,5150310.859556301,-0.14714744014476963,-0.9891145691267729,-8.461652536604504,0,1
37,220,241844.42755401344,5150300.023607054,11.0,241842.0836777978,5150310.77099019,0.2130796559665486,-0.9770348306038927,12.302889282730746,0,1
37,220,241844.42755401344,5150300.023607054,11.0,241842.0836777978,5150310.77099019,0.2130796559665486,-0.9770348306038927,12.302889282730746,0,1
37,223,241847.3690096207,5150300.760917396,11.0,241844.6271469012,5150311.41371932,0.24926024722688617,-0.9684365385260882,14.433741756388528,0,1
37,224,241847.99203253075,5150300.806899655,11.0,241849.15779311306,5150311.744952601,-0.10597823475524318,-0.9943684496996888,-6.0835297662247285,0,1
37,230,241854.00943876398,5150300.166952564,11.0,241854.50007300175,5150311.15600521,-0.04460311252464679,-0.9990047859510552,-2.556418218198104,0,0
37,240,241863.96846067716,5150299.666299933,11.0,241864.7268182861,5150310.640127603,-0.06894160081046988,-0.9976206972981715,-3.953198542241225,0,0
37,250,241874.011182844,5150299.99060635,10.0,241874.65683495454,5150309.969741249,-0.06456521105538772,-0.9979134899986939,-3.7018891313944664,0,0
37,260,241883.97900682673,5150298.498992687,11.0,241884.13142605836,5150309.497936654,-0.013856293784365767,-0.9999039969529881,-0.7939325603484377,0,0
37,270,241893.9174031675,5150298.540410126,10.0,241894.8617099882,5150308.495724517,-0.09443068207051977,-0.9955314391236956,-5.418552990774671,0,0
37,280,241903.889973698,5150298.4175623,10.0,241903.14253119743,5150308.389589663,0.0747442500578641,-0.9972027361992583,4.286527666589961,0,0
37,290,241914.03846457624,5150297.668221906,12.0,241912.64061142784,5150309.58652743,0.116487762366822,-0.9931921270422812,6.6894443451877095,0,0
37,300,241923.33525072597,5150297.2388967145,11.0,241925.90485470838,5150307.934556366,-0.23360036203748472,-0.9723326955605042,-13.509133264433359,0,0
37,310,241933.54342128173,5150298.131345593,9.0,241934.0506379828,5150307.117041516,-0.05635741122696483,-0.9984106580960536,-3.230753579692319,0,0
37,320,241943.55797695366,5150295.982027761,11.0,241942.63823230207,5150306.943508946,0.08361315014407865,-0.9964982895735365,4.796280318003312,0,0
37,330,241953.51498612144,5150296.731613418,11.0,241952.71813859293,5150307.702713364,0.07244068441004611,-0.9973727223271168,4.154184184466487,0,0
37,340,241963.3841473942,5150296.980033661,11.0,241963.87485370733,5150307.969083088,-0.04460966483032806,-0.9990044933851528,-2.5567940117096697,0,0
37,350,241973.10406936985,5150295.549886673,11.0,241975.23553870592,5150306.341403641,-0.19376993964294686,-0.9810469970856487,-11.172875847469811,0,0
37,360,241982.91587284702,5150293.88553063,10.0,241983.38364286543,5150303.8745842,-0.04677700184041557,-0.998905356927683,-2.681103138800566,0,0
37,370,241992.93625992222,5150294.538029466,11.0,241987.93348015437,5150304.3345693955,0.45479816071264273,-0.8905945390649985,27.05194828721224,0,1
37,370,241992.93625992222,5150294.538029466,11.0,241987.93348015437,5150304.3345693955,0.45479816071264273,-0.8905945390649985,27.05194828721224,0,1
37,371,241993.44744039202,5150294.6696204,11.0,241993.15102373296,5150305.665625909,0.02694696900497172,-0.9996368644970258,1.5441345092005747,0,1
37,380,242002.51494635607,5150295.907827471,9.0,242003.92525463676,5150304.7966423845,-0.15670092007911046,-0.9876461014180941,-9.015457381535498,0,0
37,390,242012.31843502098,5150294.132527595,10.0,242013.00774428967,5150304.108741944,-0.06893092686816156,-0.99762143487452,-3.9525855120378566,0,0
37,400,242022.30245046702,5150293.683003425,10.0,242023.00117703283,5150303.658562616,-0.06987265658058199,-0.9975559191656236,-4.0066730685626055,0,0
37,410,242032.30222776966,5150294.234495979,9.0,242032.4538456319,5150303.233218779,-0.016846429139046118,-0.9998580888432433,-0.9652749510605076,0,0
37,420,242042.32226447793,5150293.974385019,9.0,242042.723574734,5150302.96543335,-0.04459002845124914,-0.9990053700369768,-2.555667809415368,0,0
37,430,242052.218527335,5150293.549491661,10.0,242053.0409202293,5150303.515617785,-0.08223928943010321,-0.9966126124397743,-4.717291830204687,0,0
37,440,242062.1218261546,5150293.219415994,9.0,242062.31159233858,5150302.217415149,-0.02108513155401167,-0.9997776839014512,-1.208178582366287,0,0
37,450,242072.08780804407,5150291.035588742,11.0,242072.17138269948,5150302.035271251,-0.007597695946108451,-0.9999711370916216,-0.4353200999451161,0,0
37,460,242082.0913491695,5150291.935270795,10.0,242082.23902609613,5150301.934180312,-0.014767692664156933,-0.9998909516809206,-0.8461572203669618,0,0
37,470,242092.0604167345,5150291.300642495,10.0,242092.8110717611,5150301.272428545,-0.07506550266210095,-0.9971786050202271,-4.3049859401816235,0,0
37,480,242102.01175946588,5150289.91194066,11.0,242102.41934448027,5150300.904386906,-0.037053183127198526,-0.999313295028212,-2.1234771003972526,0,0
37,490,242112.03845214797,5150290.54085163,10.0,242112.4089840816,5150300.533984576,-0.037053193361259444,-0.9993132946487469,-2.1234776871686876,0,0
37,500,242122.00717260418,5150289.197698854,11.0,242122.2460173674,5150300.195105511,-0.021713160293817427,-0.9997642415440027,-1.2441702208137002,0,0
37,510,242132.04474631324,5150290.980171607,9.0,242132.24016476446,5150299.97804978,-0.02171316124651473,-0.9997642415233118,-1.2441702754121025,0,0
37,520,242141.9954673792,5150288.763587394,11.0,242142.23431214242,5150299.760994051,-0.021713160293817427,-0.9997642415440027,-1.2441702208137002,0,0
37,530,242152.01132792752,5150289.5462959,10.0,242152.2284596329,5150299.543938313,-0.021713170537116855,-0.9997642413215359,-1.244170807849926,0,0
37,540,242161.9837621552,5150288.329475923,11.0,242162.22260691843,5150299.32688258,-0.021713160293185416,-0.9997642415440164,-1.2441702207774767,0,0
37,550,242171.999622703,5150289.112184435,10.0,242172.21675430617,5150299.109826851,-0.021713160315305832,-0.999764241543536,-1.2441702220451845,0,0
37,560,242181.8014365996,5150286.504067072,12.0,242182.8270875071,5150298.46015507,-0.08547090895792568,-0.9963406665001213,-4.903104512932501,0,0
37,570,242191.99755117996,5150288.728886581,9.0,242192.52729979253,5150297.713282298,-0.058860956953033894,-0.9982661908261609,-3.3744348457198186,0,0
37,580,242201.85900138403,5150286.143950399,11.0,242202.50647191054,5150297.124878498,-0.058860956954744664,-0.99826619082606,-3.3744348458180156,0,0
37,590,242211.8988060325,5150286.631212125,10.0,242211.7675546517,5150296.630350742,0.01312513807925069,-0.999913861665294,0.7520366106519276,0,0
37,600,242221.89444910001,5150286.762417575,10.0,242221.7631977191,5150296.761556192,0.013125138092241846,-0.9999138616651234,0.7520366113963348,0,0
37,610,242231.82612802315,5150285.698011837,11.0,242232.4794591999,5150296.678592804,-0.05939374334082971,-0.9982346333663061,-3.4050147586436594,0,0
37,620,242241.80498467718,5150285.104282036,11.0,242242.4583158539,5150296.084863003,-0.0593937433391037,-0.9982346333664088,-3.4050147585445956,0,0
37,630,242252.13294990046,5150292.664410511,3.0,242252.2536653912,5150295.661980822,-0.040238496919967594,-0.9991901037168162,-2.3061186533940514,0,0
37,640,242261.839688439,5150285.267835485,10.0,242262.2420734082,5150295.259736522,-0.040238496919967594,-0.9991901037168162,-2.3061186533940514,0,0
37,650,242271.7878579601,5150283.866401082,11.0,242272.2304814262,5150294.857492222,-0.040238496919967594,-0.9991901037168162,-2.3061186533940514,0,0
37,660,242281.816504474,5150284.4633468855,10.0,242282.2188894432,5150294.455247923,-0.040238496919967594,-0.9991901037168162,-2.3061186533940514,0,0
37,670,242291.7244354976,5150282.062722388,12.0,242292.2072974611,5150294.053003632,-0.04023849695976636,-0.9991901037152133,-2.306118655676201,0,0
37,680,242301.793320509,5150283.6588582955,10.0,242302.1957054782,5150293.650759333,-0.040238496919967594,-0.9991901037168162,-2.3061186533940514,0,0
37,690,242311.7414900305,5150282.257423891,11.0,242312.18411348682,5150293.248515032,-0.040238496030797044,-0.999190103752624,-2.3061186024070395,0,0
37,700,242321.81250094605,5150283.838079059,9.0,242322.19954138805,5150292.829752968,-0.043004493556193964,-0.9990748788424095,-2.464736087588463,0,0
37,710,242331.71374812798,5150281.410034652,11.0,242332.18679756735,5150292.399858318,-0.04300449448736994,-0.9990748788023277,-2.4647361409903112,0,0
37,720,242341.7870132953,5150282.978289763,9.0,242342.1740538294,5150291.969963669,-0.04300450378662285,-0.9990748784020477,-2.464736674291629,0,0
37,730,242351.68826045672,5150280.550245356,11.0,242352.16130999837,5150291.5400690185,-0.04300450378662285,-0.9990748784020477,-2.464736674291629,0,0
37,740,242361.67551663693,5150280.12035071,11.0,242362.14856606605,5150291.110174377,-0.043004493556193964,-0.9990748788424095,-2.464736087588463,0,0
37,750,242371.7057772995,5150280.689530941,10.0,242372.13582223505,5150290.680279729,-0.043004493556193964,-0.9990748788424095,-2.464736087588463,0,0
37,760,242381.6930334685,5150280.259636295,10.0,242382.12307850635,5150290.250385079,-0.04300450378537212,-0.9990748784021015,-2.464736674219907,0,0
37,770,242391.72329413105,5150280.828816528,9.0,242392.11033457305,5150289.820490438,-0.043004493556193964,-0.9990748788424095,-2.464736087588463,0,0
37,780,242401.6675458075,5150279.399847001,10.0,242402.09759074307,5150289.390595789,-0.04300449355744469,-0.9990748788423557,-2.464736087660185,0,0
37,790,242411.7408109841,5150280.9681021115,8.0,242412.0848470144,5150288.960701139,-0.04300450378662285,-0.9990748784020477,-2.464736674291629,0,0
37,800,242421.6420581455,5150278.540057705,10.0,242422.07210318337,5150288.530806488,-0.04300450378662285,-0.9990748784020477,-2.464736674291629,0,0
