lcat,x,y,across,x1,y1,cos,sin,culvert,along
28.0,223791.57916349467,5189855.887428759,14.0,223785.9179401886,5189843.083111101,0.404373093290891,0.914594118405731,0.0,240.0
28.0,223800.4613532805,5189854.224617428,14.0,223797.8944253994,5189840.46195485,0.18335199150790055,0.9830473270448817,0.0,250.0
28.0,223810.69368279455,5189849.257032375,13.0,223802.59585016832,5189839.087218869,0.6229102020182751,0.7822933466555572,0.0,260.0
28.0,223817.87455014352,5189842.260890149,12.0,223810.3996277193,5189832.873369989,0.6229102020182751,0.7822933466555572,0.0,270.0
28.0,223826.0238137335,5189834.880075387,12.0,223814.60248238948,5189831.198609601,0.9517776120029179,0.30678881545783765,1.0,280.0
28.0,223829.0841895974,5189825.385605348,12.0,223817.662858266,5189821.704139523,0.9517776109484698,0.30678881872914343,1.0,290.0
28.0,223829.99972160504,5189814.981756538,12.0,223818.02582100785,5189814.190741691,0.9978250497667337,0.06591790392613625,1.0,300.0
28.0,223830.76099204746,5189806.078571964,12.0,223820.56325193265,5189799.753534688,0.8498116762338233,0.5270864397199566,1.0,310.0
28.0,223836.5125949379,5189799.704009077,12.0,223831.0066150456,5189789.041730454,0.45883165769075146,0.8885232185490467,1.0,320.0
28.0,223845.36487610548,5189797.846306655,12.0,223844.41446752864,5189785.884002381,0.07920071473732909,0.996858689476646,1.0,330.0
28.0,223854.98210998846,5189793.034724407,8.0,223854.3192327304,5189785.062234599,0.08285965725883986,0.996561226016218,0.0,340.0
28.0,223865.0973351133,5189793.732460628,9.0,223864.92882688285,5189784.734038268,0.018723136717337437,0.9998247067118635,0.0,350.0
28.0,223875.56636955013,5189794.791970543,12.0,223870.98458237952,5189783.701108254,0.38181559754963784,0.9242385241201607,0.0,360.0
28.0,223884.629671636,5189792.303681785,10.0,223883.50956795065,5189802.240752165,0.11201036853504916,-0.9937070379848593,0.0,370.0
28.0,223894.91009396085,5189793.917152216,12.0,223892.3122349379,5189782.201729539,0.21648825191191076,0.9762852230696341,0.0,380.0
28.0,223904.3273029855,5189793.865028644,7.0,223904.3179187692,5189800.865022354,0.0013406023301476078,-0.9999991013922924,0.0,390.0
28.0,223904.3273029855,5189793.865028644,7.0,223904.3179187692,5189800.865022354,0.0013406023301476078,-0.9999991013922924,0.0,390.0
34.0,229404.37947947648,5189588.456694835,10.0,229394.39730229502,5189589.053468425,0.9982177181467015,-0.059677359006515385,1.0,0.0
34.0,229403.78306899802,5189578.480591536,10.0,229393.80089181717,5189579.077365136,0.9982177180843994,-0.059677360048635435,1.0,10.0
34.0,229403.186658519,5189568.504488235,10.0,229393.20448133818,5189569.1012618365,0.9982177180826646,-0.05967736007765327,1.0,20.0
34.0,229400.5938126038,5189558.647739645,8.0,229392.6080708591,5189559.125158525,0.9982177180877182,-0.059677359993121834,0.0,30.0
34.0,229399.9974021248,5189548.671636346,8.0,229392.01166038014,5189549.149055226,0.9982177180843994,-0.059677360048635435,0.0,40.0
34.0,229398.40277392775,5189538.755210406,7.0,229391.41524990118,5189539.1729519265,0.9982177180826646,-0.05967736007765327,0.0,50.0
34.0,229398.80458116785,5189528.719429745,8.0,229390.81883942315,5189529.196848625,0.9982177180859835,-0.059677360022139685,0.0,60.0
34.0,229397.20995297076,5189518.803003805,7.0,229390.22242894414,5189519.220745325,0.9982177180877182,-0.059677359993121834,0.0,70.0
34.0,229397.61176020984,5189508.767223136,8.0,229389.62601846518,5189509.2446420165,0.9982177180826646,-0.05967736007765327,0.0,80.0
34.0,229396.01713201273,5189498.850797195,7.0,229389.0296079861,5189499.268538715,0.9982177180877182,-0.059677359993121834,0.0,90.0
34.0,229396.4189392518,5189488.815016535,8.0,229388.4331975071,5189489.292435415,0.9982177180877182,-0.059677359993121834,0.0,100.0
34.0,229395.82252877325,5189478.838913233,8.0,229387.8367870281,5189479.316332106,0.9982177181433827,-0.05967735906202897,0.0,110.0
34.0,229394.22790057675,5189468.922487295,7.0,229387.24037655018,5189469.340228816,0.9982177180826646,-0.05967736007765327,0.0,120.0
34.0,229394.62970781582,5189458.886706625,8.0,229386.64396607113,5189459.364125505,0.9982177180877182,-0.059677359993121834,0.0,130.0
34.0,229393.03507961877,5189448.9702806845,7.0,229386.04755559217,5189449.388022205,0.9982177180843994,-0.059677360048635435,0.0,140.0
34.0,229394.43510457588,5189438.874822664,9.0,229385.45114511313,5189439.411918905,0.9982177180843994,-0.059677360048635435,0.0,150.0
34.0,229392.8404763788,5189428.958396725,8.0,229384.8547346341,5189429.435815605,0.9982177180877182,-0.059677359993121834,0.0,160.0
34.0,229392.2440659008,5189418.982293425,8.0,229384.2583241561,5189419.459712305,0.9982177180877182,-0.059677359993121834,0.0,170.0
34.0,229392.64587313993,5189408.946512755,9.0,229383.66191367718,5189409.483608996,0.9982177180826646,-0.05967736007765327,0.0,180.0
34.0,229391.05124494282,5189399.030086815,8.0,229383.06550319813,5189399.507505695,0.9982177180877182,-0.059677359993121834,0.0,190.0
34.0,229389.45661674577,5189389.113660875,7.0,229382.46909271914,5189389.531402395,0.9982177180877182,-0.059677359993121834,0.0,200.0
34.0,229389.85842398484,5189379.077880216,8.0,229381.87268224018,5189379.555299097,0.9982177180826646,-0.05967736007765327,0.0,210.0
34.0,229389.26201350623,5189369.101776914,8.0,229381.27627176107,5189369.579195786,0.9982177181433827,-0.05967735906202897,0.0,220.0
34.0,229388.66560302788,5189359.125673611,8.0,229380.67986128348,5189359.603092495,0.9982177180512112,-0.05967736060377138,0.0,230.0
34.0,229388.0691925488,5189349.149570306,8.0,229380.08345080414,5189349.626989186,0.9982177180843994,-0.059677360048635435,0.0,240.0
34.0,229387.47278206982,5189339.173467006,8.0,229379.48704032516,5189339.650885886,0.9982177180843994,-0.059677360048635435,0.0,250.0
34.0,229387.87458930892,5189329.137686346,9.0,229378.89062984614,5189329.674782585,0.9982177180877182,-0.059677359993121834,0.0,260.0
34.0,229386.27996111222,5189319.221260403,8.0,229378.29421936703,5189319.698679275,0.9982177181467015,-0.059677359006515385,0.0,270.0
34.0,229386.68176835193,5189309.185479745,9.0,229377.69780888918,5189309.722575986,0.9982177180826646,-0.05967736007765327,0.0,280.0
34.0,229386.0853578729,5189299.209376436,9.0,229377.1013984101,5189299.746472675,0.9982177180877182,-0.059677359993121834,1.0,290.0
34.0,229385.4889473939,5189289.2332731355,9.0,229376.5049879311,5189289.770369375,0.9982177180877182,-0.059677359993121834,1.0,300.0
34.0,229384.9093858427,5189279.250002183,9.0,229375.9222677067,5189279.731362348,0.9985686817809918,-0.05348446284831009,1.0,310.0
34.0,229384.37486665818,5189269.270391381,9.0,229375.38774852167,5189269.751751538,0.9985686818338727,-0.053484461861009754,1.0,320.0
34.0,229383.84034747418,5189259.2907805815,9.0,229374.85322933766,5189259.772140739,0.9985686818338727,-0.053484461861009754,1.0,330.0
34.0,229383.30582829018,5189249.3111697715,9.0,229374.31871015366,5189249.7925299285,0.9985686818338727,-0.053484461861009754,1.0,340.0
34.0,229381.77274042432,5189239.385043434,8.0,229373.78419096963,5189239.812919129,0.9985686818365385,-0.05348446181123948,0.0,350.0
34.0,229382.23678992174,5189229.351948168,9.0,229373.24967178595,5189229.833308338,0.9985686817543343,-0.05348446334601286,0.0,360.0
34.0,229381.7022707377,5189219.372337362,9.0,229372.71515260165,5189219.853697527,0.9985686817836575,-0.05348446279853983,0.0,370.0
34.0,229380.16918287193,5189209.446211025,8.0,229372.18063341768,5189209.874086728,0.9985686817809918,-0.05348446284831009,0.0,380.0
34.0,229380.63323236917,5189199.413115751,9.0,229371.64611423266,5189199.894475908,0.9985686818338727,-0.053484461861009754,0.0,390.0
34.0,229379.10014450332,5189189.486989413,8.0,229371.11159504866,5189189.914865108,0.9985686818338727,-0.053484461861009754,0.0,400.0
34.0,229378.56562531932,5189179.507378614,8.0,229370.57707586465,5189179.935254308,0.9985686818338727,-0.053484461861009754,0.0,410.0
34.0,229379.02967481717,5189169.474283341,9.0,229370.04255668065,5189169.955643498,0.9985686818338727,-0.053484461861009754,0.0,420.0
34.0,229378.4951556327,5189159.494672543,9.0,229369.50803749668,5189159.976032709,0.9985686817809918,-0.05348446284831009,0.0,430.0
34.0,229377.9606364487,5189149.515061742,9.0,229368.97351831265,5189149.996421907,0.9985686817836575,-0.05348446279853983,0.0,440.0
34.0,229376.42754858293,5189139.588935395,8.0,229368.43899912864,5189140.016811097,0.9985686817836575,-0.05348446279853983,0.0,450.0
34.0,229375.8930293983,5189129.609324594,8.0,229367.90447994362,5189130.037200289,0.9985686818365385,-0.05348446181123948,0.0,460.0
34.0,229374.3599415325,5189119.6831982555,7.0,229367.36996075965,5189120.057589488,0.9985686818338727,-0.053484461861009754,0.0,470.0
34.0,229376.821128394,5189109.54313406,10.0,229366.83544157565,5189110.077978678,0.9985686818354281,-0.05348446183197151,0.0,480.0
34.0,229374.28947184636,5189099.670492183,8.0,229366.30092239167,5189100.098367878,0.9985686818354281,-0.05348446183197151,0.0,490.0
34.0,229375.7520900255,5189089.58391245,10.0,229365.76640320767,5189090.118757078,0.9985686817809918,-0.05348446284831009,0.0,500.0
34.0,229375.2175708415,5189079.60430165,10.0,229365.23188402367,5189080.139146279,0.9985686817809918,-0.05348446284831009,0.0,510.0
34.0,229373.68448297575,5189069.6781753125,9.0,229364.69736483973,5189070.159535479,0.9985686817794365,-0.053484462877348336,0.0,520.0
34.0,229371.1528264275,5189059.805533426,7.0,229364.16284565468,5189060.1799246585,0.9985686818354281,-0.05348446183197151,0.0,530.0
34.0,229372.61544460716,5189049.718953702,9.0,229363.6283264706,5189050.200313858,0.9985686818380938,-0.05348446178220123,0.0,540.0
34.0,229372.0809254232,5189039.739342901,9.0,229363.09380728664,5189040.220703057,0.9985686818380938,-0.05348446178220123,0.0,550.0
34.0,229371.54640623915,5189029.759732092,9.0,229362.55928810264,5189030.241092248,0.9985686818365385,-0.05348446181123948,0.0,560.0
34.0,229370.01331837295,5189019.833605755,8.0,229362.0247689187,5189020.261481458,0.9985686817809918,-0.05348446284831009,0.0,570.0
34.0,229370.4773678707,5189009.800510493,9.0,229361.4902497347,5189010.2818706585,0.9985686817809918,-0.05348446284831009,0.0,580.0
34.0,229369.9428486867,5188999.820899683,9.0,229360.9557305507,5189000.302259848,0.9985686817809918,-0.05348446284831009,0.0,590.0
34.0,229368.40976082033,5188989.894773344,8.0,229360.42121136567,5188990.322649038,0.9985686818338727,-0.053484461861009754,0.0,600.0
34.0,229368.87381031818,5188979.861678071,9.0,229359.88669218167,5188980.343038228,0.9985686818338727,-0.053484461861009754,0.0,610.0
34.0,229368.33929113418,5188969.8820672715,9.0,229359.35217299766,5188970.3634274285,0.9985686818338727,-0.053484461861009754,0.0,620.0
34.0,229367.80477195015,5188959.902456472,9.0,229358.81765381363,5188960.383816628,0.9985686818365385,-0.05348446181123948,0.0,630.0
34.0,229366.25177351138,5188949.989244622,8.0,229358.265880551,5188950.464127371,0.9982366200505182,-0.05936034358153129,0.0,640.0
34.0,229366.65676788692,5188939.953592074,9.0,229357.67263830625,5188940.487835162,0.9982366200747945,-0.05936034317328569,0.0,650.0
34.0,229365.06528902287,5188930.036660206,8.0,229357.07939606224,5188930.511542951,0.9982366200780782,-0.05936034311806595,0.0,660.0
34.0,229365.47028339846,5188920.001007659,9.0,229356.486153818,5188920.535250751,0.9982366200505182,-0.05936034358153129,0.0,670.0
34.0,229363.87880453383,5188910.0840757955,8.0,229355.89291157323,5188910.558958541,0.9982366200763526,-0.059360343147084875,0.0,680.0
34.0,229365.28203553002,5188899.9890629,10.0,229355.29966932928,5188900.582666332,0.9982366200747945,-0.05936034317328569,0.0,690.0
34.0,229363.69055666545,5188890.072131044,9.0,229354.70642708533,5188890.606374142,0.998236620014398,-0.05936034418894845,0.0,700.0
34.0,229362.09907780087,5188880.155199176,8.0,229354.11318484024,5188880.630081921,0.9982366200780782,-0.05936034311806595,0.0,710.0
34.0,229362.50407217647,5188870.119546624,9.0,229353.51994259635,5188870.653789721,0.998236620014398,-0.05936034418894845,0.0,720.0
34.0,229361.91082993193,5188860.143254423,9.0,229352.92670035124,5188860.677497511,0.9982366200763526,-0.059360343147084875,0.0,730.0
34.0,229360.31935106785,5188850.226322557,8.0,229352.33345810726,5188850.701205302,0.9982366200730689,-0.05936034320230462,0.0,740.0
34.0,229359.72610882344,5188840.250030348,8.0,229351.74021586333,5188840.724913102,0.998236620014398,-0.05936034418894845,0.0,750.0
34.0,229360.13110319895,5188830.214377804,9.0,229351.14697361828,5188830.748620892,0.9982366200747945,-0.05936034317328569,0.0,760.0
34.0,229359.5378609545,5188820.238085594,9.0,229350.55373137436,5188820.772328692,0.9982366200161236,-0.059360344159929516,0.0,770.0
34.0,229358.94461871046,5188810.261793384,9.0,229349.96048913032,5188810.796036482,0.9982366200176817,-0.0593603441337287,0.0,780.0
34.0,229358.35137646593,5188800.285501183,9.0,229349.36724688526,5188800.819744272,0.9982366200730689,-0.05936034320230462,0.0,790.0
34.0,229357.75813422145,5188790.309208974,9.0,229348.77400464134,5188790.843452072,0.998236620014398,-0.05936034418894845,0.0,800.0
34.0,229356.16665535676,5188780.392277109,8.0,229348.1807623959,5188780.86715985,0.9982366201091891,-0.05936034259488747,0.0,810.0
34.0,229356.5716497329,5188770.356624564,9.0,229347.58752015224,5188770.890867652,0.9982366200747945,-0.05936034317328569,0.0,820.0
34.0,229355.97840748847,5188760.380332354,9.0,229346.99427790832,5188760.914575452,0.9982366200176817,-0.0593603441337287,0.0,830.0
34.0,229354.38692862378,5188750.46340049,8.0,229346.40103566292,5188750.93828323,0.9982366201091891,-0.05936034259488747,0.0,840.0
34.0,229354.79192299946,5188740.427747944,9.0,229345.8077934193,5188740.961991042,0.9982366200176817,-0.0593603441337287,0.0,850.0
34.0,229354.19868075493,5188730.451455733,9.0,229345.21455117426,5188730.985698822,0.9982366200730689,-0.05936034320230462,0.0,860.0
34.0,229354.603675131,5188720.415803185,10.0,229344.62130892987,5188721.00940661,0.9982366201109147,-0.059360342565868536,0.0,870.0
34.0,229353.01219626647,5188710.498871325,9.0,229344.02806668633,5188711.033114422,0.9982366200176817,-0.0593603441337287,0.0,880.0
34.0,229352.4189540219,5188700.522579114,9.0,229343.43482444124,5188701.056822202,0.9982366200747945,-0.05936034317328569,0.0,890.0
34.0,229352.8239483975,5188690.486926571,10.0,229342.84158219732,5188691.080530012,0.9982366200176817,-0.0593603441337287,0.0,900.0
34.0,229351.23246953345,5188680.569994704,9.0,229342.24833995334,5188681.104237801,0.998236620014398,-0.05936034418894845,0.0,910.0
34.0,229350.63922728892,5188670.593702494,9.0,229341.65509770825,5188671.127945582,0.9982366200747945,-0.05936034317328569,0.0,920.0
34.0,229350.04598504445,5188660.617410294,9.0,229341.06185546433,5188661.151653391,0.998236620014398,-0.05936034418894845,0.0,930.0
34.0,229350.4596368605,5188650.58127062,10.0,229340.4736884632,5188651.111208924,0.9985948397321259,-0.052993830399110854,0.0,940.0
34.0,229349.9300210065,5188640.601398395,10.0,229339.9440726089,5188641.131336694,0.9985948397609137,-0.05299382985664578,0.0,950.0
34.0,229349.40040515352,5188630.62152617,10.0,229339.4144567562,5188631.151464473,0.9985948397305848,-0.052993830428150625,0.0,960.0
34.0,229348.8707893,5188620.64165395,10.0,229338.88484090322,5188621.171592264,0.9985948396781876,-0.05299383141550269,0.0,970.0
34.0,229348.3411734465,5188610.661781725,10.0,229338.3552250489,5188611.191720023,0.9985948397609137,-0.05299382985664578,0.0,980.0
34.0,229346.81296275332,5188600.734903331,9.0,229337.8256091962,5188601.211847814,0.9985948396797287,-0.05299383138646293,0.0,990.0
34.0,229347.2819417395,5188590.70203728,10.0,229337.29599334218,5188591.231975584,0.9985948397321259,-0.052993830399110854,0.0,1000.0
34.0,229346.752325886,5188580.722165056,10.0,229336.7663774889,5188581.252103364,0.9985948397069754,-0.052993830873037606,0.0,1010.0
34.0,229345.22411519277,5188570.79528666,9.0,229336.2367616352,5188571.272231134,0.9985948397321259,-0.052993830399110854,0.0,1020.0
34.0,229345.6930941795,5188560.76242061,10.0,229335.7071457822,5188561.292358913,0.9985948397321259,-0.052993830399110854,0.0,1030.0
34.0,229344.16488348576,5188550.83554221,9.0,229335.1775299282,5188551.312486684,0.9985948397321259,-0.052993830399110854,0.0,1040.0
34.0,229344.6338624725,5188540.80267616,10.0,229334.64791407518,5188541.332614464,0.9985948397321259,-0.052993830399110854,0.0,1050.0
34.0,229343.1056517793,5188530.875797771,9.0,229334.1182982222,5188531.352742254,0.9985948396781876,-0.05299383141550269,0.0,1060.0
34.0,229344.57322560524,5188520.78993788,11.0,229333.5886823682,5188521.372870014,0.9985948397321259,-0.052993830399110854,0.0,1070.0
34.0,229342.04642007232,5188510.916053321,9.0,229333.0590665152,5188511.392997804,0.9985948396797287,-0.05299383138646293,0.0,1080.0
34.0,229342.5153990585,5188500.88318727,10.0,229332.52945066118,5188501.413125574,0.9985948397321259,-0.052993830399110854,0.0,1090.0
34.0,229341.98578320502,5188490.90331504,10.0,229331.99983480823,5188491.433253354,0.9985948396781876,-0.05299383141550269,0.0,1100.0
34.0,229341.4561673515,5188480.92344282,10.0,229331.4702189542,5188481.453381124,0.9985948397305848,-0.052993830428150625,0.0,1110.0
34.0,229341.92514633827,5188470.890576765,11.0,229330.9406031009,5188471.4735088935,0.9985948397609137,-0.05299382985664578,0.0,1120.0
34.0,229340.3969356445,5188460.96369837,10.0,229330.4109872472,5188461.493636674,0.9985948397321259,-0.052993830399110854,0.0,1130.0
34.0,229340.86591463123,5188450.93083232,11.0,229329.88137139418,5188451.513764454,0.9985948397321259,-0.052993830399110854,0.0,1140.0
34.0,229338.3391090983,5188441.056947755,9.0,229329.35175554093,5188441.533892233,0.9985948397069754,-0.052993830873037606,0.0,1150.0
34.0,229338.8080880845,5188431.0240817,10.0,229328.82213968722,5188431.554020004,0.9985948397295089,-0.052993830448425865,0.0,1160.0
34.0,229337.27987739132,5188421.0972033115,9.0,229328.2925238342,5188421.574147794,0.9985948396797287,-0.05299383138646293,0.0,1170.0
34.0,229337.7488563775,5188411.064337255,10.0,229327.7629079799,5188411.594275554,0.9985948397609137,-0.05299382985664578,0.0,1180.0
34.0,229336.2206456843,5188401.137458861,9.0,229327.2332921272,5188401.614403344,0.9985948396781876,-0.05299383141550269,0.0,1190.0
34.0,229336.6896246705,5188391.10459281,10.0,229326.70367627317,5188391.634531114,0.9985948397305848,-0.052993830428150625,0.0,1200.0
34.0,229335.16141397774,5188381.177714414,9.0,229326.1740604199,5188381.654658883,0.9985948397609137,-0.05299382985664578,0.0,1210.0
34.0,229335.6303929635,5188371.14484836,10.0,229325.6444445662,5188371.674786664,0.9985948397321259,-0.052993830399110854,0.0,1220.0
34.0,229335.1007771105,5188361.1649761405,10.0,229325.1148287132,5188361.694914445,0.9985948397295089,-0.052993830448425865,0.0,1230.0
34.0,229334.571161257,5188351.18510391,10.0,229324.5852128602,5188351.715042224,0.9985948396781876,-0.05299383141550269,0.0,1240.0
34.0,229333.0290049645,5188341.260671553,9.0,229324.04247110215,5188341.7528190315,0.9985037624850172,-0.05468305316333711,0.0,1250.0
34.0,229333.481010919,5188331.2270265,10.0,229323.49597329414,5188331.773857031,0.9985037624866073,-0.05468305313430265,0.0,1260.0
34.0,229332.93451311102,5188321.24806449,10.0,229322.94947548618,5188321.794895021,0.9985037624850172,-0.05468305316333711,0.0,1270.0
34.0,229332.38801530248,5188311.26910249,10.0,229322.40297767817,5188311.815933031,0.9985037624309547,-0.054683054150509086,0.0,1280.0
34.0,229331.84151749453,5188301.29014048,10.0,229321.8564798702,5188301.836971021,0.9985037624309547,-0.054683054150509086,0.0,1290.0
34.0,229331.2950196865,5188291.31117848,10.0,229321.3099820622,5188291.858009022,0.9985037624309547,-0.054683054150509086,0.0,1300.0
34.0,229330.7485218785,5188281.33221647,10.0,229320.7634842542,5188281.879047011,0.9985037624309547,-0.054683054150509086,0.0,1310.0
34.0,229329.20352030804,5188271.407937524,9.0,229320.21698644618,5188271.9000850115,0.9985037624309547,-0.054683054150509086,0.0,1320.0
34.0,229328.65702250003,5188261.428975514,9.0,229319.67048863816,5188261.921123002,0.9985037624309547,-0.054683054150509086,0.0,1330.0
34.0,229328.11052469208,5188251.450013514,9.0,229319.1239908302,5188251.942161001,0.9985037624309547,-0.054683054150509086,0.0,1340.0
34.0,229327.56402688407,5188241.471051504,9.0,229318.5774930222,5188241.9631989915,0.9985037624309547,-0.054683054150509086,0.0,1350.0
34.0,229327.01752907605,5188231.492089503,9.0,229318.03099521418,5188231.984236991,0.9985037624309547,-0.054683054150509086,0.0,1360.0
34.0,229326.47103126804,5188221.513127494,9.0,229317.48449740617,5188222.005274981,0.9985037624309547,-0.054683054150509086,0.0,1370.0
34.0,229326.923037222,5188211.47948244,10.0,229316.93799959714,5188212.0263129715,0.9985037624866073,-0.05468305313430265,0.0,1380.0
34.0,229325.37803565152,5188201.5552034825,9.0,229316.39150178916,5188202.047350961,0.9985037624850172,-0.05468305316333711,0.0,1390.0
34.0,229324.83153784307,5188191.576241484,9.0,229315.8450039812,5188192.0683889715,0.9985037624309547,-0.054683054150509086,0.0,1400.0
34.0,229324.28504003506,5188181.597279474,9.0,229315.2985061732,5188182.089426962,0.9985037624309547,-0.054683054150509086,0.0,1410.0
34.0,229324.7370459895,5188171.56363442,10.0,229314.75200836518,5188172.110464961,0.9985037624309547,-0.054683054150509086,0.0,1420.0
34.0,229323.19204441903,5188161.639355464,9.0,229314.20551055716,5188162.1315029515,0.9985037624309547,-0.054683054150509086,0.0,1430.0
34.0,229322.64554661108,5188151.660393463,9.0,229313.6590127492,5188152.152540951,0.9985037624309547,-0.054683054150509086,0.0,1440.0
34.0,229322.09904880307,5188141.681431454,9.0,229313.1125149412,5188142.173578941,0.9985037624309547,-0.054683054150509086,0.0,1450.0
34.0,229321.55255099505,5188131.702469454,9.0,229312.56601713318,5188132.194616942,0.9985037624309547,-0.054683054150509086,0.0,1460.0
34.0,229321.00605318704,5188121.723507443,9.0,229312.01951932517,5188122.215654931,0.9985037624309547,-0.054683054150509086,0.0,1470.0
34.0,229320.4595553791,5188111.744545444,9.0,229311.47302151722,5188112.2366929315,0.9985037624293647,-0.05468305417954355,0.0,1480.0
34.0,229320.916806172,5188101.710632015,10.0,229310.92810324935,5188102.185830839,0.9988702922666396,-0.047519882440489616,0.0,1490.0
34.0,229319.4430261987,5188091.775526817,9.0,229310.4531935683,5188092.203205759,0.9988702922680219,-0.047519882411433824,0.0,1500.0
34.0,229319.96698680898,5188081.745381865,10.0,229309.9782838863,5188082.220580689,0.9988702922680219,-0.047519882411433824,0.0,1510.0
34.0,229318.49320683576,5188071.810276677,9.0,229309.50337420535,5188072.237955619,0.9988702922666396,-0.047519882440489616,0.0,1520.0
34.0,229318.01829715376,5188061.827651602,9.0,229309.02846452355,5188062.255330549,0.9988702922455962,-0.04751988288282218,0.0,1530.0
34.0,229317.54338747228,5188051.845026529,9.0,229308.55355484228,5188052.2727054795,0.9988702922217462,-0.0475198833841532,0.0,1540.0
34.0,229316.06960749847,5188041.90992134,8.0,229308.07864516033,5188042.290080399,0.9988702922680219,-0.047519882411433824,0.0,1550.0
34.0,229316.59356810874,5188031.8797763875,9.0,229307.60373547833,5188032.307455329,0.9988702922680219,-0.047519882411433824,0.0,1560.0
34.0,229316.11865842773,5188021.897151314,9.0,229307.12882579755,5188022.32483026,0.9988702922434919,-0.047519882927055446,0.0,1570.0
34.0,229316.642619038,5188011.867006355,10.0,229306.65391611535,5188012.342205179,0.9988702922666396,-0.047519882440489616,0.0,1580.0
34.0,229315.16883906472,5188001.931901167,9.0,229306.1790064343,5188002.359580109,0.9988702922680219,-0.047519882411433824,0.0,1590.0
34.0,229314.9788751917,5187997.938851138,9.0,229305.98904256127,5187998.366530079,0.9988702922701262,-0.04751988236720056,1.0,1594.0
70.0,229403.909611166,5189588.9726282805,10.0,229403.56703344657,5189578.978497978,0.034257771940802914,0.9994130302640906,1.0,0.0
70.0,229393.91583448002,5189589.31519388,10.0,229393.5732567606,5189579.321063578,0.034257771940802914,0.9994130302640906,1.0,10.0
70.0,229383.9220577945,5189589.6577594895,10.0,229383.57948007542,5189579.663629187,0.03425777190592598,0.999413030265286,1.0,20.0
70.0,229373.9282811085,5189590.000325089,10.0,229373.58570338943,5189580.006194787,0.03425777190592598,0.999413030265286,1.0,30.0
70.0,229364.0030199682,5189592.3417167505,12.0,229363.59192669415,5189580.348760388,0.03425777283618839,0.9994130302333986,0.0,40.0
