from_cat,to_x,to_y,dist
383,269967.465941648,5203881.17900074,53.4084652000649
384,271121.650751761,5200860.47784094,8.99355126931523
390,269819.903565851,5203013.70019175,16.3846899513226
401,272841.5984,5204945.7532,26.7156084122574
401,272852.2866,5204946.3093,16.0377936777351
401,272852.290371738,5204946.60012487,16.0471275774968
401,272868.251132146,5204946.99599159,1.26555406787035
1522,227173.056711775,5177439.68091394,0.168644402750638
1536,224648.100623052,5184921.22260886,20.4658112392136
1544,216085.490955452,5197970.62011796,35.0254335996272
1554,215576.798885189,5214214.5817356,21.8600556653814
1563,227568.249022166,5199927.38620314,13.4616127444632
1594,216341.927267495,5194962.8402975,40.1207269241466
1595,216341.927267495,5194962.8402975,40.1207269241466
1604,213329.241473057,5190226.90151945,2.03853925470093
1606,216548.94149003,5190093.25047814,0.609901283665535
1608,219523.766959562,5189971.01609725,1.3667473095918
1609,220540.862116764,5189929.46581158,1.17900869623791
1610,229920.309498192,5202418.67740423,0.760405923689149
1611,224588.084447417,5189766.54929689,8.98714615266795
1611,224587.793389696,5189766.62783193,8.68968611309911
1611,224579.121402868,5189767.05925953,0.415411222568528
1613,224035.892678325,5189784.51787716,0.838447249901057
1615,228305.924654786,5202487.57602644,1.2089010292319
1617,220229.252908152,5199616.00241752,37.2341533609922
1617,220218.190372026,5199578.65047578,1.77544797958722
1617,220238.352569946,5199577.3877,20.3078370811335
1617,220238.4112,5199577.3877,20.3658099992592
1617,220238.352569946,5199577.3877,20.3078370811335
1618,218608.560224319,5199649.46901633,0.740593161506426
1619,216998.803793378,5199711.63418466,2.29318632240052
1621,227523.328746674,5184806.92538524,0.236625492917887
1622,225065.79490334,5202599.63807272,1.68140429274982
1623,231481.505967154,5202360.97860818,0.520851514204974
1624,222852.733291144,5215485.07836912,1.89258548505152
1625,216458.826847916,5215809.69796264,0.258389593507073
1626,215314.067379755,5198088.73103447,0.689121529201716
1627,216593.147427356,5219060.86285847,2.00456658801179
1627,216593.147427356,5219060.86285847,2.00456658801179
1630,234762.453752947,5208553.03507787,2.29375498159084
1632,234468.203558869,5200585.2048755,17.6251813723555
1632,234485.363034054,5200551.35465108,20.3565338470865
1636,222974.957631017,5218779.7447346,0.0292974027179455
1636,222953.2978898,5218780.75793808,21.6834459727337
1636,222956.799748388,5218780.59405859,18.1777588059088
1645,228884.001779039,5187993.50205989,0.657780391695377
1646,234621.1593,5200440.661,14.7148693331338
1647,216613.949511636,5194317.51687927,1.40553002380206
1648,218017.123568047,5192203.1635107,51.9934878679133
1649,217545.33264394,5192912.40200859,53.1307839313853
1650,216790.344303536,5194051.77202473,51.6681458885921
1652,219806.977330858,5218910.57341749,8.66204213955572
1652,219802.820049834,5218910.75716537,12.7784947604959
1652,219806.977330858,5218910.57341749,8.66204213955572
1652,219815.505077651,5218910.25205091,1.48500242452175
1653,216392.162806304,5214183.19396912,0.265382477020509
1655,212062.697347251,5182164.19118293,5.27399907150246
1657,217973.699268376,5186834.24567929,1.49005369795959
1658,225546.080165682,5177301.25237039,0.217136926114058
1659,217284.661678047,5193305.3346842,0.746792171950315
1660,218234.659288753,5191871.07413508,0.105940448790382
1662,216953.916861193,5198553.52415689,0.519399130529308
1663,224438.761389331,5215409.72601694,0.344866800040198
1664,223670.467194776,5206668.7422994,5.36892548132292
1665,219485.058791864,5210691.67565419,19.6664343892239
1666,233794.469167958,5180313.84853873,9.71192254895896
1667,218974.032892585,5207733.7128652,1.23707671074457
1673,224704.477123189,5192993.34701823,46.2586737365251
1674,223828.6045,5189805.761,5.49490775632677
1674,223829.309350881,5189804.62458201,6.73910441663251
1674,223828.654352484,5189811.28302665,0.807230094618138
1674,223829.309350881,5189804.62458201,6.73910441571696
1674,223829.309350881,5189804.62458201,6.73910441571696
1674,223830.093744897,5189803.35991811,8.15840213510092
1674,223829.309350881,5189804.62458201,6.7391044166514
1674,223829.18803342,5189805.85784548,5.51080996613359
1674,223829.309350881,5189804.62458201,6.73910441571696
1674,223830.093744897,5189803.35991811,8.15840213510092
1674,223832.510383957,5189799.52130824,12.5775651717489
1674,223834.68198829,5189798.46303935,14.4566413579384
1674,223834.873365046,5189798.36977739,14.629794284355
1674,223834.684574931,5189798.47132194,14.4505652783752
1676,216144.239834113,5198583.92709243,0.489208831290095
1677,215812.072848466,5195531.02773749,0.571070857738274
1680,216179.647372788,5199741.61658036,0.594850143373701
1681,214481.93213587,5199806.47257359,5.1045121170083
1682,215109.873624839,5199785.27983125,1.86998399129956
1683,215387.087199946,5199772.82080061,0.4406444666268
1687,216936.044831431,5193832.39025086,1.13467053459775
1694,215568.422535926,5198601.60635649,0.0393864450591379
1695,216497.717164933,5194622.41812276,0.0119850445933467
1696,217803.598557032,5197624.41367834,2.53521470031224
1697,214765.456855008,5186925.75090604,1.68073732433447
1701,214958.668290205,5199110.41084635,1.08678781274388
1702,222249.365914718,5206727.06175194,0.787356799561456
1703,222603.5408,5209057.3484,18.2765273945912
1703,222611.849538644,5209057.01797191,26.559921852978
1703,222566.552987456,5209058.81943513,18.9409193163034
1703,222585.380623773,5209058.07065198,1.9281750551041
1703,222566.552987456,5209058.81943513,18.9409193163034
1704,211915.792946863,5182172.87057585,0.52845884225879
1710,219596.537641951,5214037.14164242,3.14165039716639
1711,221202.636178302,5213951.47161113,8.17022407896713
1712,227702.82783568,5200342.68828362,0.0495788470651865
1713,216382.331520069,5186878.15296378,1.04186227518502
1716,231798.320880941,5208647.57010612,9.28619592257957
1716,231789.284321188,5208648.3450646,1.99335443363339
1716,231798.320880941,5208647.57010612,9.28619592257957
1727,235127.61868633,5173424.11775874,1.95332978844324
1728,229188.144000966,5213632.2704086,0.625613256586366
1730,227130.412860825,5196502.75765247,0.268959897314861
1734,225008.339325997,5205840.47140103,0.0543308691852317
1735,225227.542314916,5205819.71556643,0.0524500492965911
1738,230314.613465803,5174868.62620149,0.447123116566534
1741,211716.03591983,5190289.55794248,0.0550968041375093
1742,214490.306448169,5182102.77288153,2.60990803147565
1743,216110.746486803,5182058.60645251,0.747514698694556
1744,219673.270564533,5215663.14766997,2.09937511395073
