415298.158885415,4965346.75693744
384968.031699613,4965988.94150472
384858.638319216,4965993.1482732
409718.65291956,4980540.45518474
409385.303403936,4980581.0758515
396516.511884307,4980348.44906765
396511.756337777,4980338.36893505
396504.043608555,4980018.18620254
394743.635536392,4971400.40710573
394592.622571989,4971394.12927394
394565.425833011,4971224.03659929
394079.644989205,4970275.06666173
394422.507717143,4970056.26479096
394269.174918906,4969407.21779441
381936.09138377,4960498.38714797
382886.890299375,4958584.27657101
418728.527817401,4958000.4468779
418634.69374769,4958068.25481206
418298.257424131,4958317.31483907
408158.68300171,4975596.57568248
408377.911147955,4975386.34450236
402692.528538916,4977775.34051662
402864.35684309,4977091.99091488
402970.147496964,4976366.40455341
402707.884086189,4975770.75102914
402289.393263096,4975311.38429971
402761.033008114,4978607.95836209
402602.205608398,4978601.89890808
402584.644273594,4978600.19590832
402323.215105389,4978541.91573463
402311.800934324,4978538.46893908
400055.033064974,4971998.86697246
400102.060871585,4971914.69398352
400670.449242786,4971799.67528544
400697.517201497,4971734.94657299
419836.262373514,4958822.4892792
419986.615987172,4959262.1209474
413337.224076363,4952936.55657512
412662.608321547,4953166.80590213
412638.763606567,4953168.25611637
409805.135033029,4977775.82861062
409604.408115585,4977598.99696453
409551.373398771,4977579.89729913
409476.365781092,4977547.92088451
409406.973446853,4977505.5019636
409388.269071752,4977483.97943026
409386.891994695,4977482.52953847
409384.137840579,4977479.62975491
409380.445904284,4977476.29709727
409376.324898654,4977473.46723704
409351.191106721,4977452.71381204
409312.741238931,4977290.73503059
408597.624780414,4977095.45475028
408596.975787317,4977093.62647572
408558.381099791,4976999.93831704
408528.459271538,4976964.15406585
408516.021358409,4976946.87164253
408457.483918036,4976913.03944707
408409.351758564,4976888.11223323
408323.262537594,4976827.81155632
408130.019015565,4976692.46314658
413599.870134052,4960566.28110641
413957.200640631,4960443.667174
413960.779319787,4960441.8840823
414027.392069799,4960433.26736756
414042.111337666,4960436.007507
414186.285935953,4960453.13631306
414601.981448095,4960413.39832702
414689.119399001,4960304.21355671
414750.002211672,4960225.18600366
414753.028000996,4960221.20815408
414756.428792615,4960216.27712646
414905.367462045,4960030.60160261
414940.967163537,4960000.64450227
385063.305202225,4954615.68701556
385747.89467838,4954433.37680977
385859.189697616,4954169.51534109
411962.424192381,4954269.4653133
412232.331401059,4955622.35062213
413132.286993952,4955842.67585834
413215.692124103,4955796.89843102
414144.948714658,4955988.34833729
414947.883682543,4957066.16820552
415054.014486175,4957155.75016308
412621.818041015,4960021.01506159
412689.38474633,4960050.00839869
412808.844450863,4960101.03890289
412847.390450402,4960117.11084626
394140.084022716,4975326.60607586
