cat,x,y
293,402730.215082038,4955310.78913222
294,402730.197110383,4955310.88750406
295,402731.616200413,4955360.17092132
296,402731.614505573,4955360.07093568
297,402736.070145209,4955595.82059394
298,402736.072387832,4955595.92056879
299,402734.367099642,4955629.26488828
300,402734.32355546,4955629.17486659
301,382062.415398805,4947647.12278035
302,382062.414491307,4947647.02278446
303,382061.057839287,4947597.42605422
304,382061.103419759,4947597.5150622
305,382057.374401229,4947499.47505622
306,382057.375017329,4947499.37505812
307,382067.96429114,4947451.96079232
308,382067.903224409,4947452.03998105
309,399348.688948909,4975821.03645738
310,399348.788947438,4975821.03591498
311,399398.405548063,4975820.68768835
312,399398.305550707,4975820.68841543
313,399711.09268987,4975817.10556887
314,399711.18991419,4975817.12896613
315,399744.846776013,4975816.98146766
316,399744.74682898,4975816.97821334
317,383185.501063177,4966972.43532383
318,383185.498222473,4966972.33536419
319,383183.885684709,4966923.15155708
320,383183.868860215,4966923.2501316
321,383183.405126839,4966898.68281532
322,383183.402286135,4966898.58285568
323,383181.992753961,4966848.98376631
324,383181.995594665,4966849.08372595
325,384003.131898763,4966185.90017346
326,384003.231867356,4966185.8976674
327,384052.700961673,4966183.66141098
328,384052.600992841,4966183.66390749
329,384360.084963206,4966004.2552359
330,384360.180059861,4966004.22430652
331,384409.773651671,4966001.26916626
332,384409.673677894,4966001.2714562
333,399190.498291331,4968147.96270177
334,399190.529018071,4968147.86753944
335,399208.359072919,4968103.96347658
336,399208.288070443,4968104.03389425
337,400069.708027076,4967324.44812271
338,400069.786712497,4967324.5098366
339,400111.132175214,4967352.0685942
340,400111.052376281,4967352.00832705
341,401354.268394561,4968036.82511437
342,401354.357012525,4968036.87144855
343,401398.464532639,4968057.91721061
344,401398.383333965,4968057.85884302
345,402336.449750959,4968059.67881196
346,402336.497253197,4968059.59081458
347,402350.106301995,4968012.07680535
348,402350.056041207,4968012.1632568
349,409229.068626169,4974943.00005302
350,409229.104053735,4974942.90653892
351,409263.643450833,4974907.59077917
352,409263.57582579,4974907.66444635
353,410910.112286313,4975708.76221279
354,410910.182111377,4975708.69062745
355,410952.056622656,4975682.73275326
356,410951.957746927,4975682.7477062
357,414471.919609483,4973249.44474065
358,414471.995145901,4973249.37921013
359,414515.9698072,4973237.43341568
360,414515.870377696,4973237.4227492
361,414612.220248302,4973165.32058036
362,414612.283656414,4973165.24325371
363,414654.14847795,4973148.49152601
364,414654.049720006,4973148.50723806
365,413049.343675427,4953386.54147222
366,413049.320194887,4953386.44426798
367,413027.723961186,4953341.88841921
368,413027.75681673,4953341.98286768
369,412956.774877918,4953189.41874035
370,412956.742022375,4953189.32429188
371,412935.739002035,4953144.32434907
372,412935.789914832,4953144.41041815
373,419362.932856365,4961169.74166394
374,419362.84941696,4961169.6865471
375,419345.5569013,4961152.08088021
376,419345.575273159,4961152.1791781
377,382682.446998504,4978547.12269522
378,382682.371893237,4978547.18871945
379,382641.527147986,4978575.51928834
380,382641.60845085,4978575.46106597
381,382700.678858323,4978799.11218519
382,382700.73895082,4978799.19211573
383,382733.715018035,4978833.16748223
384,382733.639274725,4978833.10219095
385,382769.956263312,4979397.75537922
386,382770.006021331,4979397.84212102
387,382795.111750795,4979440.08006108
388,382795.066035286,4979439.99112238
389,382796.375510936,4979442.53868368
390,382796.421226445,4979442.62762237
391,382796.31038646,4979492.2507183
392,382796.311995194,4979492.15073124
393,382217.049570306,4958161.3298932
394,382217.051535862,4958161.42987388
395,382218.84037531,4958210.92429794
396,382218.848377498,4958210.82461863
397,414502.181733674,4965804.22574728
398,414502.274533798,4965804.26300499
399,414545.274884272,4965828.39947145
400,414545.189861149,4965828.34683052
401,390787.728993602,4967539.71378134
402,390787.828562746,4967539.7045085
403,390820.09449958,4967544.71799024
404,390819.994541594,4967544.71509179
405,401586.722878632,4964072.8726292
406,401586.82041382,4964072.89469472
407,401624.553362,4964104.87248258
408,401624.479051285,4964104.80556534
409,402085.32002744,4964345.44995701
410,402085.401415991,4964345.50805954
411,402125.851570073,4964373.45426496
412,402125.77328776,4964373.39204053
413,402178.327134654,4964377.01828051
414,402178.420197271,4964377.05487764
415,402223.306058106,4964397.88251899
416,402223.206160495,4964397.87799491
417,386723.775756936,4953526.80764966
418,386723.779589594,4953526.90757618
419,386726.397456443,4953576.41635539
420,386726.38542004,4953576.31708241
421,386733.505471311,4953745.47664913
422,386733.500431423,4953745.57652204
423,386734.340586304,4953795.04327732
424,386734.342055011,4953794.94328811
425,414281.724039631,4959673.91816559
426,414281.819965008,4959673.94642018
427,414328.269589497,4959688.74081234
428,414328.171442117,4959688.7216527
429,414384.363450316,4959722.78977218
430,414384.42285517,4959722.8702151
431,414422.467324234,4959754.65685857
432,414422.383088193,4959754.60296711
433,414532.587540102,4959804.93942474
434,414532.678493151,4959804.98098846
435,414574.338694464,4959831.2989175
436,414574.261330436,4959831.235555
437,414598.813610316,4959851.34430623
438,414598.890974344,4959851.40766873
439,414638.446935542,4959880.9023262
440,414638.365469297,4959880.84433265
441,414780.913470056,4959906.50662167
442,414780.99969121,4959906.45596683
443,414824.088799463,4959881.85662252
444,414823.99805277,4959881.89863487
445,414871.584653042,4959890.35008904
446,414871.632538306,4959890.43787857
447,414897.718836254,4959932.50506806
448,414897.656915217,4959932.42654554
449,406358.828963297,4955424.09355015
450,406358.927651653,4955424.10969352
451,406382.349189092,4955431.94804233
452,406382.296684581,4955431.86293489
453,419756.39147333,4978014.87516005
454,419756.427675264,4978014.78194299
455,419796.774041169,4977986.07956899
456,419796.702965766,4977986.14991305
457,419821.879168494,4977965.97825793
458,419821.919376366,4977965.88669742
459,419850.645645631,4977929.52999289
460,419850.550162254,4977929.55970694
461,419869.266207441,4977918.55077654
462,419869.333962495,4977918.47722891
463,419903.190079194,4977883.91852469
464,419903.09483246,4977883.94898876
465,419935.193273288,4977836.0144492
466,419935.24639222,4977835.92972388
467,419974.256144056,4977806.99443363
468,419974.179659948,4977807.05885553
469,382153.51845242,4969232.59348986
470,382153.605711904,4969232.64233433
471,382195.981741336,4969254.57880631
472,382195.89276635,4969254.53316146
473,382949.896507316,4969423.41452661
474,382949.990105087,4969423.44973254
475,382998.598433107,4969433.45666192
476,382998.503285279,4969433.42589033
477,383607.342938901,4969786.97847316
478,383607.442738049,4969786.97213833
479,383655.394029632,4969798.13333582
480,383655.301215911,4969798.096112
481,384463.105494245,4969951.19230944
482,384463.201745957,4969951.21943153
483,384505.782184836,4969976.48132089
484,384505.693632136,4969976.4348621
485,399718.989349024,4976818.39205219
486,399719.087311371,4976818.37196791
487,399763.652216033,4976799.48156099
488,399763.564759427,4976799.53005163
489,399928.537844345,4976397.26993787
490,399928.494558031,4976397.17979191
491,399917.872311117,4976348.74221241
492,399917.912228903,4976348.83389976
493,399856.088729976,4976105.67697264
494,399856.030453688,4976105.59570841
495,399822.107731875,4976070.04968666
496,399822.178036476,4976070.1208011
497,407357.395194058,4974636.45826191
498,407357.468699698,4974636.39046131
499,407389.902861317,4974599.87400201
500,407389.859318058,4974599.96402414
501,407587.101661413,4974355.03344005
502,407587.20034346,4974355.01725816
503,407633.113515804,4974349.72403014
504,407633.014937166,4974349.70722978
505,407902.239627707,4974312.22895474
506,407902.338213847,4974312.21219846
507,407948.197488795,4974294.64225768
508,407948.115491252,4974294.69949755
509,404286.71211847,4974918.43973034
510,404286.810898229,4974918.45278901
511,404335.583851317,4974927.4587337
512,404335.486444594,4974927.43610782
513,406141.216187651,4974518.36116561
514,406141.31488797,4974518.34509554
515,406183.200989822,4974496.64527202
516,406183.110719268,4974496.68829791
517,406767.408344195,4974648.91805983
518,406767.459242028,4974649.00337155
519,406799.889887354,4974686.46218293
520,406799.806560581,4974686.40689596
521,411640.508593563,4973168.99543199
522,411640.441028149,4973168.92171011
523,411630.311437909,4973146.38463339
524,411630.312308155,4973146.48462961
525,395465.550025298,4974429.89935416
526,395465.622797902,4974429.83076737
527,395492.396770851,4974387.99147299
528,395492.352561294,4974388.08116979
529,396776.09745538,4972907.01897933
530,396776.170011968,4972906.95016406
531,396823.273649959,4972892.72520299
532,396823.182598605,4972892.76655092
533,398793.933727261,4972649.80374826
534,398794.020023513,4972649.75322147
535,398833.475385413,4972620.67062805
536,398833.395774525,4972620.73114339
537,398963.025478761,4972493.3621563
538,398963.054987419,4972493.26660925
539,398979.657564665,4972446.79313196
540,398979.619220389,4972446.88548843
541,411629.462952199,4971798.89169862
542,411629.463488265,4971798.79170006
543,411631.580158243,4971769.84847706
544,411631.487786001,4971769.88678331
545,381463.153718029,4958319.66872096
546,381463.237113394,4958319.61353751
547,381487.16862477,4958312.79021371
548,381487.068627753,4958312.79098617
549,400538.413772957,4950429.15350152
550,400538.408921493,4950429.25338377
551,400555.394876155,4950474.65371745
552,400555.296988861,4950474.6332705
553,400962.788953228,4950441.06643264
554,400962.886430047,4950441.04411068
555,401012.466230463,4950440.38721175
556,401012.366268831,4950440.38998159
557,415912.425423424,4966702.06239565
558,415912.50894489,4966702.11738805
559,415957.237807863,4966723.34962689
560,415957.154286397,4966723.29463448
561,411605.094347518,4962906.51605634
562,411605.190373899,4962906.54396574
563,411654.338525559,4962913.30217313
564,411654.239339592,4962913.28943955
565,412915.363995,4963694.85423725
566,412915.402961178,4963694.76214144
567,412941.017693647,4963652.67537065
568,412940.926527567,4963652.716465
569,401821.677023387,4978980.71931347
570,401821.769826374,4978980.68206289
571,401868.343474857,4978963.63845935
572,401868.245570775,4978963.65882576
573,408530.355962645,4977674.28222938
574,408530.276719891,4977674.22123278
575,408490.411039725,4977645.13844415
576,408490.476779444,4977645.21379857
577,408408.552602269,4977583.05387995
578,408408.462569853,4977583.01035796
579,408370.067589327,4977551.62916975
580,408370.146457243,4977551.69065025
581,408171.200127178,4977045.83470213
582,408171.147650147,4977045.74957774
583,408145.421847515,4977003.58864653
584,408145.491311619,4977003.66058219
585,384819.633653024,4965750.04927257
586,384819.662135046,4965749.95341448
587,384820.347689948,4965700.56622925
588,384820.319207926,4965700.66208734
589,384814.167345153,4965202.04116247
590,384814.157227861,4965201.94167558
591,384813.508228226,4965152.43194362
592,384813.501287416,4965152.53170246
593,385361.11756109,4963954.50417727
594,385361.118673191,4963954.40418345
595,385362.52946494,4963904.8268081
596,385362.531687155,4963904.92678341
597,386525.964090219,4954147.35186024
598,386526.000962242,4954147.44481428
599,386536.644307055,4954195.81500842
600,386536.637203549,4954195.71526104
601,386736.914172293,4954585.25347285
602,386736.988740193,4954585.32010339
603,386774.47592098,4954617.47591029
604,386774.401353081,4954617.40927976
605,383772.035293781,4956676.7027831
606,383772.051406673,4956676.60408976
607,383767.748291963,4956627.37714697
608,383767.751055669,4956627.47710878
609,399778.764009844,4975784.78195899
610,399778.833713375,4975784.71025531
611,399822.016876873,4975761.14170174
612,399821.921445148,4975761.17158127
613,400258.317269408,4975475.23715283
614,400258.394689317,4975475.17385861
615,400297.684415198,4975445.24875286
616,400297.601148158,4975445.30412975
617,400408.57807403,4975376.72315468
618,400408.648622128,4975376.6522818
619,400446.077764782,4975348.12779886
620,400445.982897196,4975348.15942387
621,400714.244851247,4975158.94016954
622,400714.310674226,4975158.86488784
623,400736.621441375,4975115.41081765
624,400736.565718679,4975115.49385367
625,401580.565925741,4974947.65178027
626,401580.665003536,4974947.66532983
627,401630.293031696,4974947.50238555
628,401630.193056765,4974947.50014654
629,402144.725528009,4975160.63275284
630,402144.674005853,4975160.71845854
631,402135.657012786,4975208.82916214
632,402135.656722106,4975208.72916257
633,402290.346417762,4975262.35202607
634,402290.434971615,4975262.30556948
635,402316.365816996,4975251.214107
636,402316.278590222,4975251.16520414
637,402673.264419789,4975134.27060461
638,402673.348941701,4975134.21716262
639,402714.621360454,4975106.61598764
640,402714.534203779,4975106.66501532
641,403727.951050133,4975003.70675724
642,403728.051048768,4975003.70623475
643,403777.509488132,4975006.5499375
644,403777.410688278,4975006.56538383
645,403784.407659802,4975005.88598639
646,403784.507440376,4975005.87936544
647,403831.202840227,4974990.53169425
648,403831.119662311,4974990.58720492
649,414932.828209514,4962484.81214138
650,414932.729258385,4962484.82658694
651,414886.029241381,4962500.95671082
652,414886.122435321,4962500.92044942
653,414645.416371485,4962726.13244882
654,414645.439878234,4962726.22964672
655,414660.857543018,4962771.11975094
656,414660.823808106,4962771.02561298
657,402155.578041173,4971382.1170629
658,402155.652885595,4971382.05074313
659,402198.307169539,4971356.83540238
660,402198.226598895,4971356.89463388
661,402294.953720709,4971269.80427783
662,402295.017655409,4971269.727386
663,402313.413680502,4971225.10439104
664,402313.36949608,4971225.19410022
665,402672.680845263,4970736.90294402
666,402672.671388668,4970736.80339216
667,402690.25107464,4970691.13807678
668,402690.197229713,4970691.22234258
669,413344.241605423,4952912.76579625
670,413344.186697956,4952912.84937358
671,413317.274357902,4952951.41793118
672,413317.357846369,4952951.36288868
673,412414.754673688,4952721.02658326
674,412414.80899281,4952721.11054417
675,412442.157330765,4952761.9859428
676,412442.100719274,4952761.90351016
677,411982.316777396,4954254.67142294
678,411982.229298243,4954254.7198729
679,411940.196308345,4954280.58038567
680,411940.270579055,4954280.51342403
681,413110.909651285,4955855.18958641
682,413110.995824073,4955855.13884933
683,413152.955762511,4955828.83602573
684,413152.868314743,4955828.8845323
685,414123.651270693,4955975.70322141
686,414123.728123166,4955975.76720341
687,414163.596709622,4956004.67203433
688,414163.517863432,4956004.61052597
689,414927.949512427,4957051.2812813
690,414928.028081441,4957051.34314332
691,414966.301027411,4957082.77540961
692,414966.229003825,4957082.70603669
693,415033.281649273,4957142.17659044
694,415033.358608947,4957142.24044346
695,415067.441193384,4957176.5884228
696,415067.429520889,4957176.48910637
697,400464.735385041,4956725.86894669
698,400464.834698256,4956725.85724689
699,400511.786706545,4956711.38436045
700,400511.691095559,4956711.41366129
701,403921.091545201,4955798.5882459
702,403921.16991976,4955798.5261377
703,403966.669938041,4955779.98516511
704,403966.57180845,4955780.00441565
705,405330.514740427,4955758.17836074
706,405330.535987351,4955758.08064396
707,405340.186855064,4955709.55016254
708,405340.177914213,4955709.64976204
709,406232.354236741,4955470.72618959
710,406232.446337154,4955470.68723431
711,406277.918595575,4955450.74475296
712,406277.819436756,4955450.75769625
713,401152.532475744,4956874.72315679
714,401152.622818268,4956874.68028222
715,401194.824190068,4956850.58888916
716,401194.756039266,4956850.66207022
717,401401.283840445,4956678.62938846
718,401401.3442189,4956678.5496737
719,401428.056107373,4956636.61296697
720,401427.981488668,4956636.67954061
721,401380.982343021,4956233.06821816
722,401381.011546754,4956232.97257747
723,401404.388504724,4956190.18627585
724,401404.322148485,4956190.26108795
725,402656.633035321,4955621.38349115
726,402656.730280944,4955621.36018259
727,402705.124887802,4955621.13282211
728,402705.024955556,4955621.13650262
729,415151.530795422,4959855.11393402
730,415151.612115267,4959855.05573537
731,415191.321959058,4959825.33705797
732,415191.230868004,4959825.37831836
733,415473.547673598,4959662.73139707
734,415473.605951858,4959662.65013426
735,415505.2108892,4959624.4884575
736,415505.137665864,4959624.55656288
737,418543.781432398,4959730.52844093
738,418543.681623137,4959730.52226748
739,418495.408223092,4959731.34836107
740,418495.507201945,4959731.3564349
741,418330.406368716,4959807.48303742
742,418330.345644946,4959807.56248944
743,418302.10385364,4959848.22304258
744,418302.144452532,4959848.13165478
745,418227.617400638,4960141.06635312
746,418227.53721917,4960141.1261104
747,418185.278567902,4960166.60420342
748,418185.365070251,4960166.55403029
749,414452.032696731,4964409.92102972
750,414452.115019002,4964409.97780158
751,414500.406514643,4964419.60472237
752,414500.32163432,4964419.55185148
753,414712.434265995,4965793.71551334
754,414712.340996149,4965793.75157906
755,414680.814862849,4965831.93883241
756,414680.860986943,4965831.85010492
757,414625.069231747,4965947.32445514
758,414625.09166851,4965947.4219056
759,414646.13914097,4965991.8295274
760,414646.08070267,4965991.7483796
761,414698.781180222,4966073.6582925
762,414698.855647797,4966073.72503514
763,414713.947180858,4966119.82427928
764,414713.930907848,4966119.72561222
765,414993.169347885,4966492.2033146
766,414993.235586058,4966492.27823125
767,415038.319732897,4966509.24851899
768,415038.219734261,4966509.24904142
769,415104.212656084,4966511.79148894
770,415104.312597621,4966511.79490789
771,415153.516292607,4966518.38340774
772,415153.419657139,4966518.35768642
773,416620.809125739,4967593.3330032
774,416620.876602339,4967593.25920002
775,416662.590691591,4967571.60071711
776,416662.493957501,4967571.57536922
777,416715.200498542,4967594.19578567
778,416715.291222107,4967594.23784794
779,416723.311610544,4967635.90020194
780,416723.286459924,4967635.80341638
781,416732.154986055,4967651.93734283
782,416732.251013534,4967651.96524844
783,416771.18689183,4967682.29991392
784,416771.089575384,4967682.27690285
785,416894.242598257,4967668.32394135
786,416894.290968834,4967668.41146442
787,416939.910468531,4967657.00181983
788,416939.812307126,4967657.02090749
789,401582.867034091,4949532.40301492
790,401582.856550402,4949532.30356598
791,401588.294893253,4949483.22541904
792,401588.237394612,4949483.30723533
793,430573.423335444,4948075.99077382
794,430573.420910296,4948076.09074441
795,430571.823475265,4948100.70636189
796,430571.825900413,4948100.6063913
797,373252.808147849,4948058.8567678
798,373252.907435059,4948058.84484932
799,373301.977541682,4948064.56251842
800,373301.87841235,4948064.54935121
801,373321.384352628,4948063.02000567
802,373321.484070447,4948063.02751277
803,373371.05252726,4948063.67274813
804,373370.952805889,4948063.68020791
805,373441.392674893,4948086.62949485
806,373441.440434569,4948086.71735276
807,373474.592772623,4948123.07982919
808,373474.509318875,4948123.02473408
809,373515.857094174,4948158.24313348
810,373515.955137109,4948158.2628206
811,373564.868738465,4948151.65198323
812,373564.769852953,4948151.63709513
813,373879.692792806,4948023.18687065
814,373879.777567414,4948023.13383042
815,373921.505601767,4947996.80349169
816,373921.455197953,4947996.88985983
817,373955.589606328,4947975.06679958
818,373955.652169664,4947974.98878785
819,373998.090636155,4947949.20505822
820,373998.00145524,4947949.2502994
821,374453.922572319,4946863.86260695
822,374454.021529378,4946863.87701183
823,374495.980968754,4946888.930821
