cat,a_cat,b_cat,to_x,to_y
348,1531,1,450350.866076146,4917841.88309435
349,2650,1,447586.986414894,4922843.13641435
350,2293,1,447586.986414894,4922843.13641435
351,3245,1,442939.541664438,4928891.64395335
352,2855,1,443748.251398146,4927698.1683073
353,2854,1,443771.651323157,4927620.82351163
354,2480,1,456019.428345993,4926020.62077867
355,2281,1,449586.992977017,4921204.9332083
356,1626,1,433867.333820772,4899029.07617794
357,3223,1,443643.791034096,4914455.04515431
358,541,1,443643.791034096,4914455.04515431
359,1836,1,443115.934172923,4914819.7615263
360,2104,1,448598.330874871,4924215.4739372
361,3204,1,429585.023976015,4906285.68887005
362,1097,1,450392.025857749,4930884.34271292
363,3303,1,450228.670132777,4930671.67601998
364,3369,1,454230.141798818,4919695.19223199
365,183,1,454230.845781885,4919607.52221926
366,180,1,454230.888643723,4919618.73063403
367,3369,1,454230.872775364,4919619.81110067
368,3013,1,426324.775967633,4898924.80718179
369,3309,1,425419.86077007,4899276.66656914
370,527,1,440463.695680168,4913220.76196242
371,2289,1,445281.642856036,4916598.51211997
372,1712,1,436354.369365076,4932518.84633676
373,3455,1,438784.773907642,4913294.80677271
374,3198,1,438774.214403073,4913714.34375871
375,527,1,438888.501584122,4913216.9404744
376,495,1,433575.855459311,4932544.11717655
377,1447,1,433575.855459311,4932544.11717655
378,1712,1,433575.884511956,4932544.1170012
379,499,1,433575.855459311,4932544.11717655
380,2404,1,433575.884511956,4932544.1170012
381,3242,1,448734.888170981,4924436.86859819
382,1340,1,435361.988789066,4913246.06909101
383,2060,1,435569.422275978,4912851.49627249
384,3524,1,434767.48385554,4913765.84201947
385,3070,1,451921.063403965,4916683.76678198
386,2287,1,441238.937764278,4916859.27922526
387,332,1,441238.937764278,4916859.27922526
388,2841,1,442051.651032653,4916683.19974985
389,2254,1,442051.651032653,4916683.19974985
390,1185,1,456514.117475371,4921196.70657349
391,1904,1,456514.1374797,4921196.70663518
392,112,1,456514.117475371,4921196.70657349
393,1874,1,439889.191826076,4921263.92933874
394,766,1,440122.226728959,4922417.43393619
395,3029,1,439668.002305462,4922866.63590735
396,2841,1,439991.295770081,4921573.58011956
397,1799,1,454573.756304514,4905302.88258037
398,1351,1,441230.756964546,4914020.43677294
399,2283,1,448573.522290968,4919650.40511063
400,1803,1,436566.444861154,4932665.8333058
401,3541,1,437192.340181483,4923688.12050917
402,3542,1,437192.340181483,4923688.12050917
403,848,1,437192.320183196,4923688.12157785
404,2097,1,445386.148118913,4924998.80850004
405,2481,1,443748.251398146,4927698.1683073
406,1193,1,454230.140783601,4919695.1314257
407,180,1,454230.140783601,4919695.1314257
408,522,1,426324.775967633,4898924.80718179
409,658,1,426324.775967633,4898924.80718179
410,3014,1,426324.775967633,4898924.80718179
411,2539,1,426324.775967633,4898924.80718179
412,2540,1,426324.775967633,4898924.80718179
413,1340,1,440463.695680168,4913220.76196242
414,3198,1,437026.033963125,4912064.1573169
415,1549,1,451879.231679261,4916389.2962456
416,765,1,439668.002305462,4922866.63590735
417,2841,1,439868.900587155,4922832.6872672
418,555,1,439991.295770081,4921573.58011956
419,941,1,437166.985291238,4911866.9891249
420,555,1,439868.900587155,4922832.6872672
421,1681,1,437166.985291238,4911866.9891249
