cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
201,136106,"18134858",5114,"secondary","Hiawatha Pioneer Trail","MN 99","B",88,0,"F","F",1,447087.589335322,4914775.15519111
202,136138,"18134905",5141,"service",,,"B",0,0,"F","F",1,445674.302502349,4917400.89971023
203,137390,"18136558",5141,"service",,,"B",0,0,"F","F",1,449745.650124957,4918794.64812385
204,368811,"188045034",5122,"residential","271st Avenue",,"B",0,0,"F","F",1,435769.83383523,4932399.61358461
205,138592,"18137994",5115,"tertiary","330th Street","TWP 27","B",0,0,"F","F",1,437143.758383336,4924506.8954038
206,137418,"18136594",5122,"residential","336th Lane",,"B",0,0,"F","F",1,437192.326404401,4923691.94399577
207,137038,"18136080",5141,"service",,,"B",0,0,"F","F",1,445221.611130754,4924858.47823697
208,368513,"186911970",5115,"tertiary","221st Avenue","CR 32","B",88,0,"F","F",1,443770.441340565,4927621.83687475
209,138117,"18137426",5115,"tertiary","380th Street","CR 140","B",0,0,"F","F",1,451878.816596295,4916393.47521823
210,137618,"18136828",5122,"residential","333rd Avenue",,"B",0,0,"F","F",1,425418.043421662,4899277.14373376
211,138616,"18138027",5115,"tertiary","251st Avenue","CR 113","B",0,0,"F","F",1,438783.990578973,4913295.3141741
212,137468,"18136654",5122,"residential","Silver Lake Road","CR 112","B",0,0,"F","F",1,437168.445355084,4911865.52530437
213,368481,"186755660",5115,"tertiary","271st Avenue","CR 111","B",0,0,"F","F",1,435572.271194893,4912851.4463518
214,138788,"18138232",5115,"tertiary","County Road 110","CR 110","B",0,0,"F","F",1,435362.000621851,4913248.62302804
215,745034,"973164855",5115,"tertiary","245th Avenue","CR 11","B",88,0,"F","F",1,439870.403078122,4922832.6103254
216,138811,"18138260",5115,"tertiary","County Road 114","CR 114","B",0,0,"F","F",1,441228.982580599,4914020.4442893
217,137072,"18136121",5115,"tertiary","County Road 136","CR 136","B",0,0,"F","F",1,448568.204074051,4919651.50185369
218,138348,"18137716",5114,"secondary","The Colvill Memorial Highway","MN 19","B",88,0,"F","F",1,436353.897729051,4932517.99214003
219,745032,"973164853",5115,"tertiary","245th Avenue","CR 11","B",88,0,"F","F",1,439990.470983189,4921572.52761232
220,136668,"18135592",5141,"service",,,"B",0,0,"F","F",1,440122.559181978,4922421.73968775
