cat,lcat,along,elev
129,4,0.974220577166146,
130,4,1.94844115433229,
131,4,2.92266173149844,
132,4,3.89688230866459,
133,4,4.87110288583073,
134,4,5.84532346299688,
135,4,6.81954404016302,
136,4,7.79376461732917,
137,4,8.76798519449532,
138,4,9.74220577166146,
139,4,10.7164263488276,
140,4,11.6906469259938,
141,4,12.6648675031599,
142,4,13.639088080326,
143,4,14.6133086574922,
144,4,15.5875292346583,
145,4,16.5617498118245,
146,4,17.5359703889906,
147,4,18.5101909661568,
148,4,19.4844115433229,
149,4,20.4586321204891,
150,4,21.4328526976552,
151,4,22.4070732748214,
152,4,23.3812938519875,
153,4,24.3555144291537,
154,4,25.3297350063198,
155,4,26.303955583486,
156,4,27.2781761606521,
157,4,28.2523967378182,
158,4,29.2266173149844,
159,4,30.2008378921505,
160,4,31.1750584693167,
161,4,32.1492790464828,
162,4,33.123499623649,
163,5,0,
164,5,0.993383642766891,
165,5,1.98676728553378,
166,5,2.98015092830067,
167,5,3.97353457106757,
168,5,4.96691821383446,
169,5,5.96030185660135,
170,5,6.95368549936824,
171,5,7.94706914213513,
172,5,8.94045278490202,
173,5,9.93383642766891,
174,5,10.9272200704358,
175,5,11.9206037132027,
176,5,12.9139873559696,
177,5,13.9073709987365,
178,5,14.9007546415034,
179,5,15.8941382842703,
180,5,16.8875219270372,
181,5,17.880905569804,
182,5,18.8742892125709,
183,5,19.8676728553378,
184,5,20.8610564981047,
185,5,21.8544401408716,
186,5,22.8478237836385,
187,5,23.8412074264054,
188,5,24.8345910691723,
189,5,25.8279747119392,
190,5,26.8213583547061,
191,5,27.814741997473,
192,5,28.8081256402399,
193,5,29.8015092830067,
194,5,30.7948929257736,
195,5,31.7882765685405,
196,5,32.7816602113074,
197,5,33.7750438540743,
198,5,34.7684274968412,
199,5,35.7618111396081,
200,5,36.755194782375,
201,5,37.7485784251419,
202,5,38.7419620679088,
203,5,39.7353457106757,
204,5,40.7287293534425,
205,5,41.7221129962094,
206,5,42.7154966389763,
207,5,43.7088802817432,
208,5,44.7022639245101,
209,5,45.695647567277,
210,5,46.6890312100439,
211,5,47.6824148528108,
212,5,48.6757984955777,
213,5,49.6691821383446,
214,6,0,
215,6,0.993180032387192,
216,6,1.98636006477438,
217,6,2.97954009716158,
218,6,3.97272012954877,
219,6,4.96590016193596,
220,6,5.95908019432315,
221,6,6.95226022671034,
222,6,7.94544025909753,
223,6,8.93862029148473,
224,6,9.93180032387192,
225,6,10.9249803562591,
226,6,11.9181603886463,
227,6,12.9113404210335,
228,6,13.9045204534207,
229,6,14.8977004858079,
230,6,15.8908805181951,
231,6,16.8840605505823,
232,6,17.8772405829695,
233,6,18.8704206153566,
234,6,19.8636006477438,
235,6,20.856780680131,
236,6,21.8499607125182,
237,6,22.8431407449054,
238,6,23.8363207772926,
239,6,24.8295008096798,
240,6,25.822680842067,
241,6,26.8158608744542,
242,6,27.8090409068414,
243,6,28.8022209392286,
244,6,29.7954009716158,
245,6,30.7885810040029,
246,6,31.7817610363901,
247,6,32.7749410687773,
248,6,33.7681211011645,
249,6,34.7613011335517,
250,6,35.7544811659389,
251,6,36.7476611983261,
252,6,37.7408412307133,
253,6,38.7340212631005,
254,6,39.7272012954877,
255,6,40.7203813278749,
256,6,41.7135613602621,
257,6,42.7067413926492,
258,6,43.6999214250364,
259,6,44.6931014574236,
260,6,45.6862814898108,
261,6,46.679461522198,
262,6,47.6726415545852,
263,6,48.6658215869724,
264,6,49.6590016193596,
265,7,0,
266,7,0.988648961605739,
267,7,1.97729792321148,
268,7,2.96594688481722,
269,7,3.95459584642295,
270,7,4.94324480802869,
271,7,5.93189376963443,
272,7,6.92054273124017,
273,7,7.90919169284591,
274,7,8.89784065445165,
275,7,9.88648961605739,
276,7,10.8751385776631,
277,7,11.8637875392689,
278,7,12.8524365008746,
279,7,13.8410854624803,
280,7,14.8297344240861,
281,7,15.8183833856918,
282,7,16.8070323472976,
283,7,17.7956813089033,
284,7,18.784330270509,
285,7,19.7729792321148,
286,7,20.7616281937205,
287,7,21.7502771553263,
288,7,22.738926116932,
289,7,23.7275750785377,
290,7,24.7162240401435,
291,7,25.7048730017492,
292,7,26.6935219633549,
293,7,27.6821709249607,
294,7,28.6708198865664,
295,7,29.6594688481722,
296,7,30.6481178097779,
297,7,31.6367667713836,
298,7,32.6254157329894,
299,7,33.6140646945951,
300,7,34.6027136562009,
301,7,35.5913626178066,
302,7,36.5800115794123,
303,7,37.5686605410181,
304,7,38.5573095026238,
305,7,39.5459584642295,
306,7,40.5346074258353,
307,7,41.523256387441,
308,7,42.5119053490468,
309,7,43.5005543106525,
310,7,44.4892032722582,
311,7,45.477852233864,
312,7,46.4665011954697,
313,7,47.4551501570755,
314,7,48.4437991186812,
315,7,49.4324480802869,
316,7,50.4210970418927,
317,7,51.4097460034984,
318,7,52.3983949651042,
319,7,53.3870439267099,
320,7,54.3756928883156,
321,7,55.3643418499214,
322,7,56.3529908115271,
323,8,0,
324,8,0.998506502186871,
325,8,1.99701300437374,
326,8,2.99551950656061,
327,8,3.99402600874749,
328,8,4.99253251093436,
329,8,5.99103901312123,
330,8,6.9895455153081,
331,8,7.98805201749497,
332,8,8.98655851968184,
333,8,9.98506502186871,
334,8,10.9835715240556,
335,8,11.9820780262425,
336,8,12.9805845284293,
337,8,13.9790910306162,
338,8,14.9775975328031,
339,8,15.9761040349899,
340,8,16.9746105371768,
341,8,17.9731170393637,
342,8,18.9716235415506,
343,8,19.9701300437374,
344,8,20.9686365459243,
345,8,21.9671430481112,
346,8,22.965649550298,
347,8,23.9641560524849,
348,8,24.9626625546718,
349,8,25.9611690568587,
350,8,26.9596755590455,
351,8,27.9581820612324,
352,8,28.9566885634193,
353,8,29.9551950656061,
354,8,30.953701567793,
355,8,31.9522080699799,
356,8,32.9507145721668,
357,8,33.9492210743536,
358,8,34.9477275765405,
359,8,35.9462340787274,
360,8,36.9447405809142,
361,8,37.9432470831011,
362,8,38.941753585288,
363,8,39.9402600874749,
364,8,40.9387665896617,
365,8,41.9372730918486,
366,8,42.9357795940355,
367,8,43.9342860962223,
368,8,44.9327925984092,
369,8,45.9312991005961,
370,8,46.9298056027829,
371,8,47.9283121049698,
372,8,48.9268186071567,
373,8,49.9253251093436,
374,9,0,
375,9,0.993587468414662,
376,9,1.98717493682932,
377,9,2.98076240524399,
378,9,3.97434987365865,
379,9,4.96793734207331,
380,9,5.96152481048797,
381,9,6.95511227890263,
382,9,7.94869974731729,
383,9,8.94228721573196,
384,9,9.93587468414662,
385,9,10.9294621525613,
386,9,11.9230496209759,
387,9,12.9166370893906,
388,9,13.9102245578053,
389,9,14.9038120262199,
390,9,15.8973994946346,
391,9,16.8909869630493,
392,9,17.8845744314639,
393,9,18.8781618998786,
394,9,19.8717493682932,
395,9,20.8653368367079,
396,9,21.8589243051226,
397,9,22.8525117735372,
398,9,23.8460992419519,
399,9,24.8396867103665,
400,9,25.8332741787812,
401,9,26.8268616471959,
402,9,27.8204491156105,
403,9,28.8140365840252,
404,9,29.8076240524399,
405,9,30.8012115208545,
406,9,31.7947989892692,
407,9,32.7883864576838,
408,9,33.7819739260985,
409,9,34.7755613945132,
410,9,35.7691488629278,
411,9,36.7627363313425,
412,9,37.7563237997571,
413,9,38.7499112681718,
414,9,39.7434987365865,
415,9,40.7370862050011,
416,9,41.7306736734158,
417,9,42.7242611418305,
418,9,43.7178486102451,
419,9,44.7114360786598,
420,9,45.7050235470744,
421,9,46.6986110154891,
422,9,47.6921984839038,
423,9,48.6857859523184,
424,9,49.6793734207331,
425,10,0,
426,10,0.993078908404927,
427,10,1.98615781680985,
428,10,2.97923672521478,
429,10,3.97231563361971,
430,10,4.96539454202464,
431,10,5.95847345042956,
432,10,6.95155235883449,
433,10,7.94463126723942,
434,10,8.93771017564435,
435,10,9.93078908404927,
436,10,10.9238679924542,
437,10,11.9169469008591,
438,10,12.9100258092641,
439,10,13.903104717669,
440,10,14.8961836260739,
441,10,15.8892625344788,
442,10,16.8823414428838,
443,10,17.8754203512887,
444,10,18.8684992596936,
445,10,19.8615781680985,
446,10,20.8546570765035,
447,10,21.8477359849084,
448,10,22.8408148933133,
449,10,23.8338938017183,
450,10,24.8269727101232,
451,10,25.8200516185281,
452,10,26.813130526933,
453,10,27.806209435338,
454,10,28.7992883437429,
455,10,29.7923672521478,
456,10,30.7854461605527,
457,10,31.7785250689577,
458,10,32.7716039773626,
459,10,33.7646828857675,
460,10,34.7577617941725,
461,10,35.7508407025774,
462,10,36.7439196109823,
463,10,37.7369985193872,
464,10,38.7300774277922,
465,10,39.7231563361971,
466,10,40.716235244602,
467,10,41.709314153007,
468,10,42.7023930614119,
469,10,43.6954719698168,
470,10,44.6885508782217,
471,10,45.6816297866267,
472,10,46.6747086950316,
