cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
149,494444,"640377047",5115,"tertiary","30th Street North","CR 5","B",0,0,"F","F",1,216592.898744355,5219060.85820695
150,303116,"98654179",5115,"tertiary","70th Street North","CR 11","B",0,0,"F","F",1,222973.992712613,5218779.7802664
151,695513,"907182831",5141,"service",,,"B",0,1,"T","F",1,224385.155152104,5176889.53171365
152,634131,"829839458",5121,"unclassified","90th Street South",,"B",0,1,"T","F",1,223925.269166957,5177090.9907254
153,524843,"713462089",5121,"unclassified","140th Avenue South","CR 57","B",0,1,"T","F",1,227771.172163338,5176731.37911421
154,948098,"1359419039",5121,"unclassified","110th Street South","CR 69","B",0,1,"T","F",1,227173.198159608,5177439.68241946
155,525321,"713782926",5115,"tertiary","100th Street South","CR 15","B",0,0,"F","F",1,225546.939718735,5177301.18348668
156,429585,"379489679",5154,"path",,,"B",0,0,"F","F",1,225688.326381006,5130788.87387196
157,259443,"18281202",5122,"residential","345th Street",,"B",0,0,"F","F",1,226391.506523047,5130788.18825503
158,361536,"173832862",5112,"trunk",,"MN 210","B",0,1,"T","F",1,227993.212824867,5131487.13991064
159,279811,"30249611",5121,"unclassified","130th Street South",,"B",0,0,"F","F",1,230962.68768614,5189501.14737976
160,524817,"713401986",5122,"residential","120th Street South",,"B",0,0,"F","F",1,229391.274224303,5189589.86437019
161,303392,"99179368",5121,"unclassified","130th Street North","CR 92","B",0,0,"F","F",1,231719.20200794,5207156.379919
162,507840,"681717035",5113,"primary","140th Street North","MN 9","B",96,0,"F","F",1,233326.091495401,5207076.31889638
163,507842,"681717053",5142,"track",,,"B",0,0,"F","F",1,234929.720034542,5206968.65206276
164,260372,"18282342",5121,"unclassified","County Road 167",,"B",0,0,"F","F",1,237680.940048382,5166587.79678464
165,259677,"18281496",5142,"track","310th Avenue",,"B",0,0,"F","F",1,243047.546134335,5166397.95729738
166,260153,"18282083",5121,"unclassified","T-72",,"B",0,0,"F","F",1,240962.514604929,5132523.49909179
167,260364,"18282332",5122,"residential","County Road 166",,"B",0,0,"F","F",1,242625.471837931,5134063.72511638
168,258678,"18280235",5121,"unclassified","310th Avenue",,"B",0,0,"F","F",1,242564.480781274,5132828.27484606
169,185579,"18192639",5115,"tertiary","County Highway 11",,"B",0,0,"F","F",1,249071.609457136,5135419.9105466
170,30155,"18003091",5121,"unclassified","260 Street",,"B",0,0,"F","F",1,269562.742047603,5203954.14825195
171,28191,"18000796",5121,"unclassified","170 Avenue",,"B",0,0,"F","F",1,268108.085777348,5204765.77046042
172,30155,"18003091",5121,"unclassified","260 Street",,"B",0,0,"F","F",1,270033.34101444,5203901.28085912
173,28696,"18001384",5121,"unclassified","270 Street",,"B",0,0,"F","F",1,272865.007496539,5205428.2783291
174,436383,"425581271",5115,"tertiary","County Highway 12","CR 12","B",0,0,"F","F",1,273621.638205473,5202200.43889796
175,29531,"18002360",5115,"tertiary","County Highway 13","CR 13","B",0,0,"F","F",1,272868.843690995,5204947.03547638
176,66320,"18047430",5121,"unclassified","50th Street South","CR 52","B",0,0,"F","F",1,217281.475616414,5173149.52059826
177,67678,"18049031",5115,"tertiary","70th Street South","CR 11","B",0,0,"F","F",1,220531.658034485,5173001.62131527
178,524499,"712387197",5115,"tertiary","90th Street South","CR 68","B",0,1,"T","F",1,224516.756050392,5188912.42986165
179,260768,"18282871",5121,"unclassified","County Road 15",,"B",0,0,"F","F",1,236308.374723196,5132743.03368383
180,260523,"18282523",5121,"unclassified","T-196",,"B",0,0,"F","F",1,234698.108914577,5132811.52720954
181,260579,"18282588",5121,"unclassified","T-206",,"B",0,0,"F","F",1,231469.959141236,5132953.34293783
182,260378,"18282349",5142,"track","T-54",,"B",0,0,"F","F",1,222599.451333456,5144678.28153856
183,260068,"18281984",5122,"residential","310th Street",,"B",0,0,"F","F",1,231168.870884041,5145869.32351443
184,260325,"18282284",5121,"unclassified","250th Avenue",,"B",0,0,"F","F",1,233524.827552069,5144187.83612522
185,260563,"18282572",5121,"unclassified","240th Street",,"B",0,0,"F","F",1,233679.096286062,5147397.84201589
186,259057,"18280723",5121,"unclassified",,,"B",0,0,"F","F",1,231576.33495654,5134582.2107587
187,376030,"206787831",5113,"primary",,"MN 9","B",0,1,"T","F",1,226167.287653764,5136417.45871676
188,260785,"18282893",5115,"tertiary","County Road 16",,"B",0,0,"F","F",1,233191.529005849,5136107.46741119
189,260727,"18282819",5121,"unclassified","T-232",,"B",0,0,"F","F",1,241059.699705247,5135782.28854515
190,260803,"18282914",5121,"unclassified","290th Street",,"B",0,0,"F","F",1,236566.784573303,5139182.47092214
191,376027,"206787828",5122,"residential","County Road 168",,"B",0,0,"F","F",1,234890.026231396,5137640.00532998
192,260132,"18282060",5115,"tertiary","County Road 26",,"B",0,0,"F","F",1,242889.605025039,5151868.12258182
193,187940,"18195624",5122,"residential","270th Street",,"B",0,0,"F","F",1,247630.079736951,5138739.61016261
194,27125,"17999555",5115,"tertiary","County Road 159","CR 159","B",0,0,"F","F",1,273967.52436045,5216491.39739415
195,27816,"18000365",5115,"tertiary","County Highway 11","CR 11","B",0,0,"F","F",1,272786.148370195,5192826.33574309
196,25694,"17997694",5141,"service",,,"B",0,0,"F","F",1,272639.731784761,5191761.1975256
197,294733,"61228967",5115,"tertiary","County Highway 15","CR 15","B",0,0,"F","F",1,273963.18339595,5192256.52716098
198,294733,"61228967",5115,"tertiary","County Highway 15","CR 15","B",0,0,"F","F",1,273938.475724535,5191800.73625074
199,28624,"18001301",5122,"residential","175 Street",,"B",0,0,"F","F",1,274516.962014882,5190070.29255679
200,294733,"61228967",5115,"tertiary","County Highway 15","CR 15","B",0,0,"F","F",1,273880.260109035,5190686.9285234
201,260657,"18282692",5115,"tertiary","County Highway 52",,"B",0,0,"F","F",1,240091.590158388,5165011.41874317
202,29545,"18002378",5115,"tertiary","County Highway 14","CR 14","B",0,0,"F","F",1,273266.099710716,5208585.72195099
203,29531,"18002360",5115,"tertiary","County Highway 13","CR 13","B",0,0,"F","F",1,272878.583607644,5205441.13788114
204,682819,"892260312",5141,"service",,,"B",0,0,"F","F",1,292299.342493548,5204224.981813
205,29728,"18002600",5115,"tertiary","County Highway 26","CR 26","B",0,0,"F","F",1,291997.049592266,5203921.1739208
206,23268,"17994601",5141,"service",,,"B",0,0,"F","F",1,292376.457422851,5202704.38335613
207,29761,"18002639",5115,"tertiary","County Highway 27","CR 27","B",0,0,"F","F",1,292543.690711384,5201894.09848321
208,29761,"18002639",5115,"tertiary","County Highway 27","CR 27","B",0,0,"F","F",1,292271.913361026,5199875.5035871
209,29316,"18002097",5122,"residential","Duffney Road",,"B",0,0,"F","F",1,294230.623360266,5199892.8511902
210,482293,"611668237",5152,"cycleway",,,"B",0,0,"F","F",1,212768.229447351,5195411.15274722
211,283912,"40784065",5133,"primary_link","Holiday Center Texas Turn",,"F",0,0,"F","F",1,212772.095973519,5195344.33050187
212,303378,"99173153",5121,"unclassified","120th Street South","CR 72","B",0,0,"F","F",1,229526.25961295,5192804.30504489
213,64324,"18045109",5141,"service",,,"B",0,0,"F","F",1,211155.464158512,5212836.0534242
214,672424,"888174533",5141,"service",,,"B",0,0,"F","F",1,213601.409154621,5178953.20596028
215,66075,"18047133",5121,"unclassified","28th Street South",,"B",0,0,"F","F",1,214341.413425454,5178932.68778745
216,66075,"18047133",5121,"unclassified","28th Street South",,"B",0,0,"F","F",1,214252.364045397,5177323.11051617
217,66551,"18047711",5121,"unclassified","40th Street South",,"B",0,0,"F","F",1,215856.243172835,5177241.67345908
218,285294,"42329255",5111,"motorway",,"I 94","F",0,0,"F","F",1,225183.151191695,5191364.38956223
219,871347,"1228654764",5122,"residential",,,"B",0,0,"F","F",1,218561.736925504,5198244.69945286
220,525379,"713795476",5121,"unclassified","17th Avenue South",,"B",0,0,"F","F",1,234429.012159276,5194974.23725524
221,67261,"18048510",5121,"unclassified","140th Street South",,"B",0,0,"F","F",1,231838.708867582,5172495.45739182
222,66087,"18047146",5121,"unclassified","120th Street South",,"B",0,0,"F","F",1,228611.198423981,5172650.1433277
223,260083,"18282002",5121,"unclassified","T-189",,"B",0,0,"F","F",1,226972.464751245,5141247.95483328
224,260597,"18282607",5121,"unclassified","T-207",,"B",0,0,"F","F",1,231785.972145149,5141015.14487544
225,259872,"18281738",5113,"primary",,"MN 9","B",0,0,"F","F",1,228007.47557526,5141204.37193456
226,259371,"18281105",5141,"service",,,"B",0,0,"F","F",1,226427.432135683,5141273.0214182
227,679610,"891826047",5141,"service",,,"B",0,0,"F","F",1,221461.738543498,5159235.40404615
228,259331,"18281056",5121,"unclassified","370th Street",,"B",0,0,"F","F",1,243435.179951872,5125968.1125936
229,260570,"18282579",5122,"residential","T-205",,"B",0,0,"F","F",1,231195.100328323,5166071.81664873
230,259967,"18281864",5115,"tertiary","County Highway 14","CH 14","B",0,0,"F","F",1,230839.539113918,5128132.57221858
231,259190,"18280887",5122,"residential","350th Street",,"B",0,0,"F","F",1,230906.284087702,5129752.73423815
232,260714,"18282803",5122,"residential","190th Avenue",,"B",0,0,"F","F",1,224461.047909347,5159099.23075658
233,260712,"18282801",5122,"residential","T-10",,"B",0,0,"F","F",1,224552.249610826,5161512.35450492
234,303393,"99179369",5121,"unclassified","80th Avenue North",,"B",0,0,"F","F",1,228521.586769483,5207320.89785168
235,525380,"713795477",5115,"tertiary","120 Street North","CR 19","B",0,0,"F","F",1,230412.133592669,5208714.38233119
236,484321,"622075847",5113,"primary",,"US 75","B",0,0,"F","F",1,214562.948723648,5154633.80209185
237,67054,"18048272",5113,"primary","US Highway 75 South","US 75","B",0,0,"F","F",1,212350.481926697,5186993.89279529
