cat,lcat,along,x,y
1,1,0,214067.783554605,5195067.59543972
2,1,144.797117064651,213926.222921836,5195075.02941995
3,1,289.594234129302,213782.374332464,5195079.01267223
4,1,434.391351193952,213640.27669175,5195085.30412961
5,1,579.188468258603,213497.754671786,5195091.68736286
6,1,723.985585323254,213354.496954645,5195099.01746688
7,1,868.782702387905,213211.847077084,5195105.12303704
8,1,1013.57981945256,213068.528320176,5195112.92919978
9,1,1158.37693651721,212931.656038736,5195146.07648349
10,1,1303.17405358186,212827.527289143,5195246.54456119
11,1,1447.97117064651,212769.10217738,5195374.76993658
12,1,1592.76828771116,212772.945320968,5195519.43763584
13,5,0,220228.279856111,5199616.55299811
14,5,923.267336995203,220274.155966319,5200531.10946159
15,5,1846.53467399041,220315.847949743,5201439.52984816
16,5,2769.80201098561,220354.903092804,5202358.65497098
17,5,3693.06934798081,220393.922403704,5203281.09220524
18,5,4616.33668497602,220434.01487902,5204203.48811179
19,5,5539.60402197122,219724.3147129,5204446.49726639
20,5,6462.87135896642,218827.126585048,5204517.76708504
21,5,7386.13869596162,218868.713500621,5205440.09077713
22,5,8309.40603295683,218911.60378924,5206362.36059549
23,5,9232.67336995203,218954.719732267,5207284.60447858
24,5,10155.9407069472,219111.224253404,5208173.93589362
25,33,0,218379.481208395,5191657.20972698
26,33,763.715932936273,217956.382030212,5192291.03034928
27,33,1527.43186587255,217537.101286818,5192926.73957939
28,33,2291.14779880882,217114.980515133,5193560.62490322
29,33,3054.86373174509,216694.631882076,5194196.26528718
30,33,3818.57966468137,216612.424107046,5194845.16352223
31,33,4582.29559761764,216056.224480881,5195161.81875916
32,33,5346.01153055391,215636.894018973,5195796.45279817
33,33,6109.72746349019,215221.615113712,5196430.66234852
34,33,6873.44339642646,215267.678087535,5197187.76090127
35,33,7637.15932936273,215307.267076737,5197945.09476039
36,34,0,218558.494374435,5198088.19196056
37,34,331.865115976043,218555.179864739,5198405.65382382
38,34,663.730231952086,218259.272559147,5198496.15531143
39,34,995.595347928129,217928.782472587,5198513.36112421
40,34,1327.46046390417,217600.436585263,5198530.66336088
41,34,1659.32557988021,217270.082231851,5198541.09417791
42,34,1991.19069585626,216942.747493073,5198552.86493494
43,34,2323.0558118323,216612.107089194,5198566.28596137
44,34,2654.92092780834,216281.9753752,5198578.88108338
45,34,2986.78604378439,215951.315445658,5198588.70481168
46,34,3318.65115976043,215623.775548225,5198600.72175439
47,34,3650.51627573647,215293.198072055,5198611.14197565
48,138,0,214318.031108317,5199807.83717094
49,138,316.598500192809,214093.259012864,5200003.02312682
50,138,633.197000385617,214042.894669324,5200299.58072993
51,138,949.795500578426,214122.476649275,5200570.97794286
52,138,1266.39400077123,214082.503044166,5200863.00973813
53,138,1582.99250096404,213967.02308383,5201149.71298554
54,138,1899.59100115685,213819.684138532,5201367.16099745
55,138,2216.18950134966,213762.032883148,5201624.5989845
56,138,2532.78800154247,213736.501527932,5201863.93332186
57,138,2849.38650173528,213560.854209921,5202004.33708527
58,138,3165.98500192809,213400.559746307,5202215.11761461
59,140,0,220237.911867083,5199577.5084106
60,140,543.691263218449,219698.259113031,5199603.61118146
61,140,1087.3825264369,219160.288893215,5199626.86094254
62,140,1631.07378965535,218626.343360364,5199648.7667345
63,140,2174.7650528738,218086.949589385,5199668.08315524
64,140,2718.45631609225,217548.950664047,5199689.39167081
65,140,3262.1475793107,217010.106248667,5199710.16076056
66,140,3805.83884252915,216471.427603186,5199732.87490994
67,140,4349.5301057476,215934.870352503,5199751.93577228
