lcat,x,y,across,x1,y1,cos,sin,culvert,along
217.0,241799.48614690016,5156761.300482768,9.0,241799.097450532,5156752.308880289,0.04318848535200726,0.9990669420679474,0.0,7530.0
217.0,241809.47643089553,5156760.868614613,9.0,241809.08773460265,5156751.877012131,0.043188476985415454,0.9990669424296253,0.0,7540.0
217.0,241819.46671487414,5156760.436746458,9.0,241819.07801850597,5156751.445143979,0.04318848535200726,0.9990669420679474,0.0,7550.0
217.0,241829.45699886954,5156760.004878302,9.0,241829.06830257666,5156751.01327582,0.043188476985415454,0.9990669424296253,0.0,7560.0
217.0,241839.44728284722,5156759.5730101485,9.0,241839.0585864707,5156750.58140767,0.043188486281628524,0.999066942027761,0.0,7570.0
217.0,241849.43756684443,5156759.141141993,9.0,241849.04887055993,5156750.149539511,0.043188476055794185,0.9990669424698118,0.0,7580.0
217.0,241859.42785082123,5156758.709273839,9.0,241859.0391544447,5156749.717671361,0.043188486281628524,0.999066942027761,0.0,7590.0
217.0,241869.41813481788,5156758.277405683,9.0,241869.029438533,5156749.285803201,0.04318847609849235,0.9990669424679659,0.0,7600.0
217.0,241879.42183702174,5156757.890340736,9.0,241879.13869644806,5156748.894795649,0.031460063741345905,0.9995050096869902,0.0,7610.0
217.0,241889.41650151377,5156757.575752236,9.0,241889.1333609401,5156748.580207149,0.031460063741345905,0.9995050096869902,0.0,7620.0
217.0,241899.4111660068,5156757.261163736,9.0,241899.1280254331,5156748.265618648,0.031460063741345905,0.9995050096869902,0.0,7630.0
