lcat,x,y,across,x1,y1,cos,sin,culvert,along
180.0,273422.6546630191,5214556.653808185,6.0,273417.02816997183,5214558.7376930155,0.9377488412156937,-0.34731413849514353,0.0,460.0
180.0,273429.878599024,5214564.641497999,10.0,273420.5011106119,5214568.114639385,0.9377488412156937,-0.34731413849514353,0.0,470.0
180.0,273431.47604198306,5214574.7130726585,8.0,273423.97405126336,5214577.491585794,0.937748839960893,-0.34731414188310766,0.0,480.0
180.0,273433.0734849382,5214584.784647305,6.0,273427.446991891,5214586.868532136,0.9377488411967347,-0.34731413854633275,0.0,490.0
180.0,273436.54642558267,5214594.161593692,6.0,273430.91993254225,5214596.245478542,0.9377488400732422,-0.34731414157976453,0.0,500.0
180.0,273441.8948638996,5214602.843911777,8.0,273434.39287317,5214605.622424886,0.9377488411967347,-0.34731413854633275,0.0,510.0
180.0,273443.4923068572,5214612.915486423,6.0,273437.86581381,5214614.999371255,0.9377488411967347,-0.34731413854633275,0.0,520.0
180.0,273446.051186099,5214622.681627365,5.0,273441.37916360947,5214624.462696105,0.9344044979048838,-0.3562137480433931,0.0,530.0
180.0,273450.5475221853,5214631.668918496,6.0,273444.94109519705,5214633.806200982,0.93440449804244,-0.35621374768256187,0.0,540.0
180.0,273451.5781169929,5214643.817351228,2.0,273449.91271501075,5214644.924797045,0.8327009910769734,-0.553722908555738,0.0,550.0
180.0,273465.5811548125,5214645.567515485,10.0,273462.8599608648,5214655.190150442,0.2721193947642841,-0.9622634956149587,0.0,560.0
180.0,273475.6507755377,5214646.042096591,11.0,273472.65834120585,5214635.456949602,0.2720394847156108,0.9622860898691538,0.0,570.0
180.0,273485.1914073562,5214643.006570364,11.0,273482.03593369765,5214632.468876784,0.2868612416828397,0.9579721436556385,0.0,580.0
180.0,273494.1968525818,5214638.222179457,9.0,273491.6151014068,5214629.600430164,0.2868612416668431,0.9579721436604287,0.0,590.0
180.0,273504.0628815325,5214636.311704986,10.0,273501.19426903035,5214626.731983575,0.28686125021418346,0.957972141100959,0.0,600.0
180.0,273513.64204924146,5214633.443258369,10.0,273510.7734368248,5214623.8635369325,0.2868612416668431,0.9579721436604287,0.0,610.0
180.0,273523.50807819125,5214631.532783895,11.0,273520.35260454234,5214620.995090311,0.286861240812109,0.9579721439163756,0.0,620.0
180.0,273532.80038465955,5214627.706365135,10.0,273529.93177215743,5214618.126643724,0.28686125021418346,0.957972141100959,0.0,630.0
180.0,273542.66641360935,5214625.795890665,11.0,273539.5109399604,5214615.258197081,0.286861240812109,0.9579721439163756,0.0,640.0
180.0,273552.24558131833,5214622.9274440445,11.0,273549.0901076694,5214612.389750461,0.286861240812109,0.9579721439163756,0.0,650.0
180.0,273561.8247490273,5214620.058997435,11.0,273558.6692753784,5214609.521303851,0.286861240812109,0.9579721439163756,0.0,660.0
180.0,273571.1170554955,5214616.232578671,10.0,273568.24844307883,5214606.652857234,0.2868612416668431,0.9579721436604287,0.0,670.0
180.0,273580.98308444617,5214614.322104194,11.0,273577.8276107878,5214603.784410614,0.2868612416668431,0.9579721436604287,0.0,680.0
180.0,273590.52498198213,5214611.485823084,11.0,273587.817242226,5214600.824296673,0.24615815964966603,0.9692296737295498,0.0,690.0
180.0,273600.08880504774,5214608.348040927,11.0,273596.54635048093,5214597.934059189,0.32204132425555765,0.9467256125571584,0.0,700.0
180.0,273609.55551395274,5214605.1278138375,11.0,273606.01305938594,5214594.713832099,0.32204132425555765,0.9467256125571584,0.0,710.0
180.0,273619.06229340204,5214602.248414799,11.0,273616.1664408094,5214591.636438651,0.26325932660567014,0.9647251043458593,0.0,720.0
180.0,273628.9722461426,5214600.580698874,12.0,273625.8131343408,5214589.003997589,0.2632593168192456,0.9647251070164309,0.0,730.0
180.0,273638.61903864634,5214598.045666873,12.0,273635.60465413344,5214586.430440401,0.2511987094083702,0.9679355393783045,0.0,740.0
180.0,273648.1055050404,5214597.712420782,13.0,273647.6596879528,5214584.720067373,0.03429362212237338,0.9994118007516861,0.0,750.0
180.0,273657.7362260742,5214598.803364595,6.0,273657.355933155,5214604.791300575,0.06338215320293915,-0.9979893299306156,0.0,760.0
180.0,273666.4771087032,5214600.7776963785,6.0,273664.6657282681,5214606.497740165,0.30189673918940435,-0.9533406310793665,0.0,770.0
180.0,273675.42939120927,5214604.373579732,6.0,273673.1285225842,5214609.914879541,0.38347810417560113,-0.9235499681218591,0.0,780.0
180.0,273684.34654241736,5214608.134498501,7.0,273681.12918163644,5214614.351297485,0.4596229687030908,-0.8881141405475749,0.0,790.0
180.0,273693.5947995095,5214612.554773821,7.0,273690.9268901373,5214619.026424273,0.3811299103140913,-0.9245214932406779,0.0,800.0
180.0,273702.8394800113,5214616.365852645,7.0,273700.17157057783,5214622.837503072,0.3811299190710226,-0.9245214896306715,0.0,810.0
180.0,273712.08416053874,5214620.176931483,7.0,273709.4162511028,5214626.648581909,0.38112991941971647,-0.9245214894869239,0.0,820.0
180.0,273720.9477111492,5214624.912531814,6.0,273718.6609316348,5214630.459660752,0.3811299190710226,-0.9245214896306715,0.0,830.0
180.0,273729.9322387748,5214628.270698796,7.0,273726.48726012884,5214634.36431202,0.49213980656249345,-0.8705161749195884,0.0,840.0
180.0,273739.12903715635,5214632.32129622,8.0,273735.19191870384,5214639.285425619,0.49213980656249345,-0.8705161749195884,0.0,850.0
180.0,273748.09045765095,5214637.011154243,8.0,273744.5760753868,5214644.197886275,0.4392977830186379,-0.8983415040144309,0.0,860.0
180.0,273756.63405565213,5214642.302219658,7.0,273753.5589711763,5214648.590610188,0.4392977822670007,-0.8983415043819888,0.0,870.0
180.0,273766.456045798,5214645.515644856,8.0,273763.9165962162,5214653.101895302,0.31743119772714357,-0.948281305683873,0.0,880.0
180.0,273776.7614640155,5214646.012003005,10.0,273775.26699153776,5214655.899700007,0.149447247777219,-0.988769700249666,0.0,890.0
180.0,273786.435530904,5214644.226295495,10.0,273782.67294211313,5214634.961149755,0.3762588790874646,0.9265145740396341,0.0,900.0
180.0,273795.7246116325,5214640.525065785,10.0,273792.0558454637,5214631.222369681,0.3668766168807314,0.9302696103744059,0.0,910.0
180.0,273804.1528817819,5214635.117074204,9.0,273799.8818242269,5214627.195075254,0.4745619505587251,0.8802221055403563,0.0,920.0
180.0,273813.614454591,5214631.640001445,10.0,273809.752300853,5214622.415915121,0.3862153737969785,0.9224086323549125,0.0,930.0
180.0,273822.733202067,5214627.550153825,10.0,273818.2445927184,5214618.614137593,0.44886093485766376,0.8936016232968157,0.0,940.0
180.0,273831.2198408481,5214622.168202302,9.0,273827.18009243417,5214614.125787693,0.44886093488101214,0.8936016232850876,0.0,950.0
180.0,273840.6042015,5214618.57345403,10.0,273836.115592233,5214609.637437756,0.4488609267000231,0.8936016273944427,0.0,960.0
180.0,273849.08210241684,5214613.185243505,9.0,273845.002392596,5214605.163026369,0.4533010912039856,0.8913574595600106,0.0,970.0
180.0,273858.448462891,5214609.543852085,10.0,273853.915451979,5214600.630277489,0.4533010912039856,0.8913574595600106,0.0,980.0
180.0,273866.9082211827,5214604.119745745,9.0,273862.82851136546,5214596.097528608,0.45330109080413966,0.8913574597633528,0.0,990.0
180.0,273876.274581656,5214600.47835432,10.0,273871.7415708251,5214591.564779683,0.45330108308755634,0.891357463687632,0.0,1000.0
180.0,273885.6012955645,5214596.92654508,10.0,273882.3829573349,5214587.458583364,0.32183382295649127,0.9467961715180357,1.0,1010.0
180.0,273895.17000937404,5214594.054637905,10.0,273892.7776497923,5214584.345023308,0.23923595817457852,0.9709614597481669,1.0,1020.0
180.0,273904.879062736,5214591.662416585,10.0,273902.4867031541,5214581.9528019875,0.2392359581881003,0.9709614597448354,1.0,1030.0
180.0,273914.58811609703,5214589.270195276,10.0,273912.1957565065,5214579.56058068,0.2392359590526487,0.9709614595318186,1.0,1040.0
180.0,273921.357450391,5214587.54962571,10.0,273917.9596544202,5214578.144574804,0.33977959707607863,0.9405050905820859,1.0,1047.0
181.0,273159.32473161304,5214194.768559074,19.0,273141.73188628827,5214201.944337316,0.9259392276208619,-0.37767253905054016,0.0,0.0
181.0,273153.14255083597,5214186.0182422325,17.0,273137.85367769556,5214193.451300695,0.89934547884867,-0.43723873304461097,0.0,10.0
181.0,273138.2798589832,5214182.999936527,7.0,273132.63660424994,5214187.14163618,0.8061792476054201,-0.5916713790021946,0.0,20.0
181.0,273133.17555612273,5214174.348441447,8.0,273126.7241988575,5214179.0791908,0.8064196581571782,-0.5913436690602681,0.0,30.0
181.0,273125.19713895407,5214167.384569193,5.0,273120.96030748915,5214170.039613287,0.8473662929832392,-0.5310088186799191,0.0,40.0
181.0,273131.7534079991,5214151.481935772,19.0,273115.6534484319,5214161.571103326,0.8473662930094461,-0.5310088186380989,0.0,50.0
181.0,273123.90445004456,5214144.606452245,16.0,273110.34658940305,5214153.102593418,0.8473662900928224,-0.5310088232923504,0.0,60.0
181.0,273112.3495229839,5214140.118946053,9.0,273104.9518506005,5214145.244806304,0.8219635981537622,-0.5695400278383606,0.0,70.0
181.0,273105.8356225717,5214132.473848591,8.0,273099.2599137865,5214137.030168814,0.8219635981537622,-0.5695400278383606,0.0,80.0
181.0,273106.7193945462,5214119.702890871,16.0,273093.5679769683,5214128.815531306,0.821963598617284,-0.5695400271694032,0.0,90.0
181.0,273099.3835305362,5214112.627333428,14.0,273087.87604015134,5214120.600893802,0.8219635989195663,-0.5695400267331475,0.0,100.0
181.0,273091.2257029251,5214106.121316008,11.0,273082.1841033403,5214112.386256307,0.821963598617284,-0.5695400271694032,0.0,110.0
181.0,273086.3557297097,5214097.3371384805,12.0,273076.4921665263,5214104.171618806,0.821963598617284,-0.5695400271694032,0.0,120.0
181.0,273080.66379289527,5214089.122500979,12.0,273070.80022971745,5214095.956981313,0.8219635981537622,-0.5695400278383606,0.0,130.0
181.0,273071.68400168815,5214083.18602359,8.0,273065.1082929007,5214087.742343809,0.8219635984287785,-0.5695400274414553,0.0,140.0
181.0,273070.1018828655,5214072.123685951,13.0,273059.41635608947,5214079.527706313,0.8219635981537622,-0.5695400278383606,0.0,150.0
181.0,273063.5879824547,5214064.478588481,12.0,273053.7244192713,5214071.313068807,0.821963598617284,-0.5695400271694032,0.0,160.0
181.0,273058.7180092393,5214055.694410953,13.0,273048.0324824573,5214063.098431306,0.821963598617284,-0.5695400271694032,0.0,170.0
181.0,273048.09429083276,5214050.897013615,7.0,273042.3405456403,5214054.883793802,0.8219635989195663,-0.5695400267331475,0.0,180.0
181.0,273042.40235401964,5214042.682376117,7.0,273036.6486088293,5214046.669156307,0.821963598617284,-0.5695400271694032,0.0,190.0
181.0,273041.64219879644,5214031.050498451,13.0,273030.95667202043,5214038.454518813,0.8219635981537622,-0.5695400278383606,0.0,200.0
181.0,273032.66240758984,5214025.114021063,9.0,273025.26473520644,5214030.239881313,0.8219635981537622,-0.5695400278383606,0.0,210.0
181.0,273029.4886320391,5214015.192377501,12.0,273019.52108278737,5214021.874290545,0.8306291043123333,-0.5568260869151974,0.0,220.0
181.0,273020.6012408793,5214009.118442014,8.0,273013.9562080702,5214013.573050747,0.830629101134024,-0.5568260916563477,0.0,230.0
181.0,273015.0363661224,5214000.817202157,8.0,273008.39133328426,5214005.271810847,0.8306291047702853,-0.5568260862320609,0.0,240.0
181.0,273014.4552659882,5213989.175005775,14.0,273002.8264585683,5213996.970571052,0.8306291014229613,-0.556826091225334,0.0,250.0
181.0,273007.2291330421,5213981.98741812,12.0,272997.26158379036,5213988.669331163,0.8306291043123333,-0.5568260869151974,0.0,260.0
181.0,273004.4946164129,5213973.516664186,14.0,272990.90585047595,5213976.884963506,0.9706261383531162,-0.24059280859102464,0.0,270.0
181.0,273001.15137613856,5213964.134058706,13.0,272988.4534440882,5213966.920188934,0.9767640038717587,-0.21431770981515022,0.0,280.0
181.0,272995.1248131311,5213954.682017582,7.0,272988.12994714145,5213954.413969477,0.9992665699558356,0.03829258634121157,0.0,290.0
181.0,272995.5075061361,5213944.695428571,7.0,272988.5126401464,5213944.427380466,0.9992665699558356,0.03829258634121157,0.0,300.0
181.0,272994.08291949995,5213934.498392359,5.0,272989.09415528795,5213934.163382454,0.9977528424024992,0.06700198114782668,0.0,310.0
181.0,272992.7407342252,5213924.494401846,3.0,272989.7448586248,5213924.337146044,0.9986252001171677,0.05241860061988197,0.0,320.0
181.0,272995.2618518614,5213914.6190598365,5.0,272990.2687258608,5213914.356966834,0.9986252001166794,0.05241860062918384,0.0,330.0
181.0,272997.7829694976,5213904.743717829,7.0,272990.7925930968,5213904.376787624,0.9986252001197283,0.052418600571100794,0.0,340.0
181.0,272998.3068367336,5213894.763538619,7.0,272991.3164603328,5213894.396608414,0.9986252001197283,0.052418600571100794,0.0,350.0
181.0,272997.8475524804,5213884.6800478995,6.0,272991.8603682657,5213884.288097419,0.9978640357811392,0.06532508013448698,0.0,360.0
181.0,272999.498270073,5213874.772800779,7.0,272992.51322182326,5213874.315525207,0.9978640356730333,0.06532508178584577,0.0,370.0
181.0,273000.15112362884,5213864.800228586,7.0,272993.16607537883,5213864.342953019,0.9978640357167771,0.06532508111764292,0.0,380.0
181.0,273000.80397718516,5213854.8276563985,7.0,272993.8189289347,5213854.3703808375,0.9978640357773427,0.06532508019248154,0.0,390.0
181.0,273000.4589667061,5213844.789759115,6.0,272994.47178249183,5213844.397808628,0.9978640357128004,0.06532508117838863,0.0,400.0
181.0,273001.11182026216,5213834.817186926,6.0,272995.12463604787,5213834.425236438,0.9978640357128004,0.06532508117838863,0.0,410.0
181.0,272997.7732176752,5213824.583314409,2.0,272995.7774896037,5213824.452664248,0.9978640357773427,0.06532508019248154,0.0,420.0
181.0,273002.41752737516,5213814.872042536,6.0,272996.4303431609,5213814.480092049,0.9978640357128004,0.06532508117838863,0.0,430.0
181.0,273002.0725168956,5213804.834145255,5.0,272997.08319671726,5213804.507519847,0.9978640356730333,0.06532508178584577,0.0,440.0
181.0,273002.6730858494,5213794.893585428,5.0,272997.6815908692,5213794.602075799,0.9982989960298755,0.05830192557491274,0.0,450.0
181.0,273010.2438435366,5213785.324779751,12.0,272998.26425558387,5213784.62515665,0.9982989960615515,0.05830192503252752,0.0,460.0
181.0,273001.841817287,5213774.823143269,3.0,272998.84692029894,5213774.648237491,0.998298996007313,0.05830192596124919,0.0,470.0
181.0,273004.42107999325,5213764.962827975,5.0,272999.4295850129,5213764.67131835,0.9982989960649413,0.058301924974482416,0.0,480.0
181.0,273006.0020437041,5213755.044210739,6.0,273000.01224972826,5213754.69439918,0.9982989959690795,0.058301926615918036,0.0,490.0
181.0,273008.58130641043,5213745.1838954445,8.0,273000.5949144422,5213744.717480039,0.9982989960267079,0.058301925629151256,0.0,500.0
181.0,273011.160569117,5213735.32358014,10.0,273001.17757915694,5213734.740560881,0.998298996007313,0.05830192596124919,0.0,510.0
181.0,273009.7636312259,5213725.223075966,8.0,273001.7791671215,5213724.724745789,0.9980580130469183,0.0622912722043574,0.0,520.0
181.0,273006.39393308974,5213714.999400087,4.0,273002.40170103754,5213714.750234998,0.9980580130469183,0.0622912722043574,0.0,530.0
181.0,273010.0106410458,5213705.211763114,7.0,273003.0242349545,5213704.775724208,0.9980580130469183,0.0622912722043574,0.0,540.0
181.0,273010.633174962,5213695.237252326,7.0,273003.64676887094,5213694.801213416,0.9980580130071433,0.06229127284165163,0.0,550.0
181.0,273011.2557088788,5213685.262741544,7.0,273004.2693027875,5213684.8267026385,0.9980580130469183,0.0622912722043574,0.0,560.0
181.0,273012.8763008082,5213675.350522028,8.0,273004.89183670335,5213674.852191859,0.9980580131120962,0.062291271160049885,0.0,570.0
181.0,273012.5007767118,5213665.313719964,7.0,273005.5143706205,5213664.877681058,0.9980580130469183,0.0622912722043574,0.0,580.0
181.0,273013.12331062823,5213655.339209176,7.0,273006.13690453646,5213654.903170277,0.9980580131084752,0.06229127121806696,0.0,590.0
181.0,273016.74001858395,5213645.5515722055,10.0,273006.7594384539,5213644.928659477,0.9980580130071433,0.06229127284165163,0.0,600.0
181.0,273013.37032044807,5213635.327896335,6.0,273007.38197236945,5213634.954148708,0.9980580131084752,0.06229127121806696,0.0,610.0
181.0,273016.9870284039,5213625.5402593585,9.0,273008.00450628647,5213624.979637909,0.9980580130505393,0.06229127214634031,0.0,620.0
181.0,273019.60567834665,5213615.690331111,11.0,273008.62704020244,5213615.005127127,0.9980580131084752,0.06229127121806696,0.0,630.0
181.0,273019.23015425005,5213605.65352905,10.0,273009.2495741196,5213605.030616328,0.9980580130469183,0.0622912722043574,0.0,640.0
181.0,273020.8507461795,5213595.741309536,11.0,273009.8721080358,5213595.056105546,0.9980580130687001,0.06229127185536117,0.0,650.0
181.0,273022.4774043496,5213585.83172301,12.0,273010.5015553753,5213585.070775348,0.9979874145238746,0.06341230520925731,0.0,660.0
181.0,273019.11919212446,5213575.6042685555,8.0,273011.13529280794,5213575.096970119,0.997987414561347,0.06341230461951414,0.0,670.0
181.0,273023.74487921596,5213565.884112545,12.0,273011.769030242,5213565.123164878,0.9979874144986868,0.06341230560566503,0.0,680.0
181.0,273020.3866669914,5213555.65665809,8.0,273012.40276767523,5213555.149359648,0.9979874145238746,0.06341230520925731,0.0,690.0
181.0,273023.40091013064,5213545.78485011,11.0,273012.40123208816,5213545.869010446,0.9999707311334338,-0.0076509395805877635,0.0,700.0
181.0,273020.3245350653,5213535.814176595,8.0,273012.3247692162,5213535.875384112,0.9999707311328337,-0.007650939659013582,0.0,710.0
181.0,273021.230101627,5213525.81688273,9.0,273012.2306929001,5213525.920045541,0.9999343029938278,-0.01146253446004541,0.0,720.0
181.0,273019.0921151964,5213516.040226667,7.0,273012.1120331106,5213516.567914146,0.99715458368628,-0.07538392556402052,0.0,730.0
181.0,273016.04658762476,5213506.419816969,5.0,273011.07602961303,5213506.961622332,0.994111602344254,-0.10836107273619913,0.0,740.0
181.0,273020.9283054678,5213495.8345798515,11.0,273009.99307784217,5213497.026551653,0.9941116023333116,-0.10836107283658505,0.0,750.0
181.0,273016.95331227157,5213486.182296298,8.0,273008.9871838019,5213486.91768545,0.9957660587087168,-0.09192364398623672,0.0,760.0
181.0,273014.04310270806,5213476.414538411,6.0,273008.06850635645,5213476.966080282,0.9957660586048799,-0.09192364511105337,0.0,770.0
181.0,273018.9891268137,5213465.836018548,12.0,273007.0995161028,5213467.459951165,0.9908008925757936,-0.1353277180440531,0.0,780.0
181.0,273016.64587169304,5213456.069362546,11.0,273005.7470618749,5213457.557967446,0.9908008925587274,-0.13532771816900344,0.0,790.0
181.0,273015.2934174641,5213446.167378836,11.0,273004.394607646,5213447.655983736,0.9908008925587274,-0.13532771816900344,1.0,800.0
181.0,273014.4223947928,5213436.270760922,11.0,273003.45656846726,5213437.137163253,0.996893302319224,-0.07876384824951181,1.0,810.0
181.0,273013.6352352818,5213426.307890162,11.0,273002.66940895625,5213427.174292493,0.996893302319224,-0.07876384824951181,1.0,820.0
181.0,273012.8480757707,5213416.345019395,11.0,273001.8822494459,5213417.211421735,0.9968933022556309,-0.07876384905439454,1.0,830.0
181.0,273012.07373014203,5213406.383318814,11.0,273001.1060561934,5213407.2260098355,0.9970612680572947,-0.07660827461821343,1.0,840.0
181.0,273011.30811325804,5213396.4187694155,11.0,273000.3404393095,5213397.2614604365,0.9970612680528459,-0.0766082746761147,1.0,850.0
181.0,272999.5748224255,5213387.296911037,0.0,272999.5748224255,5213387.296911037,0.9970612680528459,-0.0766082746761147,0.0,860.0
181.0,272998.8092055414,5213377.332361636,0.0,272998.8092055414,5213377.332361636,0.9970612680572947,-0.07660827461821343,0.0,870.0
181.0,272998.0435889491,5213367.367778906,0.0,272998.0435889491,5213367.367778906,0.9970615224979287,-0.07660496298617046,0.0,880.0
181.0,272997.278005164,5213357.403226964,0.0,272997.278005164,5213357.403226964,0.9970615225033973,-0.0766049629149929,0.0,890.0
181.0,272996.51242138026,5213347.438675034,0.0,272996.51242138026,5213347.438675034,0.9970615224223025,-0.0766049639704924,0.0,900.0
181.0,272995.7468375945,5213337.474123072,0.0,272995.7468375945,5213337.474123072,0.9970615225580836,-0.07660496220321718,0.0,910.0
181.0,272995.9782949747,5213327.432989058,1.0,272994.9812336331,5213327.509596376,0.9970613415886268,-0.0766073175975225,0.0,920.0
181.0,272994.6285649821,5213316.860464993,0.0,272994.6285649821,5213316.860464993,0.9999493287898988,-0.01006676972175562,0.0,930.0
181.0,273008.52724910877,5213306.726117776,14.0,272994.52795850555,5213306.867052538,0.9999493287994132,-0.010066768776673464,0.0,940.0
181.0,273007.15469599376,5213296.569725934,13.0,272994.1878214442,5213297.497176426,0.9974518884275387,-0.07134234557636024,0.0,950.0
181.0,273005.3781987615,5213286.499249226,12.0,272993.53618042066,5213288.440022685,0.9868348617363306,-0.16173112150058594,0.0,960.0
181.0,273000.70823309047,5213277.258287851,10.0,272993.18084339565,5213283.841478899,0.7527389694822908,-0.6583191048592916,0.0,970.0
181.0,272996.0187691697,5213267.734814275,13.0,272987.0533492618,5213277.148700076,0.6896476852195141,-0.7241450616218866,0.0,980.0
181.0,272980.1159228153,5213264.300569769,0.0,272980.1159228153,5213264.300569769,0.9500616672232792,-0.31206221891302866,0.0,990.0
181.0,272993.14824666455,5213249.500672831,17.0,272976.99719832675,5213254.805730568,0.9500616669297264,-0.31206221980673915,0.0,1000.0
181.0,272990.9795838423,5213239.693771419,18.0,272973.8784738323,5213245.310891359,0.9500616672232792,-0.31206221891302866,0.0,1010.0
181.0,272991.05025380215,5213234.958126386,20.0,272971.0627933338,5213234.250013383,0.9993730234188447,0.0354056501518786,0.0,1018.0
