cat,lcat,along,elev
305,75,303.873463641881,375.635
306,75,304.873047403861,375.6707
307,75,305.872631165841,375.6966
308,75,306.872214927821,375.7044
309,75,307.871798689801,375.717
310,75,308.871382451781,375.7311
311,75,309.87096621376,375.6925
312,75,310.87054997574,375.7192
313,75,311.87013373772,375.7294
314,75,312.8697174997,375.6884
315,75,313.86930126168,375.6429
316,75,314.86888502366,375.6803
317,75,315.86846878564,375.6769
318,75,316.86805254762,375.6718
319,75,317.867636309599,375.7559
320,75,318.867220071579,375.7681
321,75,319.866803833559,375.7681
322,75,320.866387595539,375.7085
323,75,321.865971357519,375.661
324,75,322.865555119499,375.6506
325,75,323.865138881479,375.6085
326,75,324.864722643459,375.6447
327,75,325.864306405438,375.6649
328,75,326.863890167418,375.6973
329,75,327.863473929398,375.7144
330,75,328.863057691378,375.6895
331,75,329.862641453358,375.7108
332,75,330.862225215338,375.687
333,75,331.861808977318,375.6775
334,75,332.861392739298,375.6775
335,75,333.860976501277,375.6926
336,75,334.860560263257,375.6851
337,75,335.860144025237,375.7284
338,75,336.859727787217,375.7966
339,75,337.859311549197,375.8236
340,75,338.858895311177,375.7306
341,75,339.858479073157,375.7046
342,75,340.858062835137,375.7295
343,75,341.857646597116,375.7248
344,75,342.857230359096,375.7195
345,75,343.856814121076,375.7187
346,75,344.856397883056,375.7192
347,75,345.855981645036,375.7217
348,75,346.855565407016,375.7301
349,75,347.855149168996,375.7526
350,75,348.854732930976,375.7383
351,75,349.854316692955,375.6945
352,75,350.853900454935,375.6781
353,75,351.853484216915,375.735
354,75,352.853067978895,375.6807
355,75,353.852651740875,375.6727
356,75,354.852235502855,375.6815
357,75,355.851819264835,375.692
358,75,356.851403026814,375.7025
359,75,357.850986788794,375.7053
360,75,358.850570550774,375.709
361,75,359.850154312754,375.7041
362,75,360.849738074734,375.662
363,75,361.849321836714,375.6795
364,75,362.848905598694,375.6725
365,75,363.848489360674,375.6929
366,75,364.848073122653,375.7262
367,75,365.847656884633,375.7175
368,75,366.847240646613,375.6902
369,75,367.846824408593,375.6817
370,75,368.846408170573,375.7128
371,75,369.845991932553,375.7517
372,75,370.845575694533,375.7155
373,75,371.845159456513,375.6972
374,75,372.844743218492,375.69
375,75,373.844326980472,375.6852
376,75,374.843910742452,375.6815
377,75,375.843494504432,375.6782
378,75,376.843078266412,375.6765
379,75,377.842662028392,375.6902
380,75,378.842245790372,375.7299
381,75,379.841829552352,375.7158
382,75,380.841413314331,375.6752
383,75,381.840997076311,375.6616
384,75,382.840580838291,375.6496
385,75,383.840164600271,375.6621
386,75,384.839748362251,375.6805
387,75,385.839332124231,375.6992
388,75,386.838915886211,375.6949
389,75,387.838499648191,375.6907
390,75,388.83808341017,375.6775
391,75,389.83766717215,375.7022
392,75,390.83725093413,375.6934
393,75,391.83683469611,375.6776
394,75,392.83641845809,375.6628
395,75,393.83600222007,375.6372
396,75,394.83558598205,375.6503
397,75,395.83516974403,375.6623
398,75,396.834753506009,375.7255
399,75,397.834337267989,375.7513
400,75,398.833921029969,375.7072
401,75,399.833504791949,375.7104
402,75,400.833088553929,375.6907
403,75,401.832672315909,375.7108
404,75,402.832256077889,375.7519
405,75,403.831839839869,375.7213
406,75,404.831423601848,375.654
407,75,405.831007363828,375.6666
408,75,406.830591125808,375.6876
409,75,407.830174887788,375.6876
410,75,408.829758649768,375.7076
411,75,409.829342411748,375.7011
412,75,410.828926173728,375.6873
413,75,411.828509935707,375.6691
414,75,412.828093697687,375.6647
415,75,413.827677459667,375.6402
416,75,414.827261221647,375.6402
417,75,415.826844983627,375.6593
418,75,416.826428745607,375.6719
419,75,417.826012507587,375.6757
420,75,418.825596269567,375.6712
421,75,419.825180031546,375.6699
422,75,420.824763793526,375.6551
423,75,421.824347555506,375.6609
424,75,422.823931317486,375.6282
425,75,423.823515079466,375.6437
426,75,424.823098841446,375.6902
427,75,425.822682603426,375.7175
428,75,426.822266365406,375.6756
429,75,427.821850127385,375.6769
430,75,428.821433889365,375.6856
431,75,429.821017651345,375.6781
432,75,430.820601413325,375.6537
433,75,431.820185175305,375.6799
434,75,432.819768937285,375.6859
435,75,433.819352699265,375.6651
436,75,434.818936461245,375.6602
437,75,435.818520223224,375.6617
438,75,436.818103985204,375.6924
439,75,437.817687747184,375.6717
440,75,438.817271509164,375.6324
441,75,439.816855271144,375.6323
442,75,440.816439033124,375.6302
443,75,441.816022795104,375.6497
444,75,442.815606557084,375.6693
445,75,443.815190319063,375.6862
446,75,444.814774081043,375.6581
447,75,445.814357843023,375.6348
448,75,446.813941605003,375.69
449,75,447.813525366983,375.7005
450,75,448.813109128963,375.6898
451,75,449.812692890943,375.6612
452,75,450.812276652922,375.6612
453,75,451.811860414902,375.6665
454,75,452.811444176882,375.6484
455,75,453.811027938862,375.6599
456,75,454.810611700842,375.6775
457,75,455.810195462822,375.6775
458,75,456.809779224802,375.6784
459,75,457.809362986782,375.6802
460,75,458.808946748762,375.679
461,75,459.808530510741,375.6793
462,75,460.808114272721,375.6797
463,75,461.807698034701,375.6779
464,75,462.807281796681,375.6693
465,75,463.806865558661,375.6693
466,75,464.806449320641,375.6305
467,75,465.806033082621,375.6378
468,75,466.8056168446,375.6476
469,75,467.80520060658,375.6554
470,75,468.80478436856,375.6576
471,75,469.80436813054,375.6702
472,75,470.80395189252,375.6793
473,75,471.8035356545,375.6849
474,75,472.80311941648,375.6703
475,75,473.80270317846,375.673
476,75,474.802286940439,375.6555
477,75,475.801870702419,375.6859
478,75,476.801454464399,375.6832
479,75,477.801038226379,375.6576
480,75,478.800621988359,375.6118
481,75,479.800205750339,375.6557
482,75,480.799789512319,375.7007
483,75,481.799373274299,375.7604
484,75,482.798957036278,375.7503
485,75,483.798540798258,375.7123
486,75,484.798124560238,375.6617
487,75,485.797708322218,375.6416
488,75,486.797292084198,375.6496
489,75,487.796875846178,375.6569
490,75,488.796459608158,375.6643
491,75,489.796043370138,375.6697
492,75,490.795627132117,375.6711
493,75,491.795210894097,375.6711
494,75,492.794794656077,375.6708
495,75,493.794378418057,375.6795
496,75,494.793962180037,375.6891
497,75,495.793545942017,375.7153
498,75,496.793129703997,375.7323
499,75,497.792713465977,375.7258
500,75,498.792297227956,375.7065
501,75,499.791880989936,375.7124
502,75,500.791464751916,375.7124
503,75,501.791048513896,375.701
504,75,502.790632275876,375.6928
505,75,503.790216037856,375.6819
506,75,504.789799799836,375.675
507,75,505.789383561815,375.6703
508,75,506.788967323795,375.6652
509,75,507.788551085775,375.6638
510,75,508.788134847755,375.6545
511,75,509.787718609735,375.6732
512,75,510.787302371715,375.6944
513,75,511.786886133695,375.6993
514,75,512.786469895675,375.6755
515,75,513.786053657655,375.6485
516,75,514.785637419634,375.6613
517,75,515.785221181614,375.6768
518,75,516.784804943594,375.6645
519,75,517.784388705574,375.6833
520,75,518.783972467554,375.6914
521,75,519.783556229534,375.6939
522,75,520.783139991514,375.6992
523,75,521.782723753493,375.6949
524,75,522.782307515473,375.696
525,75,523.781891277453,375.6897
526,75,524.781475039433,375.6897
527,75,525.781058801413,375.6707
528,75,526.780642563393,375.6719
529,75,527.780226325373,375.6719
530,75,528.779810087353,375.6353
531,75,529.779393849332,375.6596
532,75,530.778977611312,375.671
533,75,531.778561373292,375.6627
534,75,532.778145135272,375.6616
535,75,533.777728897252,375.6476
536,75,534.777312659232,375.6476
537,75,535.776896421212,375.6323
538,75,536.776480183192,375.6292
539,75,537.776063945171,375.6444
540,75,538.775647707151,375.6444
541,75,539.775231469131,375.6573
542,75,540.774815231111,375.6653
543,75,541.774398993091,375.6653
544,75,542.773982755071,375.6676
545,75,543.773566517051,375.6685
546,75,544.773150279031,375.6609
547,75,545.77273404101,375.6269
548,75,546.77231780299,375.6621
549,75,547.77190156497,375.6846
550,75,548.77148532695,375.6863
551,75,549.77106908893,375.6768
552,75,550.77065285091,375.6707
553,75,551.77023661289,375.6773
554,75,552.769820374869,375.6851
555,75,553.769404136849,375.6905
556,75,554.768987898829,375.6893
557,75,555.768571660809,375.6806
558,75,556.768155422789,375.6626
559,75,557.767739184769,375.6638
560,75,558.767322946749,375.6863
561,75,559.766906708729,375.7021
562,75,560.766490470709,375.7022
563,75,561.766074232688,375.6759
564,75,562.765657994668,375.652
565,75,563.765241756648,375.6471
566,75,564.764825518628,375.6581
567,75,565.764409280608,375.6581
568,75,566.763993042588,375.6826
569,75,567.763576804568,375.7022
570,75,568.763160566548,375.7343
571,75,569.762744328527,375.706
572,75,570.762328090507,375.716
573,75,571.761911852487,375.7165
574,75,572.761495614467,375.6891
575,75,573.761079376447,375.6712
576,75,574.760663138427,375.6409
577,75,575.760246900407,375.6407
578,75,576.759830662386,375.653
579,75,577.759414424366,375.6606
580,75,578.758998186346,375.6878
581,75,579.758581948326,375.6923
582,75,580.758165710306,375.7043
583,75,581.757749472286,375.7053
584,75,582.757333234266,375.7033
585,75,583.756916996246,375.7033
586,75,584.756500758225,375.7025
587,75,585.756084520205,375.698
588,75,586.755668282185,375.6926
589,75,587.755252044165,375.6895
590,75,588.754835806145,375.6785
591,75,589.754419568125,375.6629
592,75,590.754003330105,375.6511
593,75,591.753587092085,375.638
594,75,592.753170854064,375.6383
595,75,593.752754616044,375.6455
596,75,594.752338378024,375.6504
597,75,595.751922140004,375.6554
598,75,596.751505901984,375.646
599,75,597.751089663964,375.6433
600,75,598.750673425944,375.6421
601,75,599.750257187923,375.6587
602,75,600.749840949903,375.6354
603,75,601.749424711883,375.6351
604,75,602.749008473863,375.6425
605,75,603.748592235843,375.6523
606,75,604.748175997823,375.6577
607,75,605.747759759803,375.664
608,75,606.747343521783,375.669
609,75,607.746927283762,375.6625
610,75,608.746511045742,375.6592
611,75,609.746094807722,375.6443
612,75,610.745678569702,375.6355
613,75,611.745262331682,375.616
614,75,612.744846093662,375.6054
615,75,613.744429855642,375.6222
616,75,614.744013617622,375.6389
617,75,615.743597379602,375.6571
618,75,616.743181141581,375.6872
619,75,617.742764903561,375.7114
620,75,618.742348665541,375.7421
621,75,619.741932427521,375.7275
622,75,620.741516189501,375.7476
623,75,621.741099951481,375.743
624,75,622.740683713461,375.718
625,75,623.74026747544,375.6947
626,75,624.73985123742,375.6889
627,75,625.7394349994,375.672
628,75,626.73901876138,375.6779
629,75,627.73860252336,375.6831
630,75,628.73818628534,375.6929
631,75,629.73777004732,375.6895
632,75,630.7373538093,375.685
633,75,631.736937571279,375.6808
634,75,632.736521333259,375.6768
635,75,633.736105095239,375.6732
636,75,634.735688857219,375.6708
637,75,635.735272619199,375.6693
638,75,636.734856381179,375.6709
639,75,637.734440143159,375.6706
640,75,638.734023905139,375.6754
641,75,639.733607667118,375.6949
642,75,640.733191429098,375.7128
643,75,641.732775191078,375.7111
644,75,642.732358953058,375.7044
645,75,643.731942715038,375.7032
646,75,644.731526477018,375.7063
647,75,645.731110238998,375.6993
648,75,646.730694000978,375.701
649,75,647.730277762957,375.7048
650,75,648.729861524937,375.685
651,75,649.729445286917,375.6604
652,75,650.729029048897,375.6846
653,75,651.728612810877,375.6846
654,75,652.728196572857,375.6872
655,75,653.727780334837,375.6736
656,75,654.727364096816,375.6691
657,75,655.726947858796,375.6926
658,75,656.726531620776,375.7264
659,75,657.726115382756,375.6669
660,75,658.725699144736,375.6608
661,75,659.725282906716,375.6628
662,75,660.724866668696,375.6539
663,75,661.724450430676,375.6483
664,75,662.724034192655,375.6477
665,75,663.723617954635,375.6283
666,75,664.723201716615,375.645
667,75,665.722785478595,375.645
668,75,666.722369240575,375.6647
669,75,667.721953002555,375.6728
670,75,668.721536764535,375.6848
671,75,669.721120526515,375.6902
672,75,670.720704288495,375.6683
673,75,671.720288050474,375.6684
674,75,672.719871812454,375.6855
675,75,673.719455574434,375.655
676,75,674.719039336414,375.6816
677,75,675.718623098394,375.7022
678,75,676.718206860374,375.6798
679,75,677.717790622354,375.6732
680,75,678.717374384333,375.6808
681,75,679.716958146313,375.67
682,75,680.716541908293,375.6914
683,75,681.716125670273,375.6958
684,75,682.715709432253,375.6965
685,75,683.715293194233,375.7065
686,75,684.714876956213,375.7065
687,75,685.714460718193,375.7151
688,75,686.714044480172,375.7385
689,75,687.713628242152,375.7346
690,75,688.713212004132,375.7261
691,75,689.712795766112,375.7141
692,75,690.712379528092,375.7162
693,75,691.711963290072,375.7127
694,75,692.711547052052,375.7083
695,75,693.711130814032,375.7465
696,75,694.710714576011,375.7492
697,75,695.710298337991,375.7377
698,75,696.709882099971,375.7718
699,75,697.709465861951,375.8239
700,75,698.709049623931,375.8227
701,75,699.708633385911,375.8625
702,75,700.708217147891,375.8781
703,75,701.707800909871,375.8911
704,75,702.70738467185,375.9412
705,75,703.70696843383,375.9363
706,75,704.70655219581,375.9869
707,75,705.70613595779,375.9998
708,75,706.70571971977,375.9777
709,75,707.70530348175,376.0002
710,75,708.70488724373,376.0002
711,75,709.704471005709,375.988
712,75,710.704054767689,375.9803
713,75,711.703638529669,375.9748
714,75,712.703222291649,376.0086
715,75,713.702806053629,376.0208
716,75,714.702389815609,376.046
717,75,715.701973577589,376.0163
718,75,716.701557339569,376.021
719,75,717.701141101549,376.0081
720,75,718.700724863528,376.05
721,75,719.700308625508,376.0708
722,75,720.699892387488,376.1417
723,75,721.699476149468,376.1648
724,75,722.699059911448,376.2011
725,75,723.698643673428,376.137
726,75,724.698227435408,376.1726
727,75,725.697811197387,376.1978
728,75,726.697394959367,376.2471
729,75,727.696978721347,376.2639
730,75,728.696562483327,376.3025
731,75,729.696146245307,376.3495
732,75,730.695730007287,376.3214
733,75,731.695313769267,376.3238
734,75,732.694897531247,376.3232
735,75,733.694481293226,376.3656
736,75,734.694065055206,376.3779
737,75,735.693648817186,376.3779
738,75,736.693232579166,376.3965
739,75,737.692816341146,376.4293
740,75,738.692400103126,376.4602
741,75,739.691983865106,376.5005
742,75,740.691567627086,376.5471
743,75,741.691151389065,376.5525
744,75,742.690735151045,376.5357
745,75,743.690318913025,376.5138
746,75,744.689902675005,376.5116
747,75,745.689486436985,376.5439
748,75,746.689070198965,376.5497
749,75,747.688653960945,376.5517
750,75,748.688237722925,376.585
751,75,749.687821484904,376.6295
752,75,750.687405246884,376.6295
753,75,751.686989008864,376.5786
754,75,752.686572770844,376.6688
755,75,753.686156532824,376.627
756,75,754.685740294804,376.5873
757,75,755.685324056784,376.5937
758,75,756.684907818763,376.5715
759,75,757.684491580743,376.6637
760,75,758.684075342723,376.6777
761,75,759.683659104703,376.7129
762,75,760.683242866683,376.7158
763,75,761.682826628663,376.7159
764,75,762.682410390643,376.7051
765,75,763.681994152623,376.7329
766,75,764.681577914602,376.7594
767,75,765.681161676582,376.7462
768,75,766.680745438562,376.7778
769,75,767.680329200542,376.7926
770,75,768.679912962522,376.8072
771,75,769.679496724502,376.886
772,75,770.679080486482,376.8676
773,75,771.678664248462,376.8731
774,75,772.678248010442,376.8771
775,75,773.677831772421,376.8199
776,75,774.677415534401,376.8558
777,75,775.676999296381,376.9044
778,75,776.676583058361,376.9111
779,75,777.676166820341,376.9058
780,75,778.675750582321,376.9058
781,75,779.675334344301,376.9687
782,75,780.67491810628,376.9012
783,75,781.67450186826,376.9323
784,75,782.67408563024,376.9916
785,75,783.67366939222,376.877
786,75,784.6732531542,376.9483
787,75,785.67283691618,377.1829
788,75,786.67242067816,377.1382
789,75,787.67200444014,377.0883
790,75,788.671588202119,377.2111
791,75,789.671171964099,377.0968
792,75,790.670755726079,377.0522
793,75,791.670339488059,377.2964
794,75,792.669923250039,377.2218
795,75,793.669507012019,377.2089
796,75,794.669090773999,377.144
797,75,795.668674535979,377.2126
798,75,796.668258297958,377.1581
799,75,797.667842059938,377.1175
800,75,798.667425821918,377.2536
801,75,799.667009583898,377.2536
802,75,800.666593345878,377.1445
803,75,801.666177107858,377.1958
804,75,802.665760869838,377.4543
805,75,803.665344631818,377.3093
806,75,804.664928393797,377.2918
807,75,805.664512155777,377.2825
808,75,806.664095917757,377.3248
809,75,807.663679679737,377.3299
810,75,808.663263441717,377.2618
811,75,809.662847203697,377.214
812,75,810.662430965677,377.3229
813,75,811.662014727656,377.4088
814,75,812.661598489636,377.5222
815,75,813.661182251616,377.4531
816,75,814.660766013596,377.4412
817,75,815.660349775576,377.4756
818,75,816.659933537556,377.4645
819,75,817.659517299536,377.4134
820,75,818.659101061516,377.401
821,75,819.658684823495,377.4071
822,75,820.658268585475,377.4093
823,75,821.657852347455,377.5071
824,75,822.657436109435,377.787
825,75,823.657019871415,377.7855
826,75,824.656603633395,377.7623
827,75,825.656187395375,377.7584
828,75,826.655771157355,377.7515
829,75,827.655354919334,377.7302
830,75,828.654938681314,377.6962
831,75,829.654522443294,377.6504
832,75,830.654106205274,377.6741
833,75,831.653689967254,377.7266
834,75,832.653273729234,377.7587
835,75,833.652857491214,377.7438
836,75,834.652441253194,377.8355
837,75,835.652025015173,377.9308
838,75,836.651608777153,377.8803
839,75,837.651192539133,377.8842
840,75,838.650776301113,377.8943
841,75,839.650360063093,377.8815
842,75,840.649943825073,377.8977
843,75,841.649527587053,378.1459
844,75,842.649111349033,378.0728
845,75,843.648695111012,378.1122
846,75,844.648278872992,378.0684
847,75,845.647862634972,378.1198
848,75,846.647446396952,378.0682
849,75,847.647030158932,377.9997
850,75,848.646613920912,378.0108
851,75,849.646197682892,378.0541
852,75,850.645781444872,377.9949
853,75,851.645365206851,377.9949
854,75,852.644948968831,378.1455
855,75,853.644532730811,378.0987
856,75,854.644116492791,378.0164
857,75,855.643700254771,377.9975
858,75,856.643284016751,377.976
859,75,857.642867778731,378.0083
860,75,858.64245154071,377.9679
861,75,859.64203530269,377.9836
862,75,860.64161906467,378.0287
863,75,861.64120282665,378.082
864,75,862.64078658863,378.187
865,75,863.64037035061,378.0657
866,75,864.63995411259,378.0657
867,75,865.63953787457,378.0922
868,75,866.639121636549,378.0733
869,75,867.638705398529,378.0697
870,75,868.638289160509,378.0926
871,75,869.637872922489,378.0382
