cat,lcat,along,x,y,elev
46,69,44.9326494304557,237566.210467628,5164981.79526187,20523
47,69,45.9311527511325,237565.220956316,5164981.92896394,20524
48,69,46.9296560718093,237564.231445003,5164982.06266601,20511
49,69,47.9281593924861,237563.24193369,5164982.19636808,20512
50,69,48.9266627131629,237562.252422377,5164982.33007015,20510
51,69,49.9251660338397,237561.262911064,5164982.46377222,20509
52,69,50.9236693545165,237560.267005505,5164982.52188172,20509
53,69,51.9221726751933,237559.26909529,5164982.55629227,20507
54,69,52.9206759958701,237558.271185076,5164982.59070282,20505
55,69,53.9191793165469,237557.273274862,5164982.62511336,20503
56,69,54.9176826372237,237556.275364648,5164982.65952391,20503
57,69,55.9161859579005,237555.277454433,5164982.69393445,20504
58,69,56.9146892785773,237554.279544219,5164982.728345,20506
59,69,57.9131925992541,237553.281634005,5164982.76275555,20506
60,69,58.9116959199308,237552.283723791,5164982.79716609,20508
61,69,59.9101992406076,237551.285813576,5164982.83157664,20506
62,69,60.9087025612844,237550.294314442,5164982.94177875,20505
63,69,61.9072058819612,237549.304803129,5164983.07548082,20504
64,69,62.905709202638,237548.315291816,5164983.20918288,20499
65,69,63.9042125233148,237547.325780503,5164983.34288495,20507
66,69,64.9027158439916,237546.336269191,5164983.47658702,20516
67,69,65.9012191646684,237545.346757878,5164983.61028909,20521
68,69,66.8997224853452,237544.357246565,5164983.74399116,20522
69,69,67.898225806022,237543.367735252,5164983.87769323,20522
70,69,68.8967291266988,237542.37822394,5164984.0113953,20518
71,69,69.8952324473756,237541.388712627,5164984.14509737,20513
72,69,70.8937357680524,237540.402265891,5164984.06708129,20507
73,69,71.8922390887292,237539.417038944,5164983.90479529,20504
74,69,72.890742409406,237538.431811997,5164983.7425093,20509
75,69,73.8892457300828,237537.446585051,5164983.5802233,20518
76,69,74.8877490507596,237536.461358104,5164983.4179373,20525
77,69,75.8862523714363,237535.476131158,5164983.2556513,20525
78,69,76.8847556921131,237534.490904211,5164983.0933653,20519
79,69,77.8832590127899,237533.505677265,5164982.9310793,20515
80,69,78.8817623334667,237532.520450318,5164982.76879331,20507
81,69,79.8802656541435,237531.535223372,5164982.60650731,20502
82,69,80.8787689748203,237530.570451087,5164982.69442692,20507
83,69,81.8772722954971,237529.624663893,5164983.01457605,20501
84,69,82.8757756161739,237528.678876699,5164983.33472518,20501
85,69,83.8742789368507,237527.733089504,5164983.65487431,20503
86,69,84.8727822575275,237526.78730231,5164983.97502344,20507
87,69,85.8712855782043,237525.841515116,5164984.29517256,20516
88,69,86.8697888988811,237524.895727922,5164984.61532169,20508
89,69,87.8682922195579,237523.949940728,5164984.93547082,20502
90,69,88.8667955402347,237523.004153534,5164985.25561995,20506
91,69,89.8652988609115,237522.05836634,5164985.57576908,20507
92,69,90.8638021815883,237521.109465361,5164985.85782976,20509
93,69,91.862305502265,237520.124238414,5164985.69554376,20515
94,69,92.8608088229418,237519.139011468,5164985.53325776,20516
95,69,93.8593121436186,237518.153784521,5164985.37097176,20511
96,69,94.8578154642954,237517.168557575,5164985.20868576,20508
97,69,95.8563187849722,237516.183330628,5164985.04639977,20506
98,69,96.854822105649,237515.198103682,5164984.88411377,20498
99,69,97.8533254263258,237514.212876735,5164984.72182777,20499
100,69,98.8518287470026,237513.227649789,5164984.55954177,20499
101,69,99.8503320676794,237512.242422842,5164984.39725577,20500
102,69,100.848835388356,237511.257195896,5164984.23496977,20499
103,69,101.847338709033,237510.260778653,5164984.2462268,20497
104,69,102.84584202971,237509.262868439,5164984.28063735,20495
105,69,103.844345350387,237508.264958224,5164984.31504789,20496
106,69,104.842848671063,237507.26704801,5164984.34945844,20498
107,69,105.84135199174,237506.269137796,5164984.38386899,20503
108,69,106.839855312417,237505.271227582,5164984.41827953,20500
109,69,107.838358633094,237504.273317367,5164984.45269008,20493
110,69,108.836861953771,237503.275407153,5164984.48710063,20491
111,69,109.835365274447,237502.277496939,5164984.52151117,20491
112,69,110.833868595124,237501.279586725,5164984.55592172,20490
113,69,111.832371915801,237500.289103594,5164984.67813499,20489
114,69,112.830875236478,237499.299592281,5164984.81183706,20487
115,69,113.829378557155,237498.310080969,5164984.94553913,20492
116,69,114.827881877831,237497.320569656,5164985.0792412,20495
117,69,115.826385198508,237496.331058343,5164985.21294327,20499
118,69,116.824888519185,237495.341547031,5164985.34664534,20502
119,69,117.823391839862,237494.352035718,5164985.48034741,20500
120,69,118.821895160538,237493.362524405,5164985.61404948,20489
121,69,119.820398481215,237492.373013093,5164985.74775155,20494
122,69,120.818901801892,237491.38350178,5164985.88145362,20496
123,69,121.817405122569,237490.397573318,5164985.76763225,20497
124,69,122.815908443246,237489.412346372,5164985.60534625,20498
125,69,123.814411763922,237488.427119425,5164985.44306025,20499
126,69,124.812915084599,237487.441892479,5164985.28077425,20501
127,69,125.811418405276,237486.456665532,5164985.11848825,20502
128,69,126.809921725953,237485.471438586,5164984.95620226,20492
129,69,127.80842504663,237484.486211639,5164984.79391626,20490
130,69,128.806928367306,237483.500984693,5164984.63163026,20485
131,69,129.805431687983,237482.515757746,5164984.46934426,20490
132,69,130.80393500866,237481.5305308,5164984.30705826,20494
133,69,131.802438329337,237480.553950585,5164984.39552858,20495
134,69,132.800941650014,237479.582242621,5164984.62529479,20495
135,69,133.79944497069,237478.610534657,5164984.85506101,20495
136,69,134.797948291367,237477.638826693,5164985.08482723,20489
137,69,135.796451612044,237476.667118729,5164985.31459344,20490
138,69,136.794954932721,237475.695410765,5164985.54435966,20490
139,69,137.793458253398,237474.723702801,5164985.77412587,20488
140,69,138.791961574074,237473.751994837,5164986.00389209,20489
141,69,139.790464894751,237472.780286873,5164986.23365831,20483
142,69,140.788968215428,237471.808578909,5164986.46342452,20482
143,69,141.787471536105,237470.825264999,5164986.60666048,20483
144,69,142.785974856782,237469.827354784,5164986.64107103,20490
145,69,143.784478177458,237468.82944457,5164986.67548158,20504
146,69,144.782981498135,237467.831534356,5164986.70989212,20517
147,69,145.781484818812,237466.833624142,5164986.74430267,20525
148,69,146.779988139489,237465.835713927,5164986.77871322,20530
149,69,147.778491460166,237464.837803713,5164986.81312376,20530
150,69,148.776994780842,237463.839893499,5164986.84753431,20527
151,69,149.775498101519,237462.841983285,5164986.88194486,20520
152,69,150.774001422196,237461.84407307,5164986.9163554,20509
153,69,151.772504742873,237460.860541839,5164986.82233356,20497
154,69,152.771008063549,237459.894948219,5164986.56809383,20502
155,69,153.769511384226,237458.929354599,5164986.31385409,20507
156,69,154.768014704903,237457.96376098,5164986.05961436,20510
157,69,155.76651802558,237456.99816736,5164985.80537462,20512
158,69,156.765021346257,237456.03257374,5164985.55113488,20512
159,69,157.763524666933,237455.066980121,5164985.29689515,20522
160,69,158.76202798761,237454.101386501,5164985.04265541,20531
161,69,159.760531308287,237453.135792881,5164984.78841568,20538
162,69,160.759034628964,237452.170199262,5164984.53417594,20538
163,69,161.757537949641,237451.204573475,5164984.28248255,20535
164,69,162.756041270317,237450.232865511,5164984.51224877,20531
165,69,163.754544590994,237449.261157547,5164984.74201498,20527
166,69,164.753047911671,237448.289449583,5164984.9717812,20519
167,69,165.751551232348,237447.317741618,5164985.20154741,20516
168,69,166.750054553025,237446.346033654,5164985.43131363,20505
169,69,167.748557873701,237445.37432569,5164985.66107985,20492
170,69,168.747061194378,237444.402617726,5164985.89084606,20482
171,69,169.745564515055,237443.430909762,5164986.12061228,20475
172,69,170.744067835732,237442.459201798,5164986.3503785,20480
173,69,171.742571156409,237441.487493834,5164986.58014471,20486
174,69,172.741074477085,237440.501390106,5164986.73223358,20494
175,69,173.739577797762,237439.511878793,5164986.86593565,20502
176,69,174.738081118439,237438.52236748,5164986.99963772,20507
177,69,175.736584439116,237437.532856168,5164987.13333979,20500
178,69,176.735087759793,237436.543344855,5164987.26704186,20499
179,69,177.733591080469,237435.553833542,5164987.40074393,20496
180,69,178.732094401146,237434.564322229,5164987.534446,20490
181,69,179.730597721823,237433.574810916,5164987.66814807,20489
182,69,180.7291010425,237432.585299604,5164987.80185014,20488
183,69,181.727604363177,237431.595788291,5164987.93555221,20499
184,69,182.726107683853,237430.60953553,5164987.84413523,20513
185,69,183.72461100453,237429.624308583,5164987.68184923,20521
186,69,184.723114325207,237428.639081637,5164987.51956324,20523
187,69,185.721617645884,237427.65385469,5164987.35727724,20521
188,69,186.72012096656,237426.668627744,5164987.19499124,20514
189,69,187.718624287237,237425.683400797,5164987.03270524,20504
190,69,188.717127607914,237424.698173851,5164986.87041924,20499
191,69,189.715630928591,237423.712946904,5164986.70813324,20497
192,69,190.714134249268,237422.727719958,5164986.54584725,20497
193,69,191.712637569944,237421.742493011,5164986.38356125,20497
194,69,192.711140890621,237420.754850086,5164986.38818461,20499
195,69,193.709644211298,237419.765338774,5164986.52188668,20509
196,69,194.708147531975,237418.775827461,5164986.65558875,20520
197,69,195.706650852652,237417.786316148,5164986.78929082,20527
198,69,196.705154173328,237416.796804836,5164986.92299289,20528
199,69,197.703657494005,237415.807293523,5164987.05669496,20522
200,69,198.702160814682,237414.81778221,5164987.19039703,20512
201,69,199.700664135359,237413.828270898,5164987.3240991,20497
202,69,200.699167456036,237412.838759585,5164987.45780117,20486
203,69,201.697670776712,237411.849248272,5164987.59150324,20490
204,69,202.696174097389,237410.868921262,5164987.7747624,20489
205,69,203.694677418066,237409.897213297,5164988.00452861,20491
206,69,204.693180738743,237408.925505333,5164988.23429483,20498
207,69,205.69168405942,237407.953797369,5164988.46406104,20507
208,69,206.690187380096,237406.982089405,5164988.69382726,20508
209,69,207.688690700773,237406.010381441,5164988.92359348,20508
210,69,208.68719402145,237405.038673476,5164989.15335969,20518
211,69,209.685697342127,237404.066965512,5164989.38312591,20514
212,69,210.684200662804,237403.095257548,5164989.61289212,20507
213,69,211.68270398348,237402.123549584,5164989.84265834,20497
214,69,212.681207304157,237401.162244902,5164989.89079835,20489
215,69,213.679710624834,237400.223127378,5164989.55158285,20490
216,69,214.678213945511,237399.284009853,5164989.21236735,20496
217,69,215.676717266188,237398.344892328,5164988.87315185,20509
218,69,216.675220586864,237397.405774803,5164988.53393635,20512
219,69,217.673723907541,237396.466657279,5164988.19472085,20516
220,69,218.672227228218,237395.527539754,5164987.85550535,20521
221,69,219.670730548895,237394.588422229,5164987.51628985,20523
222,69,220.669233869571,237393.649304704,5164987.17707435,20525
223,69,221.667737190248,237392.71018718,5164986.83785884,20525
224,69,222.666240510925,237391.771069655,5164986.49864334,20524
225,69,223.664743831602,237390.804310366,5164986.41883037,20519
226,69,224.663247152279,237389.814799054,5164986.55253244,20513
227,69,225.661750472955,237388.825287741,5164986.68623451,20507
228,69,226.660253793632,237387.835776428,5164986.81993658,20501
229,69,227.658757114309,237386.846265116,5164986.95363865,20496
230,69,228.657260434986,237385.856753803,5164987.08734072,20493
231,69,229.655763755663,237384.86724249,5164987.22104279,20491
232,69,230.654267076339,237383.877731177,5164987.35474486,20491
233,69,231.652770397016,237382.888219865,5164987.48844693,20497
234,69,232.651273717693,237381.898708552,5164987.622149,20509
235,69,233.64977703837,237380.904993719,5164987.70615719,20517
236,69,234.648280359047,237379.907083504,5164987.74056773,20521
237,69,235.646783679723,237378.90917329,5164987.77497828,20522
238,69,236.6452870004,237377.911263076,5164987.80938882,20520
239,69,237.643790321077,237376.913352861,5164987.84379937,20517
240,69,238.642293641754,237375.915442647,5164987.87820992,20513
241,69,239.640796962431,237374.917532433,5164987.91262046,20509
242,69,240.639300283107,237373.919622219,5164987.94703101,20503
243,69,241.637803603784,237372.921712004,5164987.98144155,20496
244,69,242.636306924461,237371.92380179,5164988.0158521,20484
245,69,243.634810245138,237370.939057911,5164988.14842666,20486
246,69,244.633313565815,237369.967349947,5164988.37819288,20494
247,69,245.631816886491,237368.995641983,5164988.6079591,20503
248,69,246.630320207168,237368.023934019,5164988.83772531,20503
249,69,247.628823527845,237367.052226055,5164989.06749153,20507
250,69,248.627326848522,237366.080518091,5164989.29725775,20508
251,69,249.625830169199,237365.108810127,5164989.52702396,20507
252,69,250.624333489875,237364.137102163,5164989.75679018,20502
253,69,251.622836810552,237363.165394199,5164989.98655639,20497
254,69,252.621340131229,237362.193686235,5164990.21632261,20486
255,69,253.619843451906,237361.21396493,5164990.3863439,20490
256,69,254.618346772582,237360.216054716,5164990.42075444,20495
257,69,255.616850093259,237359.218144502,5164990.45516499,20501
258,69,256.615353413936,237358.220234287,5164990.48957553,20505
259,69,257.613856734613,237357.222324073,5164990.52398608,20507
260,69,258.61236005529,237356.224413859,5164990.55839663,20506
261,69,259.610863375966,237355.226503645,5164990.59280717,20500
262,69,260.609366696643,237354.22859343,5164990.62721772,20490
263,69,261.60787001732,237353.230683216,5164990.66162827,20486
264,69,262.606373337997,237352.232773002,5164990.69603881,20485
265,69,263.604876658674,237351.238767085,5164990.66990014,20496
266,69,264.60337997935,237350.253540139,5164990.50761415,20503
267,69,265.601883300027,237349.268313193,5164990.34532815,20506
268,69,266.600386620704,237348.283086246,5164990.18304215,20506
269,69,267.598889941381,237347.297859299,5164990.02075615,20503
270,69,268.597393262058,237346.312632353,5164989.85847015,20503
271,69,269.595896582734,237345.327405407,5164989.69618415,20502
272,69,270.594399903411,237344.34217846,5164989.53389816,20501
273,69,271.592903224088,237343.356951514,5164989.37161216,20500
274,69,272.591406544765,237342.371724567,5164989.20932616,20498
275,69,273.589909865442,237341.386021335,5164989.07994466,20494
276,69,274.588413186118,237340.396510022,5164989.21364672,20491
277,69,275.586916506795,237339.406998709,5164989.34734879,20490
278,69,276.585419827472,237338.417487397,5164989.48105086,20488
279,69,277.583923148149,237337.427976084,5164989.61475293,20484
280,69,278.582426468826,237336.438464771,5164989.748455,20486
281,69,279.580929789502,237335.448953459,5164989.88215707,20489
282,69,280.579433110179,237334.459442146,5164990.01585914,20487
283,69,281.577936430856,237333.469930833,5164990.14956121,20485
284,69,282.576439751533,237332.480419521,5164990.28326328,20483
285,69,283.57494307221,237331.490908208,5164990.41696535,20480
286,69,284.573446392886,237330.501396895,5164990.55066742,20478
287,69,285.571949713563,237329.511885582,5164990.68436949,20481
288,69,286.57045303424,237328.522374269,5164990.81807156,20484
289,69,287.568956354917,237327.532862957,5164990.95177363,20484
290,69,288.567459675593,237326.543351644,5164991.0854757,20481
291,69,289.56596299627,237325.553840331,5164991.21917777,20474
292,69,290.564466316947,237324.564329018,5164991.35287984,20475
293,69,291.562969637624,237323.574817705,5164991.4865819,20477
294,69,292.561472958301,237322.585306393,5164991.62028397,20480
295,69,293.559976278977,237321.59579508,5164991.75398604,20481
296,69,294.558479599654,237320.606283767,5164991.88768811,20479
297,69,295.556982920331,237319.616772454,5164992.02139018,20473
298,69,296.555486241008,237318.627261142,5164992.15509225,20474
299,69,297.553989561685,237317.637749829,5164992.28879432,20477
300,69,298.552492882361,237316.648238516,5164992.42249639,20478
301,69,299.550996203038,237315.658727204,5164992.55619846,20477
302,69,300.549499523715,237314.669215891,5164992.68990053,20478
303,69,301.548002844392,237313.679704578,5164992.8236026,20482
304,69,302.546506165069,237312.690193266,5164992.95730467,20482
305,69,303.545009485745,237311.700681953,5164993.09100674,20479
306,69,304.543512806422,237310.703048263,5164993.12868634,20481
307,69,305.542016127099,237309.705138048,5164993.16309689,20484
308,69,306.540519447776,237308.707227834,5164993.19750744,20487
309,69,307.539022768453,237307.70931762,5164993.23191798,20488
310,69,308.537526089129,237306.711407406,5164993.26632853,20485
311,69,309.536029409806,237305.713497191,5164993.30073908,20481
312,69,310.534532730483,237304.715586977,5164993.33514962,20476
313,69,311.53303605116,237303.717676763,5164993.36956017,20476
314,69,312.531539371837,237302.719766549,5164993.40397071,20477
315,69,313.530042692513,237301.721856335,5164993.43838126,20478
316,69,314.52854601319,237300.736237225,5164993.28217706,20481
317,69,315.527049333867,237299.751010279,5164993.11989106,20483
318,69,316.525552654544,237298.765783332,5164992.95760506,20484
319,69,317.524055975221,237297.780556386,5164992.79531906,20485
320,69,318.522559295897,237296.795329439,5164992.63303307,20487
321,69,319.521062616574,237295.810102493,5164992.47074707,20488
322,69,320.519565937251,237294.824875546,5164992.30846107,20486
323,69,321.518069257928,237293.8396486,5164992.14617507,20482
324,69,322.516572578604,237292.854421653,5164991.98388907,20473
325,69,323.515075899281,237291.869194707,5164991.82160307,20472
326,69,324.513579219958,237290.880658439,5164991.88794359,20481
327,69,325.512082540635,237289.891147126,5164992.02164566,20486
328,69,326.510585861312,237288.901635813,5164992.15534773,20485
329,69,327.509089181988,237287.912124501,5164992.2890498,20487
330,69,328.507592502665,237286.922613188,5164992.42275187,20488
331,69,329.506095823342,237285.933101875,5164992.55645394,20484
332,69,330.504599144019,237284.943590563,5164992.69015601,20479
333,69,331.503102464696,237283.95407925,5164992.82385808,20473
334,69,332.501605785372,237282.964567937,5164992.95756015,20478
335,69,333.500109106049,237281.975056625,5164993.09126222,20480
336,69,334.498612426726,237280.985545312,5164993.22496429,20476
337,69,335.497115747403,237279.996033999,5164993.35866636,20472
338,69,336.49561906808,237279.006522687,5164993.49236843,20472
339,69,337.494122388756,237278.017011374,5164993.6260705,20470
340,69,338.492625709433,237277.027500061,5164993.75977257,20468
341,69,339.49112903011,237276.037988749,5164993.89347464,20467
342,69,340.489632350787,237275.048477436,5164994.02717671,20470
343,69,341.488135671464,237274.058966123,5164994.16087878,20468
344,69,342.48663899214,237273.069454811,5164994.29458085,20469
345,69,343.485142312817,237272.079943498,5164994.42828292,20470
346,69,344.483645633494,237271.084751533,5164994.49482851,20471
347,69,345.482148954171,237270.086841318,5164994.52923906,20474
348,69,346.480652274848,237269.088931104,5164994.5636496,20473
349,69,347.479155595524,237268.09102089,5164994.59806015,20472
350,69,348.477658916201,237267.093110676,5164994.6324707,20471
351,69,349.476162236878,237266.095200461,5164994.66688124,20472
352,69,350.474665557555,237265.097290247,5164994.70129179,20476
353,69,351.473168878231,237264.099380033,5164994.73570233,20472
354,69,352.471672198908,237263.101469818,5164994.77011288,20466
355,69,353.470175519585,237262.103559604,5164994.80452342,20465
356,69,354.468678840262,237261.127571699,5164994.64312495,20465
357,69,355.467182160939,237260.161978079,5164994.38888522,20466
358,69,356.465685481615,237259.196384459,5164994.13464548,20467
359,69,357.464188802292,237258.230790839,5164993.88040575,20472
360,69,358.462692122969,237257.265197219,5164993.62616601,20472
361,69,359.461195443646,237256.299603599,5164993.37192628,20473
362,69,360.459698764323,237255.334009979,5164993.11768654,20474
363,69,361.458202084999,237254.368416359,5164992.86344681,20472
364,69,362.456705405676,237253.402822739,5164992.60920708,20470
365,69,363.455208726353,237252.437229119,5164992.35496734,20469
366,69,364.45371204703,237251.465926811,5164992.19332178,20468
367,69,365.452215367707,237250.476415498,5164992.32702385,20466
368,69,366.450718688383,237249.486904185,5164992.46072591,20465
369,69,367.44922200906,237248.497392872,5164992.59442798,20466
370,69,368.447725329737,237247.50788156,5164992.72813005,20468
371,69,369.446228650414,237246.518370247,5164992.86183212,20475
372,69,370.444731971091,237245.528858934,5164992.99553419,20481
373,69,371.443235291767,237244.539347621,5164993.12923626,20461
374,69,372.441738612444,237243.549836308,5164993.26293833,20461
375,69,373.440241933121,237242.560324996,5164993.3966404,20465
376,69,374.438745253798,237241.574207889,5164993.54865708,20466
377,69,375.437248574475,237240.602499925,5164993.7784233,20467
378,69,376.435751895151,237239.630791961,5164994.00818951,20467
379,69,377.434255215828,237238.659083997,5164994.23795573,20462
380,69,378.432758536505,237237.687376033,5164994.46772195,20457
381,69,379.431261857182,237236.715668069,5164994.69748816,20455
382,69,380.429765177859,237235.743960105,5164994.92725438,20457
383,69,381.428268498535,237234.772252141,5164995.15702059,20462
384,69,382.426771819212,237233.800544177,5164995.38678681,20461
385,69,383.425275139889,237232.828836213,5164995.61655303,20459
386,69,384.423778460566,237231.857128249,5164995.84631924,20457
387,69,385.422281781242,237230.859375573,5164995.88190435,20458
388,69,386.420785101919,237229.861465359,5164995.9163149,20459
389,69,387.419288422596,237228.863555145,5164995.95072544,20463
390,69,388.417791743273,237227.865644931,5164995.98513599,20467
391,69,389.41629506395,237226.867734716,5164996.01954654,20463
392,69,390.414798384626,237225.869824502,5164996.05395708,20460
393,69,391.413301705303,237224.871914288,5164996.08836763,20461
394,69,392.41180502598,237223.874004074,5164996.12277817,20461
395,69,393.410308346657,237222.876093859,5164996.15718872,20463
396,69,394.408811667334,237221.878183645,5164996.19159927,20464
397,69,395.40731498801,237220.880273431,5164996.22600981,20466
398,69,396.405818308687,237219.882363217,5164996.26042036,
399,69,397.404321629364,237218.884453002,5164996.2948309,
400,69,398.402824950041,237217.886542788,5164996.32924145,
401,69,399.401328270718,237216.888632574,5164996.36365199,
402,69,400.399831591394,237215.89072236,5164996.39806254,
403,69,401.398334912071,237214.892812145,5164996.43247308,
404,69,402.396838232748,237213.894901931,5164996.46688363,
405,69,403.395341553425,237212.896991717,5164996.50129418,
406,69,404.393844874102,237211.899081502,5164996.53570472,
407,69,405.392348194778,237210.901171288,5164996.57011527,
408,69,406.390851515455,237209.903261074,5164996.60452581,
409,69,407.389354836132,237208.90535086,5164996.63893636,
410,69,408.387858156809,237207.907440645,5164996.67334691,
411,69,409.386361477486,237206.909530431,5164996.70775745,
412,69,410.384864798162,237205.911620217,5164996.742168,
413,69,411.383368118839,237204.913710003,5164996.77657855,
414,69,412.381871439516,237203.915799788,5164996.81098909,
415,69,413.380374760193,237202.917889574,5164996.84539964,
416,69,414.37887808087,237201.91997936,5164996.87981018,
417,70,0,242773.217713131,5164802.96504644,23063
418,70,0.997021767505197,242774.007114984,5164802.35603321,23070
419,70,1.99404353501039,242774.796516837,5164801.74701998,23071
420,70,2.99106530251559,242775.58591869,5164801.13800674,23078
421,70,3.98808707002079,242776.375320543,5164800.52899351,23075
422,70,4.98510883752598,242777.164722396,5164799.91998027,23072
423,70,5.98213060503118,242777.954124249,5164799.31096704,23072
424,70,6.97915237253638,242778.743526102,5164798.70195381,23067
425,70,7.97617414004157,242779.532927955,5164798.09294057,23054
426,70,8.97319590754677,242780.322329808,5164797.48392734,23054
427,70,9.97021767505197,242781.111731661,5164796.8749141,23056
428,70,10.9672394425572,242781.901133514,5164796.26590087,23056
429,70,11.9642612100624,242782.690535367,5164795.65688764,23041
430,70,12.9612829775676,242783.639847343,5164795.5625169,23039
431,70,13.9583047450728,242784.63538414,5164795.61691258,23044
432,70,14.9553265125779,242785.630920937,5164795.67130827,23048
433,70,15.9523482800831,242786.626457734,5164795.72570395,23050
434,70,16.9493700475883,242787.621994531,5164795.78009964,23047
435,70,17.9463918150935,242788.617531328,5164795.83449533,23045
436,70,18.9434135825987,242789.613068125,5164795.88889101,23045
437,70,19.9404353501039,242790.608604922,5164795.9432867,23047
438,70,20.9374571176091,242791.604141719,5164795.99768238,23049
439,70,21.9344788851143,242792.599678516,5164796.05207807,23046
440,70,22.9315006526195,242793.588741897,5164795.96370264,23045
441,70,23.9285224201247,242794.575271179,5164795.81943767,23050
442,70,24.9255441876299,242795.561800461,5164795.6751727,23054
443,70,25.9225659551351,242796.548329742,5164795.53090773,23060
444,70,26.9195877226403,242797.534859024,5164795.38664277,23063
445,70,27.9166094901455,242798.521388306,5164795.2423778,23068
446,70,28.9136312576507,242799.507917588,5164795.09811283,23075
447,70,29.9106530251559,242800.494446869,5164794.95384786,23074
448,70,30.9076747926611,242801.480976151,5164794.80958289,23076
449,70,31.9046965601663,242802.467505433,5164794.66531792,23077
450,70,32.9017183276715,242803.460299375,5164794.58661916,23083
451,70,33.8987400951767,242804.456297868,5164794.54145938,23088
452,70,34.8957618626819,242805.452296362,5164794.4962996,23092
453,70,35.8927836301871,242806.448294855,5164794.45113982,23095
454,70,36.8898053976923,242807.444293349,5164794.40598004,23094
455,70,37.8868271651975,242808.440291842,5164794.36082026,23093
456,70,38.8838489327027,242809.436290336,5164794.31566048,23098
457,70,39.8808707002079,242810.432288829,5164794.2705007,23100
458,70,40.8778924677131,242811.428287323,5164794.22534092,23101
459,70,41.8749142352183,242812.424285816,5164794.18018114,23101
460,70,42.8719360027235,242813.42028431,5164794.13502135,23100
461,70,43.8689577702287,242814.416282803,5164794.08986157,23101
462,70,44.8659795377338,242815.412281297,5164794.04470179,23106
463,70,45.863001305239,242816.40827979,5164793.99954201,23109
464,70,46.8600230727442,242817.404278284,5164793.95438223,23110
465,70,47.8570448402494,242818.400276777,5164793.90922245,23112
466,70,48.8540666077546,242819.396275271,5164793.86406267,23113
467,70,49.8510883752598,242820.392273764,5164793.81890289,23117
468,70,50.848110142765,242821.388272258,5164793.77374311,23119
469,70,51.8451319102702,242822.384270751,5164793.72858332,23120
470,70,52.8421536777754,242823.374136162,5164793.61923443,23121
471,70,53.8391754452806,242824.360665443,5164793.47496946,23123
472,70,54.8361972127858,242825.347194725,5164793.33070449,23126
473,70,55.833218980291,242826.333724007,5164793.18643952,23125
474,70,56.8302407477962,242827.320253289,5164793.04217455,23126
475,70,57.8272625153014,242828.30678257,5164792.89790958,23129
476,70,58.8242842828066,242829.293311852,5164792.75364461,23130
477,70,59.8213060503118,242830.279841134,5164792.60937964,23129
478,70,60.818327817817,242831.266370415,5164792.46511468,23131
479,70,61.8153495853222,242832.252899697,5164792.32084971,23132
