cat,lcat,along,elev,x,y
2118,27,2116.93205322444,274.8099421875,215352.244820644,5196227.59978694
2119,27,2117.93202112865,274.787766796875,215352.244788301,5196226.59981904
2120,27,2118.93198903287,274.757368652344,215352.244755956,5196225.59985114
2121,27,2119.93195693708,274.726840283203,215352.244723612,5196224.59988323
2122,27,2120.9319248413,274.726840283203,215352.932983694,5196224.72405867
2123,27,2121.93189274551,274.681168652344,215353.823603962,5196225.17873586
2124,27,2122.93186064973,274.710618017578,215354.394037742,5196224.43046993
2125,27,2123.93182855394,274.670732080078,215354.431633197,5196223.44169914
2126,27,2124.93179645816,274.653821484375,215354.431600854,5196222.44173123
2127,27,2125.93176436238,274.552562548828,215354.431568511,5196221.44176333
2128,27,2126.93173226659,274.370155078125,215354.749812549,5196220.53650667
2129,27,2127.93170017081,274.467358447266,215355.296558842,5196219.69924667
2130,27,2128.93166807502,274.552562548828,215356.107183262,5196219.34950671
2131,27,2129.93163597924,274.669839111328,215357.107151163,5196219.34958256
2132,27,2130.93160388345,274.69355859375,215357.711908625,5196218.95443077
2133,27,2131.93157178767,274.737221044922,215357.711876281,5196217.95446287
2134,27,2132.93153969188,274.708664648437,215358.432509911,5196217.67519229
2135,27,2133.9315075961,274.780641650391,215359.148236631,5196217.15012696
2136,27,2134.93147550032,274.73999296875,215359.694982924,5196216.31286696
2137,27,2135.93144340453,274.747359960938,215360.241729218,5196215.47560697
2138,27,2136.93141130875,274.798501025391,215360.788475512,5196214.63834697
2139,27,2137.93137921296,274.830294433594,215361.335221806,5196213.80108698
2140,27,2138.93134711718,274.831466455078,215361.8819681,5196212.96382698
2141,27,2139.93131502139,274.811709521484,215362.085578567,5196212.02445818
2142,27,2140.93128292561,274.800305566406,215362.085546223,5196211.02449028
2143,27,2141.93125082983,274.787208691406,215363.038528517,5196210.97755503
2144,27,2142.93121873404,274.787208691406,215363.181617599,5196210.11811261
2145,27,2143.93118663826,274.781441601563,215363.282266469,5196209.14723932
2146,27,2144.93115454247,274.76529375,215363.909065731,5196208.45988902
2147,27,2145.93112244669,274.734077050781,215364.867635606,5196208.38370457
2148,27,2146.9310903509,274.722338232422,215365.412331768,5196207.54510938
2149,27,2147.93105825512,274.82274140625,215365.95702793,5196206.70651418
2150,27,2148.93102615933,274.818760253906,215366.543213578,5196205.94434817
2151,27,2149.93099406355,274.785552978516,215367.541458527,5196205.94270139
2152,27,2150.93096196777,274.764847265625,215367.541426356,5196204.94273349
2153,27,2151.93092987198,274.763042724609,215367.718162871,5196203.99513232
2154,27,2152.9308977762,274.764196142578,215368.262859034,5196203.15653712
2155,27,2153.93086568041,274.756382666016,215368.955355476,5196202.59020981
2156,27,2154.93083358463,274.767861035156,215369.670315258,5196202.36037025
2157,27,2155.93080148884,274.782111328125,215369.458686991,5196201.38305286
2158,27,2156.93076939306,274.787004052734,215369.247058724,5196200.40573546
2159,27,2157.93073729727,274.787004052734,215369.836369908,5196200.07453528
2160,27,2158.93070520149,274.774911767578,215370.264684676,5196199.50293319
2161,27,2159.93067310571,274.771135253906,215370.264652504,5196198.50296529
2162,27,2160.93064100992,274.745983300781,215371.159058509,5196198.39747499
2163,27,2161.93060891414,274.712962060547,215371.79251909,5196197.72239573
2164,27,2162.93057681835,274.724645068359,215372.703753059,5196197.55901221
2165,27,2163.93054472257,274.732979443359,215372.836595556,5196196.8595791
2166,27,2164.93051262678,274.747620410156,215372.624967289,5196195.88226171
2167,27,2165.930480531,274.747620410156,215372.58479959,5196195.04326142
2168,27,2166.93044843522,274.737518701172,215373.561044206,5196194.99963621
2169,27,2167.93041633943,274.736179248047,215374.105740369,5196194.16104101
2170,27,2168.93038424365,274.765089111328,215374.650436532,5196193.32244582
2171,27,2169.93035214786,274.747025097656,215375.166638579,5196192.4754094
2172,27,2170.93032005208,274.760624267578,215375.166606407,5196191.4754415
2173,27,2171.93028795629,274.760624267578,215375.166574233,5196190.4754736
2174,27,2172.93025586051,274.753740966797,215375.166542053,5196189.47550569
2175,27,2173.93022376472,274.753740966797,215375.864388834,5196189.1734475
2176,27,2174.93019166894,274.704590478516,215376.864356735,5196189.17352376
2177,27,2175.93015957316,274.746746044922,215377.628010248,5196188.73827729
2178,27,2176.93012747737,274.771860791016,215378.172706411,5196187.8996821
2179,27,2177.93009538159,274.748383154297,215378.434581689,5196186.97730281
2180,27,2178.9300632858,274.747415771484,215378.434549517,5196185.9773349
2181,27,2179.93003119002,274.728068115234,215379.276498632,5196185.8193854
2182,27,2180.92999909423,274.796454638672,215380.276466533,5196185.81946165
2183,27,2181.92996699845,274.796454638672,215380.613269768,5196185.156344
2184,27,2182.92993490267,274.835577832031,215380.613237596,5196184.1563761
2185,27,2183.92990280688,274.86560390625,215381.150280129,5196183.31551356
2186,27,2184.9298707111,274.858590380859,215381.157865114,5196182.3178022
2187,27,2185.92983861531,274.851111767578,215381.466634579,5196181.62664955
2188,27,2186.92980651953,274.790017822266,215382.247209151,5196181.4073228
2189,27,2187.92977442374,274.801421777344,215382.247176982,5196180.4073549
2190,27,2188.92974232796,274.8010125,215382.78932318,5196179.94958926
2191,27,2189.92971023217,274.766372753906,215383.583157684,5196179.56994022
2192,27,2190.92967813639,274.752364306641,215384.127853846,5196178.73134503
2193,27,2191.92964604061,274.764661230469,215384.425840394,5196177.81966349
2194,27,2192.92961394482,274.763247363281,215384.425808224,5196176.81969559
2195,27,2193.92958184904,274.702916162109,215385.201465077,5196176.59545091
2196,27,2194.92954975325,274.702916162109,215385.888988786,5196176.01996316
2197,27,2195.92951765747,274.680982617188,215386.059811949,5196175.07061019
2198,27,2196.92948556168,274.751657373047,215386.064754589,5196174.07211605
2199,27,2197.9294534659,274.781627636719,215386.613639073,5196173.2412363
2200,27,2198.92942137011,274.771135253906,215387.613606975,5196173.24131255
2201,27,2199.92938927433,274.712999267578,215388.194819888,5196172.4699861
2202,27,2200.92935717855,274.77094921875,215388.739516051,5196171.63139091
2203,27,2201.92932508276,274.721817333984,215389.284212213,5196170.79279571
2204,27,2202.92929298698,274.734411914062,215389.327762555,5196169.80573888
2205,27,2203.92926089119,274.734411914062,215389.570507619,5196169.04855892
2206,27,2204.92922879541,274.744215966797,215390.50065099,5196168.92000905
2207,27,2205.92919669962,274.762707861328,215391.045347154,5196168.08141386
2208,27,2206.92916460384,274.691995898438,215391.659928817,5196167.3715571
2209,27,2207.92913250806,274.810165429688,215392.595802183,5196167.307536
2210,27,2208.92910041227,274.854199951172,215392.595770013,5196166.30756809
2211,27,2209.92906831649,274.886086376953,215392.806482094,5196165.37003199
2212,27,2210.9290362207,274.886793310547,215393.140397529,5196164.46899419
2213,27,2211.92900412492,274.854051123047,215393.140365358,5196163.46902629
2214,27,2212.92897202913,274.854051123047,215393.850064764,5196163.17882125
2215,27,2213.92893993335,274.787301708984,215394.567617033,5196162.65865013
2216,27,2214.92890783756,274.828434082031,215395.394759313,5196162.34035847
2217,27,2215.92887574178,274.8581625,215395.670950013,5196161.84567506
2218,27,2216.928843646,274.877305517578,215395.307825829,5196160.91396876
2219,27,2217.92881155021,274.846293457031,215394.944701645,5196159.98226246
2220,27,2218.92877945443,274.846293457031,215394.581577461,5196159.05055615
2221,27,2219.92874735864,274.862962207031,215394.260173676,5196158.14736908
2222,27,2220.92871526286,274.902959765625,215395.260141577,5196158.14744533
2223,27,2221.92868316707,274.930697607422,215396.260109478,5196158.14752159
2224,27,2222.92865107129,274.938511083984,215396.872281205,5196157.43322541
2225,27,2223.9286189755,274.9343625,215397.804804028,5196157.3090588
2226,27,2224.92858687972,274.892374365234,215398.042322643,5196156.54665216
2227,27,2225.92855478394,274.891611621094,215398.127524727,5196155.63192227
2228,27,2226.92852268815,274.875370751953,215399.127492628,5196155.63199852
2229,27,2227.92849059237,274.881361083984,215399.131634513,5196154.63620486
2230,27,2228.92845849658,274.863111035156,215399.450213326,5196153.95486198
2231,27,2229.9284264008,274.808900390625,215400.220978551,5196153.72572546
2232,27,2230.92839430501,274.746932080078,215400.220946382,5196152.72575755
2233,27,2231.92836220923,274.746932080078,215400.772901927,5196152.2778017
2234,27,2232.92833011345,274.801924072266,215401.562270511,5196151.88992584
2235,27,2233.92829801766,274.863631933594,215401.757055937,5196150.98715132
2236,27,2234.92826592188,274.863631933594,215401.545427673,5196150.00983393
2237,27,2235.92823382609,274.880802978516,215401.33379941,5196149.03251654
2238,27,2236.92820173031,274.870273388672,215401.79414585,5196148.17845023
2239,27,2237.92816963452,274.873268554688,215402.645331233,5196148.49069707
2240,27,2238.92813753874,274.869603662109,215403.517119982,5196148.88030786
2241,27,2239.92810544295,274.853213964844,215404.033602078,5196148.0333544
2242,27,2240.92807334717,274.819336962891,215404.033569907,5196147.0333865
2243,27,2241.92804125139,274.814741894531,215404.408117528,5196146.4080149
2244,27,2242.9280091556,274.721203417969,215405.278254921,5196146.16892599
2245,27,2243.92797705982,274.77333046875,215405.952812077,5196145.56955212
2246,27,2244.92794496403,274.723938134766,215406.863624058,5196145.40539124
2247,27,2245.92791286825,274.738039599609,215407.301609528,5196144.5351836
2248,27,2246.92788077246,274.743043945313,215407.301577359,5196143.5352157
2249,27,2247.92784867668,274.766726220703,215407.584086025,5196142.61894893
2250,27,2248.9278165809,274.765368164063,215408.364953975,5196142.21541377
2251,27,2249.92778448511,274.869510644531,215409.169000338,5196141.85511917
2252,27,2250.92775238933,274.899053027344,215409.490346903,5196140.94900171
2253,27,2251.92772029354,274.915535742188,215409.499696996,5196139.94907752
2254,27,2252.92768819776,274.917544921875,215409.502421872,5196138.94912246
2255,27,2253.92765610197,274.906959521484,215409.502391603,5196137.94915455
2256,27,2254.92762400619,274.882402880859,215409.502361317,5196136.94918665
2257,27,2255.9275919104,274.937450683594,215409.655393429,5196135.99229263
2258,27,2256.92755981462,274.836582421875,215410.317365006,5196135.38956535
2259,27,2257.92752771884,274.768474951172,215411.317332907,5196135.38964638
2260,27,2258.92749562305,274.693521386719,215412.317300808,5196135.3897274
2261,27,2259.92746352727,274.762038134766,215413.23867323,5196135.24963528
2262,27,2260.92743143148,274.813141992188,215413.641681942,5196134.37563107
2263,27,2261.9273993357,274.849214208984,215413.442007077,5196133.39580162
2264,27,2262.92736723991,274.856506787109,215413.242332212,5196132.41597217
2265,27,2263.92733514413,274.835391796875,215413.704955036,5196131.9771308
2266,27,2264.92730304834,274.773665332031,215414.704922937,5196131.97721182
2267,27,2265.92727095256,274.677522363281,215415.481985413,5196131.57974639
2268,27,2266.92723885678,274.747471582031,215415.760484376,5196130.65816048
2269,27,2267.92720676099,274.802928662109,215415.760454096,5196129.65819258
2270,27,2268.92717466521,274.813737304687,215416.51998771,5196129.41782711
2271,27,2269.92714256942,274.8075609375,215417.177168387,5196128.80655538
2272,27,2270.92711047364,274.857399755859,215417.698703609,5196127.95336324
2273,27,2271.92707837785,274.873417382813,215417.846477975,5196126.99498962
2274,27,2272.92704628207,274.873417382813,215417.856651839,5196126.00522638
2275,27,2273.92701418628,274.885565478516,215418.85661974,5196126.0053074
2276,27,2274.9269820905,274.900578515625,215419.856587641,5196126.00538842
2277,27,2275.92694999472,274.902178417969,215419.932524549,5196125.08139156
2278,27,2276.92691789893,274.958509863281,215420.150117259,5196124.29905769
2279,27,2277.92688580315,274.958509863281,215420.940702338,5196124.12810745
2280,27,2278.92685370736,274.960946923828,215420.741027478,5196123.14827799
2281,27,2279.92682161158,274.965821044922,215420.541352619,5196122.16844854
2282,27,2280.92678951579,274.965821044922,215420.947565887,5196122.00875908
2283,27,2281.92675742001,274.946026904297,215421.825460748,5196122.48754549
2284,27,2282.92672532423,274.878161279297,215422.018530094,5196121.81282958
2285,27,2283.92669322844,274.834703466797,215422.018499817,5196120.81286168
2286,27,2284.92666113266,274.802165917969,215422.018469544,5196119.81289377
2287,27,2285.92662903687,274.802165917969,215422.385670018,5196119.18017526
2288,27,2286.92659694109,274.832322216797,215423.230556032,5196118.90367147
2289,27,2287.9265648453,274.832322216797,215423.907205177,5196118.32712128
2290,27,2288.92653274952,274.87155703125,215424.772672779,5196118.08732427
2291,27,2289.92650065373,274.883277246094,215425.14754698,5196117.19285968
2292,27,2290.92646855795,274.854553417969,215425.147516702,5196116.19289178
2293,27,2291.92643646217,274.831485058594,215425.722269951,5196115.76773657
2294,27,2292.92640436638,274.724924121094,215426.19053999,5196115.23609275
2295,27,2293.9263722706,274.775730322266,215426.190509713,5196114.23612485
2296,27,2294.92634017481,274.789199267578,215426.620921985,5196113.35728945
2297,27,2295.92630807903,274.715101464844,215427.142457204,5196112.50409731
2298,27,2296.92627598324,274.729370361328,215428.058901983,5196112.35521686
2299,27,2297.92624388746,274.805309912109,215428.684573952,5196111.6877501
2300,27,2298.92621179168,274.861641357422,215429.580437142,5196111.50216289
2301,27,2299.92617969589,274.870850097656,215429.841087446,5196110.76288879
2302,27,2300.92614760011,274.910140722656,215429.873966759,5196109.79583215
2303,27,2301.92611550432,274.9242421875,215430.87393466,5196109.79591317
2304,27,2302.92608340854,274.962770068359,215430.884080456,5196108.80612186
2305,27,2303.92605131275,274.967346533203,215430.827467989,5196107.81186148
2306,27,2304.92601921697,274.961523632812,215430.627793129,5196106.83203203
2307,27,2305.92598712118,274.951235888672,215430.42811827,5196105.85220258
2308,27,2306.9259550254,274.909470996094,215431.033583353,5196105.5300398
2309,27,2307.92592292962,274.876207910156,215432.033551254,5196105.53012082
2310,27,2308.92589083383,274.840731005859,215432.448541944,5196104.94519495
2311,27,2309.92585873805,274.811746728516,215432.448511669,5196103.94522704
2312,27,2310.92582664226,274.7254078125,215433.327048772,5196103.82387111
2313,27,2311.92579454648,274.816174365234,215434.327016673,5196103.82395214
2314,27,2312.92576245069,274.816174365234,215434.534588513,5196103.03159689
2315,27,2313.92573035491,274.872543017578,215434.57940672,5196102.04424997
2316,27,2314.92569825912,274.914307910156,215435.100941941,5196101.19105783
2317,27,2315.92566616334,274.923405029297,215435.622477162,5196100.33786569
2318,27,2316.92563406756,274.893806835938,215436.099059123,5196099.47202308
2319,27,2317.92560197177,274.905061962891,215436.099028846,5196098.47205518
2320,27,2318.92556987599,274.9004296875,215436.47877768,5196097.85188566
2321,27,2319.9255377802,274.836154541016,215437.478745581,5196097.85196669
2322,27,2320.92550568442,274.808695751953,215438.185105696,5196097.55842502
2323,27,2321.92547358863,274.770856201172,215438.185075419,5196096.55845712
2324,27,2322.92544149285,274.770856201172,215438.772243098,5196096.14571697
2325,27,2323.92540939707,274.851335009766,215439.511889421,5196095.68152074
2326,27,2324.92537730128,274.834963916016,215440.033424641,5196094.8283286
2327,27,2325.9253452055,274.848581689453,215440.554959861,5196093.97513646
2328,27,2326.92531310971,274.883035400391,215441.076495082,5196093.12194432
2329,27,2327.92528101393,274.874310351563,215441.314099887,5196092.18885023
2330,27,2328.92524891814,274.866403857422,215441.314069609,5196091.18888233
2331,27,2329.92521682236,274.836284765625,215442.152009645,5196091.02692726
2332,27,2330.92518472657,274.867966552734,215442.771678057,5196090.34875331
2333,27,2331.92515263079,274.859018261719,215443.293213279,5196089.49556118
2334,27,2332.92512053501,274.851335009766,215443.814748498,5196088.64236904
2335,27,2333.92508843922,274.790296875,215444.716679319,5196088.46760329
2336,27,2334.92505634344,274.886904931641,215445.356865246,5196087.82602183
2337,27,2335.92502424765,274.923646875,215445.336001288,5196086.87758979
2338,27,2336.92499215187,274.958435449219,215445.136326428,5196085.89776034
2339,27,2337.92496005608,274.958435449219,215445.104365649,5196085.05492565
2340,27,2338.9249279603,274.948854638672,215446.007616115,5196084.95828434
2341,27,2339.92489586451,274.925265380859,215446.007585837,5196083.95831643
2342,27,2340.92486376873,274.925265380859,215446.397863164,5196083.34867594
2343,27,2341.92483167295,274.856450976563,215447.231708438,5196083.05248126
2344,27,2342.92479957716,274.803784423828,215447.919398322,5196082.49562197
2345,27,2343.92476748138,274.777255810547,215448.615162982,5196082.19148431
2346,27,2344.92473538559,274.812695507813,215448.615132702,5196081.19151641
2347,27,2345.92470328981,274.794631494141,215449.212895837,5196080.78937225
2348,27,2346.92467119402,274.794631494141,215449.947472939,5196080.31613518
2349,27,2347.92463909824,274.774186230469,215450.179656281,5196079.38151541
2350,27,2348.92460700246,274.734300292969,215450.179626009,5196078.38154751
2351,27,2349.92457490667,274.764754248047,215450.62207439,5196077.50609923
2352,27,2350.92454281089,274.812472265625,215451.549527874,5196077.37685254
2353,27,2351.9245107151,274.874589404297,215451.744149591,5196076.57154651
2354,27,2352.92447861932,274.906996728516,215451.795722144,5196075.58610036
2355,27,2353.92444652353,274.888039746094,215452.364624744,5196074.8173868
2356,27,2354.92441442775,274.835280175781,215453.308673165,5196074.76154551
2357,27,2355.92438233196,274.913675390625,215453.308642893,5196073.76157761
2358,27,2356.92435023618,274.950752197266,215453.490905124,5196072.81290935
2359,27,2357.9243181404,274.973485693359,215453.760321706,5196071.91544768
2360,27,2358.92428604461,274.974043798828,215453.560646847,5196070.93561823
2361,27,2359.92425394883,274.948222119141,215453.360971987,5196069.95578877
2362,27,2360.92422185304,274.94239921875,215454.045808595,5196069.69845945
2363,27,2361.92418975726,274.94239921875,215454.351551113,5196069.00427986
2364,27,2362.92415766147,274.933060253906,215454.351520838,5196068.00431196
2365,27,2363.92412556569,274.908447802734,215455.218720246,5196068.46508322
2366,27,2364.92409346991,274.889658251953,215456.121712661,5196068.8454504
2367,27,2365.92406137412,274.890476806641,215457.043931023,5196068.706867
2368,27,2366.92402927834,274.8801890625,215457.480672322,5196067.82981268
2369,27,2367.92399718255,274.869789697266,215457.480642042,5196066.82984477
2370,27,2368.92396508677,274.860971630859,215457.718532472,5196065.89683106
2371,27,2369.92393299098,274.791264257812,215458.458344691,5196065.43293069
2372,27,2370.9239008952,274.742262597656,215459.260649219,5196065.08048385
2373,27,2371.92386879941,274.715008447266,215459.97987985,5196064.57987672
2374,27,2372.92383670363,274.768474951172,215460.535825232,5196064.2172645
2375,27,2373.92380460785,274.797831298828,215460.336150374,5196063.23743505
2376,27,2374.92377251206,274.841400732422,215460.136475517,5196062.25760559
2377,27,2375.92374041628,274.841400732422,215460.845966831,5196062.02041511
2378,27,2376.92370832049,274.838256738281,215461.503961407,5196061.41059495
2379,27,2377.92367622471,274.853362792969,215462.367501989,5196061.16736114
2380,27,2378.92364412892,274.885937548828,215462.695711532,5196060.49564971
2381,27,2379.92361203314,274.903759716797,215462.695681263,5196059.49568181
2382,27,2380.92357993735,274.885044580078,215463.66099951,5196059.46111143
2383,27,2381.92354784157,274.894513769531,215463.738704545,5196058.53888277
2384,27,2382.92351574579,274.913396337891,215463.851256925,5196057.57059719
2385,27,2383.92348365,274.903945751953,215464.47609639,5196056.90164568
2386,27,2384.92345155422,274.880226269531,215465.393373673,5196056.75424998
2387,27,2385.92341945843,274.904392236328,215465.790209177,5196055.87916181
2388,27,2386.92338736265,274.888430419922,215465.59053432,5196054.89933236
2389,27,2387.92335526686,274.865362060547,215465.390859462,5196053.9195029
2390,27,2388.92332317108,274.865362060547,215465.863750629,5196053.48904908
2391,27,2389.9232910753,274.802277539063,215466.86371853,5196053.4891301
2392,27,2390.92325897951,274.762484619141,215467.636685858,5196053.08436108
2393,27,2391.92322688373,274.850962939453,215468.385253688,5196052.63607613
2394,27,2392.92319478794,274.850962939453,215468.805221686,5196052.231074
2395,27,2393.92316269216,274.881658740234,215468.460880564,5196051.29226358
2396,27,2394.92313059637,274.904820117188,215468.116539442,5196050.35345316
2397,27,2395.92309850059,274.918475097656,215467.77219832,5196049.41464274
2398,27,2396.9230664048,274.889174560547,215467.427857199,5196048.47583232
2399,27,2397.92303430902,274.882328466797,215468.276437044,5196048.370181
2400,27,2398.92300221324,274.920540087891,215469.276404945,5196048.37026203
2401,27,2399.92297011745,274.941041162109,215469.893045648,5196047.68668823
2402,27,2400.92293802167,274.972332275391,215470.414580871,5196046.83349609
2403,27,2401.92290592588,274.949189501953,215470.518160407,5196045.86268543
2404,27,2402.9228738301,274.913582373047,215470.567647097,5196044.87665229
2405,27,2403.92284173431,274.875891650391,215471.039630426,5196044.00951556
2406,27,2404.92280963853,274.781106738281,215471.039600149,5196043.00954766
2407,27,2405.92277754274,274.777106982422,215471.380728758,5196042.58421892
2408,27,2406.92274544696,274.834368603516,215472.25862362,5196043.06300533
2409,27,2407.92271335118,274.847725927734,215472.604167498,5196042.64511356
2410,27,2408.92268125539,274.903759716797,215472.604137218,5196041.64514566
2411,27,2409.92264915961,274.933153271484,215473.504070013,5196041.5451865
2412,27,2410.92261706382,274.945450195313,215473.647160507,5196040.68834663
2413,27,2411.92258496804,274.934585742187,215473.725610018,5196039.71046403
2414,27,2412.92255287225,274.913489355469,215474.24714524,5196038.85727189
2415,27,2413.92252077647,274.913489355469,215474.768680459,5196038.00407975
2416,27,2414.92248868069,274.878979833984,215475.300882687,5196037.1580502
2417,27,2415.9224565849,274.8349453125,215475.894497175,5196036.35336757
2418,27,2416.92242448912,274.876375341797,215476.525831333,5196035.59813178
2419,27,2417.92239239333,274.918977392578,215477.525799235,5196035.59819475
2420,27,2418.92236029755,274.925172363281,215477.720130984,5196034.79260222
2421,27,2419.92232820176,274.938883154297,215477.864515639,5196033.84262067
2422,27,2420.92229610598,274.964667626953,215478.482693737,5196033.05662344
2423,27,2421.92226401019,274.948073291016,215479.100871834,5196032.27062621
2424,27,2422.92223191441,274.873547607422,215479.57450213,5196031.43459963
2425,27,2423.92219981863,274.770446923828,215479.574463175,5196030.43463173
2426,27,2424.92216772284,274.843205273437,215480.236225243,5196030.09648075
2427,27,2425.92213562706,274.982303759766,215481.073771302,5196029.76213629
2428,27,2426.92210353127,274.982303759766,215481.854396808,5196029.31059912
2429,27,2427.92207143549,275.025891796875,215482.85436471,5196029.3106621
2430,27,2428.9220393397,275.050206591797,215483.854332612,5196029.31072508
2431,27,2429.92200724392,275.067489257812,215483.901553514,5196028.35801816
2432,27,2430.92197514814,275.06681953125,215484.13688398,5196027.43951381
2433,27,2431.92194305235,275.065312646484,215484.755062078,5196026.65351657
2434,27,2432.92191095657,275.054541210937,215485.137787959,5196025.78602714
2435,27,2433.92187886078,275.040904833984,215485.137749006,5196024.78605923
2436,27,2434.921846765,275.02514765625,215485.137710052,5196023.78609133
2437,27,2435.92181466921,275.013185595703,215485.137671098,5196022.78612343
2438,27,2436.92178257343,275.006451123047,215485.137632144,5196021.78615552
2439,27,2437.92175047764,275.006451123047,215485.666148621,5196021.85419877
2440,27,2438.92171838186,275.0010375,215486.461163808,5196022.46073539
2441,27,2439.92168628608,274.995065771484,215487.256178994,5196023.067272
2442,27,2440.92165419029,274.983978076172,215488.05119418,5196023.67380861
2443,27,2441.92162209451,274.983978076172,215488.708821401,5196023.19846024
2444,27,2442.92158999872,274.995549462891,215488.649628114,5196022.27161541
2445,27,2443.92155790294,274.984387353516,215488.396011799,5196021.30434369
2446,27,2444.92152580715,274.972090429688,215488.567625749,5196020.66520309
2447,27,2445.92149371137,274.95966328125,215489.42712371,5196020.56956032
2448,27,2446.92146161558,274.965746630859,215489.061147311,5196019.63897068
2449,27,2447.9214295198,274.966918652344,215488.695170911,5196018.70838103
2450,27,2448.92139742402,274.961839892578,215488.329194511,5196017.77779139
2451,27,2449.92136532823,274.961839892578,215488.952600609,5196017.52129322
2452,27,2450.92133323245,274.922679492188,215489.952568511,5196017.5213562
2453,27,2451.92130113666,274.901750537109,215490.952536413,5196017.52141917
2454,27,2452.92126904088,274.891648828125,215491.930820385,5196017.50773699
2455,27,2453.92123694509,274.914400927734,215491.504052551,5196016.60341126
2456,27,2454.92120484931,274.930399951172,215491.077284718,5196015.69908553
2457,27,2455.92117275352,274.946175732422,215490.650516884,5196014.7947598
2458,27,2456.92114065774,274.927721044922,215490.22374905,5196013.89043407
2459,27,2457.92110856196,274.927721044922,215490.752010922,5196013.5914889
2460,27,2458.92107646617,274.856934667969,215491.318969243,5196013.1585319
2461,27,2459.92104437039,274.767042480469,215491.31893029,5196012.15856399
2462,27,2460.9210122746,274.852972119141,215492.179886333,5196012.01961177
2463,27,2461.92098017882,274.872319775391,215492.941382685,5196011.52868993
2464,27,2462.92094808303,274.927869873047,215493.173371884,5196010.60902913
2465,27,2463.92091598725,274.924260791016,215493.225997505,5196009.66172707
2466,27,2464.92088389147,274.947459375,215494.225965408,5196009.66179004
2467,27,2465.92085179568,274.952333496094,215494.409637826,5196008.84553792
2468,27,2466.9208196999,274.952333496094,215494.653872917,5196008.08984993
2469,27,2467.92078760411,274.992870556641,215495.65384082,5196008.08991291
2470,27,2468.92075550833,275.019659619141,215496.653808722,5196008.08997588
2471,27,2469.92072341254,275.018096923828,215497.359216734,5196007.48357476
2472,27,2470.92069131676,275.019566601563,215497.977394831,5196006.69757753
2473,27,2471.92065922097,274.997391210938,215498.118521015,5196005.74646819
2474,27,2472.92062712519,274.953840380859,215498.118482061,5196004.74650029
2475,27,2473.92059502941,274.887983935547,215498.118443107,5196003.74653239
2476,27,2474.92056293362,274.888169970703,215498.506411153,5196002.88085731
2477,27,2475.92053083784,274.957319238281,215499.36423473,5196002.58826188
2478,27,2476.92049874205,274.957319238281,215499.972884701,5196002.19699752
2479,27,2477.92046664627,274.994600683594,215499.972845748,5196001.19702962
2480,27,2478.92043455048,275.006990625,215500.792110142,5196001.01638474
2481,27,2479.9204024547,275.009037011719,215501.792078044,5196001.01644772
2482,27,2480.92037035892,275.0040140625,215502.445494491,5196000.66995091
2483,27,2481.92033826313,275.029035791016,215502.445455537,5195999.66998301
2484,27,2482.92030616735,275.042188476563,215502.924245202,5195998.83574215
2485,27,2483.92027407156,275.037370166016,215503.063553284,5195997.88400355
2486,27,2484.92024197578,275.031658886719,215503.063514329,5195996.88403564
2487,27,2485.92020987999,275.026524316406,215503.063475374,5195995.88406774
2488,27,2486.92017778421,275.026524316406,215503.644003114,5195995.76072362
2489,27,2487.92014568842,275.014190185547,215504.564675084,5195996.15097858
2490,27,2488.92011359264,275.016943505859,215504.91796956,5195995.68452472
2491,27,2489.92008149686,275.029184619141,215504.917930614,5195994.68455681
2492,27,2490.92004940107,275.041574560547,215504.917891645,5195993.68458891
2493,27,2491.92001730529,275.038095703125,215505.209776912,5195992.7856587
2494,27,2492.9199852095,275.014078564453,215505.827955013,5195991.99966147
2495,27,2493.91995311372,275.018413183594,215506.154126102,5195991.1125979
2496,27,2494.91992101793,275.023175683594,215506.154087125,5195990.11263
2497,27,2495.91988892215,275.017464404297,215507.054374194,5195990.01300974
2498,27,2496.91985682637,274.987977832031,215507.390392038,5195989.3491067
2499,27,2497.91982473058,274.926865283203,215507.482281702,5195988.44106963
2500,27,2498.9197926348,274.982917675781,215508.482249604,5195988.4411326
2501,27,2499.91976053901,275.020757226563,215509.155575841,5195987.76867889
2502,27,2500.91972844323,275.031193798828,215509.244794679,5195986.79960394
2503,27,2501.91969634744,275.031193798828,215509.505872203,5195986.19390756
2504,27,2502.91966425166,275.029519482422,215510.426544174,5195986.58416251
2505,27,2503.91963215587,275.027510302734,215511.031006034,5195986.60886528
2506,27,2504.91960006009,275.021761816406,215510.777389718,5195985.64159356
2507,27,2505.91956796431,275.0075859375,215510.523773402,5195984.67432184
2508,27,2506.91953586852,274.990824169922,215510.995058001,5195983.85778066
2509,27,2507.91950377274,274.804733203125,215511.099144488,5195982.89385154
2510,27,2508.91947167695,274.804733203125,215511.358661181,5195982.15344552
2511,27,2509.91943958117,274.864636523438,215512.349779369,5195982.13528798
2512,27,2510.91940748538,274.894048681641,215512.976832745,5195981.3675639
2513,27,2511.9193753896,274.877733398437,215513.976800647,5195981.36762688
2514,27,2512.91934329381,274.889900097656,215514.676348774,5195980.74916094
2515,27,2513.91931119803,274.945747851562,215514.808027676,5195979.79478182
2516,27,2514.91927910225,274.984443164062,215514.940856933,5195978.84080084
2517,27,2515.91924700646,275.007753369141,215515.426125422,5195978.00880235
