cat,a_cat,b_cat,to_x,to_y
273,2498,1,216391.702577941,5214183.20967078
274,1828,1,219497.206693011,5209210.72097397
275,2375,1,219497.206693011,5209210.72097397
276,247,1,219497.206693011,5209210.72097397
277,2169,1,224641.070702919,5191383.77869234
278,463,1,225736.921027384,5175202.13725838
279,667,1,225489.743431967,5175844.83060846
280,752,1,224705.052609051,5176859.06678733
281,3295,1,225053.071881746,5200022.62915088
282,1966,1,227599.840536375,5196117.4511174
283,2247,1,227599.860562262,5196117.45037428
284,984,1,227599.840536375,5196117.4511174
285,3237,1,226507.074813016,5197777.26623597
286,2875,1,225229.684178254,5199415.09495987
287,90,1,225053.071881746,5200022.62915088
288,967,1,235129.374338442,5173423.27492258
289,2705,1,230317.962078454,5174868.27335044
290,2985,1,230808.642636294,5186255.41055309
291,578,1,231759.25394368,5179767.60669475
292,3482,1,237247.911017636,5176314.74831061
293,3483,1,234641.575822071,5178752.63742267
294,2450,1,234602.428213463,5178754.38075903
295,3383,1,228328.673456896,5200884.78858745
296,587,1,233784.793013447,5180314.44304523
297,291,1,233148.394656259,5134513.64362099
298,870,1,236372.008077398,5134356.31473908
299,1713,1,234761.162505052,5134425.01925184
300,506,1,228526.540293124,5139558.39405785
301,1906,1,233735.372331404,5208570.89440235
302,1073,1,232562.914521717,5189412.13316928
303,1847,1,237487.106910333,5161753.85698513
304,1836,1,234893.03933412,5165089.61997348
305,2079,1,222248.113868081,5206727.07256151
306,90,1,225229.781431527,5205819.76171529
307,360,1,231618.874494504,5205565.43102868
308,14,1,233233.045928169,5205477.51164702
309,2336,1,222854.07680107,5215484.98992526
310,2498,1,216459.566089308,5215809.64539653
311,1687,1,238893.620655563,5156867.61058395
312,1116,1,238893.620655563,5156867.61058395
313,1847,1,237273.158883231,5156931.28063109
314,373,1,239553.411030229,5139078.6509131
315,2092,1,239553.411030229,5139078.6509131
316,1227,1,239553.411030229,5139078.6509131
317,682,1,237584.895048519,5167293.84248791
318,682,1,237588.127362195,5167312.65653181
319,1525,1,237732.902608152,5167815.62844211
320,1440,1,240695.574027983,5168107.22949457
321,1970,1,244952.244723943,5123461.41139002
322,827,1,245047.312502159,5125896.95004254
323,2660,1,275649.958512686,5193448.33606264
324,3346,1,267682.474470415,5200780.09660281
325,3344,1,266792.884891056,5203473.73712719
326,3622,1,210670.911898409,5212857.97066212
327,2779,1,209926.894558665,5213883.84667326
328,3627,1,211394.059370384,5210761.584587
329,3627,1,211411.826787726,5211055.31465351
330,1397,1,211425.493643939,5211536.53924186
331,1397,1,211420.825627437,5211429.8869291
332,3627,1,211433.788430304,5211726.62699682
333,3627,1,211437.651798132,5211815.26563872
334,325,1,214275.579265293,5199837.05263677
335,1780,1,213753.876916457,5201716.93035424
336,111,1,213775.865120873,5201467.06157015
337,2626,1,213932.114270578,5201310.33236365
338,2064,1,214532.438053874,5214305.80097441
339,3622,1,214690.654305682,5212676.41967645
340,995,1,214408.924757673,5180495.10211789
341,2385,1,218949.644846172,5165826.60601726
342,2598,1,219928.468977777,5193018.21357972
343,640,1,216093.316014856,5197847.52103545
344,1225,1,218978.13013753,5162609.01307037
345,1080,1,222141.035781964,5160839.46632883
346,1176,1,218172.576676138,5162662.9425758
347,3526,1,223828.572718805,5189812.01073454
348,106,1,228617.193639386,5142789.42149125
349,2284,1,231855.880557422,5142624.06551223
350,267,1,231855.880557422,5142624.06551223
351,1151,1,227035.133709118,5142858.78261601
352,1062,1,224578.565447983,5189767.08087504
353,2169,1,224578.565447983,5189767.08087504
354,1059,1,223438.383339128,5134900.36252298
355,2230,1,225097.444894528,5134849.53049126
356,501,1,226797.569479917,5138021.20340469
357,1065,1,227404.714093768,5139611.559256
358,1063,1,227404.693525235,5139611.56017763
359,857,1,227524.444392794,5184806.90476028
360,2751,1,225903.656062992,5184869.5118893
361,767,1,230698.128667485,5183873.9292714
362,2752,1,228733.039184622,5184767.99848677
363,2169,1,224519.006351596,5188912.08754678
364,550,1,229727.056138883,5158877.49830737
365,1663,1,229343.92531506,5159469.52709528
366,111,1,227283.545488654,5163842.41910058
367,1371,1,227283.525495787,5163842.42000351
368,807,1,229343.92531506,5159469.52709528
369,1151,1,227086.309530542,5144475.54242442
370,360,1,231483.291574582,5202360.84498494
371,2356,1,233484.954139789,5128027.49377231
372,2073,1,240337.582654833,5158432.1090467
373,2073,1,240341.856923946,5158432.01401157
374,99,1,234888.348023549,5137638.52208119
375,98,1,236568.292647359,5139183.85031471
376,340,1,237435.709714528,5127847.58594976
377,1473,1,237267.062628581,5127754.90237232
378,1813,1,242672.898559924,5135717.77162076
379,99,1,242733.962480596,5137307.61867434
380,966,1,241061.15658393,5135782.2129518
381,645,1,234294.083950431,5148987.89698433
382,2286,1,236980.715226527,5149696.54799082
383,1694,1,234294.083950431,5148987.89698433
384,1113,1,233713.551209537,5148530.41929694
385,106,1,230439.121181828,5147533.86976077
386,2020,1,223964.298999429,5147851.60612374
387,373,1,239667.288145629,5142270.53565018
388,269,1,238248.729986222,5140708.6589848
389,2093,1,238226.160805077,5140683.53550352
390,1807,1,243109.286660443,5146980.10263078
391,958,1,243109.286660443,5146980.10263078
392,1968,1,248079.428598625,5124135.27134982
393,825,1,248079.428598625,5124135.27134982
394,1965,1,248079.428598625,5124135.27134982
395,896,1,273266.408739608,5208589.55787672
396,4414,1,289594.404803317,5204511.80785456
397,4620,1,289594.404803317,5204511.80785456
398,351,1,226174.116460501,5218629.64325726
399,1261,1,245116.91602105,5127522.3128271
400,1670,1,240264.427163401,5127748.81495771
401,1261,1,245188.246131386,5129144.05759225
402,239,1,241960.444592627,5129280.93365003
403,542,1,239142.638519961,5129376.95448833
404,852,1,234911.878599193,5138456.94617919
405,210,1,228459.373798015,5137945.18894303
406,1635,1,226797.569479917,5138021.20340469
407,32,1,230122.39881592,5207199.72089839
408,115,1,222183.012639446,5209076.55760256
409,218,1,222583.7292518,5209058.1334545
410,2450,1,226472.033821187,5189703.55901172
411,3483,1,226507.87600388,5189702.25383084
412,667,1,226182.445594643,5189710.72314226
413,2375,1,219473.049504292,5210803.24320473
414,1827,1,219473.049504292,5210803.24320473
415,1828,1,219473.049504292,5210803.24320473
416,247,1,219473.049504292,5210803.24320473
417,383,1,241181.279446558,5138993.19922528
418,99,1,241124.089858923,5137385.21378498
419,1469,1,210225.918850705,5217697.87437696
420,2779,1,210225.918850705,5217697.87437696
421,1805,1,243037.221587233,5143762.17918246
422,1443,1,211617.053553741,5216048.7040814
423,2840,1,211267.364105014,5181317.2777066
424,2438,1,211930.044522619,5180575.24377882
425,485,1,212801.611179516,5180537.11544259
426,1182,1,218977.605985663,5175470.14048341
427,486,1,217388.830342806,5175547.18409401
428,995,1,214166.746674561,5175697.6320655
429,233,1,216174.948085991,5199741.80547093
430,3234,1,217000.669865531,5199711.56617378
431,333,1,215387.469009571,5199772.7936168
432,1688,1,214602.466809423,5211151.12225009
433,1780,1,214568.372745152,5211024.95664292
434,438,1,214623.74054967,5211153.44111614
435,201,1,216594.046490371,5219060.81469565
436,218,1,222975.89346758,5218779.6913974
437,2169,1,223927.088574065,5177091.75682795
438,752,1,227771.652337722,5176728.51836754
439,857,1,227174.842982442,5177439.81659741
440,667,1,225547.463277296,5177301.14763454
441,1316,1,226391.548993755,5130789.10819758
442,1894,1,226391.548993755,5130789.10819758
443,171,1,227845.507953331,5131402.47813935
444,2983,1,230784.408382863,5189511.68088282
445,871,1,229392.710926746,5189589.81689735
446,3178,1,231720.510092409,5207156.36560422
447,360,1,231720.510092409,5207156.36560422
448,1906,1,233329.234680128,5207076.03913876
449,1844,1,238500.618009594,5166561.29475258
450,1844,1,239481.333635599,5166537.54061045
451,663,1,240962.531932513,5132524.19725105
452,1246,1,240962.531932513,5132524.19725105
453,389,1,242568.26465499,5132829.93014624
454,2112,1,242625.831273889,5134072.42633282
455,1245,1,242625.831273889,5134072.42633282
456,1516,1,242568.26465499,5132829.93014624
457,333,1,215321.968860118,5198544.34880089
458,2717,1,215318.245721649,5198182.58015612
459,1183,1,218896.057113669,5173072.62895556
460,2031,1,219393.971278255,5170631.1066514
461,994,1,219393.991951675,5170631.10568102
462,1651,1,219393.991951675,5170631.10568102
463,3074,1,219393.991951675,5170631.10568102
464,48,1,219393.991951675,5170631.10568102
465,518,1,219393.971278255,5170631.1066514
466,464,1,219411.432062537,5172246.9494818
467,3476,1,220532.030186391,5173001.62561755
468,1193,1,216079.691569989,5197850.2894643
469,1062,1,224519.006351596,5188912.08754678
470,1167,1,227695.580403982,5188042.36149445
471,1167,1,225683.915576593,5188133.01596499
472,2993,1,227781.939811651,5188038.76559642
473,1661,1,226344.895719557,5165502.58563331
474,1058,1,228207.461774866,5131585.13869084
475,870,1,236310.171295524,5132743.1701261
476,873,1,233087.142063809,5132885.78674961
477,586,1,224366.60832125,5144604.13975385
478,587,1,222597.605336042,5144674.0602361
479,2038,1,222348.499177895,5144686.66111621
480,1804,1,233679.092448372,5147398.46196582
481,1113,1,233525.240421691,5144188.05160057
482,955,1,231168.839287318,5145867.75827451
483,2284,1,231909.2785354,5144233.07234802
484,955,1,233597.813418724,5145777.97368773
485,1146,1,232514.926383929,5135455.86323489
486,352,1,221052.943184557,5210735.58508371
487,1059,1,223487.13541441,5136522.63300178
488,1424,1,231607.403710323,5136174.83329379
489,2303,1,236435.098073891,5135974.77816851
490,1227,1,239444.346659626,5135840.23593591
491,2111,1,241061.15658393,5135782.2129518
492,383,1,236568.292647359,5139183.85031471
493,384,1,234888.348023549,5137638.52208119
494,2278,1,242889.50532914,5151865.78814403
495,256,1,242889.50532914,5151865.78814403
496,644,1,247640.606002116,5139059.11276282
497,902,1,272726.38190638,5191764.18997014
498,4377,1,272666.242660662,5191763.70619201
499,1476,1,273938.590102235,5191800.74002975
500,2092,1,273963.332489721,5192256.42537617
501,2092,1,273938.590102235,5191800.74002975
502,1476,1,273879.399867638,5190686.92303084
503,2321,1,272952.813609686,5206985.40940758
504,4414,1,291997.156112031,5203921.74629319
505,871,1,229527.116359879,5192804.25109676
506,1073,1,232706.014628377,5192646.77825756
507,442,1,218899.95276324,5206122.48718934
508,163,1,220374.552703776,5202812.70768808
509,995,1,214342.845856411,5178932.65683351
510,247,1,219525.334679274,5212432.75180469
511,2450,1,225182.587855723,5191364.40865091
512,478,1,227847.250937081,5191258.38676822
513,667,1,226246.599755722,5191320.02155739
514,2993,1,225182.587855723,5191364.40865091
515,3115,1,215241.029616627,5196625.63266931
516,797,1,215811.838080229,5195531.36347018
517,1034,1,216618.107773246,5194311.27848944
518,1817,1,216479.942616519,5194956.01673108
519,700,1,215241.029616627,5196625.63266931
520,1199,1,215295.560999956,5197638.26231609
521,333,1,215332.189320276,5198608.71793205
522,1352,1,218558.620041616,5198404.71348529
523,1342,1,218264.39167463,5198496.9047722
524,946,1,234467.731011895,5196078.44984759
525,757,1,230230.364436754,5172572.80452664
526,267,1,231787.32981507,5141015.08310129
527,1351,1,226975.124946963,5141247.86166208
528,883,1,226432.098893969,5141272.77493267
529,785,1,221225.471018253,5159245.15396341
530,246,1,243333.841477565,5123548.95540174
531,1147,1,230913.782729299,5131369.76439647
532,870,1,236239.949315909,5131124.78079343
533,2356,1,230839.343809608,5128129.57492242
534,3484,1,231044.961626193,5183849.61718778
535,3104,1,228522.632908087,5207320.27836501
536,360,1,231789.963355925,5208648.30596911
537,905,1,214665.37748063,5154679.15058914
538,899,1,216164.4493883,5154645.18120168
539,1059,1,214563.893758029,5154634.11639235
540,1000,1,217974.760782876,5186834.20236637
541,1091,1,214764.17112468,5186925.80136402
542,106,1,224948.621075887,5133255.95643796
543,296,1,228388.53419802,5133095.47014033
544,511,1,226360.774866045,5133191.31517825
545,1059,1,223405.030534236,5133315.86322834
546,2779,1,210257.183456828,5219324.41187097
547,993,1,212870.411846947,5182147.78147203
548,2293,1,216205.86975356,5183664.84178362
549,2477,1,213100.670165939,5183760.25035628
550,487,1,216282.557839128,5185277.25876652
551,352,1,221203.150647371,5213951.42680202
552,201,1,216391.702577941,5214183.20967078
553,1569,1,226519.62388193,5197750.37635697
554,150,1,226512.462360384,5197765.69496345
555,3484,1,234641.575822071,5178752.63742267
556,1910,1,234602.428213463,5178754.38075903
557,1066,1,233728.538183998,5179046.83336653
558,1906,1,235495.046975127,5180106.74427151
559,1910,1,232970.51817177,5180531.74096574
560,1421,1,236372.008077398,5134356.31473908
561,294,1,230121.364814836,5139505.32718151
562,1932,1,228526.540293124,5139558.39405785
563,877,1,230121.364814836,5139505.32718151
564,2118,1,242230.597651405,5161601.70036673
565,30,1,223672.379508139,5206668.68282058
566,3380,1,223672.379508139,5206668.68282058
567,365,1,225008.814407938,5205837.9834241
568,3295,1,225229.781431527,5205819.76171529
569,215,1,226837.518501253,5205781.22627466
570,3178,1,231618.874494504,5205565.43102868
571,1906,1,233233.045928169,5205477.51164702
572,247,1,219673.787157754,5215663.19318973
573,353,1,229189.768144114,5213632.21885192
574,3280,1,234803.966200315,5213360.77373173
575,112,1,237597.004293233,5167341.05713769
576,1381,1,245047.312502159,5125896.95004254
577,826,1,245047.312502159,5125896.95004254
578,2255,1,245047.312502159,5125896.95004254
579,1965,1,244975.982101468,5124283.90593922
580,1397,1,211411.826763948,5211055.33465351
581,1404,1,211424.017022839,5211218.76086391
582,3627,1,211425.492638945,5211536.51852685
583,3379,1,213775.865120873,5201467.06157015
584,439,1,214532.438053874,5214305.80097441
585,458,1,214955.290975075,5199115.53993566
586,366,1,219938.631958138,5165783.89368907
587,368,1,218341.28611115,5165850.78917021
588,1171,1,219857.899446694,5191580.15196041
589,2339,1,219935.715977697,5193183.7252968
590,2791,1,220090.325504755,5196391.34540056
591,3546,1,220013.742053209,5194789.3730812
592,1160,1,217802.765828308,5197624.46989523
593,804,1,222875.217665158,5160266.18362121
594,2236,1,222141.035781964,5160839.46632883
595,785,1,221349.695112143,5162470.14757098
596,980,1,218978.163346867,5162609.01156292
597,508,1,226716.722179114,5134780.39440857
598,106,1,225555.902146011,5134826.37379003
599,1252,1,226485.33940768,5168722.78055263
600,667,1,225903.656062992,5184869.5118893
601,1639,1,227524.444392794,5184806.90476028
602,579,1,229132.090958707,5184750.32067501
603,2226,1,227695.580403982,5188042.36149445
604,2226,1,225683.915576593,5188133.01596499
605,106,1,229224.484235658,5144375.92360299
606,3295,1,225067.404211301,5202599.56397943
607,215,1,226706.331576217,5202582.97454528
608,3178,1,231483.291574582,5202360.84498494
609,14,1,233083.171217908,5202247.55079131
610,1685,1,239047.762317234,5158466.93278279
611,1963,1,237435.732889545,5127847.58443201
612,237,1,237435.709714528,5127847.58594976
613,1769,1,237267.062628581,5127754.90237232
614,1511,1,242672.898559924,5135717.77162076
615,373,1,239444.346659626,5135840.23593591
616,2027,1,234816.105649568,5136039.57818612
617,289,1,235442.844529657,5136015.23676595
618,585,1,227197.829352401,5147693.66980077
619,271,1,232040.023968438,5147565.75601025
620,1393,1,238630.010372223,5150412.29949585
621,1227,1,240001.253533368,5150363.73983493
622,1692,1,228817.93853036,5147617.89528082
623,499,1,223964.298999429,5147851.60612374
624,1931,1,225579.367459772,5147772.57519354
625,268,1,238248.729986222,5140708.6589848
626,1238,1,242906.345312756,5142163.54645604
627,1505,1,241291.964563441,5142231.43720079
628,1227,1,239667.288145629,5142270.53565018
629,2092,1,239667.288145629,5142270.53565018
630,531,1,245116.91602105,5127522.3128271
631,537,1,243502.973154278,5127591.91460268
632,414,1,240264.427163401,5127748.81495771
633,239,1,241886.90158061,5127664.79657136
634,531,1,245188.246131386,5129144.05759225
635,537,1,243585.515954379,5129211.5869854
636,822,1,241960.444592627,5129280.93365003
637,543,1,239142.638519961,5129376.95448833
638,1670,1,240353.167410501,5129360.02267996
639,294,1,230061.618221714,5137880.29570659
640,3484,1,226507.87600388,5189702.25383084
641,478,1,227791.423524479,5189652.11863632
642,2115,1,241124.109854059,5137385.21323786
643,1823,1,241181.279446558,5138993.19922528
644,955,1,243049.569213621,5145374.99203392
645,646,1,243037.221587233,5143762.17918246
