cat,a_cat,b_cat,to_x,to_y
209,2778,1,324783.169211334,4996877.75179956
210,2778,1,324748.237359752,4995927.95236596
211,1854,1,303615.780589492,4988306.68394286
212,249,1,303592.780993231,4987824.58625458
213,5,1,295775.753016589,4994121.46223927
214,105,1,294865.613197142,4995055.69743207
215,1604,1,323439.99282699,5003744.81016329
216,87,1,292027.950344781,4990339.58462417
217,47,1,307195.363007379,4999906.04149743
218,56,1,310390.499653727,4998713.22364071
219,54,1,311993.350578091,4998381.5941786
220,767,1,326252.749844674,5000703.41916168
221,615,1,326507.672982551,5000684.08910767
222,1493,1,317002.226596693,4975090.54734885
223,237,1,304618.60920705,4977007.22309283
224,461,1,296490.138788517,5006253.92434768
225,425,1,299413.829886282,5005641.24301661
226,1121,1,322822.087018574,4985443.86433307
227,1594,1,322975.851832652,4995396.45733147
228,35,1,322830.953153256,4995902.55621474
229,323,1,287645.081198471,4985655.13595961
230,291,1,288348.63763736,4984008.31867847
231,422,1,300619.311826162,4994549.69429269
232,58,1,303831.505251293,4994728.83143263
233,520,1,316954.081253299,5002911.20148833
234,473,1,317847.889977848,5004179.07363836
235,1420,1,296107.093746894,5003002.05871254
236,1179,1,307979.866318992,4974897.47812561
237,1932,1,305562.231846567,4975092.14634011
238,23,1,321494.081923759,4992737.45316739
239,60,1,297201.190192895,4989123.05790025
240,236,1,297144.304993704,4987301.87683348
241,120,1,323472.35297147,4999109.58650478
242,1135,1,323437.805770461,4997504.14609131
243,118,1,323219.266595234,4997506.86695201
244,42,1,322026.545545554,4999164.46392189
245,11,1,316657.496139947,4988013.52531726
246,49,1,314887.221913416,4989119.73097048
247,46,1,313402.379847127,4989709.63870676
248,53,1,314560.202076,4991294.9589185
249,63,1,318216.953106746,4991712.6243692
250,23,1,321427.578192847,4990955.32742126
251,1468,1,319798.279986929,4990606.34513611
252,60,1,297364.826029931,4993513.96218831
253,20,1,299007.800502059,4994389.96295343
254,252,1,319282.998041246,4975840.39206938
255,207,1,320971.071884372,4979010.45224861
256,256,1,318571.14543102,4979854.43940971
257,137,1,295921.855572921,4999873.43288251
258,256,1,316099.546694984,4979919.36354253
259,241,1,316155.199517176,4980131.81083088
260,1266,1,272904.276589506,4995848.70990494
261,110,1,271956.623553805,4997501.76115795
262,72,1,271610.318732133,4999122.83231733
263,188,1,301011.346554636,4968281.16380984
264,1428,1,294265.987708496,4972549.03306169
265,57,1,305456.32979214,4996762.95750887
266,261,1,287370.601860466,4979207.02032738
267,214,1,299660.507382575,4983601.1998753
268,55,1,319015.30425965,4997640.25078055
