from_cat,to_x,to_y,dist
3396,485257.295197743,4848572.92177416,5.17118858396283
3397,487957.999097721,4848513.30861434,0.973262302215669
3398,452002.165188313,4821322.05528279,3.54470148129834
3399,462236.129058415,4838504.65673294,7.1686563589061
3401,488458.89456105,4817919.89053434,2.40370461008654
3403,479915.240911715,4846512.18987784,2.34388803245862
3404,475105.689260577,4852187.70374059,3.04489758268092
3405,484770.549326476,4838889.34646092,6.4474539240149
3409,492791.223155837,4848568.55822993,1.41057978144912
3410,465734.316295891,4852595.82776069,4.49892182588978
3411,464646.519662491,4837291.26107182,0.924528573872019
3412,470220.905989029,4821355.28612618,0.0791847999783564
3413,455916.32073483,4854287.88629439,12.3523071703046
3415,481548.587371594,4829864.0381811,6.74973519228243
3419,486611.618138003,4821143.46247693,4.29511310827933
3426,458651.072714767,4850204.89071954,0.282309737962071
3427,454141.149883541,4827914.69868213,0.292869734703644
3430,479968.011605159,4833359.35127997,0.769871947024265
3431,479904.935012776,4838869.81943201,5.1315248095091
3432,479902.720618862,4825630.40643993,1.83919727335536
3434,474143.947333221,4824317.90464279,3.83013182514749
3437,486367.218268289,4837691.61980036,5.11067285100953
3439,464710.267312885,4839377.80113986,21.0582244352772
8365,499466.730401099,4834846.22295217,7.75525716818929
8389,498422.491502186,4835627.60961175,3.86496616250508
8404,496812.173975214,4836922.38260139,2.99095069389494
8413,497448.973794523,4836050.62627665,4.28207716117888
8471,499299.527840593,4835787.07436258,8.64072634518996
8472,499299.527840593,4835787.07436258,8.64072634518996
8473,499315.88597083,4835770.79496438,2.93313327316007
8474,499315.88597083,4835770.79496438,2.93313327316007
8591,501650.334147851,4837944.92440536,2.64631372731715
11512,500812.121175923,4841520.2098484,3.71282045580545
16567,489571.843200656,4845353.71865323,5.77130469366142
16635,462227.43837921,4836776.44925453,0.240448922457595
16647,486373.305017231,4852662.33619651,0.139240041346951
16648,486359.868243214,4849054.57229191,2.55729221038081
16650,492912.759492887,4851788.74499809,6.11000949637527
16653,454747.799825703,4819676.31631427,0.399105602932445
16654,456557.312677997,4854257.93690845,2.50643203882396
16655,467575.878518366,4817974.41510402,1.36471359802779
16656,492118.791496019,4846967.4797099,3.62246070356692
16657,492471.895475221,4849379.25176235,6.59863844357162
16658,494870.00215067,4849358.79683963,4.02837834406392
17102,476744.3469,4852128.3732,29.9893957294837
17110,500652.20218366,4838070.28198992,0.345767423081332
17179,461812.278209111,4836436.52062992,0.111792663130552
