cat,a_cat,b_cat,to_x,to_y
190,1092,1,478706.224871338,4835608.3692387
191,2489,1,486367.247811455,4832430.55985795
192,1099,1,481396.597465875,4829967.7638607
193,1084,1,481549.473318354,4829863.69793487
194,1099,1,482180.902166466,4829979.10608318
195,592,1,482936.419569063,4830783.4253192
196,1123,1,485933.525967404,4822759.63988123
197,2180,1,478322.716737296,4818064.35810944
198,2668,1,478322.716737296,4818064.35810944
199,2179,1,479060.519232704,4819559.64027436
200,919,1,454165.220975126,4830954.84001606
201,916,1,454165.220975126,4830954.84001606
202,1978,1,479914.913025627,4846512.18084468
203,719,1,459486.570761482,4826434.81662104
204,317,1,470266.856708336,4828638.57984506
205,1977,1,486363.591103103,4850996.60835658
206,532,1,486363.591103103,4850996.60835658
207,2913,1,485980.114818355,4851798.12483575
208,3834,1,479950.648216696,4849301.7398819
209,501,1,476083.188761507,4823268.49337333
210,380,1,473467.132409575,4825088.6212784
211,319,1,461142.082557324,4835677.69579204
212,1850,1,455753.46280541,4828640.02206879
213,2301,1,456142.584670533,4829285.02251407
214,2783,1,457370.091942259,4830357.17240449
215,717,1,458991.374839976,4829628.17981385
216,379,1,459131.884692731,4829274.10714211
217,485,1,458651.089848334,4850205.43203758
218,1539,1,459262.668029963,4851810.70904623
219,3754,1,470544.456127788,4852553.73511213
220,1405,1,469707.301036947,4844016.82540782
221,2683,1,469079.60221932,4844325.32386073
222,2796,1,470163.39284133,4843689.78070189
223,153,1,478524.66860116,4855044.55104191
224,531,1,478655.911523601,4853354.60531578
225,1879,1,465733.161102306,4852593.39976908
226,3930,1,459678.04289987,4823250.28691539
227,2047,1,482112.925596575,4821188.31545959
228,2018,1,484705.166507525,4819249.10917355
229,3399,1,459056.407374729,4854410.46606719
230,1549,1,459056.407374729,4854410.46606719
231,810,1,468669.326219365,4852469.16545261
232,810,1,468671.71588374,4845435.10799415
233,2831,1,469628.477307922,4845719.23761288
234,426,1,470283.175049742,4846452.80592417
235,913,1,449882.812596445,4832537.18687948
236,2330,1,449882.812596445,4832537.18687948
237,1385,1,450805.885389825,4830925.30562411
238,1844,1,450805.885389825,4830925.30562411
239,3923,1,450035.378874083,4820204.18289861
240,1389,1,454142.301010858,4827914.44801329
241,3813,1,475012.957541427,4819496.93553185
242,2829,1,475506.257952732,4847107.97438165
243,3511,1,489569.258361936,4845842.14107212
244,2344,1,470864.218738389,4841269.86792129
245,1253,1,454874.112458376,4816453.04160467
246,772,1,454874.112458376,4816453.04160467
247,773,1,454874.112458376,4816453.04160467
248,3586,1,454874.112458376,4816453.04160467
249,2059,1,458991.374839976,4829628.17981385
250,921,1,457370.091942259,4830357.17240449
251,379,1,456142.56427557,4829285.02260652
252,3717,1,455376.064514678,4827671.39750544
253,2181,1,477857.652052086,4816761.35632253
254,3364,1,467575.892468572,4817974.3209911
255,523,1,465624.832482666,4817984.66502785
256,2834,1,467489.406624717,4855084.44592196
257,147,1,467489.406624717,4855084.44592196
258,2237,1,471269.066979162,4838846.08438449
259,822,1,471269.066979162,4838846.08438449
260,3613,1,488160.157718054,4829202.2898632
261,3132,1,488160.177757231,4829202.28984431
262,2638,1,460724.652620944,4827924.41372389
263,421,1,459486.550311688,4826434.81669739
264,1488,1,472637.925549598,4821216.91620428
265,2888,1,472637.925549598,4821216.91620428
266,501,1,471749.866662085,4821965.9157448
267,3609,1,471012.993243178,4823328.44258283
268,2047,1,486611.620696692,4821143.22437011
269,2365,1,472288.165810808,4849941.89438548
270,2268,1,467400.501496233,4827203.64567668
271,573,1,479366.404647322,4832316.69264172
272,572,1,479968.864270217,4833360.16850372
273,3834,1,479956.102448542,4833786.51869922
274,325,1,478345.993863077,4834742.16138214
275,3439,1,485730.617282881,4822763.15473478
276,1977,1,486376.680114606,4841526.30985131
277,574,1,484742.384293551,4832404.51405282
278,1948,1,471786.778634551,4820361.44567306
279,3358,1,467811.228465907,4822122.46748843
280,325,1,461812.337900268,4836448.88868566
281,3736,1,472473.376257981,4840455.50523258
282,2344,1,472282.766735928,4841263.01577385
283,438,1,473182.34481617,4839657.86695219
284,1569,1,483129.787695395,4832389.90263833
285,573,1,487164.811882765,4832419.51320872
286,1123,1,489017.052429907,4822753.81984747
287,1588,1,488620.182606423,4821143.52324599
288,3498,1,490921.676845344,4846974.41517238
289,2576,1,494869.984041686,4849358.24537369
290,2575,1,494398.311545899,4848955.96558831
291,3384,1,481543.484744609,4842090.46982483
292,1119,1,483148.848076086,4842102.03294474
293,2098,1,486606.061861091,4842124.18516477
294,1977,1,486366.775160157,4846592.51403722
295,3500,1,487157.376214065,4846588.20160476
296,3482,1,491221.341821361,4839685.71243297
297,1639,1,492004.600480147,4839219.65821297
298,1527,1,499305.042154097,4835781.57248144
299,2100,1,487331.426004146,4842117.12940495
300,2098,1,487331.426004146,4842117.12940495
301,2558,1,489590.75831456,4843304.05775024
302,325,1,449760.49812569,4834906.38262851
