cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
286,101580,"18092152",5115,"tertiary","325th Street","CR 35","B",88,0,"F","F",1,465734.265422814,4852595.74326154
287,307172,"115791273",5115,"tertiary","130th Street","CR 7","B",0,0,"F","F",1,482112.925596575,4821188.31545959
288,100685,"18090976",5121,"unclassified","120th Street",,"B",0,0,"F","F",1,484901.00103499,4819539.70465546
289,101580,"18092152",5115,"tertiary","325th Street","CR 35","B",88,0,"F","F",1,468703.105208268,4852578.17892308
290,317345,"135836022",5113,"primary",,"US 218","F",88,0,"F","F",1,500662.128386087,4838069.26733445
291,101286,"18091711",5114,"secondary","State Highway 251","MN 251","B",0,0,"F","F",1,489571.842265553,4845352.20894175
292,101238,"18091650",5122,"residential","300th Street",,"B",0,0,"F","F",1,482746.782554572,4848545.08664051
293,98461,"18088361",5141,"service",,,"B",0,0,"F","F",1,460724.652620944,4827924.41372389
294,97611,"18087374",5141,"service",,,"B",0,0,"F","F",1,455651.478776007,4817696.71099916
295,307330,"115928103",5121,"unclassified","200th Street",,"B",0,0,"F","F",1,483134.999300401,4832394.91746069
