cat,orig_cat
2588,3168
2589,3168
2590,3169
2591,3185
2592,3185
2593,3185
2594,3162
2595,3162
2596,3162
2597,3190
2598,3190
2599,3165
2600,3165
2601,3165
2602,3190
2603,3303
2604,3273
2605,3323
2606,3323
2607,3334
2608,3336
2609,3274
2610,3338
2611,3338
2612,3372
2613,3273
2614,3480
2615,3515
2616,3481
2617,3481
2618,3426
2619,3464
2620,3483
2621,3468
2622,3465
2623,3482
2624,3467
2625,3467
2626,3466
2627,3494
2628,3493
2629,3520
2630,3839
2631,3586
2632,3586
2633,3712
2634,3701
2635,3701
2636,3715
2637,3698
2638,3737
2639,3737
2640,3737
2641,3737
2642,3745
2643,3745
2644,3745
2645,3746
2646,3746
2647,3737
2648,3751
2649,3760
2650,3768
2651,3766
2652,3755
2653,3755
2654,3768
2655,2438
2656,3750
2657,3768
2658,3771
2659,3768
2660,3777
2661,3778
2662,3772
2663,2886
2664,3034
2665,3034
2666,3800
2667,3804
2668,3802
2669,3804
2670,3797
2671,3796
2672,3796
2673,3804
2674,3803
2675,3834
2676,3698
2677,1409
2678,1409
2679,1287
2680,1838
2681,3384
2682,1980
2683,1993
2684,2095
2685,2643
2686,2106
2687,2106
2688,2640
2689,2640
2690,2107
2691,2107
2692,2640
2693,2640
2694,2640
2695,3771
2696,3771
2697,2438
2698,2440
2699,3760
2700,3760
2701,2652
2702,2640
2703,2101
2704,2642
2705,2642
2706,2652
2707,2095
2708,2888
2709,2958
2710,2937
2711,3290
2712,3271
2713,3271
2714,3307
2715,3307
2716,3307
2717,3302
2718,3301
2719,3278
2720,3278
2721,3330
2722,3279
2723,3330
2724,3330
2725,3279
2726,3331
2727,3329
2728,3293
2729,3271
2730,3271
2731,3279
2732,3339
2733,3274
2734,3345
2735,3277
2736,3277
2737,3496
2738,2856
2739,3769
2740,3769
2741,3786
2742,3813
2743,1175
2744,1175
2745,2848
2746,2848
2747,2853
2748,2101
2749,2101
2750,2640
2751,2640
2752,3763
2753,3766
2754,3766
2755,2452
2756,2502
2757,2502
2758,2670
2759,2926
2760,2930
2761,2685
2762,2687
2763,2710
2764,2706
2765,2693
2766,2706
2767,2706
2768,2704
2769,2713
2770,2704
2771,2713
2772,2707
2773,1177
2774,1184
2775,2913
2776,3781
2777,2936
2778,2977
2779,2975
2780,2965
2781,2952
2782,2952
2783,2936
2784,3096
2785,3107
2786,3128
2787,3092
2788,3092
2789,3111
2790,3112
2791,3162
2792,3166
2793,3199
2794,3199
2795,3176
2796,3162
2797,3177
2798,3162
2799,3165
2800,3190
2801,3165
2802,3286
2803,3286
2804,3287
2805,3287
2806,3310
2807,3271
2808,3311
2809,3270
2810,3359
2811,3359
2812,3359
2813,3273
2814,3273
2815,3273
2816,3273
2817,3310
2818,3363
2819,3363
2820,3270
2821,3270
2822,3270
2823,3333
2824,3277
2825,3467
2826,3483
2827,3483
2828,3468
2829,3468
2830,3486
2831,3647
2832,3647
2833,3781
2834,3788
2835,3741
2836,3745
2837,3745
2838,3767
2839,3767
2840,3774
2841,3773
2842,3774
2843,3796
2844,3797
2845,3100
2846,3774
2847,3774
2848,3773
2849,2972
2850,2972
2851,2940
2852,2940
2853,3172
2854,3172
2855,3208
2856,3208
2857,3286
2858,3286
2859,3287
2860,3273
2861,3768
2862,2442
2863,3812
2864,3794
2865,2453
2866,2453
2867,3004
2868,2502
2869,3779
2870,2953
2871,2937
2872,3096
2873,2856
2874,2640
2875,2643
2876,2643
2877,3773
2878,2974
2879,2974
2880,2937
2881,2937
2882,3179
2883,3179
2884,3163
2885,3279
2886,3279
2887,3279
2888,3331
2889,3279
2890,3331
2891,3345
2892,2452
2893,2452
2894,3500
2895,3500
2896,123
2897,183
2898,254
2899,612
2900,846
2901,871
2902,1075
2903,1140
2904,1177
2905,1240
2906,1242
2907,2015
2908,3438
2909,3438
2910,3518
2911,2647
2912,2654
2913,2670
2914,2762
2915,2759
2916,2986
2917,3018
2918,3222
2919,3237
2920,3380/3347
2921,3647
2922,3718
2923,3005/2503
2924,2584
2925,2676/2692
2926,3096/3125
2927,3166/3199
2928,3172/3211
2929,3162/3212
2930,3286/3289
2931,3271/3308
2932,3273/3309
2933,3270/3311
2934,3272/3315
2935,3275/3342
2936,2855/1178
2937,1976/1975
2938,3781/3727
2939,2670/2924
2940,3105/3092
2941,3107/3092
2942,3100/3138
2943,3162/3185
2944,3165/3190
2945,3515/3480
2946,3515/3481
2947,3700/3830
2948,3745/3737
2949,3768/3755
2950,3768/3750
2951,3802/3804
2952,3803/3804
2953,3698/3834
2954,2855/1184
2955,2640/2107
2956,2937/2958
2957,2937/2958
2958,3162/3179
2959,3290/3271
2960,3307/3271
2961,3307/3271
2962,3331/3279
2963,3279/3329
2964,3277/3345
2965,3786/3781
2966,3813/3793
2967,3814/3793
2968,2452/2453
2969,2502/3004
2970,2502/3004
2971,2926/2670
2972,2706/2693
2973,3781/2913
2974,3112/3092
2975,3162/3176
2976,3162/3176
2977,3187/3165
2978,3287/3286
2979,3273/3359
2980,3467/3483
2981,3493/3486
2982,3788/3781
2983,3745/3741
2984,3208/3172
2985,3287/3286
2986,3794/3812
2987,2502/3004
2988,3162/3224
2989,3162/3224/3176
2990,3331/3279
2991,3331/3279
2992,3277/3345
2993,3677
2994,1887
2995,2298
2996,2898
2997,104
2998,1387
2999,1721
3000,1671
3001,2276
3002,2650
3003,3792
3004,3162
3005,2411
3006,2713
3007,1838
3008,3169
3009,101
3010,540
3011,1177
3012,1287
3013,1474
3014,2444
3015,2502
3016,2687
3017,2706
3018,2759
3019,3165
3020,3307
3021,3287
3022,3301
3023,3275
3024,3363
3025,3388
3026,3647
3027,3781
3028,3794
3029,3799
3030,2937
3031,3098
3032,3098
3033,1523
3034,2640
3035,2101
3036,2676
3037,3774
3038,2674
3039,2936
3040,3798
3041,3796
3042,3096
3043,3166
3044,3162
3045,3280
3046,3828
3047,2643
3048,3004
3049,3781
3050,2938
3051,3482
3052,3493
3053,3768
3054,3768
3055,1184
3056,2855
3057,2855
3058,1409
3059,2643
3060,2107
3061,2640
3062,3271
3063,3273
3064,3278
3065,3331
3066,3331/3279
3067,3331
3068,3279
3069,3329/3279
3070,3277
3071,2856
3072,2854
3073,2453
3074,3004
3075,2693
3076,2713/2704
3077,2936
3078,2975
3079,2937
3080,3176
3081,3162
3082,3287/3286
3083,3311
3084,3270
3085,3773
3086,3797
3087,2852
3088,57
3089,1553
3090,2182
3091,2981
3092,1183
3093,1183
3094,2942
3095,2942
3096,3059
3097,3059
3098,3248
3099,3416
3100,2852
3101,3121
3102,1735
3103,3168
3104,2499
3105,3465
3106,3482
3107,3793
3108,3736
3109,2898/3779
3110,1109
3111,1135
3112,2831
3113,1176
3114,2969
3115,3796
3116,3515
3117,3165/3248
3118,3165/3190
3119,3793/3813
3120,3035/3749
3121,2713/2704
3122,3768
3123,3307/3271
3124,3331/3279
3125,3203/3168
3126,3121/3093
3127,3482/3465
3128,3768/3751
3129,2935/2982
3130,596
3131,1448
3132,2223
3133,2328
3134,2818
3135,1555
3136,1655
3137,1661
3138,2154
3139,3666
3140,3747
3141,2313
3142,3092
3143,3620
3144,1669
3145,3476
3146,3348
3147,64
3148,89
3149,239
3150,248
3151,260
3152,264
3153,326
3154,330
3155,451
3156,503
3157,549
3158,564
3159,600
3160,752
3161,868
3162,939
3163,952
3164,973
3165,1032
3166,1106
3167,1178
3168,1184
3169,1329
3170,1391
3171,1406
3172,1409
3173,1434
3174,1466
3175,1489
3176,1501
3177,1554
3178,1626
3179,1651
3180,1704
3181,1752
3182,1796
3183,1830
3184,1859
3185,1954
3186,1986
3187,1988
3188,1992
3189,2076
3190,2115
3191,2135
3192,2210
3193,2323
3194,2334
3195,2383
3196,2403
3197,2407
3198,2425
3199,2432
3200,2435
3201,2447
3202,2449
3203,2506
3204,2583
3205,1953
3206,2621
3207,2640
3208,2640
3209,2642
3210,2643
3211,2715
3212,2718
3213,2733
3214,2745
3215,2748
3216,2888
3217,2898
3218,2940
3219,2963
3220,2985
3221,3156
3222,3164
3223,3268
3224,3273
3225,3273
3226,3274
3227,3293
3228,3302
3229,3329
3230,3329
3231,3339
3232,3344
3233,3350
3234,3464
3235,3466
3236,3653
3237,3655
3238,3661
3239,3675
3240,3680
3241,3692
3242,3696
3243,3722
3244,3772
3245,3775
3246,3793
3247,3793
3248,3803
3249,3823
3250,3829
3251,1
3252,2661
3253,67
3254,80
3255,152
3256,152
3257,202
3258,208
3259,208
3260,2522
3261,247
3262,276
3263,288
3264,288
3265,2467
3266,329
3267,389
3268,395
3269,474
3270,478
3271,478
3272,537
3273,537
3274,537
3275,553
3276,537
3277,572
3278,538
3279,1146
3280,595
3281,603
3282,613
3283,613
3284,614
3285,614
3286,615
3287,770
3288,2550
3289,863
3290,2545
3291,969
3292,993
3293,1006
3294,2532
3295,1019
3296,1014
3297,1025
3298,1053
3299,1075
3300,2408
3301,1174
3302,1176
3303,1203
3304,1122
3305,1209
3306,1239
3307,1237
3308,1229
3309,1277
3310,1287
3311,1229
3312,1642
3313,1334
3314,1333
3315,1333
3316,1331
3317,1383
3318,1396
3319,1399
3320,1405
3321,1286
3322,1411
3323,1415
3324,1444
3325,1445
3326,1455
3327,1419
3328,1419
3329,1474
3330,1474
3331,1497
3332,1474
3333,1474
3334,1474
3335,1534
3336,1564
3337,1480
3338,1599
3339,1599
3340,1614
3341,1633
3342,1601
3343,1672
3344,1656
3345,1706
3346,1706
3347,1706
3348,1706
3349,1721
3350,1666
3351,1666
3352,1743
3353,1743
3354,1764
3355,1669
3356,1669
3357,2499
3358,1823
3359,1850
3360,3389
3361,1865
3362,1865
3363,3035
3364,1935
3365,1931
3366,1949
3367,1964
3368,1961
3369,1971
3370,1976
3371,1985
3372,1989
3373,1998
3374,1990
3375,1993
3376,1994
3377,1991
3378,2015
3379,2020
3380,2034
3381,2040
3382,2040
3383,2032
3384,2016
3385,756
3386,2085
3387,2109
3388,2137
3389,2137
3390,2137
3391,2137
3392,2137
3393,2137
3394,2137
3395,2188
3396,2197
3397,2264
3398,2225
3399,2225
3400,2226
3401,2226
3402,2649
3403,2649
3404,2295
3405,1991
3406,1991
3407,2339
3408,2344
3409,2357
3410,2297
3411,2380
3412,2297
3413,2297
3414,2401
3415,2406
3416,3741
3417,2427
3418,2428
3419,2426
3420,2426
3421,2416
3422,2434
3423,3417
3424,2450
3425,2462
3426,2464
3427,2478
3428,2225
3429,2516
3430,2522
3431,2528
3432,2529
3433,2549
3434,2573
3435,2581
3436,2593
3437,2605
3438,2611
3439,2612
3440,2643
3441,2653
3442,2670
3443,2672
3444,2674
3445,2674
3446,2677
3447,2925
3448,2685
3449,2693
3450,2700
3451,2704
3452,2693
3453,2693
3454,2705
3455,2707
3456,2705
3457,2705
3458,2711
3459,2711
3460,2713
3461,2716
3462,2706
3463,2035
3464,2725
3465,2725
3466,2727
3467,2738
3468,2728
3469,2744
3470,2744
3471,2746
3472,2761
3473,2761
3474,2764
3475,2751
3476,2751
3477,2807
3478,2757
3479,2841
3480,2749
3481,2855
3482,2862
3483,2033
3484,2886
3485,3781
3486,2935
3487,2936
3488,2939
3489,2937
3490,2938
3491,2977
3492,2986
3493,3732
3494,3036
3495,1933
3496,3096
3497,3092
3498,3140
3499,3163
3500,3166
3501,3166
3502,3178
3503,3176
3504,3162
3505,3177
3506,3230
3507,3162
3508,3162
3509,3162
3510,3162
3511,3235
3512,3265
3513,3267
3514,3269
3515,3269
3516,3277
3517,3282
3518,3295
3519,3349
3520,3366
3521,3333
3522,3333
3523,3284
3524,3384
3525,3035
3526,3035
3527,3387
3528,3479
3529,3481
3530,3482
3531,3479
3532,2452
3533,3493
3534,3513
3535,2994
3536,3540
3537,3732
3538,3542
3539,3542
3540,3732
3541,3546
3542,3547
3543,3545
3544,3732
3545,3626
3546,3626
3547,3642
3548,3647
3549,3648
3550,3648
3551,3648
3552,3647
3553,3657
3554,3647
3555,3658
3556,3658
3557,3660
3558,3647
3559,3665
3560,3670
3561,3670
3562,3673
3563,3732
3564,2986
3565,2986
3566,3679
3567,3681
3568,3681
3569,3541
3570,3541
3571,3718
3572,3687
3573,3718
3574,3732
3575,3691
3576,3690
3577,3732
3578,3732
3579,3695
3580,3714
3581,3697
3582,3700
3583,3702
3584,3785
3585,3724
3586,3781
3587,3781
3588,3732
3589,3743
3590,3744
3591,2412
3592,3745
3593,3745
3594,3035
3595,3768
3596,3768
3597,3773
3598,3779
3599,3779
3600,3780
3601,3796
3602,3796
3603,3796
3604,3805
3605,3035
3606,3820
3607,3819
3608,3819
3609,3819
3610,3821
3611,3821
3612,3819
3613,3839
3614,3837
3615,3828
3616,1960
3617,3005
3618,3005
3619,2937
3620,2937
3621,3100
3622,3284
3623,3445
3624,3484
3625,3698
3626,3096
3627,3004
3628,2670
3629,3190
3630,3515
3631,3271
3632,3290
3633,3301/3273
3634,3279
3635,3493
3636,3813
3637,3793
3638,2452
3639,3100
3640,3796
3641,3797
3642,1234
3643,1257
3644,1553
3645,2980
3646,54
3647,841
3648,1086
3649,1134
3650,1228
3651,1256
3652,2830
3653,3035/3749
