cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
83,132404,"18130056",5115,"tertiary","County Highway 2","CR 2","B",0,0,"F","F",1,272371.542815863,4970164.9705364
84,461334,"545213157",5121,"unclassified","330th Street","CR 10","B",0,0,"F","F",1,263374.71588226,4962744.59922423
85,461334,"545213157",5121,"unclassified","330th Street","CR 10","B",0,0,"F","F",1,263308.310573953,4961374.26184671
86,131808,"18129345",5122,"residential","335th Avenue",,"B",0,0,"F","F",1,265207.092259296,4969001.21648588
87,131160,"18128541",5122,"residential","120th Street North",,"B",0,0,"F","F",1,266601.244595699,4968790.23499631
88,132817,"18130558",5115,"tertiary","County Highway 29","CR 29","B",0,0,"F","F",1,269998.688453762,4968328.82432952
89,133003,"18130787",5115,"tertiary","South Avenue","CR 2","B",0,0,"F","F",1,271329.718118289,4970199.59961287
90,590608,"772811678",5113,"primary","Highway 67","MN 67","B",0,0,"F","F",1,268167.191428613,4963873.51611451
91,590608,"772811678",5113,"primary","Highway 67","MN 67","B",0,0,"F","F",1,258710.22283728,4964143.69784527
92,132380,"18130027",5121,"unclassified","County Road 71","CR 71","B",0,0,"F","F",1,266958.841444395,4974384.0350957
93,132529,"18130207",5115,"tertiary","County Highway 8","CR 8","B",0,0,"F","F",1,269319.577440674,4975097.44062843
94,274391,"18300176",5121,"unclassified","290th Avenue",,"B",0,0,"F","F",1,275082.579025252,4966868.1891513
95,131583,"18129023",5122,"residential","170th Street",,"B",0,0,"F","F",1,276145.653585977,4976461.89462031
96,131542,"18128977",5122,"residential","411th Avenue",,"B",0,0,"F","F",1,277481.700786137,4978009.14387059
97,131497,"18128929",5122,"residential","401st Avenue",,"B",0,0,"F","F",1,275835.80250539,4976486.97798856
98,131658,"18129172",5122,"residential","281st Avenue",,"B",0,0,"F","F",1,257188.55163919,4993715.80287299
99,132702,"18130418",5115,"tertiary","311th Avenue","CR 39","B",0,0,"F","F",1,261165.994199547,4984329.25977318
100,133090,"18130898",5122,"residential","301st Avenue",,"B",0,0,"F","F",1,260120.544531444,4984876.41030321
101,369696,"188893581",5121,"unclassified","460th Street",,"B",0,0,"F","F",1,284509.482880364,4968141.18055721
102,272988,"18298426",5122,"residential","280th Avenue",,"B",0,0,"F","F",1,279453.888489799,4965113.3387448
103,335950,"147610076",5121,"unclassified",,,"B",0,0,"F","F",1,271764.518462114,4966945.70812212
104,273966,"18299681",5115,"tertiary","370th Street","CR 9","B",0,0,"F","F",1,269843.019415194,4965024.57014911
105,132378,"18130025",5121,"unclassified","County Road 71","CR 71","B",0,0,"F","F",1,266811.694222348,4969578.54612376
106,410409,"315254036",5141,"service",,,"B",0,0,"F","F",1,267892.842202191,4963703.96345182
107,131035,"18128395",5122,"residential","280th Avenue",,"B",0,0,"F","F",1,259457.916532718,4965768.61677622
108,132411,"18130064",5115,"tertiary","County Highway 2","CR 2","B",0,0,"F","F",1,259329.967349387,4970618.36032944
109,132716,"18130434",5115,"tertiary","The Theodore Christianson Drive","CR 23","B",0,0,"F","F",1,258784.565139553,4969828.96429635
110,132673,"18130383",5122,"residential","140th Street",,"B",0,0,"F","F",1,271377.956620707,4971826.99968322
111,132888,"18130650",5122,"residential","375th Avenue",,"B",0,0,"F","F",1,271784.185788961,4971833.3690007
112,133073,"18130874",5122,"residential","245th Avenue",,"B",0,0,"F","F",1,250692.432819531,4969619.40490673
113,131085,"18128454",5122,"residential","191st Avenue",,"B",0,0,"F","F",1,243189.775418042,5007877.1765825
114,132297,"18129931",5122,"residential","290th Street",,"B",0,0,"F","F",1,258245.008973735,4996467.24842384
115,132682,"18130392",5122,"residential","280th Street",,"B",0,0,"F","F",1,257836.629091377,4994869.41335776
116,131544,"18128979",5122,"residential","330th Street",,"B",0,0,"F","F",1,244259.963962517,5003427.63154666
117,578799,"760602783",5122,"residential","230th Street",,"B",0,0,"F","F",1,251291.712524284,4987117.05964775
118,578799,"760602783",5122,"residential","230th Street",,"B",0,0,"F","F",1,252719.136814115,4987044.05800276
119,273907,"18299615",5113,"primary",,"US 59","B",0,0,"F","F",1,278503.005961741,4974572.62783456
120,133054,"18130855",5122,"residential","281st Avenue",,"B",0,0,"F","F",1,257117.073762791,4991257.68779025
121,273019,"18298462",5122,"residential","300th Avenue",,"B",0,0,"F","F",1,287023.16586606,4968056.63259369
122,273741,"18299413",5115,"tertiary","310th Avenue","CR 5","B",0,0,"F","F",1,286834.78521335,4969681.45205565
123,949916,"1365460247",5122,"residential","180th Street",,"B",0,0,"F","F",1,266526.53918832,4978426.99154655
124,131085,"18128454",5122,"residential","191st Avenue",,"B",0,0,"F","F",1,243073.498748767,5002670.41050887
125,274040,"18299767",5122,"residential","330th Avenue",,"B",0,0,"F","F",1,277861.316384007,4973208.24751097
126,468946,"570313559",5115,"tertiary","County Road 18","CR 18","B",0,0,"F","F",1,272770.998097714,4983071.32269402
127,131583,"18129023",5122,"residential","170th Street",,"B",0,0,"F","F",1,271237.780358941,4976626.52857625
128,131962,"18129512",5141,"service",,,"B",0,0,"F","F",1,256293.717838388,4991524.93381915
129,132823,"18130565",5122,"residential","260th Street",,"B",0,0,"F","F",1,238405.176154782,4992541.87858802
130,131174,"18128555",5122,"residential","250th Street",,"B",0,0,"F","F",1,237838.07889116,4990944.73202429
131,291030,"52161289",5113,"primary",,"US 212","B",0,0,"F","F",1,273574.687297068,4979777.12417663
132,335950,"147610076",5121,"unclassified",,,"B",0,0,"F","F",1,274340.660092521,4966896.29358701
133,131534,"18128967",5122,"residential","355th Avenue",,"B",0,0,"F","F",1,268593.085447013,4973317.71441258
134,274040,"18299767",5122,"residential","330th Avenue",,"B",0,0,"F","F",1,285899.6945,4972959.77047361
135,398627,"264397771",5115,"tertiary","490th Street","CR 7","B",0,0,"F","F",1,289442.413004352,4972226.51868346
136,274450,"18300244",5122,"residential","480th Street",,"B",0,0,"F","F",1,287852.579532174,4973676.60919518
137,131035,"18128395",5122,"residential","280th Avenue",,"B",0,0,"F","F",1,256449.237287027,4965885.65748932
138,132441,"18130098",5115,"tertiary","County Highway 35","CR 35","B",0,0,"F","F",1,274464.573845217,4981326.83806913
139,131403,"18128817",5122,"residential","256th Street",,"B",0,0,"F","F",1,254406.388340084,4991857.25976305
140,131394,"18128808",5122,"residential","250th Street",,"B",0,0,"F","F",1,255224.636964918,4990171.86268425
141,131920,"18129467",5122,"residential","230th Street",,"B",0,0,"F","F",1,234374.367567551,4987802.01317675
142,131405,"18128819",5122,"residential","261st Avenue",,"B",0,0,"F","F",1,253876.513179864,4992446.03832205
143,131622,"18129130",5121,"unclassified","200th Street",,"B",0,0,"F","F",1,236753.668003488,4982846.46077607
144,604625,"794981137",5113,"primary",,"US 59","B",0,0,"F","F",1,278073.921231207,4969365.99315799
145,274299,"18300067",5122,"residential","400th Street",,"B",0,0,"F","F",1,274951.752715398,4970338.35665327
146,274299,"18300067",5122,"residential","400th Street",,"B",0,0,"F","F",1,274901.947314275,4969319.101032
147,132404,"18130056",5115,"tertiary","County Highway 2","CR 2","B",0,0,"F","F",1,273351.246583902,4970140.26621578
148,273834,"18299527",5122,"residential","390th Street",,"B",0,0,"F","F",1,273080.737898633,4965321.90219157
149,132055,"18129619",5122,"residential","355th Avenue",,"B",0,0,"F","F",1,268385.098174098,4968552.20069822
150,132055,"18129619",5122,"residential","355th Avenue",,"B",0,0,"F","F",1,268344.49079377,4967660.05750837
151,398670,"264400622",5122,"residential","250th Avenue",,"B",0,0,"F","F",1,264863.243241076,4960725.65209848
152,132508,"18130179",5115,"tertiary","385th Avenue","CR 35","B",0,0,"F","F",1,273475.663565147,4973960.83226674
153,131486,"18128915",5121,"unclassified","200th Street",,"B",0,0,"F","F",1,272395.630290328,4981455.12062131
154,291030,"52161289",5113,"primary",,"US 212","B",0,0,"F","F",1,272343.382314598,4979796.66077478
155,131177,"18128558",5122,"residential","251st Avenue",,"B",0,0,"F","F",1,252077.859826329,4986654.44244561
156,132472,"18130133",5115,"tertiary","County Highway 38","CR 38","B",0,0,"F","F",1,246179.349945858,5008288.54228855
157,131486,"18128915",5121,"unclassified","200th Street",,"B",0,0,"F","F",1,267960.691917274,4981633.27963217
158,132514,"18130189",5115,"tertiary","331st Avenue","CR 27","B",0,0,"F","F",1,264607.227489498,4977293.28763669
159,132985,"18130765",5115,"tertiary","County Road 8","CR 8","B",0,0,"F","F",1,263278.217305771,4975359.5919488
160,131552,"18128989",5122,"residential","150th Street",,"B",0,0,"F","F",1,262595.262259657,4973734.72264601
161,132722,"18130441",5115,"tertiary","County Highway 24","CR 24","B",0,0,"F","F",1,247941.378423897,4995265.3699324
162,133115,"18130928",5115,"tertiary","County Highway 19","CR 19","B",0,0,"F","F",1,249331.700371232,4999999.69220692
163,132865,"18130618",5115,"tertiary","County Highway 59","CR 59","B",0,0,"F","F",1,245973.446969325,4995351.1271221
164,131469,"18128895",5122,"residential","221st Avenue",,"B",0,0,"F","F",1,247541.151312644,4995523.96855752
165,131669,"18129185",5122,"residential","250th Street",,"B",0,0,"F","F",1,250616.631472568,4990413.61105364
166,132518,"18130194",5115,"tertiary","331st Avenue","CR 73","B",0,0,"F","F",1,265194.382925497,4991308.85388607
167,132406,"18130058",5115,"tertiary","County Highway 2","CR 2","B",88,0,"F","F",1,248067.285310433,4971129.05119409
168,132406,"18130058",5115,"tertiary","County Highway 2","CR 2","B",88,0,"F","F",1,247516.512758092,4971156.72380712
169,133062,"18130863",5115,"tertiary","300th Street","CR 28","B",0,0,"F","F",1,252945.333005373,4998261.51759865
170,131110,"18128482",5122,"residential","261st Avenue",,"B",0,0,"F","F",1,254087.624794896,4997507.4757832
171,131311,"18128714",5122,"residential","250th Street",,"B",0,0,"F","F",1,261317.674161645,4989953.76156821
172,982514,"1416746916",5122,"residential","201st Avenue",,"B",0,0,"F","F",1,243893.188467855,4983592.76346707
173,131432,"18128849",5122,"residential","181st Avenue",,"B",0,0,"F","F",1,240746.01127687,4986057.75765742
174,335903,"147522607",5122,"residential","262nd Street",,"B",0,0,"F","F",1,265724.017069562,4991788.03733493
175,131171,"18128552",5121,"unclassified","260th Street",,"B",0,0,"F","F",1,235218.409229613,4992608.69391522
176,131544,"18128979",5122,"residential","330th Street",,"B",0,0,"F","F",1,249127.283419518,5003239.4288461
177,132366,"18130008",5115,"tertiary","County Highway 68","CR 68","B",0,0,"F","F",1,246434.494246555,5001734.02392207
178,131085,"18128454",5122,"residential","191st Avenue",,"B",0,0,"F","F",1,243029.020897599,5001661.85852627
179,131320,"18128724",5122,"residential","281st Avenue",,"B",0,0,"F","F",1,256887.653799742,4985164.67130639
180,132540,"18130223",5115,"tertiary","County Highway 21","CR 21","B",0,0,"F","F",1,255264.608016672,4985321.37621619
181,274337,"18300114",5122,"residential","320th Avenue",,"B",0,0,"F","F",1,283767.903572752,4971382.74189828
182,369696,"188893581",5121,"unclassified","460th Street",,"B",0,0,"F","F",1,284712.474324483,4972757.00968294
183,274494,"18300291",5122,"residential","440th Street",,"B",0,0,"F","F",1,281320.820327971,4967869.28835489
184,274494,"18300291",5122,"residential","440th Street",,"B",0,0,"F","F",1,281278.422406867,4966082.17989784
185,398672,"264400843",5121,"unclassified","290th Avenue",,"B",0,0,"F","F",1,282091.91177249,4966538.66047873
186,272988,"18298426",5122,"residential","280th Avenue",,"B",0,0,"F","F",1,275451.482663711,4965261.38664754
187,398669,"264400588",5115,"tertiary","240th Avenue","CR 32","B",0,0,"F","F",1,264819.653077874,4959109.14693365
188,274434,"18300226",5122,"residential","340th Street",,"B",0,0,"F","F",1,264807.084367837,4959089.86406016
189,274434,"18300226",5122,"residential","340th Street",,"B",0,0,"F","F",1,264825.736421172,4959918.94369259
190,274373,"18300156",5122,"residential","360th Street",,"B",0,0,"F","F",1,268183.266993171,4963692.1725299
191,273474,"18299104",5141,"service",,,"B",0,0,"F","F",1,268155.920369781,4962611.65457757
192,274131,"18299872",5122,"residential","310th Street",,"B",0,0,"F","F",1,260181.934624287,4963193.36380083
193,293927,"60438457",5115,"tertiary","County Highway 29","CR 29","B",0,0,"F","F",1,269348.069001286,4975887.71444763
194,131583,"18129023",5122,"residential","170th Street",,"B",0,0,"F","F",1,267937.774619969,4976713.2481043
195,293927,"60438457",5115,"tertiary","County Highway 29","CR 29","B",0,0,"F","F",1,269349.302208399,4975344.0447135
196,291030,"52161289",5113,"primary",,"US 212","B",0,0,"F","F",1,270740.92969123,4979866.19829226
197,131486,"18128915",5121,"unclassified","200th Street",,"B",0,0,"F","F",1,265805.68545199,4981749.15377571
198,291030,"52161289",5113,"primary",,"US 212","B",0,0,"F","F",1,264973.650533303,4980118.31860858
199,131330,"18128734",5122,"residential","301st Avenue",,"B",0,0,"F","F",1,260324.042713824,4989917.97932061
200,132120,"18129706",5141,"service",,,"B",0,0,"F","F",1,259414.953298341,4990242.3908649
201,132279,"18129912",5113,"primary",,"MN 40","B",0,0,"F","F",1,258731.714302862,4990761.12448577
202,133053,"18130853",5113,"primary",,"US 75","B",0,0,"F","F",1,241599.434756414,5006053.42624604
203,335676,"147307228",5122,"residential","346th Street",,"B",0,0,"F","F",1,241978.74886749,5006021.23157719
204,133053,"18130853",5113,"primary",,"US 75","B",0,0,"F","F",1,241638.65798692,5007559.047506
205,132303,"18129938",5122,"residential","T 153",,"B",0,0,"F","F",1,245031.337838555,4972859.13598616
206,132860,"18130612",5122,"residential","T-197",,"B",0,0,"F","F",1,245989.816454579,4972334.7988169
207,132406,"18130058",5115,"tertiary","County Highway 2","CR 2","B",88,0,"F","F",1,246845.414051154,4971177.65021963
208,335907,"147526191",5115,"tertiary","County Highway 28","CR 28","B",0,0,"F","F",1,254615.083231404,4998211.72127364
209,132759,"18130488",5115,"tertiary","County Highway 26","CR 26","B",0,0,"F","F",1,262991.550779598,4993160.32141699
210,132759,"18130488",5115,"tertiary","County Highway 26","CR 26","B",0,0,"F","F",1,262075.541458758,4993203.77951789
211,132759,"18130488",5115,"tertiary","County Highway 26","CR 26","B",0,0,"F","F",1,262759.287011317,4993168.08737835
212,131375,"18128785",5122,"residential","321st Avenue",,"B",0,0,"F","F",1,263580.973565025,4992261.93590937
213,132457,"18130117",5115,"tertiary","151st Avenue","CR 53","B",0,0,"F","F",1,235861.616930189,4992180.55698612
214,131334,"18128739",5122,"residential",,,"B",0,0,"F","F",1,257680.490819876,4990102.74498987
215,131320,"18128724",5122,"residential","281st Avenue",,"B",0,0,"F","F",1,256995.351054046,4988537.01375635
216,132739,"18130465",5122,"residential","270th Street",,"B",0,0,"F","F",1,236969.58224538,4994277.51748324
217,131544,"18128979",5122,"residential","330th Street",,"B",0,0,"F","F",1,255207.171568462,5003041.74685002
218,274337,"18300114",5122,"residential","320th Avenue",,"B",0,0,"F","F",1,278935.6614,4971505.90671841
219,604625,"794981137",5113,"primary",,"US 59","B",0,0,"F","F",1,278205.543570686,4972525.2069
220,604625,"794981137",5113,"primary",,"US 59","B",0,0,"F","F",1,278166.506466479,4971564.33917588
221,274299,"18300067",5122,"residential","400th Street",,"B",0,0,"F","F",1,275010.800623816,4971553.11130358
222,272950,"18298382",5115,"tertiary","County Highway 46","CR 46","B",0,0,"F","F",1,276990.836611166,4974815.07544668
223,274373,"18300156",5122,"residential","360th Street",,"B",0,0,"F","F",1,268223.393102231,4964679.11622456
224,131035,"18128395",5122,"residential","280th Avenue",,"B",0,0,"F","F",1,263724.604286831,4965639.68679313
225,131788,"18129324",5122,"residential","310th Street",,"B",0,0,"F","F",1,248703.299100926,5000023.88991034
226,133036,"18130828",5115,"tertiary","County Road 28","CR 28","B",0,0,"F","F",1,248441.559661303,4998429.6104746
227,272950,"18298382",5115,"tertiary","County Highway 46","CR 46","B",0,0,"F","F",1,276648.140474541,4974826.6190776
228,131788,"18129324",5122,"residential","310th Street",,"B",0,0,"F","F",1,246653.375357467,5000108.22138091
229,274234,"18299994",5122,"residential","410th Street",,"B",0,0,"F","F",1,276461.428216436,4969554.44311832
230,369694,"188893575",5115,"tertiary","450th Street","CR 8","B",0,0,"F","F",1,282956.957469386,4969742.10846474
231,273019,"18298462",5122,"residential","300th Avenue",,"B",0,0,"F","F",1,283376.533756016,4968133.19067336
232,132738,"18130463",5115,"tertiary","270th Street","CR 26","B",0,0,"F","F",1,253686.360574192,4993523.14591919
233,131960,"18129510",5122,"residential","260th Street",,"B",0,0,"F","F",1,256017.213658802,4991797.22702201
234,578399,"760038374",5113,"primary","State Highway 40","MN 40","B",0,0,"F","F",1,232592.980931888,4989497.00209162
235,578399,"760038374",5113,"primary","State Highway 40","MN 40","B",0,0,"F","F",1,233332.85201164,4989463.96512115
236,131730,"18129259",5122,"residential","350th Street",,"B",0,0,"F","F",1,246450.023996372,5006562.92795868
237,133038,"18130830",5122,"residential","County Highway 15",,"B",0,0,"F","F",1,244736.430801252,5006579.36588166
238,335906,"147526188",5122,"residential","271st Avenue",,"B",0,0,"F","F",1,255806.662774591,4999552.22020457
239,131171,"18128552",5121,"unclassified","260th Street",,"B",0,0,"F","F",1,233054.498122201,4992716.95622972
240,133101,"18130910",5122,"residential","241st Avenue",,"B",0,0,"F","F",1,250625.452304561,4990397.29697261
241,274299,"18300067",5122,"residential","400th Street",,"B",0,0,"F","F",1,274837.296050857,4968087.19265392
242,132441,"18130098",5115,"tertiary","County Highway 35","CR 35","B",0,0,"F","F",1,274371.253594811,4979347.90490014
243,133079,"18130882",5122,"residential","T-155",,"B",0,0,"F","F",1,248100.637221807,4969509.31651073
244,131063,"18128430",5113,"primary",,"US 75","B",0,0,"F","F",1,247475.60147108,4970466.38002762
245,590608,"772811678",5113,"primary","Highway 67","MN 67","B",0,0,"F","F",1,264489.559491384,4963985.83923283
246,131035,"18128395",5122,"residential","280th Avenue",,"B",0,0,"F","F",1,264876.619485198,4965598.30564679
247,132055,"18129619",5122,"residential","355th Avenue",,"B",0,0,"F","F",1,268486.2189002,4970308.92144211
248,132529,"18130207",5115,"tertiary","County Highway 8","CR 8","B",0,0,"F","F",1,267834.44370622,4975148.07727191
249,131356,"18128764",5122,"residential","150th Street",,"B",0,0,"F","F",1,268205.273478787,4973558.25381073
250,132655,"18130364",5122,"residential","310th Street",,"B",0,0,"F","F",1,251564.192668225,4999934.37639729
251,132368,"18130011",5115,"tertiary","County Highway 68","CR 68","B",0,0,"F","F",1,250763.370269222,5001589.14904397
252,131741,"18129274",5122,"residential","245th Avenue",,"B",0,0,"F","F",1,251841.587552572,5002000.47229519
253,335675,"147307171",5115,"tertiary","County Highway 34","CR19;CR 34","B",0,0,"F","F",1,250787.549799521,5004775.16780678
254,365475,"181972173",5142,"track",,,"B",0,0,"F","F",1,249468.39608883,5005939.89494513
255,131544,"18128979",5122,"residential","330th Street",,"B",0,0,"F","F",1,254875.281695698,5003059.7725525
256,369696,"188893581",5121,"unclassified","460th Street",,"B",0,0,"F","F",1,284486.275111017,4967665.84511072
257,369694,"188893575",5115,"tertiary","450th Street","CR 8","B",0,0,"F","F",1,282866.201306732,4967873.15490525
258,274564,"18300376",5122,"residential","430th Street",,"B",0,0,"F","F",1,279587.872104993,4966641.31976113
259,274564,"18300376",5122,"residential","430th Street",,"B",0,0,"F","F",1,279616.982801676,4967430.22367138
260,273741,"18299413",5115,"tertiary","310th Avenue","CR 5","B",0,0,"F","F",1,275654.501687359,4969999.12775513
261,132481,"18130144",5115,"tertiary","County Road 77","CR 77","B",0,0,"F","F",1,273303.599918668,4969337.51382549
262,132481,"18130144",5115,"tertiary","County Road 77","CR 77","B",0,0,"F","F",1,273194.761927244,4966901.37690597
263,369698,"188893588",5122,"residential","470th Street",,"B",0,0,"F","F",1,286191.564469314,4972484.6797323
264,131646,"18129158",5122,"residential","120th Street North",,"B",0,0,"F","F",1,258737.53707974,4969024.61131925
265,132224,"18129848",5122,"residential","Park Street",,"B",0,0,"F","F",1,270962.866047326,4971470.91429021
266,131085,"18128454",5122,"residential","191st Avenue",,"B",0,0,"F","F",1,243162.138401255,5007204.49654361
267,131583,"18129023",5122,"residential","170th Street",,"B",0,0,"F","F",1,275633.88148931,4976478.85948606
268,132441,"18130098",5115,"tertiary","County Highway 35","CR 35","B",0,0,"F","F",1,274241.436163534,4976529.16442371
269,131669,"18129185",5122,"residential","250th Street",,"B",0,0,"F","F",1,251664.085906063,4990364.53712649
270,131403,"18128817",5122,"residential","256th Street",,"B",0,0,"F","F",1,252635.376234131,4991948.55450546
271,133115,"18130928",5115,"tertiary","County Highway 19","CR 19","B",0,0,"F","F",1,249160.504278548,4994232.27042844
272,131469,"18128895",5122,"residential","221st Avenue",,"B",0,0,"F","F",1,247542.303084509,4994728.37494585
273,131362,"18128771",5122,"residential","140th Street",,"B",0,0,"F","F",1,269719.186893756,4971882.35786164
274,482153,"613945090",5115,"tertiary","County Highway 29","CR 29","B",0,0,"F","F",1,270146.379884295,4971268.06134258
275,131201,"18128589",5122,"residential","351st Avenue",,"B",0,0,"F","F",1,267736.402387978,4976698.52765162
276,131297,"18128697",5122,"residential","373rd Avenue",,"B",0,0,"F","F",1,271634.429224068,4982766.78709064
277,273019,"18298462",5122,"residential","300th Avenue",,"B",0,0,"F","F",1,275727.325028618,4968400.9882723
278,131343,"18128750",5122,"residential","150th Street",,"B",0,0,"F","F",1,272628.630948713,4973415.08950501
279,131035,"18128395",5122,"residential","280th Avenue",,"B",0,0,"F","F",1,257445.587712622,4965846.81341424
280,590607,"772811677",5115,"tertiary","The Theodore Christianson Drive","CR 11","B",0,0,"F","F",1,258635.399159268,4965150.2883338
281,273766,"18299444",5122,"residential","290th Street",,"B",0,0,"F","F",1,257036.882602489,4965674.86535422
282,133017,"18130804",5121,"unclassified","County Highway 14","CR 14","B",0,0,"F","F",1,235214.226822476,4986148.8888857
