from_cat,to_x,to_y,dist
1941,292077.454554638,4970820.52118155,4.12038354472784
6844,234076.315590284,4989427.27114877,0.537674062009394
6860,242462.542107348,4968112.40316097,2.41434067402372
6861,271228.246277618,4975001.54592623,19.2436746793443
6862,255433.299452417,4990317.64485748,0.241486647722402
6871,272632.731186119,4978191.0055128,2.11320563635354
6921,260325.397046392,4989916.81199723,3.11125732157246
6932,252059.216297271,5003149.35521503,11.2919615272159
6933,259961.116317842,4990027.28445802,3.0969943177071
6939,252489.472846912,4970932.92366087,1.05127421365277
6940,248964.730915788,5001632.29209363,0.910355480297147
6944,251844.060657683,5002000.86758808,0.0287911619988693
6948,245986.354570947,4972336.51576974,7.93544331426828
6954,246486.258477282,5007232.48494834,2.15582392829961
6955,250263.786633446,5002506.28461351,2.74232533896012
6957,279988.20728912,4978736.08185314,0.563579296638453
6958,268487.742137516,4970310.0182134,3.3142191988472
6959,252635.365049809,4991948.40512918,3.60197113082517
6960,271238.35700766,4976628.91852657,13.2983828715227
6961,257084.674,4990216.757,0.0470000002533197
6965,235372.1784,4994216.5832,6.68401846126995
6968,248572.931565491,5006582.01928239,16.4319889747862
6969,247986.886755571,5006921.9217557,4.86375719259916
6970,247798.185874427,5001568.07201115,0.642122423281048
6971,242589.313544398,4968272.72781407,1.80161541461064
6973,252372.606661115,4971104.27645939,4.43429084003117
6974,252420.9032,4973868.195,12.6637908011128
6975,272770.620438634,4983068.18778997,5.21391702229979
6981,246450.024061505,5006563.00839432,2.79402024283632
6983,270984.129177147,4976118.54586923,4.1315597161425
6988,261165.685590111,4984330.36637705,2.51396431725105
6990,261897.063399512,4988788.2019719,0.322988067344888
6991,266658.40213099,4965726.57002745,5.69799665467207
6992,266354.520873401,4982227.15689058,0.0221876752192486
6993,265804.803294604,4981745.58080686,1.31271379227547
6997,271377.972362876,4971827.22094092,1.12073966818825
6999,272694.602914273,4977942.09989841,5.16234413491021
7000,269617.433369391,4989621.84136802,1.31236951689084
7001,265126.219826029,4966215.68522835,1.20298980006662
7002,245562.789136011,5009932.61929495,2.49679037852332
12220,258732.450923775,4990761.04787548,2.30970204775761
16268,241839.210800726,4964930.98294537,1.22882005278613
16284,286132.013409541,4971330.0022143,1.60864414609746
16295,282870.525873512,4967872.79213773,0.650541593341143
16298,289439.537179554,4972226.70021265,1.23998668258955
16303,276454.159783528,4969552.68839537,0.785073727712558
16305,284486.297688573,4967665.85441812,6.8566866574256
16308,291483.664781723,4971120.04101739,0.0503787130998288
16311,268254.57,4965435.5776,3.05040000006557
16312,279662.435456929,4968749.0870988,1.45823118883445
16313,281321.815213546,4967869.23395825,0.792614524725724
16314,263476.528721429,4965186.39680557,2.78821137384165
16316,263458.931943808,4964659.72094319,1.18966206356636
16319,286190.759112389,4972484.7125297,8.77004006645857
17351,246449.34154381,5008041.12471373,2.92216007736848
17353,235214.878100673,4986146.89909203,2.1430626091961
17446,269586.364779673,4982073.23289263,5.33749969382398
17596,267946.115456719,4981638.17188054,0.127232469641047
17597,236754.189118551,4982843.8871219,4.88971259563438
18091,235944.665387366,4994020.72700348,0.672843587610518
18093,258467.647150505,4984305.17741427,2.62804549140908
18436,246179.963593032,5008286.37124635,1.14210526299724
18445,255263.85489475,4985321.5412006,0.565782928365006
19667,272343.239262556,4979793.60564585,0.7044043998027
20092,263515.748962757,4988474.68387476,1.1020555780459
20095,269958.685462645,4989025.16454566,1.8443524323645
20264,264976.687683952,4980115.15138488,3.84940533301361
20555,240679.642,4962971.9549,22.4662045215793
20578,287023.113997142,4968052.36353541,8.38688349698618
20579,286007.225742652,4967280.49574306,0.780201516837515
20580,286834.840510222,4969682.6255098,0.220653934349322
20730,240747.063723609,4986057.25890546,0.0521199038924716
20731,242095.868552053,4984267.1460214,28.605733936576
20732,240918.48615083,4985898.89762834,2.20529737104596
20733,242297.523921403,4984112.41557961,2.43401180637266
20734,243885.883525724,4983595.04730795,5.99196433191189
20844,250787.27044672,5004775.45890311,0.244908480253489
20943,245905.658824787,4974453.91928141,5.50218003126533
21152,270148.906472824,4971267.56026681,9.95503885444023
21446,241803.828032779,4966518.58277119,3.85034433901952
21447,241062.226210551,4963332.01029354,5.84242261784461
21527,269912.774578989,4966540.42654957,2.30178014081444
21528,271329.633225551,4970197.45824697,5.95841468370119
21529,270834.382735609,4968600.23240379,0.0297784206100372
21593,236969.915627113,4994279.23429043,1.72899023190963
21794,251343.546666432,4993632.34212608,0.236684487676731
21795,253827.803186251,4990929.14722444,5.41283545806945
23546,272395.660320449,4981455.20473266,0.93332762979905
23551,286149.973826259,4971064.04887209,5.23279703339536
23552,287777.906383805,4971406.17626355,11.6463956541467
23553,280254.596902365,4968232.3003731,5.84818079444561
23577,272641.237246005,4976954.93671956,15.5797209965085
23579,270472.092324272,4966992.64279413,1.82368909465319
23589,270957.715425574,4975378.0127032,0.107269955932971
23666,260121.72711951,4984875.65028243,7.39840706077944
23764,271637.273892039,4982765.11850761,0.398951945626316
24088,256888.380549913,4985164.03516694,4.89115591703129
