from_cat,to_x,to_y,dist
89,346665.409700059,5038877.60356146,3.88451287938184e-05
90,346204.521828402,5038775.34296459,2.17348449209793e-05
91,344596.384289573,5038681.99543648,4.15746004004779e-05
92,343415.449323631,5038931.04013387,1.78500840309743e-05
93,343042.462470826,5038619.85602757,4.56838484845571e-05
94,342162.783433864,5037786.57660947,4.82941467105931e-05
95,340609.702417723,5037612.97539827,3.82282946796663e-05
96,339833.190098805,5037901.50314449,3.81823175525055e-05
97,339016.226297682,5037746.46445008,1.02745455107726e-05
98,338639.140440638,5037623.03423483,8.91985746208209e-06
99,338432.209265782,5037604.35987244,5.54683755799614e-05
100,338388.065184774,5037587.32479608,6.04069842866941e-05
101,337091.447255443,5038061.80013915,4.35432247424588e-05
102,336984.486560056,5038448.35936116,4.80890544819781e-05
103,336991.139201834,5038487.04007543,7.47128791559375e-06
104,336636.208119359,5039303.67159156,4.14123484568644e-05
105,337234.77314271,5044313.73852609,2.76750859968439e-05
106,336497.62427209,5042103.71410722,2.65009390894157e-05
107,335086.393450576,5042142.12600207,1.89170301477821e-06
108,335006.498298682,5041741.12555289,3.80886119280325e-05
109,335001.272033239,5041147.83435566,4.82797955039107e-06
110,336212.167834202,5041211.39982657,4.7964138664673e-05
111,336455.051437388,5041296.0669073,3.05470752143388e-05
112,337513.293491495,5041430.4717035,1.07126158754604e-05
113,337681.605904356,5041460.39649835,1.27522449843279e-05
114,337839.413639816,5042475.97064224,3.00115444719527e-06
115,337759.225874594,5042069.30457954,4.47685335298005e-05
116,338332.788710815,5041283.30868191,1.27645481847324e-05
117,339252.080943584,5041223.36966025,3.96559835762834e-06
118,339897.925049091,5041195.20588127,3.38036792571384e-05
119,341500.260660658,5041170.57431099,3.23736045107786e-05
120,342423.982077005,5041701.26927118,9.38417650100163e-05
121,342456.718629265,5041760.37690867,3.3721628891452e-05
122,342492.134232274,5041824.32171896,3.11635979094048e-05
123,342534.316237917,5041896.9162291,3.07135733392676e-05
124,342685.620587766,5042182.67412967,6.41984653363767e-05
125,342591.988163851,5042073.47493835,5.37554023405165e-05
126,342762.745043027,5042243.86520462,1.14083909590765e-05
127,342904.192560391,5042260.55494607,5.09562580509894e-05
128,343138.086297373,5042277.81883526,3.81425857534935e-05
129,371184.566895731,5029486.18321006,2.1772491697949e-05
130,371528.849131371,5029269.94855738,3.06358067450404e-06
131,371656.187039338,5029183.78501358,3.55795854379351e-05
132,371634.063243878,5028433.37711823,7.94092200196298e-05
133,371791.882036283,5028470.32336988,4.23077427410468e-05
134,329528.356095336,5052423.34101057,2.06437775996614e-05
135,328675.952424882,5053201.4069007,0.0126686929749296
136,328330.232346548,5053547.95437933,3.28526554409099e-05
137,328114.408394574,5053714.03277923,0
138,327411.254417081,5054766.48351636,2.42684915314612e-05
139,330207.141499134,5055883.54028185,3.93860446134355e-07
140,330852.796705389,5056274.72481406,2.47801987683888e-05
141,331399.493469414,5056085.72250643,0
142,332398.309308334,5054214.92044551,9.57219819897434e-06
143,331738.386862803,5053847.71838934,4.75505677249317e-05
144,338666.954677377,5047808.40980194,7.46897515768852e-09
145,339249.432759563,5047535.07456109,3.72529029846191e-09
146,338733.183616515,5048487.06579253,2.83185291202604e-05
147,337282.422573198,5048515.15877625,2.00861268233243
148,335496.40094568,5050531.02177991,1.80737330172122
149,331903.791542808,5054193.20452174,1.5394993327983e-05
150,325980.039186565,5054676.75191751,1.02135809992577e-05
