cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
75,236291,"18254816",5114,"secondary","State Highway 4","MN 4","B",0,0,"F","F",1,360470.279840587,5032621.25940426
76,238028,"18256839",5115,"tertiary","County Highway 16","CR 16","B",0,0,"F","F",1,363355.530196882,5031906.9335818
77,159661,"18161190",5122,"residential","375th Street",,"B",0,0,"F","F",1,363204.626587328,5016648.75244251
78,151602,"18152650",5122,"residential","512th Avenue",,"B",0,0,"F","F",1,363336.333309273,5017200.72610372
79,152985,"18154114",5141,"service",,,"B",0,0,"F","F",1,366053.159176856,5019006.15732216
80,429985,"385446270",5122,"residential","160th Street Northeast",,"B",0,0,"F","F",1,357191.074821117,5030219.44128927
81,429985,"385446270",5122,"residential","160th Street Northeast",,"B",0,0,"F","F",1,357179.445270542,5029629.69259386
82,242537,"18261922",5122,"residential","443rd Avenue",,"B",0,0,"F","F",1,341498.491667696,5041170.60433083
83,242447,"18261821",5122,"residential","County Road 201",,"B",0,0,"F","F",1,338332.720950729,5041283.30614922
84,242904,"18262311",5115,"tertiary","County Road 192",,"B",0,0,"F","F",1,335971.220231804,5053328.10412235
85,238396,"18257260",5115,"tertiary","County Road 18","CR 18","B",0,0,"F","F",1,336584.364259893,5051702.73355454
86,234353,"18252393",5141,"service",,,"B",0,0,"F","F",1,333414.862974467,5050570.73132291
87,197206,"18206474",5115,"tertiary","County Highway 20","CR 20","B",0,0,"F","F",1,333089.387521605,5050172.23016171
88,238396,"18257260",5115,"tertiary","County Road 18","CR 18","B",0,0,"F","F",1,336212.310574834,5051709.43990294
89,242292,"18261656",5122,"residential","253rd Avenue",,"B",0,0,"F","F",1,371654.348884198,5029184.4460003
90,243173,"18262598",5152,"cycleway","Dairyland Trail",,"B",0,0,"F","F",1,346138.887324349,5046321.34696119
91,194314,"18203155",5122,"residential","208th Street",,"B",0,0,"F","F",1,329527.690098691,5052423.46663428
92,196070,"18205133",5115,"tertiary","County Highway 39","CR 39","B",0,0,"F","F",1,330780.490432296,5052070.56810139
93,237716,"18256476",5122,"residential","423rd Avenue",,"B",0,0,"F","F",1,344747.344115563,5045112.98238077
94,243184,"18262611",5152,"cycleway","Dairyland Trail",,"B",0,0,"F","F",1,344360.351615136,5045184.54714285
95,239292,"18258280",5113,"primary",,"MN 55","B",96,0,"F","F",1,336984.700705628,5038446.77184027
96,238396,"18257260",5115,"tertiary","County Road 18","CR 18","B",0,0,"F","F",1,337941.894637622,5051683.76951584
97,551633,"736905600",5115,"tertiary","County Highway 27","CR 27","B",0,0,"F","F",1,340228.871323161,5046830.81559225
