cat,lcat,along,x,y
1,1,0,429188.185297148,4861936.2678836
2,1,853.140360181456,428605.631503311,4861391.14241375
3,1,1706.28072036291,427844.444522521,4861057.4673141
4,2,0,427844.444522521,4861057.4673141
5,2,2178.56029390794,427267.036308861,4862400.82205756
6,2,4357.12058781588,426552.363626826,4864261.33292706
7,3,0,398070.630820955,4895921.52386834
8,3,121.882798087514,397951.648729067,4895906.6679405
9,3,243.765596175027,397896.142141072,4895801.60389442
10,4,0,397896.142141072,4895801.60389442
11,4,259.001074519284,397717.312375043,4895790.31453867
12,4,518.002149038567,397587.334853483,4895597.47731604
13,5,0,397587.334853483,4895597.47731604
14,5,274.236749437091,397318.722078905,4895545.15876739
15,5,548.473498874182,397053.459910341,4895564.94603432
16,6,0,397053.459910341,4895564.94603432
17,6,60.9415226188062,396996.465887005,4895586.51123902
18,6,121.883045237612,396940.107881521,4895609.69839919
19,7,0,396940.107881521,4895609.69839919
20,7,274.237211969332,396674.232337252,4895644.53519105
21,7,548.474423938664,396408.359851027,4895694.69384324
22,8,0,396408.359851027,4895694.69384324
23,8,152.354157281819,396263.010865659,4895740.36069876
24,8,304.708314563638,396117.66188029,4895786.02755429
25,9,0,396117.66188029,4895786.02755429
26,9,150.898269456206,395989.550900409,4895768.05047754
27,9,301.796538912412,395883.963630889,4895660.24687722
28,10,0,397888.210762397,4895782.45601121
29,10,182.846131944301,398042.155711911,4895684.59645596
30,10,365.692263888603,398185.339725733,4895574.34976625
31,11,0,398185.339725733,4895574.34976625
32,11,228.557538617369,398318.472761119,4895418.20252495
33,11,457.115077234737,398333.340641928,4895191.5141479
34,12,0,398333.340641928,4895191.5141479
35,12,106.660128869179,398294.452791414,4895100.32498666
36,12,213.320257738358,398301.751215804,4894993.91512242
37,13,0,398301.751215804,4894993.91512242
38,13,91.4230293041843,398302.535985417,4894902.49546139
39,13,182.846058608369,398303.32075503,4894811.07580035
40,14,0,398301.74998339,4894994.06251512
41,14,79.9393188564957,398379.354587138,4894974.88387658
42,14,159.878637712991,398456.959205567,4894955.70529744
43,15,0,397581.196115683,4895595.22689543
44,15,91.4122194894513,397577.306959226,4895503.897446
45,15,182.824438978903,397604.345854832,4895417.85026001
46,16,0,397604.345854832,4895417.85026001
47,16,243.765811263188,397618.497267774,4895190.36014469
48,16,487.531622526376,397574.751165504,4894957.55792222
49,17,0,397574.751165504,4894957.55792222
50,17,106.647565195224,397550.512641738,4894859.85459804
51,17,213.295130390447,397474.290389345,4894788.3488273
52,18,0,397474.290389345,4894788.3488273
53,18,319.942948818633,397314.52333237,4894563.22389074
54,18,639.885897637267,397177.78830334,4894294.35908387
55,19,0,397177.78830334,4894294.35908387
56,19,167.589293858673,397015.999042597,4894262.513223
57,19,335.178587717346,396869.285585995,4894216.04473068
58,20,0,396869.285585995,4894216.04473068
59,20,186.676648292089,396713.368907029,4894301.03395865
60,20,373.353296584179,396641.764382058,4894459.33986132
61,21,0,397574.781239787,4894979.59373752
62,21,106.647585218946,397679.606259429,4894999.22592257
63,21,213.295170437892,397776.116647162,4895007.12357946
64,22,0,397776.116647162,4895007.12357946
65,22,45.706081168195,397783.071172158,4894961.94968835
66,22,91.41216233639,397790.025697153,4894916.77579724
67,23,0,397790.025697153,4894916.77579724
68,23,42.8398545376938,397796.544086958,4894874.4347565
69,23,85.6797090753876,397803.062529302,4894832.09372385
70,24,0,410823.398982124,4873317.77097703
71,24,228.523263181517,410880.303809457,4873156.64882675
72,24,457.046526363034,411062.912921339,4873045.71546673
73,25,0,411062.912921339,4873045.71546673
74,25,396.106617726804,411218.739562841,4872699.9760805
75,25,792.213235453608,411395.711977115,4872405.25637065
76,26,0,411395.711977115,4872405.25637065
77,26,76.1743085581032,411452.340549752,4872354.30806307
78,26,152.348617116206,411508.969122389,4872303.35975549
79,27,0,411508.969122389,4872303.35975549
80,27,91.4091453058869,411576.923399655,4872242.22181272
81,27,182.818290611774,411644.877676921,4872181.08386994
82,28,0,431506.174186467,4882482.81487037
83,28,114.258214003666,431393.869477749,4882503.85273783
84,28,228.516428007332,431281.564769032,4882524.89060529
85,29,0,431382.502339645,4883330.70139739
86,29,57.1293285069924,431325.388596645,4883332.03576474
87,29,114.258657013985,431268.274853645,4883333.37013208
88,30,0,422775.875077036,4878633.33938217
89,30,91.4070202552099,422860.632533929,4878599.71492895
90,30,182.81404051042,422949.552198034,4878578.57674418
91,31,0,422949.552198034,4878578.57674418
92,31,91.406945997322,423029.182906421,4878540.39082247
93,31,182.813891994644,423092.500981618,4878474.46623579
94,32,0,423092.500981618,4878474.46623579
95,32,304.689736717086,423343.341130652,4878329.55995493
96,32,609.379473434171,423612.230069403,4878242.81848694
97,33,0,423612.230069403,4878242.81848694
98,33,60.937902065428,423645.921055129,4878293.13187568
99,33,121.875804130856,423678.346177489,4878344.72683035
100,34,0,423678.346177489,4878344.72683035
101,34,182.813691263652,423820.851960706,4878442.77454992
102,34,365.627382527303,423991.90220076,4878499.23292883
103,35,0,423991.90220076,4878499.23292883
104,35,411.330506734138,424309.838869893,4878714.1001123
105,35,822.661013468275,424332.00528202,4879052.67682565
106,36,0,424332.00528202,4879052.67682565
107,36,167.579096316742,424206.463572378,4879163.68147718
108,36,335.158192633484,424128.108911297,4879295.94027426
109,37,0,424128.108911297,4879295.94027426
110,37,45.7033626818463,424137.268777138,4879339.12408021
111,37,91.4067253636926,424160.665193519,4879378.384812
112,38,0,424160.665193519,4879378.384812
113,38,167.579148077531,424273.838125395,4879494.59974296
114,38,335.158296155062,424430.249886309,4879549.27897629
115,39,0,424430.249886309,4879549.27897629
116,39,76.1722509625205,424506.20696222,4879555.00037784
117,39,152.344501925041,424582.164038131,4879560.72177939
118,40,0,424582.164038131,4879560.72177939
119,40,34.2775458737733,424600.528297798,4879587.58818636
120,40,68.5550917475466,424616.710937586,4879617.80527293
121,41,0,422926.718743815,4878584.59374288
122,41,121.875978590902,422921.811380835,4878462.81660239
123,41,243.751957181803,422861.470640973,4878363.16814083
124,42,0,422861.470640973,4878363.16814083
125,42,208.712670607789,422786.835373297,4878183.06892756
126,42,417.425341215577,422790.033279345,4877974.38075763
127,43,0,423472.093757028,4878294.93753849
128,43,243.751695560401,423592.302140203,4878505.10795178
129,43,487.503391120801,423616.647318918,4878723.31286917
130,44,0,423616.647318918,4878723.31286917
131,44,167.579308199273,423536.944718804,4878860.7475412
132,44,335.158616398546,423614.712422076,4879006.474689
133,45,0,423544.812464236,4878251.28125286
134,45,167.579318773495,423417.138102677,4878145.30024152
135,45,335.15863754699,423333.254937401,4878018.70992654
136,46,0,423333.254937401,4878018.70992654
137,46,114.258634826319,423265.571818586,4877968.37496641
138,46,228.517269652638,423157.220380166,4877988.41221238
139,47,0,423615.593782711,4878244.8750263
140,47,152.344757621726,423723.179203179,4878140.83266166
141,47,304.689515243453,423826.304000197,4878050.53182959
142,48,0,423826.304000197,4878050.53182959
143,48,467.698336014542,423672.626964368,4877654.48498925
144,48,935.396672029084,423360.180415052,4877366.52434447
145,49,0,423360.180415052,4877366.52434447
146,49,233.087684056344,423128.393696414,4877342.71421029
147,49,466.175368112687,423018.498936018,4877161.655679
148,50,0,423018.498936018,4877161.655679
149,50,289.455476052741,422766.535421085,4877065.85977547
150,50,578.910952105481,422804.634872767,4876828.23041809
151,51,0,422804.634872767,4876828.23041809
152,51,76.1724450510143,422861.152050453,4876780.13147776
153,51,152.344890102029,422836.246066317,4876708.145831
154,52,0,422836.246066317,4876708.145831
155,52,152.344937464285,422783.797667572,4876565.19553967
156,52,304.68987492857,422763.146433677,4876414.88515748
157,53,0,422763.146433677,4876414.88515748
158,53,25.8986474749981,422760.398071274,4876389.13275089
159,53,51.7972949499961,422757.649708871,4876363.3803443
160,54,0,423823.899095565,4878089.96881365
161,54,91.4068381589877,423913.132074373,4878109.78510885
162,54,182.813676317975,424002.365053181,4878129.60140405
163,55,0,424002.365053181,4878129.60140405
164,55,167.57909344439,424168.786001337,4878149.01516223
165,55,335.158186888781,424333.226820283,4878171.37005973
166,56,0,424333.226820283,4878171.37005973
167,56,129.492874647874,424408.039297505,4878277.06536633
168,56,258.985749295748,424410.796018647,4878394.49796068
169,57,0,424007.705993972,4878130.78746501
170,57,76.1725880636652,424016.343024305,4878055.10612729
171,57,152.34517612733,424024.980054638,4877979.42478956
172,58,0,424330.34378984,4878167.29692482
173,58,83.7895337848787,424346.610609725,4878085.10156886
174,58,167.579067569757,424362.87742961,4878002.90621289
175,59,0,423361.852307578,4877366.66799954
176,59,95.2155087170314,423351.999238409,4877273.28104873
177,59,190.431017434063,423352.53369005,4877178.06703999
178,60,0,422757.649708871,4876363.3803443
179,60,60.9379878554854,422696.805243141,4876363.06076847
180,60,121.875975710971,422637.550064279,4876354.51259329
181,61,0,422637.550064279,4876354.51259329
182,61,152.34500693599,422635.460455404,4876206.23239272
183,61,304.690013871979,422647.072135602,4876054.39666072
184,62,0,422647.072135602,4876054.39666072
185,62,45.7034866557523,422652.055059785,4876008.97609939
186,62,91.4069733115045,422657.338297573,4875963.57900597
187,63,0,423836.781253573,4878448.34376695
188,63,95.2155948342205,423920.497138234,4878402.98232788
189,63,190.431189668441,424004.213022896,4878357.6208888
190,64,0,423981.406273451,4878486.76557003
191,64,201.856739748338,423979.821704995,4878688.41906712
192,64,403.713479496676,424011.323309959,4878834.6618655
193,65,0,424159.343782095,4878698.1250441
194,65,45.70340684612,424148.563360903,4878742.5388248
195,65,91.40681369224,424137.782939712,4878786.9526055
196,66,0,424128.085954295,4879232.98338655
197,66,99.0240622051238,424068.419190815,4879153.9540108
198,66,198.048124410248,424008.752427334,4879074.92463505
199,67,0,405653.376627987,4886059.23823158
200,67,258.996155006601,405887.298836829,4886089.55852726
201,67,517.992310013201,406048.040149993,4885915.16737667
202,68,0,406048.040149993,4885915.16737667
203,68,309.271733811514,406024.928101202,4885608.58586502
204,68,618.543467623027,406003.19774253,4885303.41100885
205,69,0,406003.19774253,4885303.41100885
206,69,80.7457694726694,406000.463849776,4885222.71153476
207,69,161.491538945339,405996.397750836,4885142.09182897
208,70,0,405996.397750836,4885142.09182897
209,70,295.560166458186,405931.79891286,4884855.62719281
210,70,591.120332916372,405900.219629851,4884579.65086264
211,71,0,405900.219629851,4884579.65086264
212,71,15.2350674158275,405890.041742897,4884568.31428924
213,71,30.470134831655,405879.863855943,4884556.97771585
214,72,0,406047.999965359,4885937.75000186
215,72,297.84519263814,406322.849950982,4885957.21692452
216,72,595.690385276279,406570.013470037,4886119.04811352
217,73,0,406570.013470037,4886119.04811352
218,73,159.206126010172,406707.575325295,4886184.15917939
219,73,318.412252020345,406866.230413961,4886185.609667
220,74,0,406866.230413961,4886185.609667
221,74,129.497692800009,406995.703692826,4886183.09520874
222,74,258.995385600018,407101.391685921,4886212.96814455
223,75,0,406311.562504379,4885952.23437692
224,75,129.497924680939,406322.014044061,4886080.87124859
