lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
60,0,399303.1639250156,4887132.744682933,0.0,399303.1639250156,4887132.744682933,-0.006188296305453243,-0.999980852311101,-0.35456552371853434,0,0
60,10,399313.0547225534,4887117.683187338,15.0,399313.1475469981,4887132.682900122,-0.006188296311586442,-0.999980852311063,-0.35456552406995456,0,0
60,20,399323.0754743147,4887123.621289652,9.0,399323.1311689898,4887132.621117323,-0.0061882972382500965,-0.9999808523053284,-0.354565577164891,0,0
60,30,399333.05909629725,4887123.559506842,9.0,399333.11479097244,4887132.559334513,-0.006188297244383295,-0.9999808523052904,-0.354565577516297,0,0
60,40,399343.0427182802,4887123.497724042,9.0,399343.0984129554,4887132.497551713,-0.006188297244383295,-0.9999808523052904,-0.354565577516297,0,0
60,50,399353.0077753518,4887120.435998681,12.0,399353.0820350307,4887132.435768908,-0.006188306572712197,-0.9999808522475628,-0.35456611200041266,0,0
60,60,399363.00996224524,4887123.374158432,9.0,399363.06565692043,4887132.373986103,-0.006188297244383295,-0.9999808523052904,-0.354565577516297,0,0
60,70,399372.9997725249,4887124.312356484,8.0,399373.0492789028,4887132.312203303,-0.0061882972382500965,-0.9999808523053284,-0.354565577164891,0,0
60,75,399378.0101484082,4887127.281407631,5.0,399378.0410898944,4887132.281311893,-0.006188297244383295,-0.9999808523052904,-0.354565577516297,0,1
60,80,399378.7355602373,4887127.592486104,7.0,399373.07323824405,4887131.708079578,0.8089031418943048,-0.5879419248816351,53.988903434854315,0,0
60,90,399386.22326881555,4887134.492540094,9.0,399378.94314050634,4887139.784017374,0.8089031454690654,-0.5879419199634025,53.98890378321985,0,0
60,100,399392.0931711136,4887142.568477936,9.0,399384.8130428046,4887147.859955216,0.8089031454413377,-0.5879419200015509,53.98890378051774,0,0
60,110,399397.1541702646,4887151.232357694,8.0,399390.6829450971,4887155.9358930485,0.8089031459404372,-0.587941919314879,53.9889038291557,0,0
