397078.750629808,4887032.70278289
396481.327144864,4886812.17644262
395782.170360332,4887188.33741799
393238.887131184,4884825.08149417
393242.170440527,4884397.63623603
393180.126871715,4884150.6913209
390178.451403547,4880837.2748136
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
396858.603272669,4884461.66260277
396777.740719707,4884449.89774697
396521.615431987,4884331.86259218
396858.603272669,4884461.66260277
396777.740719707,4884449.89774697
396521.615431987,4884331.86259218
399298.785158367,4887121.44543711
399293.974345097,4887141.15057561
399301.576335556,4887122.49078489
394444.914690194,4887862.90403245
394160.144693821,4887897.72147123
393966.621455056,4887816.75426404
394444.914690194,4887862.90403245
394160.144693821,4887897.72147123
393966.621455056,4887816.75426404
393476.993554058,4887707.9558017
393472.714132452,4887692.68132515
393140.922387332,4887403.94556631
393205.694104517,4887033.27401654
393625.109945708,4886531.24420282
393482.356173157,4887716.28264582
392707.223544789,4888018.82702881
392697.155903512,4888009.99482263
392307.780181622,4887647.49981408
391898.8384267,4887233.53543137
391458.196428676,4886547.64901281
390850.249026645,4886430.43120501
392613.906547685,4888541.9905062
390559.38528071,4883229.16267252
399448.846469055,4885167.9510864
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
402250.752210242,4882817.56594025
401500.284480565,4881710.93166297
400707.472187882,4881353.85017606
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
396896.684267194,4877753.89014722
399371.980997393,4887037.7428063
399369.751196404,4887039.74413082
399366.778128418,4887042.41256351
399364.85075578,4887044.68989466
399301.576335556,4887122.49078489
396858.603272669,4884461.66260277
396777.740719707,4884449.89774697
396521.615431987,4884331.86259218
396858.603272669,4884461.66260277
396777.740719707,4884449.89774697
396521.615431987,4884331.86259218
396858.603272669,4884461.66260277
396777.740719707,4884449.89774697
396521.615431987,4884331.86259218
395942.012784254,4883749.81477495
401015.905792338,4885816.79702267
401011.923372786,4885819.81745156
401003.958533681,4885825.85830935
400997.826774786,4885830.97680674
400899.135448948,4885900.85406443
400890.752479174,4885905.71861885
400595.91744187,4886102.9327473
400196.423026167,4886398.99553624
400191.831705908,4886400.95475993
399371.980997393,4887037.7428063
399369.751196404,4887039.74413082
399366.778128418,4887042.41256351
399364.85075578,4887044.68989466
399301.576335556,4887122.49078489
396497.805278198,4888407.1617117
396314.705561029,4889594.40204098
396321.001143245,4890003.81972994
396322.106248882,4890602.84445053
396123.221455911,4890275.4143633
395995.10567753,4890205.68520383
395974.433721067,4890195.87917569
395720.654163294,4890135.6079335
396314.705561029,4889594.40204098
396321.001143245,4890003.81972994
396322.106248882,4890602.84445053
394444.914690194,4887862.90403245
394160.144693821,4887897.72147123
393966.621455056,4887816.75426404
393379.780448287,4887789.82750958
393476.993554058,4887707.9558017
393472.714132452,4887692.68132515
393140.922387332,4887403.94556631
393205.694104517,4887033.27401654
393625.109945708,4886531.24420282
393482.356173157,4887716.28264582
393041.662816508,4888020.43966365
392712.847952654,4888022.99228721
392948.705371907,4888201.45946093
392946.910560475,4888203.86272318
392943.919208087,4888207.86816026
392940.927855699,4888211.87359734
392937.93650331,4888215.87903442
392934.945150922,4888219.88447149
392931.953798534,4888223.88990857
390559.38528071,4883229.16267252
389995.875979106,4880356.12253437
390178.451403547,4880837.2748136
389995.875979106,4880356.12253437
390178.451403547,4880837.2748136
402250.752210242,4882817.56594025
401500.284480565,4881710.93166297
400707.472187882,4881353.85017606
402250.752210242,4882817.56594025
401500.284480565,4881710.93166297
400707.472187882,4881353.85017606
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
402250.752210242,4882817.56594025
401500.284480565,4881710.93166297
400707.472187882,4881353.85017606
402250.752210242,4882817.56594025
401500.284480565,4881710.93166297
400707.472187882,4881353.85017606
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
396896.684267194,4877753.89014722
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
398200.711475714,4879662.6411902
398194.832357014,4879658.8519605
397796.263892175,4879429.73884145
397652.044942521,4879346.92060757
397603.120518467,4879319.9155512
393538.836084163,4879566.0707895
397530.026592866,4878317.01899276
397532.823441203,4878316.04562072
397726.053174421,4878311.13932811
390947.868483466,4881412.53524628
390936.21122955,4881542.18339212
390736.874764388,4882193.92971266
390582.217934672,4882441.92993106
394444.914690194,4887862.90403245
394160.144693821,4887897.72147123
393966.621455056,4887816.75426404
397078.750629808,4887032.70278289
396481.327144864,4886812.17644262
395782.170360332,4887188.33741799
396896.684267194,4877753.89014722
397078.750629808,4887032.70278289
396481.327144864,4886812.17644262
395782.170360332,4887188.33741799
398622.91151982,4879402.69452976
398631.892974143,4879445.61885518
398633.825447838,4879455.43033693
398634.984932056,4879461.31722599
398672.993853445,4879657.0904369
398661.77684647,4879685.95431835
398582.51381648,4879724.86491117
398578.981235069,4879726.68221083
398572.799217599,4879729.86248524
398565.734054775,4879733.49708456
398542.680576791,4879750.8782576
398231.003226479,4879681.86775099
398225.32813382,4879677.80518053
