cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
285,151432,"18152458",5122,"residential","310th Avenue",,"B",0,0,"F","F",1,399175.516953111,4821951.93906207
286,152753,"18153864",5122,"residential","40th Street",,"B",0,0,"F","F",1,396964.522419257,4821975.35403132
287,808555,"1108869943",5113,"primary","State Highway 109","MN 109","B",96,1,"T","F",1,443470.263320886,4842613.39318081
288,91524,"18079571",5141,"service",,,"B",0,0,"F","F",1,444777.491614599,4843900.4597
289,807487,"1106698609",5122,"residential","480th Avenue",,"B",0,1,"T","F",1,426606.761113329,4820470.53460901
290,582804,"765527055",5122,"residential","20th Street",,"B",0,0,"F","F",1,433396.271444399,4818250.29525382
291,308343,"118337539",5113,"primary","US Highway 169","US 169","F",96,0,"F","F",1,411117.732264189,4836025.61997612
292,298228,"81177471",5111,"motorway",,"I 90","F",112,0,"F","F",1,425810.258412458,4833690.32715244
293,151907,"18152970",5122,"residential","60th Street",,"B",0,0,"F","F",1,395403.606121472,4825240.64514074
294,89494,"18077263",5141,"service",,,"B",0,0,"F","F",1,399191.036947763,4821722.4046152
295,93091,"18081581",5122,"residential","437th Avenue",,"B",0,0,"F","F",1,420139.988995835,4847385.1237753
296,298211,"81177451",5111,"motorway",,"I 90","F",112,0,"F","F",1,425791.892707858,4833660.89437799
297,150846,"18151773",5141,"service",,,"B",0,0,"F","F",1,397564.580025895,4821945.73369146
298,306939,"115087327",5122,"residential","200th Street",,"B",0,0,"F","F",1,420548.3896779,4847361.01521926
