from_cat,to_x,to_y,dist
3602,453356.383798122,4882729.29936911,5.35566084311208
14320,446506.6568,4871189.6853,14.0751187044339
14978,438478.6254,4880405.6272,1.62892928027465
14980,442065.290606558,4882626.26209718,1.28937124837659
14981,440638.15576529,4881014.02472346,2.23426571755866
14982,439496.287860712,4880289.39314805,0.392175023998242
15029,452785.834158932,4880955.10472786,0.597947324832673
15036,443325.960289745,4881817.20703249,3.29549679547449
15049,442170.90998122,4884243.94015448,0.111417078779035
15050,447233.613743172,4860043.66418596,0.483787263071334
15051,442183.522279096,4884484.86830636,0.12482802101463
15052,453289.558751096,4882645.4758883,0.907205822034741
15053,454793.157814424,4878634.63088196,5.63828258903495
16424,460331.731808407,4859982.759537,1.63416248521361
16429,453788.849435097,4882847.44237578,2.82207433581693
17540,447195.940030141,4860083.67188708,0.00188732467169426
17601,442154.6677641,4886189.56100514,1.42990404826412
17607,448735.172344694,4888235.52507962,1.08580624388331
19020,460515.021286258,4860129.36321518,2.10569740161327
19699,452826.38436697,4879345.13721465,2.14338110898007
20235,445076.8563,4861617.0003,28.6913199389468
20236,445584.725065921,4860522.50890402,1.1415866972061
20251,438333.3406,4861366.9137,1.64870077522514
