452579.594935306,4873574.27701094,25
453607.121264838,4872892.78070098,25
462264.926979083,4870471.73779981,25
460312.9928678,4869625.21311356,25
455571.752650468,4855958.59608525,25
463171.386962554,4873233.28092374,25
465411.217896665,4873450.01488351,25
454546.767674993,4870869.01817172,25
453626.654467783,4871696.87594186,25
447598.352289502,4872931.85002954,25
460241.906366728,4858352.01156412,25
459119.701871337,4871294.3772567,25
461308.894398397,4883826.60105661,25
459731.20402116,4882717.26693229,25
464850.496093713,4885709.35953094,25
443328.202677197,4881816.12254577,25
444352.548301823,4881022.08114343,25
461143.897372706,4864783.57766645,25
460950.308563276,4863174.69428647,25
453787.937661758,4882847.47908889,25
439578.542981359,4861695.69896485,25
442541.50346532,4883399.50004378,25
443343.960421547,4882721.35946872,25
444899.401637047,4882980.19404917,25
452180.34352612,4881307.77439184,25
452826.388468009,4879343.51316753,25
440638.252022296,4881014.329929,25
441664.42963692,4885032.32015137,25
447878.223422127,4887843.73088321,25
445476.522191902,4881012.53441589,25
441563.19804766,4861996.78091604,25
461550.817175613,4858343.49851626,25
462486.653505263,4857216.98129895,25
444176.480323959,4858439.05129376,25
447251.834981664,4885832.40486448,25
450158.731506343,4885051.08044577,25
465240.170783532,4870797.55179698,25
440050.283266613,4861689.50141643,25
460927.495098103,4860250.83251578,25
461619.085748507,4859958.29207856,25
447195.364272553,4860083.67108181,25
449595.533927507,4858007.28565598,25
451195.083704277,4857896.13910797,25
463500.932276704,4858332.40516211,25
463548.000312231,4859944.27595805,25
446581.690704586,4882985.0839354,25
442217.416682552,4885029.09010257,25
442170.908901803,4884243.8148217,25
440821.601147392,4881011.84500439,25
445586.542585226,4860521.34793625,25
445978.88060982,4860050.10256804,25
442026.598203256,4889057.60804399,25
440801.912742513,4889875.56959938,25
439927.869853817,4889882.12216722,25
465848.77897796,4888266.69528502,25
456700.260535758,4881283.57278464,25
452785.837396839,4880954.40253417,25
465787.556219746,4870231.42968213,25
439768.85801802,4889885.6053374,25
453158.199447227,4873160.11192585,25
463407.535486383,4873473.69622505,25
453604.616385971,4871965.93327446,25
447314.173007366,4872780.44583267,25
461014.234866191,4883338.3060188,25
442522.96499763,4882091.20341678,25
453356.222323663,4882728.45931723,25
460220.643982503,4860012.63753675,25
460516.076110137,4860129.29766378,25
452812.252165241,4855977.56039854,25
439496.894916043,4880289.27263504,25
445577.446414396,4858430.75376976,25
443201.407198743,4886396.74833595,25
466004.609234971,4886105.82157625,25
441437.657399895,4885849.60323426,25
454792.531202338,4878633.94705154,25
456241.790361011,4880936.84557027,25
441118.286959166,4861685.61583796,25
445579.17018094,4858428.7397538,25
443960.752745675,4857410.93640057,25
443186.340881191,4886283.32672862,25
447233.489875905,4860044.85243124,25
449006.463152999,4858418.53506267,25
452796.785488307,4856092.84633021,25
442154.671133891,4886188.60539853,25
442186.464899635,4884516.0355105,25
442064.866524439,4882625.5864522,25
440906.560183873,4880727.91819989,25
442024.386783183,4889063.99334563,25
440987.800020807,4889915.3235949,25
465869.317225572,4886904.14785216,25
456200.269910282,4880836.33946812,25
460333.583468871,4859982.80372735,25
455127.076870658,4879334.0169926,25
454809.979768451,4878653.37605883,25
453313.765693007,4882664.30594844,25
443210.355967209,4886167.35077451,25
442183.386628785,4884483.5333736,25
453288.468246691,4882644.63970992,25
442186.056921254,4884511.69954653,25
452579.594935306,4873574.27701094,25
453158.199447227,4873160.11192585,25
462264.907904428,4870471.73178335,25
460312.9928678,4869625.21311356,25
455571.752650468,4855958.59608525,25
463171.386962554,4873233.28092374,25
465411.217896665,4873450.01488351,25
454546.767674993,4870869.01817172,25
453627.801879706,4871694.72994533,25
447314.145774124,4872780.44789833,25
460242.01524662,4858349.70386356,25
461014.229178945,4883338.27710605,25
459732.226208574,4882717.23600943,25
444352.548301823,4881022.08114343,25
461143.897372706,4864783.57766645,25
460950.328563832,4863174.69447025,25
442541.50346532,4883399.50004378,25
443345.976717421,4882720.07954456,25
452181.9844996,4881307.75368205,25
452826.370528141,4879344.08037404,25
441664.385259182,4885032.89392968,25
455126.988536251,4879332.50819214,25
447878.223422127,4887843.73088321,25
445476.522191902,4881012.53441589,25
441118.286959166,4861685.61583796,25
462486.653505263,4857216.98129895,25
447251.796466372,4885833.46888459,25
450158.731746087,4885051.06012139,25
440050.296700637,4861690.53893022,25
460927.495098103,4860250.83251578,25
448002.631699502,4859190.42130981,25
451195.083704277,4857896.13910797,25
463500.91226814,4858332.40510279,25
445586.542585226,4860521.34793625,25
440801.912742513,4889875.56959938,25
439927.869853817,4889882.12216722,25
465847.376236498,4888266.67152414,25
456700.90848581,4881284.90920502,25
439768.85801802,4889885.6053374,25
453607.121264839,4872892.78070098,25
462264.907904428,4870471.73178335,25
460312.9928678,4869625.21311356,25
463407.535400928,4873473.67618656,25
447598.352289502,4872931.85002954,25
