227172.359498712,5139009.25636956
228102.058765485,5139581.84845707
230827.295326985,5139473.9658646
226781.616327002,5136215.06911052
241156.369664238,5138183.73353479
241173.673995708,5138787.43926521
241193.885134337,5139413.90833541
243215.738421854,5142153.766253
243588.088133897,5142145.53476809
244196.37738174,5142124.61210144
227172.359498712,5139009.25636956
228102.058765485,5139581.84845707
230827.295326985,5139473.9658646
230392.76728782,5137866.45465106
241878.709006924,5156759.76513166
233970.12218864,5148679.96989254
234355.639415142,5149024.10017303
234435.214144754,5149029.76420408
234491.720408671,5149045.45628809
234632.986558662,5149085.43654464
234756.509004525,5149115.25876572
235704.188007545,5149361.85199588
237005.686143832,5149702.00637817
237588.362295062,5149852.28287851
240725.698145339,5150337.95417654
241553.275716527,5150308.44692004
241620.37778248,5150303.98055965
241625.850178052,5150307.23417604
241630.176904477,5150301.7378992
243018.719799091,5144670.0613978
243125.762379241,5142944.62585359
243146.645980973,5142351.05045841
218407.620392731,5154557.71391055
218612.34510246,5154550.79621563
233569.738560728,5144968.60166015
233549.250988894,5144403.14703525
231124.059787163,5144282.30271199
236632.63479351,5139194.93556225
228917.363272343,5141165.72506291
230205.390159908,5141094.50159038
233503.290230722,5143736.13664045
233422.699240807,5141731.97051162
247406.866113623,5139404.95628035
242702.77088274,5136147.32456883
223456.3460272,5136518.45224049
223081.811156529,5136546.25337342
242077.888434824,5142204.96091723
243215.738421854,5142153.766253
243588.088133897,5142145.53476809
244196.37738174,5142124.61210144
234703.312207775,5137470.21339772
236210.213750568,5138856.56774577
236390.808121204,5139021.57095813
242077.888434824,5142204.96091723
224391.776506286,5144598.66162972
231106.931749959,5144498.73042813
231126.008804895,5144933.65533037
