lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
127,660,215272.13403383843,5197292.302448282,16.0,215288.12529266524,5197291.773637225,-0.9994536766748322,0.0330506910844551,268.1059899643526,0,0
127,670,215271.80355372644,5197282.308721972,16.0,215287.7948125532,5197281.779910914,-0.9994536766738147,0.03305069111522166,268.10598996258886,0,0
127,680,215271.47307361444,5197272.314995652,16.0,215287.46433244122,5197271.786184594,-0.9994536766738708,0.03305069111352927,268.10598996268584,0,0
127,690,215271.14259350215,5197262.321269347,16.0,215287.1338523284,5197261.7924582735,-0.9994536766411812,0.033050692102059076,268.1059899060163,0,0
127,700,215270.81211338946,5197252.327543031,16.0,215286.80337221624,5197251.798731973,-0.9994536766738147,0.03305069111522166,268.10598996258886,0,0
127,710,215270.39684507053,5197242.421895079,16.0,215286.37905725447,5197241.667644652,-0.9988882614963251,0.047140651722786545,267.29803824691817,0,0
127,720,215269.92547678374,5197232.433822455,16.0,215285.90768896844,5197231.679572043,-0.9988882615429242,0.047140650735374906,267.2980383035557,0,0
127,730,215269.45410849754,5197222.44574984,16.0,215285.43632068147,5197221.691499412,-0.9988882614963251,0.047140651722786545,267.29803824691817,0,0
127,740,215268.98274021054,5197212.457677221,16.0,215284.96495239448,5197211.703426793,-0.9988882614963251,0.047140651722786545,267.29803824691817,0,0
127,750,215268.51137192338,5197202.469604603,16.0,215284.4935841077,5197201.715354183,-0.9988882615190929,0.047140651240349385,267.2980382745905,0,0
127,760,215268.04000363662,5197192.481531977,16.0,215284.02221582166,5197191.727281572,-0.9988882615656919,0.047140650252938184,267.298038331228,0,0
127,770,215267.56863534963,5197182.493459357,16.0,215283.55084753467,5197181.7392089525,-0.9988882615656919,0.047140650252938184,267.298038331228,0,0
127,780,215267.09726706354,5197172.50538675,16.0,215283.0794792475,5197171.751136323,-0.998888261498395,0.04714065167892826,267.29803824943383,0,0
127,790,215266.62589877652,5197162.51731413,16.0,215282.60811096046,5197161.763063703,-0.9988882614963251,0.047140651722786545,267.29803824691817,0,0
127,800,215266.15453048953,5197152.52924151,16.0,215282.13674267347,5197151.774991082,-0.9988882614963251,0.047140651722786545,267.29803824691817,0,0
127,810,215265.68316220274,5197142.541168885,16.0,215281.66537438743,5197141.786918473,-0.9988882615429242,0.047140650735374906,267.2980383035557,0,0
127,820,215265.21179391653,5197132.55309627,16.0,215281.1940061005,5197131.798845843,-0.998888261498395,0.04714065167892826,267.29803824943383,0,0
127,830,215264.74042562954,5197122.5650236495,16.0,215280.72263781348,5197121.810773222,-0.9988882614963251,0.047140651722786545,267.29803824691817,0,0
127,840,215264.26905734252,5197112.576951031,16.0,215280.25126952646,5197111.822700603,-0.9988882614963251,0.047140651722786545,267.29803824691817,0,0
127,850,215263.67809053912,5197102.677187993,16.0,215279.6485461415,5197101.705309477,-0.9981534751504058,0.06074240730468622,266.5175726971464,0,0
127,860,215263.0707157121,5197092.696462642,16.0,215279.04117131454,5197091.724584127,-0.9981534751538422,0.060742407248215495,266.517572700388,0,0
127,870,215262.46334088506,5197082.7157372935,16.0,215278.4337964875,5197081.743858777,-0.9981534751520775,0.06074240727721417,266.51757269872337,0,0
127,880,215261.85596605894,5197072.73501195,16.0,215277.8264216604,5197071.763133418,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,890,215261.24859123197,5197062.7542866,16.0,215277.21904683343,5197061.782408068,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,900,215260.64121640497,5197052.77356125,16.0,215276.61167200637,5197051.801682717,-0.9981534750886407,0.06074240831964411,266.517572638886,0,0
127,910,215260.033841578,5197042.792835901,16.0,215276.0042971794,5197041.820957367,-0.9981534750886407,0.06074240831964411,266.517572638886,0,0
127,920,215259.42646675117,5197032.812110549,16.0,215275.396922352,5197031.840232005,-0.9981534750508388,0.06074240894082426,266.51757260322915,0,0
127,930,215258.81909192418,5197022.831385199,16.0,215274.78954752506,5197021.859506656,-0.9981534750542754,0.060742408884353095,266.5175726064707,0,0
127,940,215258.21171709715,5197012.850659849,16.0,215274.18217269803,5197011.878781307,-0.9981534750542754,0.060742408884353095,266.5175726064707,0,0
127,950,215257.6043422703,5197002.869934493,16.0,215273.57479787216,5197001.898055967,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,960,215256.9969674433,5196992.889209143,16.0,215272.96742304516,5196991.917330617,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,970,215256.3895926163,5196982.908483793,16.0,215272.36004821816,5196981.936605267,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,980,215255.78221778912,5196972.927758434,16.0,215271.75267339151,5196971.955879917,-0.9981534751504058,0.06074240730468622,266.5175726971464,0,0
127,990,215255.174842963,5196962.9470330905,16.0,215271.1452985644,5196961.975154557,-0.9981534750886407,0.06074240831964411,266.517572638886,0,0
127,1000,215254.56746813597,5196952.966307741,16.0,215270.53792373737,5196951.994429207,-0.9981534750886407,0.06074240831964411,266.517572638886,0,0
127,1010,215253.96009330897,5196942.98558239,16.0,215269.93054891043,5196942.013703858,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,1020,215253.35271848194,5196933.00485704,16.0,215269.3231740834,5196932.032978508,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,1030,215252.74534365497,5196923.02413169,16.0,215268.71579925643,5196922.052253158,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,1040,215252.13796882794,5196913.04340634,16.0,215268.1084244294,5196912.071527808,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,1050,215251.53059400117,5196903.0626809895,16.0,215267.50104960205,5196902.090802447,-0.9981534750542754,0.060742408884353095,266.5175726064707,0,0
127,1060,215250.9232191743,5196893.081955633,16.0,215266.89367477616,5196892.110077107,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,1070,215250.31584434732,5196883.101230282,16.0,215266.28629994913,5196882.129351756,-0.9981534751126039,0.06074240792586637,266.51757266148957,0,0
127,1080,215249.7084695203,5196873.120504932,16.0,215265.67892512216,5196872.148626406,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,1090,215249.1010946933,5196863.139779582,16.0,215265.07155029516,5196862.167901056,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,1100,215248.4937198672,5196853.159054238,16.0,215264.46417546808,5196852.187175696,-0.9981534750542754,0.060742408884353095,266.5175726064707,0,0
127,1110,215247.88634504017,5196843.1783288885,16.0,215263.85680064105,5196842.206450346,-0.9981534750542754,0.060742408884353095,266.5175726064707,0,0
127,1120,215247.27897021294,5196833.19760353,16.0,215263.2494258144,5196832.225724998,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,1130,215246.671595386,5196823.216878179,16.0,215262.6420509874,5196822.244999646,-0.9981534750886407,0.06074240831964411,266.517572638886,0,0
127,1140,215246.06422055897,5196813.23615283,16.0,215262.03467616037,5196812.264274296,-0.9981534750886407,0.06074240831964411,266.517572638886,0,0
127,1150,215245.456845732,5196803.25542748,16.0,215261.4273013334,5196802.2835489465,-0.9981534750886407,0.06074240831964411,266.517572638886,0,0
127,1160,215244.84947090494,5196793.27470213,16.0,215260.8199265064,5196792.302823598,-0.9981534750920772,0.06074240826317339,266.51757264212756,0,0
127,1170,215244.2420960781,5196783.293976773,16.0,215260.21255168054,5196782.322098257,-0.9981534751538422,0.060742407248215495,266.517572700388,0,0
127,1180,215243.6347212511,5196773.313251423,16.0,215259.60517685354,5196772.341372907,-0.9981534751538422,0.060742407248215495,266.517572700388,0,0
127,1190,215243.0273464243,5196763.332526072,16.0,215258.99780202616,5196762.360647546,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,1200,215242.4199715973,5196753.351800722,16.0,215258.39042719916,5196752.379922196,-0.9981534751160405,0.06074240786939521,266.5175726647311,0,0
127,1210,215241.81259677117,5196743.371075379,16.0,215257.78305237205,5196742.399196836,-0.9981534750542754,0.060742408884353095,266.5175726064707,0,0
127,1220,215241.20522194423,5196733.390350029,16.0,215257.17567754505,5196732.418471485,-0.9981534750508388,0.06074240894082426,266.51757260322915,0,0
127,1230,215240.59887503632,5196723.36960688,16.0,215256.57543954477,5196722.503935749,-0.9985352817790363,0.054104445681114895,266.8985292013979,0,0
