lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
4,0,409696.5135193995,4979887.868057387,13.0,409683.52833702695,4979888.488572295,0.9988601825068758,-0.04773191597171464,87.26412312096414,0,0
4,10,409696.9907104185,4979897.85397764,13.0,409684.0055280462,4979898.474492555,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,20,409694.471320889,4979907.983093645,10.0,409684.482719064,4979908.460412806,0.9988601825019774,-0.04773191607422035,87.26412311508429,0,0
4,30,409698.94395263796,4979917.778086234,14.0,409684.9599100832,4979918.446333065,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,40,409696.42456310947,4979927.907202234,11.0,409685.4371011022,4979928.432253315,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,50,409696.9017541285,4979937.89312249,11.0,409685.91429212096,4979938.4181735655,0.9988601825040998,-0.04773191602980528,87.264123117632,0,0
4,60,409697.37894514645,4979947.879042744,11.0,409686.3914831392,4979948.404093825,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,70,409700.852716713,4979957.721767251,14.0,409686.8686741579,4979958.390014075,0.9988601825068758,-0.04773191597171464,87.26412312096414,0,0
4,80,409697.334467002,4979967.898615165,10.0,409687.345865177,4979968.375934325,0.9988601825040998,-0.04773191602980528,87.264123117632,0,0
4,90,409701.80709875096,4979977.693607755,14.0,409687.8230561962,4979978.361854586,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,100,409701.28542958654,4979987.7272599265,13.0,409688.300247214,4979988.347774835,0.9988601825040998,-0.04773191602980528,87.264123117632,0,0
4,110,409699.76490024047,4979997.808644014,11.0,409688.7774382332,4979998.333695096,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,120,409699.243231077,4980007.842296185,10.0,409689.25462925195,4980008.319615345,0.9988601825040998,-0.04773191602980528,87.264123117632,0,0
4,130,409700.7192822785,4980017.780484519,11.0,409689.731820271,4980018.305535596,0.9988601825019774,-0.04773191607422035,87.26412311508429,0,0
4,140,409701.1964732965,4980027.766404773,11.0,409690.20901128923,4980028.291455855,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,150,409702.672524498,4980037.704593113,12.0,409690.686202308,4980038.277376106,0.9988601825019774,-0.04773191607422035,87.26412311508429,0,0
4,160,409702.1508553345,4980047.738245283,11.0,409691.1633933272,4980048.263296365,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,170,409704.62576671847,4980057.628701701,13.0,409691.6405843462,4980058.249216615,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,180,409702.1063771895,4980067.757817705,10.0,409692.117775364,4980068.235136855,0.9988601825512908,-0.04773191504226442,87.26412317427848,0,0
4,190,409706.57900893793,4980077.552810295,14.0,409692.5949663832,4980078.221057125,0.998860182480753,-0.047731916518371005,87.2641230896073,0,0
4,200,409704.05961940956,4980087.6819263,11.0,409693.072157402,4980088.206977376,0.9988601825040998,-0.04773191602980528,87.264123117632,0,0
4,210,409704.5623650598,4980097.656469594,11.0,409693.58071148925,4980098.291516723,0.9983321427749637,-0.057731557248609636,86.69038523196532,0,0
4,220,409704.14119349397,4980107.694842425,10.0,409694.1578720659,4980108.272157991,0.9983321428091173,-0.05773155665800378,86.69038526586107,0,0
4,230,409705.71668621333,4980117.6177521385,11.0,409694.73503264185,4980118.252799251,0.9983321428630596,-0.05773155572519818,86.69038531939619,0,0
4,240,409706.2938467898,4980127.598393419,11.0,409695.31219321897,4980128.233440543,0.9983321428060123,-0.05773155671169522,86.69038526277964,0,0
4,250,409707.8693395096,4980137.521303132,12.0,409695.8893537959,4980138.214081813,0.9983321428060123,-0.05773155671169522,86.69038526277964,0,0
4,260,409707.44816794386,4980147.559675968,11.0,409696.46651437297,4980148.194723091,0.9983321428091173,-0.05773155665800378,86.69038526586107,0,0
4,270,409709.0236606632,4980157.482585683,12.0,409697.0436749488,4980158.175364351,0.9983321428695201,-0.05773155561347751,86.69038532580801,0,0
4,280,409709.6008212395,4980167.463226956,12.0,409697.6208355262,4980168.156005642,0.9983321427783194,-0.057731557190580395,86.69038523529571,0,0
4,290,409711.1763139594,4980177.386136674,13.0,409698.1979961029,4980178.136646911,0.9983321428093681,-0.05773155665366598,86.69038526611003,0,0
4,300,409709.75681025075,4980187.482241063,11.0,409698.7751566802,4980188.117288193,0.9983321427752145,-0.057731557244271835,86.69038523221427,0,0
4,310,409713.32896725595,4980197.289687674,14.0,409699.3523172558,4980198.097929453,0.9983321428664153,-0.05773155566716895,86.69038532272657,0,0
4,320,409713.90612783213,4980207.270328941,14.0,409699.9294778332,4980208.078570741,0.9983321427783194,-0.057731557190580395,86.69038523529571,0,0
4,330,409711.4882919808,4980217.424164888,11.0,409700.50663840986,4980218.059212011,0.998332142812473,-0.05773155659997454,86.69038526919145,0,0
4,340,409711.067120415,4980227.46253772,10.0,409701.0837989872,4980228.0398532925,0.9983321427752145,-0.057731557244271835,86.69038523221427,0,0
4,350,409712.6426131344,4980237.385447439,11.0,409701.66095956287,4980238.020494551,0.9983321428664153,-0.05773155566716895,86.69038532272657,0,0
4,360,409714.21810585365,4980247.308357151,12.0,409702.2381201399,4980248.001135831,0.9983321428093681,-0.05773155665366598,86.69038526611003,0,0
4,370,409712.798602145,4980257.404461545,10.0,409702.81528071687,4980257.981777111,0.998332142812473,-0.05773155659997454,86.69038526919145,0,0
4,380,409716.3707591504,4980267.211908145,13.0,409703.39244129386,4980267.962418381,0.998332142812473,-0.05773155659997454,86.69038526919145,0,0
4,390,409716.94791972707,4980277.192549429,13.0,409703.9696018698,4980277.943059652,0.9983321428664153,-0.05773155566716895,86.69038532272657,0,0
4,400,409714.530083875,4980287.346385365,10.0,409704.54676244693,4980287.9237009315,0.9983321428093681,-0.05773155665366598,86.69038526611003,0,0
4,410,409714.1089123092,4980297.384758201,9.0,409705.12392302393,4980297.904342211,0.9983321428093681,-0.05773155665366598,86.69038526611003,0,0
4,420,409716.6827371718,4980307.249936358,11.0,409705.7010836009,4980307.884983481,0.9983321428093681,-0.05773155665366598,86.69038526611003,0,0
4,430,409716.2615656055,4980317.28830919,10.0,409706.27824417717,4980317.865624753,0.9983321428353665,-0.05773155620408335,86.69038529191225,0,0
