cat,a_cat,b_cat,to_x,to_y
163,415,1,471944.882363342,4930768.30461814
164,765,1,474937.866811355,4890556.69272685
165,1316,1,475488.432980168,4889425.50955263
166,1576,1,475140.8502074,4889756.28474688
167,1875,1,478890.596391687,4895101.06673013
168,1746,1,478860.817360824,4895097.64838168
169,2804,1,478916.507993683,4895104.00348934
170,2242,1,478935.243674465,4895106.16163163
171,1963,1,461590.940905531,4925991.1073537
172,2128,1,469809.835226577,4932655.82369247
173,2128,1,469810.355567383,4932653.74873665
174,1499,1,470423.71096466,4932356.89384436
175,1147,1,463151.140473824,4924136.51348257
176,2681,1,461680.327274025,4925579.95737327
177,670,1,452461.872442613,4905894.14982821
178,807,1,473877.771683904,4890800.63020378
179,1799,1,454573.756281622,4905302.88258019
180,1353,1,478935.243674465,4895106.16163163
181,1203,1,470423.71096466,4932356.89384436
182,1293,1,470423.71096466,4932356.89384436
183,423,1,470423.71096466,4932356.89384436
184,3472,1,470423.71096466,4932356.89384436
185,3021,1,470423.71096466,4932356.89384436
186,1796,1,470423.71096466,4932356.89384436
187,2119,1,470423.71096466,4932356.89384436
188,827,1,470423.71096466,4932356.89384436
189,306,1,470423.71096466,4932356.89384436
