from_cat,to_x,to_y,dist
18306,364820.489,4891789.6039,0.114900000393391
18369,366602.249956042,4906236.68796875,1.6551619077927
18537,354706.349345549,4921987.65797774,6.28034592832602
18538,354690.405958136,4921358.00881593,0.855318833129808
18557,374649.448504605,4885156.0465096,3.794768296331
18573,395277.203323793,4887574.01288532,2.62908225727138
18587,398494.817642803,4887407.9196105,0.839732113739666
18590,358468.1819,4906410.806,3.09709999989718
18591,352500.329760449,4914528.54413585,2.90100062991293
18593,353993.498386582,4919333.70424493,0.874190609818517
19790,366601.5933,4914779.7272,2.98047444828622
19884,369361.973573303,4888490.80041843,2.46861928486846
20326,353595.331692697,4910291.72611404,2.38683866003985
21574,385758.429014143,4893665.21118573,4.62030351117735
22515,322562.293585176,4920913.35961839,10.1784583591696
22516,323747.644800777,4920159.45047687,46.698342709784
22944,384135.729062914,4892764.97350089,3.47445807290185
22948,334880.826449799,4901553.83701604,18.433256573997
22954,382527.286296425,4892941.86265531,6.16305923801083
22955,388583.260543201,4893596.44017413,1.63068495999879
22993,392152.815957962,4894414.99395165,2.73784569947016
23018,376054.411947315,4898048.68144379,1.12638649274983
23089,359926.568616801,4906580.15951009,0.0234395731879487
23094,368926.179250919,4886890.52541695,1.40226270445561
23239,357600.930976696,4909543.23849661,2.30267004100426
23240,354534.445,4915078.6551,4.64910000003874
23282,338277.862665304,4905641.74759575,0.36469050926157
23283,339887.587799997,4906136.36911646,1.34300335719538
23284,344765.442,4910743.5912,0.621199999004602
23415,314364.431278054,4913947.67014825,0.545596774205586
23416,317508.356824512,4910910.36113392,5.51777346547859
23418,302975.867234506,4917602.47649767,6.91721350119819
23453,304719.02601307,4918985.43270658,1.61482212335424
23454,311187.716670874,4916643.10132202,6.08071897830437
23455,309617.703618091,4918266.58069251,0.784744399213593
23457,303807.751558866,4917565.92681978,5.82866259725953
23471,317610.447600361,4912272.54018672,0.174496499730646
23668,379143.445745325,4880676.72383838,10.0162895435987
23669,377549.332131354,4881632.19826665,1.57998830013779
23684,340196.226980206,4906802.68818391,1.72109936471665
23872,358473.49884779,4917638.88814572,0.563482299682065
23875,356226.429163603,4918073.12943756,3.14993619643674
24303,364004.876830497,4891795.010706,2.30523415178618
