from_cat,to_x,to_y,dist
13806,412586.095672697,4929634.60801907,0.00367274664753816
13807,389285.020693266,4923921.56341077,0.336620446388785
13808,397353.930016366,4929355.426685,0.130192442667298
13809,378682.178891853,4935309.7010181,1.24582717079098
13810,418045.523033012,4931167.75350418,3.75541640171227
13811,400609.822502874,4928994.53256561,1.85161484695823
13812,402101.401011159,4928123.57253153,17.5139917741334
13813,396455.882256138,4925050.12110647,0.648226091138956
13814,400394.665756786,4936484.05119,2.96007080270905
13815,398843.754575744,4941457.47233905,1.31187400902836
13816,393668.671326491,4924178.17505329,2.37311116135116
13818,392379.867918817,4931529.91506615,1.09975670567463
13819,408533.649938574,4941322.43828477,4.04009560174572
13822,380117.631562015,4934885.74393802,0.712562806824619
13823,386233.145609086,4932640.96785884,1.57345724248486
13824,418085.053799869,4934601.22617063,1.6439070463733
13825,386638.383477815,4926802.55807934,1.32791698530636
13826,432656.352701304,4946811.65009732,2.32604025828781
13827,426796.711218262,4950305.94961563,0.323618750394458
13828,398267.842060054,4937024.54928953,1.03610889958881
13829,371645.204794283,4949506.15661174,0.0323889120376675
13831,395715.399502489,4926676.52935309,1.16997654173013
13832,386098.155822671,4927529.49121854,1.68786811721404
13833,395749.919708547,4929856.26552581,4.10359602543141
13834,416584.828739313,4932004.9205179,2.57111068367873
13836,389393.517305106,4930427.42699117,1.03011754925831
13837,387798.883125213,4931626.52009063,0.159017924066185
13838,397309.007879902,4925013.92706939,1.81512246161085
13839,410880.504178748,4924444.57273983,0.755784088777968
13840,374967.929302023,4930020.24329482,4.09163879914945
13841,419680.915104326,4934061.00189635,4.19937051249134
13842,383475.783950823,4934206.9916186,2.50190794713565
13843,395875.992785236,4937869.9867755,0.536378685337682
13844,398384.379386702,4936937.03424667,0.280586993409782
13845,393308.627157613,4926737.24216429,1.27439974922902
13846,427995.979415226,4951540.31647576,1.68708340997791
13847,398920.282010038,4924831.02522822,0.589418863591181
13848,402081.275710166,4925749.86880155,0.362344583187462
13849,388307.337857937,4925153.88372696,2.72748210561956
13850,386084.321948504,4925600.65792869,2.70888780531848
13851,386202.478256834,4931815.68535322,2.5456740340381
13852,375452.052172211,4925317.72727947,2.15824974931201
13853,374801.92468027,4930161.30518959,1.39236648431542
13854,403398.846308155,4932928.97581455,0.134859800095796
13858,405180.305119745,4924883.61777612,2.81322877417299
13859,374818.02074602,4947034.05341929,0.99837815759851
13860,400517.892825122,4925122.49910605,0.840588937569425
13861,399007.66937832,4924999.97613256,3.81544459290749
13862,393360.483519262,4930003.50063543,3.54382320061682
13863,389832.637817231,4929952.26942485,2.19448135611325
13864,405602.012969926,4936016.83697501,0.519990626716058
13865,408508.868028822,4924182.10201314,0.330019380992996
13866,408519.815909288,4925332.082681,0.585395262980952
13867,371645.199909566,4949506.15664277,0.300648830405558
13868,413325.88759369,4929469.88683782,3.18548906716114
13870,384497.39800723,4926142.76433991,2.6234061212704
13871,406111.842262589,4926475.53061903,0.808919866638242
13872,411210.372797526,4926439.06129176,1.98519469189707
13879,403682.598998494,4924918.48049236,0.765534179729806
13881,408164.896539383,4934472.96158155,0.104549005399448
13882,419740.146843225,4947211.14688698,30.0765724036959
13883,392030.106769684,4933092.87513911,2.28147836099048
16133,403352.00607161,4932645.26078664,1.65009319426508
17225,367821.856513734,4931956.30841363,22.4316625042138
17226,374802.775718321,4932352.52856929,0.877359973391357
17227,383840.505144323,4933234.07478715,6.36828631767988
17458,402836.961164251,4937274.79566174,4.02366357029269
17504,402612.742639691,4935793.77605332,1.68188658409672
18066,407073.858949103,4935435.1005186,1.1084269087976
18547,400438.310931331,4940139.56530439,4.06454923698413
18576,395638.319284422,4942974.25694483,2.58652540386466
19942,387688.381153151,4925166.38632158,0.145326154798893
20265,390984.978283567,4929763.04856035,3.3108489786622
20278,376394.835441248,4920476.15906399,5.1312622194991
20393,390903.226529061,4924530.7953835,2.59743608817075
20553,390937.905512983,4927259.61828374,2.06370983257485
20602,401750.618547989,4937794.562093,0.378882056156729
20704,376427.958414847,4946876.36233466,2.18370077867728
20705,397236.053141061,4941858.9183998,3.18147958743499
20706,396162.370198368,4942725.73985414,0.0739179883034905
20707,434259.693543878,4946592.56549834,42.5335946351797
20708,402033.105154399,4937574.10477285,7.16275826958559
20784,403690.363970699,4940486.77854943,59.156570310966
20908,390816.937227863,4940976.584188,2.3461182836082
20975,367372.647803338,4935324.84143697,4.7619355773233
21000,390851.412081293,4943099.96653612,0.663004560599409
21016,426382.293965184,4951087.56416993,10.1990396667292
21042,402169.866501431,4931758.58599807,23.6605629948944
21128,382834.433754934,4946712.89583167,0.00832352891216199
21204,382892.239045346,4926743.35311772,0.267157049762744
21365,393248.863743938,4943888.26378584,1.20061987377296
21370,375262.821574071,4927737.22944847,6.08627832213036
21373,428344.454569219,4951931.92288718,1.97902047235101
21579,426065.143860801,4948714.32721917,0.319139540753187
21728,384618.715107912,4932512.5707287,1.80275420188043
21892,406469.63341694,4932887.15880845,16.4576273737066
22017,383159.461188396,4945317.9725767,0.462429263454808
22109,392006.756433218,4932782.30464196,2.22026336940356
22428,376286.504616831,4936396.53736307,27.8430874664734
23817,381247.841985922,4945897.41261473,1.27922094541254
23969,400660.475524336,4932011.39359776,23.6646252830623
