cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
375,232825,"18250619",5115,"tertiary","601st Avenue","CR 3","B",0,0,"F","F",1,382923.320047741,4929179.32481446
376,232385,"18250119",5122,"residential","220th Street",,"B",0,0,"F","F",1,378566.306357353,4942970.2411583
377,233000,"18250816",5122,"residential","226th Street",,"B",0,0,"F","F",1,380259.577742965,4942139.31420335
378,151370,"18152389",5112,"trunk","State Highway 15","MN 15","B",96,0,"F","F",1,390715.018565036,4934082.06260303
379,934773,"1332464383",5113,"primary","State Highway 22","MN 22","B",96,1,"T","F",1,403709.951655564,4927667.38821588
380,232966,"18250781",5122,"residential","481st Avenue",,"B",0,0,"F","F",1,402106.62958691,4928123.49356593
381,233593,"18251480",5122,"residential","491st Avenue",,"B",0,0,"F","F",1,400608.598453882,4928994.53149194
382,411626,"318326465",5115,"tertiary","501st Avenue","CR 23","B",0,0,"F","F",1,398983.620173977,4928951.42622968
383,233524,"18251405",5122,"residential","405th Avenue",,"B",0,0,"F","F",1,414092.898876677,4923528.91908294
384,414663,"329915676",5115,"tertiary","336th Street","CR 8","B",0,0,"F","F",1,413409.112834417,4924797.17316989
385,232946,"18250758",5114,"secondary","270th Street","MN 19","B",0,0,"F","F",1,411613.345791916,4934427.05450024
386,233428,"18251294",5142,"track","276th Street",,"B",0,0,"F","F",1,411313.742597021,4933623.79970537
387,232352,"18250082",5115,"tertiary","250th Street","CR 10","B",0,0,"F","F",1,384752.992029574,4938059.624132
388,230780,"18248215",5122,"residential","585th Avenue",,"B",0,0,"F","F",1,385131.43497436,4936979.1124211
389,230780,"18248215",5122,"residential","585th Avenue",,"B",0,0,"F","F",1,385116.046996577,4935915.20505903
390,232741,"18250529",5122,"residential","581st Avenue",,"B",0,0,"F","F",1,386095.61307767,4927529.55177942
391,233011,"18250829",5122,"residential","320th Street",,"B",0,0,"F","F",1,386640.511935448,4926809.86781435
392,232751,"18250539",5115,"tertiary","County Highway 12",,"B",0,0,"F","F",1,417383.530113789,4940813.9726841
393,232380,"18250114",5122,"residential","220th Street",,"B",0,0,"F","F",1,418798.612554,4942363.13297487
394,233621,"18251512",5114,"secondary","261st Avenue","CR 14","B",88,0,"F","F",1,437469.522489987,4945085.26619937
395,233555,"18251440",5122,"residential","265th Avenue",,"B",0,0,"F","F",1,436669.072044337,4945058.5803711
396,232916,"18250723",5121,"unclassified","210th Street",,"B",0,0,"F","F",1,424307.800340585,4943893.1997564
397,232391,"18250125",5122,"residential","321st Avenue",,"B",0,0,"F","F",1,427963.288080217,4948317.86695408
398,233400,"18251263",5115,"tertiary","591st Avenue","CR 3","B",0,0,"F","F",1,384394.249270753,4942870.34540607
399,411629,"318326542",5122,"residential","491st Avenue",,"B",0,0,"F","F",1,400456.727850038,4942003.24358206
400,168985,"18172424",5122,"residential","481st Avenue",,"B",0,0,"F","F",1,402031.875883007,4919264.11033111
401,168307,"18171651",5122,"residential","471st Avenue",,"B",0,0,"F","F",1,403644.331780284,4919232.18912988
402,230772,"18248205",5122,"residential","375th Avenue",,"B",0,0,"F","F",1,418926.915659139,4924307.67284893
403,233054,"18250877",5122,"residential","385th Avenue",,"B",0,0,"F","F",1,417315.700941417,4924512.72864222
404,414660,"329911701",5141,"service",,,"B",0,1,"T","F",1,417118.100217336,4934571.88015963
405,450725,"483505574",5122,"residential","340th Street",,"B",0,0,"T","F",1,395942.517062108,4923430.95542063
406,232485,"18250239",5122,"residential","301st Avenue",,"B",0,0,"F","F",1,431041.135663948,4946369.45872756
407,233508,"18251382",5114,"secondary","631 Avenue","CR 2","B",0,0,"F","F",1,377913.402618373,4938242.93908682
408,233508,"18251382",5114,"secondary","631 Avenue","CR 2","B",0,0,"F","F",1,377928.226154355,4940156.63916836
409,232341,"18250067",5113,"primary","State Highway 22","MN 22","B",96,0,"F","F",1,404449.699798073,4923274.798012
410,207751,"18219210",5141,"service",,,"B",0,0,"F","F",1,368662.717308999,4936537.02395414
411,210102,"18222092",5122,"residential","510th Street",,"B",0,0,"F","F",1,369022.845900122,4936841.88575654
412,934798,"1332464408",5122,"residential","300th Street",,"B",0,0,"F","F",1,410643.883257042,4929664.50047024
413,411599,"318323463",5122,"residential","431st Avenue",,"B",0,0,"F","F",1,410185.660819431,4929332.36382182
414,231881,"18249558",5142,"track",,,"B",0,0,"F","F",1,417210.836349229,4947221.51790275
415,232337,"18250063",5122,"residential","391st Avenue",,"B",0,0,"F","F",1,416711.976760416,4947345.18999207
416,57425,"18037347",5122,"residential","158th Street",,"B",0,0,"F","F",1,428343.060249909,4951927.81591375
417,231422,"18249052",5141,"service",,,"B",0,0,"F","F",1,373334.309566899,4939841.95354407
418,231398,"18249021",5122,"residential","621st Avenue",,"B",0,0,"F","F",1,379450.813490234,4932914.07070296
419,231151,"18248727",5122,"residential","511th Avenue",,"B",0,0,"F","F",1,397155.937287,4935832.83918279
420,233229,"18251073",5122,"residential","County Road 52",,"B",0,0,"F","F",1,376464.096745169,4949444.2422804
421,232258,"18249981",5141,"service",,,"B",0,0,"F","F",1,371202.383431218,4941282.15030537
422,411605,"318324312",5115,"tertiary","520th Street","CR 10","B",0,0,"F","F",1,370749.643654743,4942173.76279845
423,209711,"18221631",5122,"residential","710th Avenue",,"B",0,0,"F","F",1,370731.870677351,4941453.94097988
424,232633,"18250410",5122,"residential","520th Street",,"B",0,0,"F","F",1,370690.371427387,4939701.27877792
425,232370,"18250103",5122,"residential","520 Street",,"B",0,0,"F","F",1,370929.351927477,4931411.15694156
426,554965,"743676168",5113,"primary","State Highway 22","MN 22","B",96,0,"F","F",1,402839.047733327,4937274.78765086
427,232360,"18250092",5122,"residential","250th Street",,"B",0,0,"F","F",1,401750.617623493,4937794.30190651
428,143177,"18143272",5122,"residential","10th Street",,"B",0,0,"F","F",1,395263.955167338,4942743.24870267
429,232272,"18249995",5141,"service",,,"B",0,0,"F","F",1,399608.366568568,4925250.59996303
430,231089,"18248657",5141,"service",,,"B",0,0,"F","F",1,420385.65731055,4934118.07523748
431,232544,"18250309",5122,"residential","371st Avenue",,"B",0,0,"F","F",1,419679.78538023,4934061.00083277
432,233006,"18250823",5121,"unclassified","226th Street",,"B",0,0,"F","F",1,415561.315973428,4941661.50416202
433,327275,"140598448",5142,"track",,,"B",0,0,"F","F",1,412738.45419556,4938293.50765119
434,169291,"18172759",5122,"residential","County Road 52",,"B",0,0,"F","F",1,405359.129210319,4923208.93711432
435,233132,"18250963",5122,"residential","381st Avenue",,"B",0,0,"F","F",1,418332.699526157,4950495.35456812
436,233402,"18251265",5122,"residential","591st Avenue",,"B",0,0,"F","F",1,384488.356619445,4925594.94350042
437,394717,"256262830",5113,"primary","280th Street","MN 19","B",96,0,"F","F",1,387173.7822093,4933167.91555765
438,232373,"18250107",5122,"residential","220th Street",,"B",0,0,"F","F",1,410790.145105661,4942505.37685227
439,233438,"18251305",5122,"residential","425th Avenue",,"B",0,0,"F","F",1,410958.336463534,4942515.2333355
440,232872,"18250672",5114,"secondary","240th Street","CR 10","B",0,0,"F","F",1,374432.401269132,4939811.15473238
441,231887,"18249564",5141,"service",,,"B",0,0,"F","F",1,375599.063899908,4937924.7679148
442,231108,"18248679",5141,"service",,,"B",0,0,"F","F",1,391881.633059001,4931163.15051067
443,149793,"18150607",5122,"residential","Vale Avenue",,"B",0,0,"F","F",1,386074.569172064,4946886.37295273
444,233770,"18251676",5122,"residential","266th Street",,"B",0,0,"F","F",1,389513.182996467,4935554.81503366
445,143177,"18143272",5122,"residential","10th Street",,"B",0,0,"F","F",1,396162.281036323,4942727.16443954
446,57635,"18037585",5122,"residential","182nd Street",,"B",0,0,"F","F",1,430935.898846189,4947047.21998997
447,232306,"18250031",5141,"service",,,"B",0,0,"F","F",1,430822.011058619,4946447.75460718
448,232371,"18250104",5115,"tertiary","520th Street","CR 8","B",0,0,"F","F",1,370829.751544362,4946539.35782813
449,232862,"18250661",5122,"residential","641st Avenue",,"B",0,0,"F","F",1,376428.701689072,4946876.87184405
450,232621,"18250398",5115,"tertiary","651st Avenue","CR 22","B",0,0,"F","F",1,374966.109249677,4930021.58661856
451,232811,"18250605",5122,"residential","511th Avenue",,"B",0,0,"F","F",1,397219.002649699,4940326.31945164
452,231587,"18249241",5141,"service",,,"B",0,0,"F","F",1,396661.211805659,4940079.04427392
453,230796,"18248239",5122,"residential","236th Street",,"B",0,0,"F","F",1,397002.225768825,4940268.68235237
454,231149,"18248724",5122,"residential","280th Street",,"B",0,0,"F","F",1,397926.511560261,4933008.25192442
455,231302,"18248913",5141,"service",,,"B",0,0,"F","F",1,400899.031480128,4941963.300551
456,231298,"18248908",5141,"service",,,"B",0,0,"F","F",1,422343.220363588,4950376.94266669
457,327273,"140596628",5114,"secondary",,"MN 5","B",0,0,"F","F",1,412218.945740418,4938306.84934608
458,232525,"18250286",5122,"residential","330th Street",,"B",0,0,"F","F",1,371136.264468844,4925401.81810905
459,232808,"18250601",5122,"residential","511th Avenue",,"B",0,0,"F","F",1,397309.140305176,4925013.91605644
460,233519,"18251400",5115,"tertiary","651st Avenue","CR 22","B",0,0,"F","F",1,374627.745494559,4933611.18382462
461,232404,"18250139",5122,"residential","280th Street",,"B",0,0,"F","F",1,374835.252067378,4933354.9511446
462,411601,"318324308",5122,"residential","240th Street",,"B",0,0,"F","F",1,378730.036076377,4939747.01119566
463,232350,"18250080",5122,"residential","250th Street",,"B",0,0,"F","F",1,377890.541925856,4938141.19886726
464,209015,"18220724",5115,"tertiary","750th Avenue","CR 4","B",0,0,"F","F",1,365808.265676093,4948013.93939117
465,209656,"18221563",5122,"residential","780th Avenue",,"B",0,0,"F","F",1,366926.848040256,4952880.22405802
466,209656,"18221563",5122,"residential","780th Avenue",,"B",0,0,"F","F",1,368510.200372876,4952841.31683986
467,233290,"18251144",5122,"residential","290th Street",,"B",0,0,"F","F",1,404560.20623903,4931346.74846639
468,233742,"18251644",5121,"unclassified","206th Street",,"B",0,0,"F","F",1,417826.413858125,4944786.89544073
469,231658,"18249320",5141,"service",,,"B",0,0,"F","F",1,417208.253547544,4943447.09395293
470,233705,"18251601",5122,"residential","340th Street",,"B",0,0,"F","F",1,372331.267044219,4923772.62657025
471,230826,"18248272",5141,"service",,,"B",0,0,"F","F",1,381154.899109567,4938910.22152264
472,209800,"18221732",5122,"residential","680th Avenue",,"B",0,0,"F","F",1,368794.602400497,4936655.59998222
473,231171,"18248749",5141,"service",,,"B",0,0,"F","F",1,424397.514033663,4951501.29672016
474,232872,"18250672",5114,"secondary","240th Street","CR 10","B",0,0,"F","F",1,373438.818453866,4939822.50366051
475,232825,"18250619",5115,"tertiary","601st Avenue","CR 3","B",0,0,"F","F",1,382875.294414387,4925412.77397716
476,232719,"18250506",5114,"secondary","1st Avenue","CR 2","B",0,0,"F","F",1,378767.735069144,4932922.73084645
477,411633,"318326732",5122,"residential","1st Street East",,"B",0,0,"F","F",1,392006.864243279,4932784.30802001
478,233419,"18251284",5122,"residential","310th Street",,"B",0,0,"F","F",1,413528.398972875,4928023.42722608
479,232765,"18250554",5122,"residential","190th Street",,"B",0,0,"F","F",1,408520.272356908,4925332.05009993
480,232760,"18250548",5122,"residential","190th Street",,"B",0,0,"F","F",1,378778.738367833,4947781.22789233
481,233519,"18251400",5115,"tertiary","651st Avenue","CR 22","B",0,0,"F","F",1,374775.054527383,4943081.73631211
482,233519,"18251400",5115,"tertiary","651st Avenue","CR 22","B",0,0,"F","F",1,374750.683285448,4942451.88875773
483,411605,"318324312",5115,"tertiary","520th Street","CR 10","B",0,0,"F","F",1,370792.625121099,4944615.35325349
484,233320,"18251177",5122,"residential","200th Street",,"B",0,0,"F","F",1,373863.829156438,4946240.28489065
485,233174,"18251010",5122,"residential","621st Avenue",,"B",0,0,"F","F",1,379516.518355908,4938132.69878023
486,411602,"318324309",5115,"tertiary","250th Street","CR 10","B",0,0,"F","F",1,379280.538959484,4938116.57580805
487,472130,"583124998",5121,"unclassified","640 Avenue",,"B",0,0,"F","F",1,370203.813817953,4930266.74526586
488,232600,"18250372",5122,"residential","300th Street",,"B",0,0,"F","F",1,370924.84192406,4930250.2769911
489,232600,"18250372",5122,"residential","300th Street",,"B",0,0,"F","F",1,371458.254937518,4930235.962774
490,232741,"18250529",5122,"residential","581st Avenue",,"B",0,0,"F","F",1,386107.364584234,4928134.18039155
491,717208,"917985768",5153,"footway",,,"B",0,0,"F","F",1,390620.717951473,4929832.72841211
492,233570,"18251456",5122,"residential","501st Avenue",,"B",0,0,"F","F",1,398825.20309392,4939908.65645108
493,233022,"18250841",5115,"tertiary","320th Street","CR 8","B",0,0,"F","F",1,401708.913143607,4926562.36335865
494,233134,"18250965",5122,"residential","381st Avenue",,"B",0,0,"F","F",1,418084.355562985,4934601.19525941
495,232660,"18250443",5122,"residential",,,"B",0,0,"F","F",1,423153.831599141,4950113.85585793
496,149461,"18150187",5122,"residential","County Highway 17",,"B",0,0,"F","F",1,383159.527615688,4945318.47664494
497,934772,"1332464382",5113,"primary","State Highway 22","MN 22","B",96,0,"F","F",1,403350.121948123,4932643.23188534
498,231149,"18248724",5122,"residential","280th Street",,"B",0,0,"F","F",1,403398.160275099,4932921.30367677
499,55931,"18035597",5115,"tertiary","Broadway Avenue","CR 50","B",0,0,"F","F",1,422786.779618424,4953629.59792938
500,233364,"18251224",5114,"secondary","625 Avenue","CR 2","B",0,0,"F","F",1,378810.224897215,4945044.08888924
501,230956,"18248478",5141,"service",,,"B",0,0,"F","F",1,424786.719738309,4951394.06819672
502,233770,"18251676",5122,"residential","266th Street",,"B",0,0,"F","F",1,385213.739330878,4935621.29640796
503,143177,"18143272",5122,"residential","10th Street",,"B",0,0,"F","F",1,387548.601230933,4942855.84165224
504,232522,"18250283",5115,"tertiary","330th Street","CR 8","B",0,0,"F","F",1,399007.673837946,4924999.90552471
505,450729,"483505580",5115,"tertiary","515th Avenue","CR 10","B",0,0,"T","F",1,396458.705516149,4922981.69282067
506,232313,"18250038",5141,"service",,,"B",0,0,"F","F",1,382914.714034431,4929543.47369993
507,232989,"18250805",5115,"tertiary","Township Road","CR 1","B",0,0,"F","F",1,392380.169818834,4931531.0660892
508,232522,"18250283",5115,"tertiary","330th Street","CR 8","B",0,0,"F","F",1,388308.056282782,4925152.67012037
509,411627,"318326490",5122,"residential","571st Avenue",,"B",0,0,"F","F",1,387687.23768154,4925166.3853949
510,232382,"18250116",5122,"residential","220th Street",,"B",0,0,"F","F",1,424149.325985539,4942294.70215164
511,231285,"18248892",5141,"service",,,"B",0,0,"F","F",1,418296.810023569,4947212.05764822
512,232761,"18250549",5115,"tertiary","190th Street","CR 15","B",0,0,"F","F",1,418382.282561368,4947193.17875264
513,232761,"18250549",5115,"tertiary","190th Street","CR 15","B",0,0,"F","F",1,419112.221065694,4947197.50403454
514,233137,"18250968",5122,"residential","661st Avenue",,"B",0,0,"F","F",1,373092.917244987,4939844.56603028
515,411605,"318324312",5115,"tertiary","520th Street","CR 10","B",0,0,"F","F",1,370732.375627522,4941453.22403483
516,394710,"256262801",5112,"trunk","State Highway 15","MN 15","B",96,0,"F","F",1,390984.314173287,4929763.04979155
517,47683,"18024811",5141,"service",,,"B",0,0,"F","F",1,430693.964899859,4947519.19028284
518,233700,"18251596",5122,"residential","170th Street",,"B",0,0,"F","F",1,421932.711255376,4950361.48145192
519,209922,"18221870",5122,"residential","490th Street",,"B",0,0,"F","F",1,366006.721706282,4948954.81433046
520,208885,"18220571",5141,"service",,,"B",0,0,"F","F",1,365996.771484391,4948644.53903773
521,231545,"18249198",5141,"service",,,"B",0,0,"F","F",1,417684.504632201,4943996.595224
522,233286,"18251140",5113,"primary","4th Street East","MN 19","B",72,0,"F","F",1,392030.093875052,4933091.95667881
523,233419,"18251284",5122,"residential","310th Street",,"B",0,0,"F","F",1,413494.034032512,4928023.02041721
524,231435,"18249066",5141,"service",,,"B",0,0,"F","F",1,374618.875107405,4942692.05727926
525,717207,"917985767",5153,"footway",,,"B",0,1,"T","F",1,390701.32180292,4929797.11571167
526,717204,"917983827",5153,"footway",,,"B",0,1,"T","F",1,390841.162057821,4929746.81419143
527,717202,"917983825",5153,"footway",,,"B",0,1,"T","F",1,390905.366542845,4929746.20981192
