cat,a_cat,b_cat,to_x,to_y
51,2140,1,379039.807732724,4931669.8989245
52,2275,1,381440.767052447,4931412.54248407
53,943,1,389390.279732005,4930199.02386114
54,2666,1,402036.722051975,4937573.197639
55,288,1,403198.985355166,4936956.78546978
56,830,1,395621.322930775,4941502.61931222
57,1269,1,395635.074894025,4942751.08827922
58,1815,1,394806.587166027,4941920.38997283
59,1157,1,402171.561621695,4931758.56428377
60,814,1,406960.253127983,4930345.27067692
61,1479,1,407973.482572434,4931284.95309378
62,1926,1,405601.792625438,4936016.82526693
63,2242,1,420844.889793812,4933500.45591415
64,1283,1,410019.626570874,4934718.1058028
65,1545,1,414987.71323669,4941313.06157679
66,1329,1,402032.220099979,4923316.36004272
67,2675,1,402613.223831403,4935793.83454811
68,2666,1,401998.448897787,4935820.17502823
69,676,1,418037.161556976,4950629.06741413
70,616,1,409691.137768961,4938485.91016099
71,943,1,389402.294933051,4931163.64778864
72,1907,1,386631.343823673,4933982.33721863
73,2644,1,382761.319762259,4934849.29349926
74,2612,1,410789.836291894,4942503.4590486
75,2610,1,411024.846792591,4944312.58272758
76,2723,1,379612.527085823,4944566.3975586
77,2833,1,375101.684419425,4941413.33672553
78,2833,1,375502.464571977,4941406.17128054
79,1332,1,374700.765808518,4939355.68087043
80,2639,1,374935.342408205,4938193.57000885
81,2618,1,416584.207474073,4932004.83739625
82,509,1,422107.156433576,4945514.7764016
83,2675,1,403686.093340674,4924918.50701733
84,1052,1,405180.288958629,4924883.48707067
85,1160,1,406539.91398133,4923922.38599417
86,3749,1,420510.348558339,4952053.10165044
87,2865,1,381123.024228555,4928478.82494631
88,1800,1,379381.608241978,4929292.44642606
89,1868,1,390851.290803191,4943099.95196764
90,2505,1,393249.175660263,4943888.24214651
91,645,1,371597.375607641,4946297.44281217
92,1643,1,373231.196531638,4948063.40463692
93,1649,1,377326.682341992,4951674.72079528
94,1789,1,375263.706232847,4927734.16897424
95,1817,1,395600.669263199,4939623.31737104
96,1488,1,397218.839009283,4940326.29813605
97,488,1,397797.227475764,4941076.01223537
98,282,1,401304.430464187,4942210.06231014
99,1477,1,408560.043192278,4929272.86674193
100,1080,1,408997.338895798,4929668.19590043
101,2147,1,408594.237199244,4931698.48838439
102,2884,1,405612.767173317,4928099.13028082
103,400,1,427101.021840785,4944977.86198632
104,671,1,421932.727392078,4950359.39013457
105,4138,1,423985.907243171,4953411.43987925
106,233,1,414667.183446023,4937637.99080534
107,1536,1,412220.625302057,4938305.04515172
108,2129,1,371666.870249777,4926506.64649323
109,1231,1,414905.65833914,4937433.57830069
110,234,1,416182.953843839,4935989.39342113
111,3766,1,381629.744762235,4949386.0031287
112,1330,1,381238.809974597,4950810.10094459
113,2213,1,394126.223691433,4927900.22666206
114,873,1,395715.203036609,4926676.57417223
115,469,1,376467.35286617,4924090.66214042
116,1789,1,376906.701298613,4927701.40300266
117,440,1,374414.385645198,4934168.72747163
118,2086,1,374834.996216535,4933356.15878521
119,2639,1,377890.545740609,4938140.51961281
120,1100,1,377080.816921783,4936123.69200537
121,1331,1,374673.847950784,4937215.83139547
122,1251,1,391516.910648456,4935520.13388271
123,1907,1,388839.647284754,4933952.66921019
124,1170,1,400383.347724702,4935645.0879489
125,1493,1,398357.668188909,4935237.51848602
126,422,1,410925.966737139,4929825.55416792
127,2577,1,400745.410090042,4927366.98808247
128,1555,1,416627.906863921,4943416.48306786
129,2166,1,397124.915361028,4933341.47247528
130,1231,1,414854.377372761,4934914.07242038
131,350,1,411884.224880986,4952105.22445298
132,2647,1,380323.049330605,4936492.99012122
133,1098,1,381111.283607625,4936860.65874804
134,2639,1,381147.331877214,4938097.94046587
135,1511,1,367372.487870289,4935324.92546751
136,2371,1,366884.597217962,4933469.85125166
137,2639,1,371823.268224985,4938226.51717841
138,2086,1,375095.30017294,4933351.92563253
139,2290,1,404061.228360084,4940972.44331001
140,2644,1,380373.693072348,4934881.53909028
141,1728,1,412586.08480513,4929634.77503856
142,640,1,379478.024105495,4934654.79818605
143,1098,1,381101.70623196,4935817.36672239
144,548,1,409457.091633515,4940108.98875517
145,2610,1,410945.0452009,4941336.7275625
146,326,1,376352.708616153,4942487.91026989
147,1415,1,375329.724620776,4942390.31493367
148,1332,1,374732.072323777,4941961.89924272
149,1643,1,373136.025910451,4942228.60029117
150,1011,1,371955.600039075,4943045.33079491
151,1102,1,378687.594825629,4935759.25849128
152,1100,1,373887.061728586,4938217.95497929
153,1100,1,373602.181134541,4938436.97914044
154,1100,1,373693.525421859,4938696.61601222
155,1100,1,374058.046208642,4937984.81236191
156,1258,1,386076.091990281,4924131.6667092
157,937,1,384618.433480938,4932512.6840918
158,2226,1,383842.090268728,4933231.06543364
159,63,1,391910.850951424,4933561.42982631
160,1907,1,386268.696549093,4933988.35290511
161,937,1,384512.714193929,4928532.08885157
162,1203,1,396456.737643383,4925047.06769158
163,2585,1,393309.063250692,4926737.11100563
164,1906,1,387586.786256822,4939498.51868864
165,829,1,391520.980002137,4940370.09890166
166,2351,1,419923.991582291,4949623.75204899
167,2226,1,415436.849474519,4934394.43269573
168,1231,1,414825.93256834,4933418.78690023
169,1477,1,408519.384958297,4925332.09397696
170,2524,1,406111.797958431,4926476.26875143
171,400,1,427061.209092573,4942659.91157913
172,2207,1,430235.988222733,4947054.62835362
173,2275,1,381350.720413594,4927570.76645049
174,937,1,384493.050338543,4926142.99667211
175,1261,1,382890.292848286,4926743.83135399
176,389,1,419885.664192251,4941122.98128747
177,2230,1,420809.906237948,4940717.56621462
178,610,1,407322.133643108,4941287.36976517
179,1938,1,408552.691928685,4942546.92199666
180,2668,1,408593.503058996,4944552.60214689
181,1650,1,378488.308693498,4949664.05342313
182,1643,1,373162.714324493,4943421.20797417
183,324,1,373862.615216887,4946238.16144313
184,2647,1,381907.013375408,4936472.63716921
185,2226,1,371539.299370624,4931972.87401961
186,2638,1,387545.327309377,4936382.61491133
187,1588,1,385919.091686538,4927871.00685704
188,2222,1,391021.381630036,4929941.90265502
189,204,1,390983.397507344,4929763.0176851
190,594,1,389833.847811788,4929950.32236109
191,2537,1,400422.252044654,4938539.31370089
192,491,1,398990.932821148,4940115.86956482
193,1833,1,398843.88650185,4941457.43572374
194,1488,1,397235.771717891,4941858.98655073
195,1815,1,393003.280017814,4941949.34397398
196,603,1,407255.701207073,4937013.41957522
197,2524,1,401708.907532092,4926561.61846424
198,1659,1,419875.570161735,4948818.62011349
199,2338,1,419930.393182823,4948318.13774552
200,2242,1,419266.688568467,4933521.24009937
201,2243,1,417118.109447977,4934571.87481445
202,1226,1,418104.037225056,4935576.01444706
203,235,1,417712.601799733,4935961.0179042
204,2737,1,415465.588597896,4945634.80929013
205,1672,1,415207.101031671,4944712.23399854
206,1675,1,415271.471111711,4944032.7638587
207,1536,1,413123.601486919,4938851.6504344
208,249,1,410083.023017887,4938082.38968822
209,1659,1,421918.103911586,4948744.27808677
210,671,1,423421.89731137,4950342.80668773
211,2330,1,378838.035819985,4946255.13412295
212,2726,1,378030.125748767,4946069.24164319
213,1331,1,374815.710593379,4947034.14473114
214,2535,1,382836.467227279,4946711.46832399
215,1204,1,393668.226523191,4924178.27447043
216,204,1,390902.305006996,4924530.79124762
